92-U-234(n,total fission) ENDF/B-VII.1
505.719,0.00332576
505.871,0.00306639
506.174,0.00278732
506.517,0.00267255
506.631,0.00266409
507.068,0.00273054
507.615,0.00300193
508.052,0.00338811
508.479,0.00398764
508.827,0.00475532
509.075,0.00558206
509.271,0.00653121
509.432,0.00768218
509.529,0.00869343
509.625,0.0102082
509.7,0.0120359
509.759,0.0142453
509.809,0.0168995
509.859,0.0206584
509.908,0.0260084
509.953,0.0327262
509.998,0.0418935
510.037,0.0527294
510.082,0.0688018
510.127,0.0900505
510.171,0.117734
510.216,0.153224
510.266,0.203544
510.32,0.274299
510.38,0.372264
510.449,0.515924
510.536,0.738399
510.786,1.48641
510.893,1.71609
510.992,1.79982
511.0,1.80028
511.089,1.74109
511.179,1.5755
511.318,1.18304
511.479,0.698031
511.566,0.483884
511.635,0.347505
511.69,0.262316
511.742,0.197633
511.794,0.147264
511.839,0.113813
511.883,0.0878458
511.925,0.068977
511.969,0.0541811
512.012,0.0431032
512.056,0.034906
512.105,0.028189
512.149,0.024023
512.198,0.0206612
512.26,0.0178995
512.345,0.015723
512.449,0.0143807
512.588,0.013669
512.689,0.0135438
512.891,0.013878
513.093,0.0148189
513.345,0.016826
513.602,0.0200395
513.809,0.0238389
514.0,0.0288205
514.16,0.0346784
514.292,0.0415515
514.409,0.0503807
514.483,0.0585612
514.557,0.0704326
514.622,0.0860227
514.677,0.105186
514.725,0.129022
514.772,0.16235
514.812,0.200119
514.852,0.250027
514.896,0.323253
514.937,0.41461
514.977,0.529429
515.023,0.7045
515.07,0.934358
515.116,1.23101
515.168,1.6616
515.224,2.24915
515.284,3.05527
515.356,4.25497
515.452,6.23986
515.688,11.8183
515.797,13.6227
515.896,14.2294
515.9,14.2303
515.995,13.701
516.091,12.2347
516.24,8.8453
516.384,5.44504
516.47,3.77821
516.534,2.78764
516.594,2.04595
516.648,1.5212
516.695,1.1548
516.743,0.868877
516.789,0.657929
516.829,0.515761
516.868,0.404852
516.908,0.319211
516.948,0.253666
516.989,0.202431
517.036,0.159888
517.082,0.129313
517.128,0.107328
517.184,0.0888172
517.24,0.0760903
517.312,0.0650864
517.401,0.0565849
517.507,0.0509625
517.596,0.0494554
517.649,0.0502427
517.72,0.0541726
517.774,0.0602799
517.827,0.0703881
517.876,0.0846345
517.925,0.105365
517.969,0.131325
518.013,0.166131
518.062,0.217793
518.111,0.28627
518.162,0.37919
518.22,0.515438
518.278,0.689003
518.35,0.962107
518.438,1.37413
518.677,2.686
518.788,3.12958
518.885,3.29319
518.9,3.29588
518.989,3.18792
519.093,2.82178
519.253,1.96818
519.387,1.24138
519.47,0.872591
519.536,0.635193
519.592,0.472354
519.644,0.354849
519.696,0.262981
519.739,0.202796
519.782,0.155619
519.826,0.1192
519.869,0.0914786
519.911,0.0710746
519.953,0.0561197
519.994,0.0449352
520.035,0.0366186
520.076,0.0304523
520.128,0.0249294
520.18,0.021094
520.237,0.0181147
520.32,0.0153182
520.419,0.0131852
520.551,0.0113209
520.749,0.0094603
520.976,0.00800618
521.294,0.00662586
521.583,0.00576107
522.015,0.00488237
522.338,0.00443815
522.77,0.00405811
523.27,0.00388216
523.34,0.00388094
523.679,0.00397302
524.018,0.0042891
524.272,0.00477498
524.484,0.00547764
524.633,0.00629162
524.724,0.00707327
524.806,0.00816282
524.874,0.00959029
524.929,0.0113186
524.977,0.0135033
525.025,0.0166163
525.066,0.0203267
525.107,0.0253529
525.15,0.0325023
525.194,0.042197
525.237,0.055207
525.28,0.0724565
525.323,0.09502
525.37,0.127121
525.415,0.166746
525.468,0.226432
525.521,0.302578
525.581,0.412758
525.652,0.573047
525.747,0.840763
525.973,1.5736
526.081,1.83424
526.179,1.94024
526.2,1.94373
526.297,1.8695
526.394,1.66427
526.552,1.16828
526.686,0.742771
526.765,0.531394
526.836,0.377678
526.895,0.277814
526.949,0.205673
526.997,0.15521
527.045,0.11588
527.086,0.0896272
527.127,0.0690738
527.168,0.0531907
527.207,0.0415675
527.247,0.0326647
527.286,0.0259029
527.33,0.0202603
527.374,0.0161736
527.418,0.0132201
527.467,0.0108817
527.516,0.00923129
527.584,0.00766607
527.667,0.00646564
527.763,0.0055577
527.9,0.00470255
528.084,0.003938
528.299,0.00332859
528.558,0.00282607
528.909,0.00236907
529.352,0.0019957
529.883,0.00170978
530.526,0.00149214
531.303,0.00132253
532.235,0.00119818
533.881,0.00109306
535.351,0.00106503
537.221,0.00109879
538.958,0.00118931
540.893,0.00137677
542.39,0.00161925
543.524,0.0019065
544.375,0.0022413
544.942,0.00258927
545.297,0.00291646
545.592,0.00332402
545.828,0.00384206
545.967,0.00433308
546.074,0.00492279
546.167,0.00574091
546.246,0.00684474
546.313,0.0082261
546.379,0.0102397
546.439,0.0128144
546.499,0.0163656
546.555,0.0208406
546.612,0.0267719
546.673,0.0350441
546.744,0.0473481
546.822,0.0646776
546.92,0.0918967
547.18,0.174407
547.296,0.19971
547.4,0.207721
547.499,0.200469
547.608,0.177767
547.788,0.121744
547.92,0.0807444
548.011,0.0576881
548.085,0.0427759
548.152,0.0324528
548.209,0.0254562
548.273,0.0196432
548.332,0.0156661
548.391,0.012771
548.458,0.010489
548.531,0.00881563
548.605,0.00775059
548.694,0.0069738
548.806,0.00643687
548.972,0.00608613
549.205,0.00596777
549.657,0.00624935
550.142,0.00697273
550.709,0.00830402
551.229,0.0100963
551.701,0.0124223
552.123,0.0153696
552.494,0.0190331
552.83,0.0237334
553.095,0.0288693
553.349,0.0357222
553.581,0.0445019
553.779,0.0551716
553.954,0.0685887
554.095,0.0843299
554.208,0.102804
554.303,0.125805
554.378,0.153204
554.444,0.188192
554.499,0.228776
554.555,0.287834
554.605,0.359073
554.655,0.455174
554.704,0.584088
554.754,0.755462
554.807,0.999045
554.86,1.31995
554.917,1.76624
554.973,2.33931
555.039,3.19073
555.111,4.35601
555.2,6.13689
555.47,12.5719
555.585,14.5603
555.689,15.2837
555.7,15.2907
555.794,14.7916
555.889,13.397
556.04,9.98851
556.202,6.09041
556.296,4.23578
556.37,3.05587
556.436,2.23498
556.497,1.65499
556.55,1.25847
556.603,0.952745
556.651,0.739307
556.701,0.572471
556.75,0.44706
556.8,0.353617
556.849,0.284364
556.902,0.229998
556.956,0.190453
557.019,0.156552
557.094,0.129274
557.168,0.110254
557.267,0.0924769
557.38,0.0782692
557.522,0.0656721
557.711,0.0540406
557.9,0.0460405
558.135,0.0393202
558.419,0.0345435
558.678,0.0325972
558.782,0.0324355
559.022,0.0336116
559.21,0.0366339
559.351,0.0411905
559.445,0.0465375
559.528,0.0543014
559.586,0.0629691
559.642,0.0751587
559.687,0.0889832
559.737,0.110726
559.782,0.137624
559.827,0.174165
559.872,0.223406
559.917,0.289085
559.959,0.371556
560.004,0.482922
560.049,0.625741
560.101,0.840208
560.154,1.11546
560.213,1.51593
560.283,2.11158
560.365,2.99716
560.475,4.44492
560.685,7.40797
560.793,8.45352
560.896,8.83263
560.9,8.8331
561.0,8.50331
561.099,7.59029
561.258,5.41586
561.405,3.35976
561.495,2.32882
561.562,1.70801
561.623,1.25436
561.679,0.930256
561.734,0.687014
561.783,0.514924
561.827,0.398086
561.87,0.307154
561.913,0.239014
561.956,0.185486
562.0,0.145197
562.043,0.115104
562.087,0.0927459
562.13,0.0761697
562.174,0.0638633
562.224,0.0535633
562.286,0.0445476
562.361,0.0372917
562.448,0.0316536
562.572,0.026331
562.711,0.0222708
562.885,0.0186555
563.095,0.0155533
563.353,0.0128367
563.667,0.0105493
563.99,0.00888958
564.424,0.00733454
564.93,0.00609956
565.529,0.00512968
566.187,0.00441909
566.845,0.00394756
567.443,0.00368352
568.447,0.00350786
569.107,0.00356267
569.766,0.00380063
570.426,0.00429319
570.921,0.00494186
571.327,0.00577699
571.687,0.00690696
571.988,0.00831855
572.249,0.0101296
572.449,0.0121456
572.609,0.0144122
572.743,0.0170674
572.863,0.0205784
572.957,0.0247512
573.03,0.0296938
573.09,0.0355814
573.141,0.0424341
573.191,0.0518473
573.241,0.0648484
573.291,0.0828048
573.338,0.105594
573.384,0.136044
573.431,0.176332
573.478,0.229001
573.525,0.296925
573.574,0.38841
573.627,0.512813
573.685,0.688515
573.749,0.929307
573.824,1.28588
573.919,1.84251
574.165,3.49262
574.28,4.05674
574.384,4.27357
574.4,4.2775
574.496,4.13367
574.592,3.73235
574.744,2.77161
574.908,1.67436
575.0,1.16604
575.071,0.847266
575.137,0.618547
575.197,0.454266
575.249,0.344316
575.295,0.266353
575.342,0.205367
575.389,0.158349
575.432,0.124799
575.474,0.0998851
575.516,0.080685
575.566,0.0634705
575.616,0.0510113
575.666,0.0419901
575.718,0.0352345
575.776,0.0297718
575.846,0.025204
575.94,0.0211335
576.057,0.0178024
576.204,0.0150126
576.388,0.0126574
576.608,0.0107615
576.885,0.00922597
577.206,0.00816397
577.607,0.00750622
577.928,0.00735653
578.356,0.00758734
578.784,0.00831798
579.106,0.00926456
579.481,0.0109854
579.767,0.0129697
580.017,0.0154572
580.226,0.0183541
580.435,0.0224384
580.592,0.0267653
580.718,0.0315727
580.833,0.0379407
580.916,0.044825
580.989,0.0537384
581.052,0.0650306
581.104,0.0785113
581.154,0.0964089
581.201,0.11985
581.248,0.152019
581.295,0.196018
581.334,0.244537
581.373,0.306772
581.416,0.394968
581.462,0.516539
581.508,0.673591
581.56,0.906005
581.611,1.19749
581.669,1.61634
581.731,2.19633
581.804,3.04809
581.898,4.41388
582.174,9.16
582.287,10.5378
582.392,11.0384
582.4,11.0411
582.501,10.63
582.617,9.27934
582.831,5.59593
582.946,3.73135
583.024,2.69038
583.095,1.93927
583.154,1.44421
583.207,1.09106
583.256,0.832501
583.301,0.642046
583.347,0.492871
583.393,0.377732
583.438,0.290049
583.482,0.227357
583.527,0.177398
583.573,0.140499
583.619,0.113412
583.664,0.0935935
583.719,0.076693
583.775,0.064929
583.83,0.0567059
583.904,0.0493717
583.997,0.0438293
584.108,0.0406167
584.154,0.0402515
584.219,0.040878
584.293,0.0438084
584.355,0.0489072
584.415,0.0575793
584.464,0.0682575
584.512,0.0835386
584.561,0.104949
584.609,0.134373
584.658,0.174066
584.706,0.226626
584.757,0.29845
584.811,0.397742
584.865,0.524513
584.927,0.707487
585.0,0.984101
585.089,1.39565
585.256,2.3438
585.385,3.04812
585.492,3.46121
585.598,3.61042
585.6,3.61045
585.699,3.48227
585.797,3.12658
585.953,2.28647
586.11,1.39499
586.2,0.977348
586.27,0.711279
586.332,0.525475
586.391,0.384759
586.444,0.287587
586.491,0.220991
586.539,0.166686
586.583,0.128658
586.627,0.0993827
586.671,0.0771084
586.715,0.060336
586.755,0.0489046
586.799,0.0393287
586.843,0.032245
586.898,0.0259239
586.953,0.0215581
587.02,0.0179969
587.086,0.015582
587.185,0.0131754
587.317,0.0111142
587.483,0.00938463
587.681,0.007922
587.964,0.00646724
588.304,0.00528298
588.661,0.00442037
589.105,0.00366799
589.622,0.00305217
590.186,0.00258266
590.88,0.00219891
591.435,0.00201413
591.99,0.00195379
592.298,0.00201806
592.503,0.00216233
592.631,0.00237888
592.708,0.00262754
592.785,0.00305629
592.838,0.00352817
592.893,0.00425179
592.941,0.00516643
592.989,0.00644639
593.037,0.008218
593.085,0.0106386
593.133,0.0138978
593.181,0.0182169
593.229,0.0238442
593.279,0.0313554
593.331,0.0411582
593.389,0.0553333
593.455,0.0754865
593.53,0.104119
593.631,0.151252
593.866,0.274368
593.983,0.318699
594.089,0.334839
594.1,0.334982
594.2,0.323007
594.29,0.29339
594.433,0.22352
594.606,0.132808
594.693,0.0941241
594.765,0.068582
594.825,0.0512198
594.884,0.0378671
594.935,0.028691
594.987,0.0215282
595.031,0.0167428
595.076,0.0128596
595.121,0.00994535
595.166,0.00773701
595.211,0.00608323
595.256,0.00485739
595.301,0.00395613
595.346,0.00329723
595.397,0.00275948
595.461,0.00230835
595.525,0.00201493
595.602,0.00178637
595.73,0.00155911
595.91,0.00137532
596.166,0.00121174
596.561,0.00105326
597.147,9.10245E-4
598.025,7.79362E-4
599.0,6.86195E-4
600.557,5.87917E-4
602.432,5.13558E-4
604.554,4.5963E-4
606.326,4.38949E-4
606.916,4.36959E-4
608.36,4.47998E-4
609.443,4.80065E-4
610.328,5.36899E-4
610.984,6.14044E-4
611.378,6.87971E-4
611.772,7.98884E-4
612.093,9.35767E-4
612.378,0.00111838
612.616,0.0013478
612.785,0.0015869
612.906,0.00183233
613.012,0.00214754
613.087,0.00248267
613.157,0.00294301
613.216,0.00350618
613.264,0.0041688
613.313,0.00508727
613.362,0.00636626
613.405,0.00794104
613.449,0.0100541
613.489,0.012596
613.535,0.016391
613.58,0.0214142
613.625,0.027984
613.671,0.0364641
613.72,0.04842
613.772,0.0644591
613.831,0.0876332
613.896,0.120705
613.969,0.168452
614.054,0.237834
614.189,0.372203
614.375,0.562337
614.482,0.639548
614.59,0.671015
614.6,0.671258
614.697,0.649401
614.801,0.582647
614.961,0.425075
615.119,0.262436
615.214,0.181198
615.289,0.129573
615.354,0.0946241
615.414,0.0695365
615.469,0.0514817
615.521,0.0383771
615.566,0.0294901
615.611,0.0225846
615.655,0.0175103
615.698,0.0136136
615.741,0.0106504
615.784,0.00841596
615.827,0.00674202
615.871,0.00549323
615.92,0.00444546
615.966,0.0037522
616.018,0.00317644
616.083,0.00267578
616.16,0.0022745
616.251,0.00196267
616.394,0.00164352
616.588,0.00136435
616.804,0.00115752
617.071,9.85107E-4
617.427,8.371E-4
617.834,7.32466E-4
618.241,6.67834E-4
618.648,6.28889E-4
619.324,6.02625E-4
620.046,6.12064E-4
620.769,6.58474E-4
621.311,7.24784E-4
621.853,8.30354E-4
622.344,9.79555E-4
622.734,0.00115652
623.06,0.0013686
623.375,0.00166797
623.616,0.00199801
623.817,0.00238192
624.001,0.0028766
624.157,0.00348447
624.261,0.00407643
624.355,0.00487393
624.43,0.00582518
624.494,0.0070349
624.547,0.00848345
624.6,0.0105317
624.648,0.0131069
624.694,0.0165458
624.736,0.0206139
624.777,0.0259288
624.822,0.0336182
624.868,0.0437594
624.913,0.056983
624.959,0.0740097
625.006,0.0965813
625.059,0.12909
625.116,0.173545
625.173,0.229574
625.239,0.311099
625.324,0.442497
625.437,0.659219
625.669,1.14328
625.79,1.31667
625.9,1.372
626.006,1.31992
626.119,1.16272
626.306,0.778912
626.446,0.496575
626.533,0.351374
626.609,0.250958
626.671,0.185315
626.73,0.136664
626.783,0.102522
626.835,0.0766349
626.885,0.057667
626.927,0.0450717
626.97,0.0352291
627.012,0.0276151
627.057,0.0214974
627.105,0.0167071
627.147,0.0134989
627.194,0.0108513
627.242,0.00891697
627.298,0.00726207
627.36,0.00602503
627.43,0.00505372
627.501,0.00438143
627.596,0.00375341
627.714,0.00320588
627.879,0.00267024
628.078,0.00222116
628.294,0.00187402
628.547,0.00158396
628.85,0.00134063
629.168,0.00116357
629.63,9.92651E-4
630.208,8.63893E-4
630.9,7.83836E-4
631.516,7.57321E-4
631.721,7.56032E-4
632.385,7.76042E-4
633.049,8.34216E-4
633.547,9.14053E-4
634.045,0.00104341
634.487,0.00122984
634.818,0.00145223
635.038,0.00167553
635.231,0.0019692
635.352,0.0022575
635.447,0.00260426
635.525,0.00305848
635.588,0.00361494
635.643,0.00432981
635.697,0.00536749
635.745,0.00662722
635.788,0.00820653
635.834,0.0104766
635.88,0.0135476
635.926,0.0176617
635.972,0.0231106
636.018,0.0302361
636.068,0.0402631
636.12,0.0537802
636.172,0.071095
636.23,0.0958825
636.295,0.131473
636.362,0.17657
636.454,0.254292
636.59,0.394661
636.779,0.590407
636.888,0.668317
636.996,0.697485
637.0,0.697512
637.106,0.671091
637.221,0.590144
637.41,0.394507
637.546,0.254355
637.638,0.176785
637.71,0.128451
637.775,0.0940895
637.834,0.0694956
637.886,0.0526601
637.937,0.0395479
637.982,0.0307162
638.029,0.023511
638.076,0.0180371
638.123,0.0139351
638.17,0.0108994
638.217,0.00867758
638.264,0.00706642
638.319,0.00574779
638.366,0.0049612
638.429,0.00424805
638.509,0.00369102
638.609,0.00330761
638.742,0.00305045
638.941,0.0028932
639.103,0.00286373
639.39,0.00294516
639.772,0.0032645
640.154,0.00382781
640.489,0.00458031
640.803,0.00561849
641.069,0.0068967
641.287,0.00838039
641.487,0.0102829
641.648,0.0124607
641.767,0.0147124
641.862,0.0172537
641.945,0.0204721
642.018,0.0247034
642.075,0.0294558
642.132,0.0362213
642.18,0.0441043
642.227,0.0548709
642.275,0.0695846
642.32,0.0884723
642.363,0.112152
642.405,0.143043
642.448,0.182997
642.491,0.234176
642.542,0.313455
642.589,0.408797
642.643,0.546044
642.702,0.742549
642.759,0.981336
642.826,1.32874
642.904,1.83759
643.011,2.69085
643.268,4.98526
643.384,5.7034
643.494,5.96406
643.5,5.96466
643.606,5.7419
643.713,5.12469
643.88,3.68252
644.039,2.27024
644.13,1.59966
644.205,1.15736
644.269,0.855267
644.329,0.634217
644.382,0.477902
644.433,0.360916
644.483,0.272295
644.533,0.204481
644.576,0.159792
644.618,0.125081
644.663,0.0970775
644.711,0.0750648
644.754,0.0602724
644.801,0.0480309
644.849,0.0390699
644.896,0.0324899
644.956,0.0266099
645.015,0.022489
645.098,0.0185507
645.181,0.0158728
645.3,0.0132205
645.456,0.0108148
645.656,0.00868852
645.855,0.00716844
646.083,0.00589395
646.349,0.0048107
646.655,0.00391129
646.992,0.00319854
647.376,0.0026075
647.808,0.00212556
648.313,0.00172273
648.865,0.00140825
649.466,0.00116404
650.187,9.55045E-4
651.027,7.80982E-4
652.036,6.37218E-4
653.189,5.26079E-4
654.15,4.61556E-4
655.687,3.90304E-4
657.225,3.44098E-4
658.762,3.16138E-4
660.641,3.01371E-4
661.268,3.00568E-4
662.677,3.08248E-4
664.087,3.3335E-4
665.301,3.76521E-4
666.123,4.2948E-4
666.808,4.99542E-4
667.376,5.89508E-4
667.845,7.04067E-4
668.237,8.47043E-4
668.557,0.00101808
668.814,0.00121341
669.028,0.00144109
669.219,0.00172534
669.373,0.00205723
669.497,0.00245366
669.59,0.00290992
669.662,0.00344017
669.72,0.00406418
669.778,0.00496201
669.826,0.00601978
669.875,0.00748051
669.923,0.0094996
669.969,0.0121529
670.016,0.015742
670.062,0.0205578
670.109,0.0269558
670.155,0.0353599
670.202,0.0462617
670.25,0.0608705
670.304,0.0820032
670.358,0.109136
670.419,0.148029
670.484,0.200369
670.561,0.278845
670.658,0.400949
670.963,0.859725
671.082,0.98543
671.194,1.03028
671.2,1.0304
671.31,0.990736
671.42,0.881055
671.599,0.616772
671.75,0.389966
671.839,0.278673
671.916,0.200302
671.98,0.148723
672.038,0.11137
672.096,0.0820705
672.148,0.0616128
672.199,0.0462171
672.247,0.0350462
672.295,0.0265053
672.338,0.0205731
672.382,0.0160266
672.421,0.0128762
672.464,0.0102475
672.508,0.00820365
672.558,0.0064967
672.608,0.00527723
672.665,0.00431166
672.728,0.00357681
672.803,0.00298905
672.89,0.00254276
673.005,0.00215409
673.17,0.00178986
673.367,0.0014954
673.606,0.00125049
673.892,0.00105
674.266,8.77583E-4
674.673,7.57769E-4
675.215,6.59809E-4
675.758,6.02748E-4
676.301,5.70954E-4
677.081,5.55277E-4
678.04,5.72268E-4
678.759,6.11241E-4
679.206,6.54142E-4
679.515,7.09385E-4
679.67,7.71089E-4
679.773,8.52183E-4
679.848,9.51802E-4
679.918,0.00109663
679.989,0.00131633
680.047,0.00158006
680.106,0.00194195
680.164,0.00242919
680.221,0.00304238
680.284,0.00393615
680.358,0.00529603
680.432,0.00703437
680.527,0.009836
680.666,0.0148865
680.867,0.0223552
680.995,0.0255233
681.1,0.0264143
681.211,0.0254492
681.322,0.022725
681.506,0.016075
681.658,0.0104815
681.759,0.00743925
681.837,0.00559056
681.904,0.00434376
681.971,0.00338061
682.038,0.00266151
682.094,0.00221264
682.164,0.00181105
682.235,0.00154389
682.303,0.00137725
682.383,0.00125989
682.502,0.00117868
682.582,0.00115973
682.901,0.00118501
683.445,0.00132961
684.081,0.00158363
684.688,0.00193076
685.191,0.00233073
685.693,0.0028875
686.099,0.0035098
686.504,0.00437028
686.857,0.00542187
687.146,0.00661844
687.436,0.00829309
687.684,0.0103348
687.901,0.0128752
688.061,0.0155027
688.19,0.0184404
688.307,0.0222636
688.397,0.0267242
688.47,0.0320065
688.532,0.0385517
688.583,0.046178
688.635,0.0566668
688.684,0.0703343
688.731,0.087824
688.777,0.111205
688.824,0.142298
688.87,0.183337
688.917,0.237003
688.963,0.306436
689.015,0.406431
689.067,0.535726
689.125,0.723382
689.188,0.987755
689.255,1.34697
689.333,1.8719
689.424,2.6355
689.558,4.01331
689.748,6.03535
689.873,6.99545
689.988,7.35248
690.0,7.35588
690.104,7.10893
690.215,6.367
690.383,4.66588
690.558,2.80399
690.651,1.99014
690.724,1.47446
690.792,1.08248
690.857,0.792252
690.915,0.589271
690.967,0.448445
691.016,0.343681
691.062,0.266107
691.109,0.205814
691.156,0.159476
691.202,0.124215
691.251,0.0963379
691.298,0.0767018
691.344,0.0620356
691.396,0.0500586
691.448,0.0413737
691.51,0.0339624
691.585,0.0278704
691.675,0.0230109
691.779,0.0193003
691.908,0.016104
692.071,0.0132665
692.27,0.0107939
692.479,0.00890814
692.75,0.00714642
693.061,0.00572856
693.38,0.00468627
693.752,0.00380735
694.169,0.00310033
694.619,0.00255156
695.157,0.0020861
695.699,0.00175702
696.241,0.00152446
696.872,0.00133559
697.466,0.00122211
698.061,0.00117071
698.259,0.00116906
698.855,0.00122295
699.253,0.00132971
699.551,0.00147252
699.849,0.00170632
700.088,0.00200896
700.247,0.00231809
700.386,0.00273541
700.486,0.0032085
700.57,0.00382885
700.629,0.00448571
700.689,0.00542318
700.737,0.00646521
700.791,0.00807575
700.838,0.0100374
700.884,0.0125426
700.932,0.0160065
700.98,0.020584
701.028,0.0265713
701.075,0.0343121
701.13,0.0457585
701.183,0.0601971
701.243,0.0810557
701.309,0.110923
701.382,0.152977
701.466,0.213778
701.572,0.309379
701.862,0.6073
701.985,0.693349
702.1,0.721695
702.206,0.697115
702.312,0.628557
702.482,0.462003
702.663,0.275995
702.758,0.194829
702.836,0.141577
702.908,0.102645
702.969,0.0763759
703.029,0.0565654
703.082,0.0429076
703.135,0.0323473
703.185,0.0247542
703.236,0.0188258
703.287,0.0143901
703.338,0.0111074
703.385,0.00888767
703.431,0.00722045
703.486,0.00579053
703.539,0.00478963
703.605,0.00391413
703.672,0.00331464
703.751,0.00282075
703.857,0.00238202
703.995,0.00200562
704.181,0.00166548
704.404,0.00138546
704.654,0.00116571
704.946,9.83895E-4
705.355,8.10236E-4
705.771,6.90467E-4
706.307,5.8473E-4
706.843,5.12123E-4
707.508,4.49627E-4
708.495,3.89703E-4
709.735,3.45989E-4
710.873,3.24382E-4
712.425,3.14608E-4
713.721,3.21633E-4
715.017,3.43501E-4
716.235,3.81552E-4
717.475,4.46237E-4
718.361,5.17092E-4
719.204,6.15312E-4
719.938,7.38716E-4
720.549,8.8212E-4
721.161,0.00108422
721.65,0.00131444
722.099,0.00160873
722.527,0.00200603
722.894,0.00248911
723.224,0.0031041
723.493,0.00380788
723.728,0.00465993
723.95,0.00578815
724.13,0.00710561
724.266,0.00852956
724.374,0.010205
724.456,0.0120614
724.521,0.0142114
724.578,0.0168095
724.634,0.0204452
724.691,0.0256015
724.741,0.0321017
724.792,0.0410579
724.837,0.0517891
724.879,0.0647374
724.927,0.083933
724.974,0.109179
725.021,0.142025
725.069,0.184252
725.124,0.248037
725.181,0.332622
725.243,0.452829
725.311,0.621712
725.384,0.85446
725.463,1.16603
725.573,1.69483
725.854,3.22873
725.977,3.69436
726.095,3.86348
726.1,3.86379
726.212,3.72133
726.34,3.25215
726.565,2.03099
726.7,1.33319
726.787,0.96223
726.866,0.690803
726.933,0.50717
726.994,0.377139
727.049,0.286124
727.103,0.214853
727.15,0.166113
727.202,0.124741
727.252,0.0946913
727.302,0.0720163
727.351,0.0550922
727.401,0.0425761
727.446,0.0341054
727.496,0.0271859
727.541,0.0225246
727.598,0.0182734
727.654,0.0152554
727.722,0.0127142
727.79,0.0109322
727.884,0.00919719
728.009,0.00766125
728.158,0.00638156
728.334,0.00529171
728.571,0.00424263
728.824,0.00344856
729.122,0.00277981
729.47,0.00222886
729.841,0.00181311
730.247,0.00148446
730.748,0.00119549
731.312,9.69845E-4
731.876,8.14618E-4
732.4,7.17933E-4
732.764,6.81758E-4
732.885,6.81134E-4
733.007,6.95546E-4
733.128,7.43672E-4
733.222,8.2972E-4
733.3,9.61783E-4
733.363,0.00113038
733.426,0.00138063
733.48,0.00169088
733.535,0.00211293
733.59,0.00267656
733.649,0.00347531
733.708,0.00451817
733.766,0.00584817
733.835,0.0078134
733.913,0.0106552
734.006,0.0148647
734.146,0.0225874
734.334,0.0334244
734.456,0.0386801
734.574,0.0410091
734.6,0.041086
734.706,0.0397292
734.819,0.0356666
734.988,0.0264684
735.164,0.0163186
735.267,0.0113568
735.346,0.00834343
735.414,0.00623419
735.473,0.00479152
735.532,0.0036489
735.587,0.00280316
735.646,0.00212837
735.696,0.00168847
735.745,0.00135144
735.795,0.00109648
735.854,8.79068E-4
735.912,7.2595E-4
735.97,6.18991E-4
736.037,5.35873E-4
736.103,4.80563E-4
736.219,4.2301E-4
736.334,3.90406E-4
736.565,3.53154E-4
737.026,3.10802E-4
737.596,2.7786E-4
738.647,2.38726E-4
739.96,2.08079E-4
741.535,1.84591E-4
743.158,1.69809E-4
745.321,1.6176E-4
745.862,1.61642E-4
747.409,1.66153E-4
748.956,1.79565E-4
750.09,1.98974E-4
751.036,2.25564E-4
751.792,2.58395E-4
752.453,3.01533E-4
753.021,3.5651E-4
753.493,4.23812E-4
753.901,5.08277E-4
754.25,6.13265E-4
754.555,7.46411E-4
754.817,9.12162E-4
755.035,0.0011126
755.198,0.00132771
755.326,0.0015629
755.428,0.00182519
755.529,0.00220056
755.618,0.00268402
755.695,0.00328352
755.766,0.00407185
755.834,0.00513306
755.9,0.00655177
755.961,0.00833798
756.022,0.0107061
756.084,0.013806
756.148,0.0180225
756.216,0.0237606
756.284,0.0310226
756.37,0.042601
756.472,0.0599298
756.623,0.0916263
756.85,0.140734
756.978,0.159544
757.1,0.165943
757.211,0.160648
757.333,0.143818
757.526,0.103112
757.708,0.0638232
757.813,0.045315
757.9,0.0330104
757.978,0.024339
758.045,0.0185792
758.111,0.0141957
758.176,0.0108461
758.242,0.0083321
758.307,0.00647261
758.372,0.00511181
758.438,0.00412186
758.503,0.00340201
758.58,0.00280255
758.671,0.00231375
758.758,0.00199058
758.874,0.00169297
759.02,0.0014435
759.217,0.00122189
759.425,0.00106854
759.633,9.65524E-4
759.911,8.79027E-4
760.189,8.3313E-4
760.48,8.18269E-4
760.944,8.54927E-4
761.253,9.21591E-4
761.64,0.00106499
761.976,0.00126854
762.251,0.00152159
762.474,0.00181865
762.689,0.00223365
762.863,0.0027255
762.999,0.00327816
763.108,0.00389367
763.218,0.00475356
763.318,0.00587162
763.409,0.00729619
763.5,0.00927736
763.58,0.0116472
763.667,0.015109
763.754,0.0197167
763.845,0.0259768
763.947,0.0349737
764.063,0.0478424
764.424,0.0952425
764.56,0.107948
764.689,0.112697
764.7,0.112729
764.816,0.109406
764.955,0.0977607
765.18,0.0686973
765.355,0.046299
765.464,0.0349852
765.551,0.0279031
765.633,0.02292
765.715,0.0195029
765.788,0.017715
765.868,0.0170202
765.948,0.0175574
766.028,0.0192061
766.135,0.0228931
766.486,0.0391588
766.612,0.0426281
766.69,0.0432479
766.805,0.0418101
766.922,0.0377419
767.107,0.0278866
767.292,0.0175989
767.397,0.0127445
767.483,0.00951722
767.567,0.00707018
767.64,0.00542095
767.713,0.00416537
767.786,0.00323264
767.853,0.00259498
767.927,0.00209143
