28-Ni-58(n,elastic) ENDF/B-VII.1
139103.0,0.192344
139124.0,0.284022
139150.0,0.419756
139186.0,0.642682
139230.0,0.968856
139289.0,1.48459
139382.0,2.46097
139512.0,4.06517
139984.0,10.717
140000.0,11.1429
140009.0,12.0414
140024.0,14.0453
140027.0,14.1921
140034.0,13.709
140048.0,12.1415
140058.0,11.8025
140383.0,15.3871
140636.0,17.3794
140922.0,18.5183
141214.0,19.0774
141262.0,19.078
141352.0,19.046
141364.0,19.0482
141756.0,18.4977
141830.0,18.9166
141853.0,19.8582
141864.0,21.1449
141875.0,23.7979
141895.0,30.7714
141901.0,31.5442
141909.0,30.281
141930.0,23.1039
141941.0,20.7701
141952.0,19.6007
141975.0,18.6131
142034.0,17.8535
142388.0,16.4933
142406.0,16.902
142424.0,17.9728
142438.0,17.1286
142452.0,16.372
143497.0,12.9872
144499.0,10.5989
144849.0,10.1523
144974.0,10.3335
145043.0,10.8123
145091.0,11.656
145122.0,12.7865
145149.0,14.5302
145164.0,16.2533
145180.0,18.8671
145193.0,22.0877
145208.0,27.271
145236.0,40.1218
145245.0,42.2787
145250.0,42.7081
145258.0,41.8248
145271.0,37.4584
145296.0,25.9116
145311.0,20.928
145324.0,17.8502
145343.0,15.1107
145363.0,13.1907
145389.0,11.7558
145431.0,10.5082
145475.0,9.808
145554.0,9.13857
145767.0,8.36046
146460.0,7.14652
147821.0,5.4439
148347.0,4.99062
148392.0,4.98334
148523.0,5.1042
148598.0,5.44797
148640.0,5.94121
148673.0,6.6918
148696.0,7.66142
148715.0,8.95556
148729.0,10.4682
148741.0,12.3104
148753.0,15.0842
148764.0,18.8236
148778.0,24.8802
148796.0,34.0926
148807.0,37.1897
148811.0,37.4987
148819.0,36.5663
148830.0,32.4178
148853.0,21.3237
148865.0,16.9527
148878.0,13.7634
148889.0,11.7564
148903.0,9.94588
148920.0,8.57402
148943.0,7.32545
148971.0,6.42032
149007.0,5.7231
149061.0,5.15139
149125.0,4.79819
149130.0,4.79731
149141.0,4.9543
149147.0,5.29993
149153.0,5.99659
149166.0,8.13016
149171.0,8.448
149176.0,8.13955
149182.0,7.04874
149190.0,5.71019
149195.0,5.12275
149202.0,4.72506
149210.0,4.52901
149272.0,4.29906
149567.0,3.81753
150502.0,2.83789
151217.0,2.2084
151254.0,2.20097
151303.0,2.27314
151322.0,2.40285
151335.0,2.64039
151342.0,2.8895
151348.0,3.259
151353.0,3.73225
151357.0,4.44206
151362.0,5.45594
151368.0,7.1623
151378.0,10.4492
151383.0,11.3812
151386.0,11.5671
151391.0,11.1825
151396.0,9.97665
151408.0,6.12723
151413.0,4.86213
151418.0,4.06194
151423.0,3.51223
151428.0,3.11942
151435.0,2.75986
151445.0,2.50925
151458.0,2.32295
151484.0,2.14726
151538.0,1.99029
151701.0,1.78489
152439.0,1.14094
153039.0,0.680599
153406.0,0.431141
153673.0,0.275592
153845.0,0.188888
153998.0,0.124184
154110.0,0.0848748
154196.0,0.0593881
154267.0,0.0421314
154327.0,0.030534
154379.0,0.0225092
154422.0,0.0175727
154456.0,0.0147405
154484.0,0.0130636
154513.0,0.0121355
154532.0,0.0119243
154556.0,0.012129
154580.0,0.0128654
154609.0,0.014552
154639.0,0.0171303
154681.0,0.0222954
154723.0,0.0292236
154770.0,0.0394875
154823.0,0.05377
154882.0,0.0739737
154954.0,0.104153
155028.0,0.143336
155104.0,0.191213
155190.0,0.255603
155307.0,0.361931
155414.0,0.48281
155422.0,0.513386
155429.0,0.563941
155443.0,0.728394
155448.0,0.749715
155455.0,0.721741
155467.0,0.614537
155474.0,0.583493
155477.0,0.579538
155495.0,0.590756
155639.0,0.810291
155819.0,1.15409
156007.0,1.60256
156228.0,2.25833
156474.0,3.16719
156695.0,4.18106
156818.0,4.92407
156878.0,5.542
156907.0,6.11555
156925.0,6.79287
156937.0,7.61276
156948.0,8.79096
156955.0,10.1305
156962.0,12.1906
156968.0,14.7716
156976.0,19.2785
156988.0,27.5016
156994.0,30.0073
156998.0,30.7562
157004.0,29.9675
157011.0,26.6513
157025.0,17.3571
157033.0,13.9878
157039.0,11.9226
157047.0,10.2487
157056.0,9.11321
157070.0,8.20043
157086.0,7.64523
157117.0,7.21776
157151.0,7.12936
157268.0,7.5275
158257.0,13.3962
158778.0,15.5787
159350.0,16.731
159817.0,17.0174
159831.0,17.5927
159840.0,18.7679
159854.0,21.5851
159859.0,21.9448
159867.0,21.0603
159880.0,18.2203
159889.0,17.3409
159903.0,16.947
161157.0,15.4017
161221.0,15.5902
161246.0,16.1399
161258.0,17.2933
161266.0,18.9974
161271.0,21.153
161278.0,25.565
161289.0,33.8801
161295.0,36.2351
161296.0,36.366
161302.0,35.2138
161309.0,30.2343
161319.0,22.9901
161325.0,19.818
161331.0,17.8599
161340.0,16.4608
161355.0,15.6867
161410.0,15.0536
161532.0,14.7285
161548.0,14.745
163461.0,11.731
165781.0,8.99189
165870.0,8.95377
165963.0,9.1192
166006.0,9.6065
166029.0,10.3628
166043.0,11.3869
166054.0,12.8474
166064.0,15.0856
166083.0,20.4728
166092.0,21.6945
166094.0,21.7534
166101.0,21.155
166113.0,18.3138
166128.0,14.2097
166139.0,12.3258
166153.0,10.8924
166169.0,9.99839
166203.0,9.21758
166245.0,8.82238
166428.0,8.28561
166983.0,7.54567
167031.0,7.67831
167049.0,7.97721
167058.0,8.39636
167065.0,9.04677
167071.0,10.1998
167077.0,12.0746
167085.0,15.5799
167091.0,18.8298
167097.0,20.4254
167100.0,20.6416
167105.0,19.8737
167111.0,17.2721
167122.0,12.3659
167127.0,10.5881
167132.0,9.39422
167138.0,8.57922
167144.0,8.11893
167156.0,7.66464
167196.0,7.25492
167830.0,5.68086
168100.0,4.66976
168272.0,3.7352
168404.0,2.77397
168539.0,1.58173
168556.0,1.5036
168564.0,1.53483
168568.0,1.60208
168572.0,1.74112
168576.0,1.92348
168579.0,2.26736
168583.0,2.70506
168586.0,3.29994
168589.0,4.24025
168593.0,5.69209
168604.0,9.85692
168608.0,11.1138
168612.0,11.4721
168616.0,11.1157
168620.0,9.99891
168627.0,6.98874
168632.0,4.81343
168636.0,3.60913
168639.0,2.75214
168642.0,2.12208
168645.0,1.70106
168648.0,1.35164
168651.0,1.1345
168655.0,0.950476
168659.0,0.784493
168663.0,0.646605
168669.0,0.52205
168676.0,0.41389
168683.0,0.320038
168692.0,0.243039
168699.0,0.192871
168706.0,0.159412
168712.0,0.137386
168718.0,0.125161
168723.0,0.12261
168729.0,0.128313
168735.0,0.143999
168741.0,0.170255
168748.0,0.213974
168754.0,0.272464
168762.0,0.362836
168771.0,0.48313
168780.0,0.653031
168790.0,0.88844
168802.0,1.24151
168816.0,1.71781
168831.0,2.39564
168850.0,3.3929
168875.0,5.06856
168960.0,11.5184
168999.0,13.7949
169040.0,15.2151
169084.0,15.833
169106.0,15.9077
169184.0,15.4743
169442.0,12.9333
169699.0,11.3199
170090.0,9.94772
170687.0,8.81495
171758.0,7.70215
172432.0,7.25526
172485.0,7.43766
172492.0,7.71288
172499.0,8.35275
172505.0,9.48174
172511.0,11.2208
172521.0,14.8419
172526.0,15.8854
172528.0,15.9396
172533.0,15.3778
172539.0,13.5853
172548.0,10.2641
172553.0,8.92249
172557.0,8.26528
172563.0,7.71005
172569.0,7.45366
172599.0,7.19311
173871.0,6.43304
174869.0,6.04548
175046.0,6.21528
175095.0,6.47985
175127.0,6.89072
175147.0,7.43811
175164.0,8.24003
175177.0,9.45141
175187.0,10.8768
175195.0,12.7472
175203.0,15.4842
175212.0,19.6502
175227.0,27.7804
175234.0,29.7756
175238.0,30.1349
175244.0,29.3324
175252.0,26.0781
175269.0,17.4278
175277.0,14.0827
175286.0,11.7806
175294.0,10.3268
175305.0,9.06271
175319.0,8.10148
175340.0,7.25633
175370.0,6.68966
175393.0,6.43499
175480.0,6.02364
175747.0,5.69041
176064.0,5.44564
176124.0,5.24875
176148.0,4.94872
176158.0,5.11413
176175.0,5.94906
176183.0,6.05355
176218.0,5.67821
176373.0,5.46048
180033.0,4.0979
180445.0,3.98892
180560.0,4.0664
180602.0,4.27838
180621.0,4.56926
180632.0,4.95898
180638.0,5.39414
180645.0,6.19462
180651.0,7.32166
180655.0,8.65566
180661.0,10.9481
180674.0,17.5341
180680.0,19.2352
180683.0,19.4461
180687.0,19.0077
180693.0,17.2042
180706.0,10.5564
180712.0,8.36768
180716.0,7.11228
180722.0,6.05873
180729.0,5.30938
180736.0,4.84853
180749.0,4.45685
180767.0,4.19755
180812.0,3.97025
180977.0,3.79384
181152.0,3.73765
181230.0,3.79444
181264.0,3.97482
181280.0,4.2551
181289.0,4.61388
181297.0,5.24753
181303.0,6.16578
181310.0,7.54717
181324.0,11.1104
181330.0,12.0847
181333.0,12.1772
181338.0,11.8311
181344.0,10.5932
181357.0,7.32117
181364.0,6.0791
181370.0,5.26512
181377.0,4.7666
181387.0,4.35853
181400.0,4.08453
181429.0,3.84857
181481.0,3.70411
181832.0,3.48393
183753.0,2.80961
183844.0,2.79877
183904.0,2.84438
183916.0,2.9623
183923.0,3.21433
183928.0,3.58262
183933.0,4.1772
183941.0,5.51165
183948.0,6.72635
183954.0,7.09089
183954.0,7.09562
183959.0,6.88293
183965.0,5.99754
183974.0,4.36375
183979.0,3.74706
183985.0,3.28213
183989.0,3.07879
183998.0,2.90768
184029.0,2.82411
184059.0,2.81619
184212.0,2.91797
184309.0,3.14434
184370.0,3.46122
184416.0,3.90614
184447.0,4.42813
184473.0,5.07778
184495.0,5.93743
184514.0,7.03243
184531.0,8.40848
184546.0,10.2619
184562.0,12.8405
184577.0,16.4663
184612.0,27.1103
184625.0,29.4416
184630.0,29.6328
184643.0,28.4571
184657.0,24.8162
184684.0,16.5415
184699.0,13.0314
184715.0,10.3922
184731.0,8.5661
184750.0,7.0409
184772.0,5.83371
184797.0,4.93029
184829.0,4.20591
184865.0,3.69033
184914.0,3.24552
184991.0,2.85712
185067.0,2.63074
185219.0,2.36914
185458.0,2.14263
185474.0,2.1944
185480.0,2.31842
185487.0,2.59403
185497.0,3.26398
185504.0,3.70274
185508.0,3.80191
185514.0,3.66707
185522.0,3.12472
185530.0,2.54346
185535.0,2.33935
185541.0,2.18201
185550.0,2.09259
185697.0,1.95171
185867.0,1.85908
185914.0,1.91175
185936.0,2.01951
185952.0,2.21149
185962.0,2.46076
185970.0,2.81611
185977.0,3.25335
185982.0,3.84619
185986.0,4.59393
185991.0,5.64979
185995.0,7.04073
186001.0,9.33019
186015.0,16.9894
186021.0,19.0006
186026.0,19.5257
186031.0,18.7782
186038.0,16.3412
186050.0,10.0724
186057.0,7.79672
186062.0,6.38264
186068.0,5.2387
186074.0,4.47113
186082.0,3.84158
186092.0,3.31229
186102.0,2.98087
186119.0,2.65479
186146.0,2.35769
186182.0,2.15183
186243.0,1.97529
186389.0,1.77554
186804.0,1.47558
186830.0,1.46135
186844.0,1.48852
186856.0,1.61491
186868.0,1.74493
186870.0,1.74857
186879.0,1.69485
186891.0,1.53248
186903.0,1.44223
187000.0,1.36335
187693.0,0.964475
187705.0,0.986032
187728.0,1.12793
187729.0,1.12939
187738.0,1.09409
187751.0,0.990891
187764.0,0.936946
188081.0,0.743644
188786.0,0.355953
189070.0,0.21802
189259.0,0.13944
189379.0,0.0974871
189408.0,0.0906646
189416.0,0.0930574
189421.0,0.10055
189424.0,0.112781
189427.0,0.129737
189431.0,0.15478
189434.0,0.189253
189438.0,0.251253
189447.0,0.411753
189452.0,0.468032
189456.0,0.483951
189460.0,0.467666
189464.0,0.409
189475.0,0.217859
189479.0,0.166047
189482.0,0.133678
189485.0,0.111694
189488.0,0.0941765
189491.0,0.082791
189494.0,0.0771026
189499.0,0.0701202
189504.0,0.0664436
189521.0,0.060059
189574.0,0.0479056
189629.0,0.0387022
189677.0,0.0327667
189718.0,0.029599
189751.0,0.0282721
189768.0,0.0280469
189809.0,0.0289819
189851.0,0.0320067
189890.0,0.0368915
189934.0,0.04509
189982.0,0.0573845
190027.0,0.0722796
190094.0,0.10154
190152.0,0.13422
190226.0,0.187562
190301.0,0.255042
190376.0,0.338656
190458.0,0.452827
190558.0,0.623707
190666.0,0.859243
190781.0,1.18122
190897.0,1.58938
191030.0,2.1714
191195.0,3.09556
191366.0,4.33068
191452.0,5.12416
191460.0,5.32165
191469.0,5.78313
191476.0,6.50514
191491.0,8.799
191497.0,9.22562
191497.0,9.22767
191502.0,9.06995
191510.0,8.04601
191519.0,6.85124
191525.0,6.29329
191534.0,6.00465
191542.0,5.96751
191677.0,7.23439
192077.0,11.3328
192324.0,13.1425
192523.0,13.8628
192650.0,14.2318
193124.0,12.9265
193968.0,9.59098
194000.0,9.95002
194036.0,9.36313
194616.0,7.5601
195305.0,5.98776
196114.0,4.62116
196266.0,4.446
196296.0,4.56294
196305.0,4.76571
196312.0,5.20738
196317.0,5.86294
196323.0,6.86869
196329.0,8.74773
196338.0,11.49
196344.0,12.4937
196346.0,12.6282
196351.0,12.2706
196357.0,10.7386
196368.0,7.41472
196374.0,6.12852
196380.0,5.41881
196384.0,5.06033
196392.0,4.68589
196408.0,4.44787
196458.0,4.23532
196878.0,3.64373
197889.0,2.57454
198097.0,2.41991
198143.0,2.48204
198158.0,2.61938
198165.0,2.80359
198171.0,3.15282
198175.0,3.56933
198180.0,4.20898
198184.0,5.2025
198189.0,6.7591
198200.0,10.7088
198205.0,11.8096
198208.0,12.069
198213.0,11.7053
198218.0,10.3068
198229.0,6.21484
198234.0,4.95772
198238.0,4.00511
198243.0,3.36171
198247.0,3.03023
198253.0,2.71936
198259.0,2.54387
198268.0,2.42685
198299.0,2.27415
198401.0,2.12045
199160.0,1.47685
199969.0,0.892164
200500.0,0.563318
200511.0,0.572564
200523.0,0.620213
200536.0,0.675492
200538.0,0.677224
200546.0,0.652236
200562.0,0.558402
200575.0,0.526584
200727.0,0.438969
201046.0,0.282122
201275.0,0.187036
201365.0,0.157179
201402.0,0.151195
201418.0,0.153694
201431.0,0.162532
201440.0,0.176832
201445.0,0.193574
201449.0,0.217867
201453.0,0.249923
201456.0,0.293427
201458.0,0.348151
201461.0,0.427318
201463.0,0.535563
201466.0,0.683645
201468.0,0.881551
201471.0,1.15495
201474.0,1.55564
201478.0,2.16058
201484.0,3.34976
201490.0,4.70559
201494.0,5.24723
201498.0,5.46002
201502.0,5.284
201506.0,4.72504
201513.0,3.35738
201519.0,2.16119
201523.0,1.59335
201526.0,1.18699
201529.0,0.897946
201531.0,0.704208
201534.0,0.559524
201536.0,0.45991
201539.0,0.376518
201542.0,0.317986
201545.0,0.269919
201549.0,0.237416
201553.0,0.208351
201560.0,0.17913
201568.0,0.160319
201579.0,0.141229
201595.0,0.122893
201619.0,0.104612
201653.0,0.087701
201704.0,0.0696173
201771.0,0.0517789
201843.0,0.0364443
201906.0,0.0255943
201958.0,0.0184713
202005.0,0.0132887
202044.0,0.00995904
202076.0,0.00789647
202102.0,0.00665545
202122.0,0.00600664
202147.0,0.00561174
202155.0,0.00558122
202177.0,0.00575938
202198.0,0.0063181
202219.0,0.00729796
202240.0,0.00877499
202260.0,0.0107944
202281.0,0.0135166
202301.0,0.0170255
202322.0,0.0219998
202341.0,0.0279608
202357.0,0.0349091
202374.0,0.0446498
202388.0,0.0556619
202402.0,0.0698469
202413.0,0.0868176
202424.0,0.107818
202433.0,0.135866
202441.0,0.167583
202448.0,0.206113
202454.0,0.249896
202460.0,0.311724
202465.0,0.383041
202469.0,0.464263
202474.0,0.578884
202477.0,0.724461
202481.0,0.925409
202485.0,1.18793
202489.0,1.53988
202493.0,2.03342
202497.0,2.74708
202503.0,3.98755
202512.0,5.95996
202517.0,6.61474
202522.0,6.9481
202522.0,6.94978
202527.0,6.70294
202532.0,5.98745
202546.0,3.12947
202551.0,2.31515
202555.0,1.75177
202559.0,1.39595
202562.0,1.12607
202566.0,0.9238
202570.0,0.746917
202575.0,0.608762
202580.0,0.510903
202586.0,0.424391
202593.0,0.352768
202602.0,0.294329
202612.0,0.248566
202624.0,0.213858
202638.0,0.185834
202656.0,0.165046
202682.0,0.148706
202708.0,0.142185
202726.0,0.140691
202775.0,0.145413
202857.0,0.168072
202952.0,0.20773
203081.0,0.277393
203257.0,0.400678
203429.0,0.550599
203620.0,0.753136
203849.0,1.046
204116.0,1.4698
204421.0,2.0597
204803.0,2.95795
205299.0,4.37702
206215.0,7.48711
206685.0,9.31778
206864.0,10.3612
206979.0,11.6118
207050.0,13.1651
207093.0,14.8612
207129.0,17.176
207159.0,20.1775
207189.0,24.5642
207242.0,34.0371
207265.0,35.7479
207282.0,34.9698
207311.0,30.6037
207354.0,23.3998
207389.0,19.5492
207425.0,16.9727
207457.0,15.5848
207520.0,14.017
207626.0,12.9506
207837.0,12.4628
207905.0,12.4481
209263.0,13.1267
209288.0,13.6787
209324.0,13.0058
209806.0,12.8665
209853.0,13.1613
209860.0,13.2103
209888.0,12.8898
210763.0,12.0954
210903.0,11.4803
210950.0,10.7062
210973.0,9.71244
210987.0,8.48858
210998.0,6.94927
211012.0,4.373
211017.0,3.71802
211021.0,3.47188
211023.0,3.41344
211027.0,3.53951
211030.0,3.9179
211035.0,4.65785
211041.0,6.24298
211054.0,9.39544
211063.0,11.0037
211071.0,11.8933
211082.0,12.4841
211119.0,12.7717
211689.0,11.9571
215214.0,9.31462
215977.0,8.97506
216261.0,9.18125
216364.0,9.59119
216378.0,9.97278
216403.0,11.572
216406.0,11.6081
216419.0,11.1093
216433.0,10.4797
216440.0,10.3783
216477.0,10.8007
216510.0,11.7329
216521.0,12.5832
216543.0,16.0036
216551.0,16.3412
216575.0,14.7611
216579.0,14.7257
216595.0,15.3285
216658.0,19.7097
216687.0,20.5408
216712.0,19.9362
216796.0,14.3673
216837.0,12.5392
216853.0,12.3432
216877.0,13.267
216887.0,12.7264
216903.0,11.2064
216918.0,10.5464
216971.0,9.82253
217070.0,9.12175
217235.0,8.5642
217734.0,7.91905
217840.0,7.85277
217880.0,7.94141
217894.0,8.35914
217903.0,9.24827
217920.0,12.2269
217927.0,12.6745
217934.0,12.1584
217951.0,9.23372
217960.0,8.39072
217966.0,8.09007
217988.0,7.82748
218006.0,7.80424
218049.0,7.92161
218069.0,8.25543
218081.0,8.87491
218088.0,9.664
218095.0,11.0214
218103.0,13.5026
218116.0,18.3105
218123.0,19.6764
218126.0,19.8222
218131.0,19.3358
218137.0,17.5556
218151.0,12.6531
218158.0,10.8955
218165.0,9.74057
218173.0,9.03212
218190.0,8.35217
218233.0,7.87718
218385.0,7.55705
219278.0,6.95041
219304.0,7.09714
219322.0,7.29278
219362.0,6.94712
220255.0,6.44361
220296.0,6.53735
220308.0,6.88184
220316.0,7.51236
220325.0,8.88144
220336.0,10.9071
220343.0,11.3598
220349.0,10.9804
220359.0,9.14045
220367.0,7.75911
220375.0,6.96387
220385.0,6.55873
220408.0,6.39028
224289.0,4.13996
224312.0,4.1808
224321.0,4.32935
224335.0,4.86659
224346.0,5.26829
224349.0,5.28448
224357.0,5.11778
224371.0,4.45313
224383.0,4.16342
224416.0,4.06007
226498.0,2.59351
228444.0,0.980186
229000.0,0.537272
229301.0,0.32834
229344.0,0.302567
229358.0,0.299639
229367.0,0.312718
229373.0,0.337545
229378.0,0.380916
229385.0,0.470449
229395.0,0.603835
229400.0,0.646332
229402.0,0.649346
229408.0,0.627146
229414.0,0.549898
229425.0,0.3821
229431.0,0.321507
229436.0,0.28301
229442.0,0.259572
229450.0,0.245849
229474.0,0.22629
229597.0,0.160222
229721.0,0.105029
229809.0,0.0723829
229880.0,0.050753
229940.0,0.0357773
229989.0,0.026053
230028.0,0.0199174
230064.0,0.0158464
230089.0,0.0137734
230120.0,0.0121693
230140.0,0.0116917
230151.0,0.0116424
230177.0,0.0121313
230204.0,0.013465
230230.0,0.0156789
230261.0,0.0194182
230296.0,0.0252738
230336.0,0.0339681
230380.0,0.046382
230429.0,0.0635975
230486.0,0.0891383
230551.0,0.125457
230616.0,0.170978
230686.0,0.23367
230752.0,0.309486
230810.0,0.395956
230857.0,0.492787
230892.0,0.593465
230920.0,0.705638
230944.0,0.836966
230964.0,0.991658
230980.0,1.18037
230995.0,1.40899
231008.0,1.71454
231018.0,2.05342
231028.0,2.53649
231037.0,3.09765
231044.0,3.76431
231051.0,4.67894
231058.0,5.93741
231065.0,7.59928
231074.0,10.1344
231091.0,16.5214
231099.0,18.4453
231104.0,18.8789
231112.0,18.222
231120.0,16.2921
231139.0,9.75016
231146.0,7.61144
231153.0,6.15215
231162.0,4.91475
231170.0,4.04654
231180.0,3.33993
231190.0,2.82991
231202.0,2.43344
231216.0,2.10695
231236.0,1.83845
231253.0,1.69807
231284.0,1.55435
231324.0,1.48638
231344.0,1.47942
231410.0,1.52427
231528.0,1.7314
231734.0,2.26375
232010.0,3.17021
232419.0,4.78633
232456.0,4.98812
232478.0,5.23652
232485.0,5.48149
232492.0,5.93594
232498.0,6.66674
232506.0,8.00654
232517.0,10.2553
232523.0,10.8974
232525.0,10.9293
232530.0,10.6861
232538.0,9.47879
232550.0,7.17745
232555.0,6.4715
232562.0,5.92162
232573.0,5.61873
232577.0,5.58505
232635.0,5.68118
233373.0,8.5018
233574.0,9.13333
233620.0,9.41739
233644.0,9.36406
234040.0,10.4623
234073.0,10.9112
234089.0,11.5596
234098.0,12.3914
234107.0,13.9304
234115.0,16.4615
234131.0,22.0528
234138.0,23.3767
234141.0,23.465
234148.0,22.5508
234163.0,17.9119
234173.0,14.8766
234182.0,13.266
234191.0,12.3599
234207.0,11.6271
234240.0,11.1356
234331.0,10.9547
235347.0,11.5919
235369.0,11.8324
235416.0,11.4898
236805.0,11.0447
236829.0,11.2417
236857.0,12.3698
236857.0,12.3703
236874.0,11.7674
236888.0,11.1651
236948.0,10.965
236973.0,10.9531
237009.0,11.2155
237022.0,11.3565
237069.0,10.902
242416.0,7.9758
242463.0,7.72085
242488.0,7.29391
242501.0,7.57376
242520.0,8.314
242524.0,8.3691
242607.0,8.18452
242668.0,8.32199
242700.0,8.72177
242718.0,9.39667
242728.0,10.3193
242737.0,11.7165
242745.0,13.9377
242764.0,20.2825
242772.0,21.5295
242773.0,21.5612
242780.0,20.8705
242790.0,18.2785
242803.0,13.669
242812.0,11.6422
242821.0,10.3727
242831.0,9.50982
242848.0,8.84415
242884.0,8.3213
242987.0,7.96024
243797.0,7.38898
243871.0,7.50747
243889.0,7.72501
243900.0,8.15443
243908.0,8.92661
243915.0,10.0844
243922.0,12.1749
243937.0,17.2606
243943.0,18.3621
243945.0,18.446
243950.0,17.9308
243958.0,15.662
243971.0,11.3126
243977.0,9.78346
243984.0,8.63882
243993.0,7.94033
244006.0,7.57041
244044.0,7.27488
244694.0,6.33204
244948.0,5.64709
245091.0,5.08624
245102.0,5.20303
245113.0,5.60853
245132.0,7.06792
245139.0,7.26572
245147.0,6.96597
245166.0,5.27304
245174.0,4.82407
245188.0,4.61236
245190.0,4.61104
245201.0,4.75645
245208.0,5.04745
245214.0,5.58717
245221.0,6.48774
245227.0,7.85306
245242.0,12.2028
245249.0,13.4367
245252.0,13.6151
245257.0,13.3055
245263.0,12.0614
245279.0,7.32287
245285.0,5.82519
245290.0,4.9185
245296.0,4.16721
245303.0,3.66914
245311.0,3.23367
245325.0,2.75954
245339.0,2.42804
245352.0,2.21888
245357.0,2.19909
245362.0,2.2292
245368.0,2.37785
245373.0,2.66192
245379.0,3.15053
245386.0,4.05462
245397.0,5.52873
245403.0,6.04912
245407.0,6.14613
245412.0,5.94761
245418.0,5.31699
245434.0,2.72469
245439.0,2.10097
245443.0,1.68381
245447.0,1.3781
245451.0,1.16981
245456.0,1.04274
245460.0,0.982294
245463.0,0.973138
245468.0,1.00721
245473.0,1.10277
245479.0,1.29902
245486.0,1.60151
245495.0,2.12439
245507.0,2.94443
245524.0,4.52405
245559.0,7.72101
245597.0,10.6727
245609.0,12.1438
245619.0,14.4055
245632.0,17.5162
245640.0,18.2411
245647.0,17.6743
245668.0,13.0821
245680.0,11.803
245687.0,11.4161
245711.0,10.9987
245836.0,10.1234
245850.0,10.3217
245861.0,10.9512
245879.0,12.4743
245882.0,12.5593
245892.0,12.0659
245911.0,10.2842
245923.0,9.80824
246001.0,9.32349
246334.0,8.48353
247001.0,7.76284
248410.0,7.10492
248702.0,7.06178
249044.0,7.23785
249182.0,7.65657
249225.0,7.94711
249285.0,8.43403
249338.0,9.35125
249381.0,10.667
249413.0,12.2945
249439.0,14.3452
249465.0,17.1757
249525.0,25.975
249547.0,27.5903
249550.0,27.6274
249569.0,26.8626
249596.0,23.5521
249639.0,17.5845
249671.0,14.4897
249702.0,12.4111
249734.0,10.9957
249776.0,9.77757
249830.0,8.85313
249915.0,8.03819
250076.0,7.34598
250332.0,6.92702
250536.0,6.81432
250648.0,6.95208
250695.0,7.30619
250719.0,7.8464
250732.0,8.4952
250743.0,9.49575
250752.0,10.8472
250761.0,12.906
250782.0,19.7961
250789.0,21.058
250793.0,21.2349
250800.0,20.5817
250810.0,18.0323
250825.0,12.9495
250834.0,10.8752
250843.0,9.50618
250854.0,8.48478
250867.0,7.8138
250889.0,7.28196
250935.0,6.84479
251059.0,6.54975
252140.0,6.10604
254061.0,5.62044
254176.0,5.71814
254216.0,6.03364
254230.0,6.44386
254241.0,7.11207
254251.0,8.0907
254273.0,11.5879
254282.0,12.2031
254283.0,12.2068
254291.0,11.7789
254304.0,9.83404
254317.0,7.97156
254326.0,7.11498
254337.0,6.52314
254355.0,6.07213
254388.0,5.78767
