94-Pu-241(n,total fission) ENDF/B-VII.1
264.977,5.66935
265.243,4.76237
265.503,4.16938
265.633,4.0297
265.734,4.11156
265.801,4.34936
265.868,4.82681
265.927,5.51126
265.983,6.49209
266.052,8.15268
266.129,10.687
266.355,19.8153
266.441,22.2116
266.528,23.0066
266.615,22.0967
266.727,19.0558
266.924,12.6307
267.027,10.1336
267.131,8.44858
267.237,7.37806
267.372,6.69395
267.461,6.55008
267.551,6.65135
267.653,7.12484
267.755,8.09946
267.852,9.6286
267.951,11.9629
268.057,15.4273
268.193,21.1826
268.483,34.8213
268.643,40.0425
268.799,42.3736
268.861,42.6228
269.109,41.3001
269.687,35.1859
270.14,29.4391
270.4,27.6681
270.451,27.5749
270.61,28.1321
270.725,29.6965
270.826,32.3572
270.938,37.2213
271.049,44.7002
271.189,57.8445
271.371,76.4898
271.487,83.7047
271.538,84.5914
271.622,82.4631
271.732,73.5493
272.02,38.1159
272.112,29.1543
272.201,22.5731
272.278,18.3374
272.362,15.0486
272.459,12.3941
272.556,10.5908
272.668,9.17996
272.803,8.01966
272.983,7.0052
273.154,6.40556
273.279,6.22593
273.395,6.44392
273.48,7.02647
273.561,8.08933
273.63,9.499
273.713,11.8405
273.836,16.3609
274.001,22.6025
274.113,25.1489
274.194,25.7212
274.29,25.1148
274.599,19.9864
274.715,18.859
274.832,18.5069
274.951,18.9236
275.097,20.548
275.237,23.4772
275.4,28.7592
275.633,37.2411
275.771,39.6745
275.804,39.7853
275.966,38.2088
276.156,35.8605
276.174,35.8345
276.277,36.7149
276.38,39.4665
276.517,45.572
276.803,61.2066
276.955,65.7343
277.0,65.9957
277.132,63.5372
277.281,55.7126
277.581,35.2157
277.71,28.7075
277.806,25.3552
277.911,23.0779
278.041,21.7368
278.465,20.4875
278.655,18.7107
279.062,13.538
279.249,11.8693
279.355,11.4092
279.414,11.3699
279.533,11.9006
279.628,13.0103
279.755,15.363
279.939,19.0779
280.047,20.1447
280.069,20.1851
280.175,19.478
280.31,16.8687
280.519,11.9494
280.632,9.96107
280.727,8.83667
280.835,8.08526
280.954,7.8421
281.061,8.15422
281.161,8.91913
281.298,10.6471
281.526,13.8685
281.644,14.8185
281.765,15.0794
282.058,14.5209
282.235,14.7174
282.457,15.9851
282.679,18.3392
282.916,22.2044
283.124,27.1264
283.323,33.8498
283.504,42.5179
283.706,55.8784
283.97,75.0644
284.093,80.028
284.132,80.4877
284.235,78.6606
284.36,70.6587
284.554,50.7226
284.702,35.4921
284.807,26.9674
284.881,22.5488
284.944,19.8657
285.006,18.2563
285.069,17.743
285.132,18.2917
285.215,20.4391
285.418,27.9126
285.508,29.4488
285.527,29.4939
285.611,28.447
285.719,24.6487
285.918,15.5139
286.012,12.2345
286.086,10.3484
286.161,9.06291
286.236,8.27643
286.31,7.91485
286.334,7.87905
286.408,8.0369
286.488,8.72718
286.571,10.1646
286.64,12.0347
286.729,15.3392
286.96,26.0321
287.035,28.2357
287.097,28.8725
287.18,27.8365
287.273,24.4222
287.5,12.59
287.576,9.45068
287.642,7.40409
287.701,6.0561
287.753,5.20765
287.813,4.54111
287.86,4.19009
287.925,3.90403
288.023,3.77796
288.136,3.943
288.289,4.51599
288.824,7.07198
288.985,8.20169
289.159,9.97597
289.366,12.8869
289.819,20.8003
290.011,22.85
290.099,23.1547
290.299,22.3655
290.621,19.8971
290.769,19.6511
290.856,19.6653
291.053,19.0443
291.191,17.5565
291.558,11.9273
291.715,10.151
291.882,8.86198
292.071,7.98003
292.3,7.53447
292.339,7.52533
292.494,7.71411
292.61,8.15724
292.756,9.21741
292.902,10.9741
293.21,15.8399
293.338,16.8615
293.373,16.9087
293.497,16.2902
293.669,14.482
293.765,14.0551
293.835,14.4066
293.907,15.4676
294.016,18.3166
294.178,23.2098
294.278,24.8369
294.305,24.9422
294.391,24.2195
294.488,21.6921
294.741,12.1499
294.826,9.64427
294.91,7.78082
294.987,6.57475
295.068,5.72233
295.176,5.03214
295.287,4.65185
295.473,4.41858
295.689,4.50054
295.904,4.89052
296.038,5.36584
296.15,6.05558
296.24,6.98711
296.312,8.15288
296.386,9.92647
296.461,12.4484
296.54,16.0432
296.633,21.638
296.753,30.6543
296.904,44.5847
297.04,60.2037
297.322,100.111
297.415,108.772
297.491,111.256
297.588,107.397
297.703,93.9174
297.987,46.7167
298.082,34.0898
298.153,26.7666
298.221,21.6348
298.28,18.5394
298.345,16.458
298.405,15.679
298.424,15.6351
298.484,16.0945
298.546,17.425
298.63,20.4084
298.786,28.1986
298.896,33.5294
298.993,36.4995
299.045,37.0245
299.134,35.9246
299.225,32.4057
299.363,24.0727
299.503,15.2105
299.588,10.7859
299.658,7.91139
299.722,5.86752
299.781,4.4437
299.833,3.46037
299.886,2.70842
299.938,2.14207
299.99,1.72939
300.0,1.65917
300.0,23.7831
350.0,21.7893
418.435,19.8735
450.0,18.9899
537.989,16.1448
550.0,15.7564
600.0,13.4994
650.0,11.0001
700.0,10.4999
750.0,10.1002
800.0,10.0001
850.0,9.90018
900.0,10.0003
950.0,10.1
1000.0,10.3
1195.53,9.68737
1250.0,9.5167
1494.41,8.96691
1500.0,8.95434
1750.0,8.3687
2000.0,7.90095
2391.06,7.27273
2500.0,7.09773
2988.82,6.54359
3000.0,6.53092
3500.0,6.09895
4184.35,5.6165
4500.0,5.39398
5379.88,4.95964
5500.0,4.90035
6500.0,4.45569
7500.0,4.10132
8966.47,3.80838
9500.0,3.7018
11357.5,3.5336
12250.0,3.45279
14645.2,3.32124
15000.0,3.30176
17932.9,3.12729
20000.0,3.00432
23910.6,2.85334
25000.0,2.81127
29888.2,2.66946
35000.0,2.52116
40200.0,2.43079
40200.0,2.42996
70000.0,2.24
131732.0,2.02976
318850.0,1.6805
400000.0,1.56
600000.0,1.485
736759.0,1.50955
831500.0,1.54
898000.0,1.538
1200000.0,1.602
1400000.0,1.71
1600000.0,1.73
2300000.0,1.631
2600000.0,1.561
3950000.0,1.3855
5000000.0,1.311
5500000.0,1.342
6250000.0,1.47
6562500.0,1.622
6750000.0,1.75399
7250000.0,1.884
9625000.0,1.9815
9875000.0,1.986
1.025E7,1.984
1.0625E7,1.992
1.1625E7,1.976
1.25E7,2.041
1.375E7,2.208
1.5E7,2.09
1.7E7,1.992
2.0E7,1.992
