E(MeV)  pendfb7/Fe56:2
0.574549933  1.53971092
0.574637942  1.51192819
0.574703949  1.48423621
0.574769955  1.44752859
0.57481286  1.41671574
0.574855764  1.37814947
0.574895369  1.33302645
0.574928372  1.28589611
0.574950374  1.2481511
0.574972376  1.20399655
0.574992179  1.15750791
0.57501198  1.10313535
0.575030682  1.04291223
0.575047184  0.981155122
0.575058185  0.93479512
0.575069186  0.883837025
0.575080187  0.82801489
0.575091188  0.767347442
0.575119791  0.595611518
0.575126392  0.558203498
0.575131343  0.533075757
0.575134643  0.518459563
0.575137943  0.506125466
0.575140969  0.497322065
0.575143719  0.491849859
0.575147844  0.489151663
0.575150594  0.491749353
0.575152658  0.496396724
0.57515472  0.503624459
0.575156783  0.513701886
0.575158845  0.52689017
0.575160908  0.543481623
0.575162696  0.560830429
0.575164374  0.579795707
0.575166106  0.602264784
0.575167839  0.627856108
0.575169571  0.65670582
0.575171304  0.689007633
0.575173036  0.724877042
0.575174687  0.762537751
0.575176337  0.803673865
0.575178537  0.864135847
0.575180737  0.931196317
0.575182938  1.00504105
0.575185138  1.08569431
0.575187338  1.17321272
0.575189538  1.26754747
0.575191629  1.36341078
0.575194599  1.50959224
0.575197569  1.66682824
0.57520054  1.83412356
0.5752045  2.07031589
0.575210176  2.42772804
0.575220561  3.09547596
0.575226282  3.44252916
0.575230682  3.68712873
0.575235083  3.90616839
0.575239483  4.09533529
0.575243884  4.25203099
0.575248284  4.37507745
0.575252217  4.45690064
0.575256095  4.51269886
0.575259973  4.54555433
0.575263851  4.55769828
0.575269021  4.54608528
0.575274357  4.50697675
0.575282608  4.40791932
0.575310111  3.9620579
0.575323558  3.75983185
0.575335479  3.6046011
0.575347399  3.47149943
0.575358242  3.36744235
0.575374507  3.2367253
0.57539077  3.13050492
0.575407833  3.03953932
0.575424895  2.96499633
0.575447644  2.88529683
0.575470393  2.82282424
0.575504516  2.75293967
0.575540915  2.70141554
0.575581864  2.66390071
0.575622813  2.64249203
0.57567741  2.63267096
0.575743952  2.64334381
0.575810493  2.67428986
0.575877604  2.72351304
0.575945851  2.79086191
0.576014099  2.87595228
0.576082347  2.97966881
0.576150595  3.10354604
0.576218842  3.24969386
0.57628709  3.42077462
0.576355337  3.61996982
0.576400835  3.77019001
0.576446334  3.9357497
0.576491832  4.11792555
0.576537331  4.31806467
0.576582829  4.5375212
0.576645617  4.87456268
0.576708405  5.25379236
0.576772103  5.6846848
0.57683762  6.17725684
0.576903138  6.71812422
0.576968656  7.30152095
0.577172489  9.22833805
0.577227087  9.7067713
0.577281685  10.1340094
0.577336284  10.4910959
0.577390881  10.762023
0.577433104  10.9050338
0.577470231  10.9800252
0.577507357  11.0076729
0.577556496  10.9734424
0.577605634  10.8643118
0.577656593  10.6818167
0.577711191  10.4218433
0.577783988  9.99876875
0.578060618  8.13291386
0.578147975  7.58060233
0.578238972  7.05358967
0.578329969  6.57934247
0.578420966  6.15701493
0.578511963  5.78320985
0.57860296  5.45353337
0.578693957  5.16344488
0.578784954  4.90875297
0.57887595  4.68591313
0.578966947  4.49225444
0.579057944  4.32626843
0.579148941  4.18788951
0.579217189  4.10419122
0.579277475  4.0469028
0.579333779  4.010873
0.579390083  3.99703574
0.579442406  4.01193555
0.579481649  4.04815789
0.579517479  4.10813414
0.579540228  4.16423212
0.579562977  4.23876682
0.579585726  4.33700912
0.579604333  4.44001794
0.57962294  4.56921915
0.579636896  4.68764236
0.57965085  4.82883512
0.579664225  4.99017146
0.579676438  5.16445687
0.579688652  5.36990335
0.579700866  5.61302443
0.57971308  5.90190805
0.579721222  6.12471609
0.579730382  6.40918669
0.579738016  6.67740244
0.579745649  6.97758384
0.579753283  7.31351659
0.579760916  7.68892927
0.579768448  8.1017572
0.579775776  8.5468868
0.579783105  9.03725626
0.579790433  9.57380674
0.579800204  10.3595917
0.579809161  11.1433239
0.579837659  13.8083449
0.579845802  14.5095122
0.579853944  15.1213017
0.579860052  15.4999057
0.579866158  15.7943088
0.579872469  15.9985708
0.579880651  16.0991853
0.579885701  16.0660094
0.579891808  15.9303787
0.579897914  15.6959535
0.579904022  15.3721592
0.579910128  14.9716346
0.579917253  14.4262973
0.579926413  13.6388853
0.579951757  11.3174423
0.57996051  10.5626202
0.579969263  9.86041678
0.579978729  9.16803787
0.579986363  8.66188359
0.579993996  8.20131644
0.58000163  7.78385724
0.580009263  7.40654992
0.580017151  7.05516132
0.580025548  6.7198969
0.580033945  6.42029628
0.580042342  6.1522218
0.580053538  5.83738141
0.580064225  5.5757381
0.580074403  5.35648905
0.580084581  5.16217621
0.580099848  4.90991741
0.580115115  4.69634696
0.580130382  4.51397772
0.58014565  4.35694559
0.580160917  4.22067402
0.580181273  4.06509287
0.580201629  3.93340575
0.580221985  3.82066749
0.580246413  3.70519687
0.58027084  3.60687484
0.580307482  3.48392157
0.580340052  3.39321676
0.580380764  3.29808476
0.580441833  3.18274274
0.580482545  3.11897072
0.58056397  3.01295288
0.580645395  2.92654593
0.580767533  2.81889563
0.580992478  2.6382111
0.581003171  2.64617645
0.581008517  2.66054435
0.581014532  2.69075157
0.581019544  2.73162158
0.581024556  2.79074127
0.58102865  2.85476769
0.58103291  2.93756122
0.58103717  3.03671704
0.581041932  3.1647438
0.581056968  3.61469677
0.581061947  3.74128246
0.581066258  3.82580518
0.581070361  3.87874362
0.581075881  3.90234601
0.581079022  3.89098088
0.581082364  3.86031535
0.581086123  3.80552033
0.581090718  3.71511971
0.581108762  3.27095941
0.581114777  3.14136593
0.581119789  3.05067164
0.581124801  2.97618111
0.581131317  2.90134206
0.581137833  2.84682767
0.581145267  2.80271259
0.58115454  2.76521367
0.581166904  2.73209006
0.581191966  2.69032803
0.581232063  2.64886995
0.58129221  2.60668463
0.581377418  2.56192363
0.581511078  2.50591781
0.581771715  2.41863607
0.582059084  2.34042447
0.58234948  2.27361022
0.582777657  2.19054473
0.583198393  2.12190688
0.583810373  2.03811434
0.584422354  1.96787566
0.585172428  1.89477695
0.586139086  1.81453098
0.587381932  1.72672436
0.588918228  1.63248704
0.589522389  1.60209821
0.58972953  1.59741985
0.589884886  1.60248732
0.589952207  1.61048352
0.590019527  1.62610627
0.590060956  1.64235026
0.590102384  1.667345
0.590136908  1.69905807
0.590162801  1.73318044
0.590180062  1.76319692
0.590197324  1.80133426
0.590214586  1.85056949
0.590227533  1.89738733
0.590240478  1.95563702
0.590249109  2.00268783
0.59025774  2.05807149
0.590266371  2.1238027
0.590275001  2.20251605
0.590281475  2.27216599
0.590287948  2.35298138
0.590294421  2.44738124
0.590300894  2.55841339
0.590307368  2.6899674
0.590311683  2.7914106
0.590315999  2.90590347
0.590320314  3.03543615
0.59032463  3.18242426
0.590328945  3.34948312
0.590333261  3.53970132
0.590337576  3.75629671
0.590340812  3.93818265
0.590344048  4.13843884
0.590347285  4.35865251
0.590350522  4.60020839
0.590353758  4.86431673
0.590356995  5.15219791
0.590360232  5.4644893
0.590363468  5.8013409
0.590367784  6.28832739
0.590372099  6.8156277
0.590376415  7.37803739
0.590391864  9.51753065
0.590396524  10.1285234
0.590400667  10.6237244
0.59040481  11.0554618
0.590408262  11.3549096
0.590411714  11.5907638
0.590415167  11.7564821
0.590420414  11.8641621
0.590422762  11.8544663
0.590426215  11.7756449
0.590429667  11.6226526
0.590433119  11.4004022
0.590436571  11.1156931
0.590441233  10.6469277
0.590445893  10.1029852
0.590462896  7.86026157
0.590469197  7.06177838
0.590473512  6.55366012
0.590477827  6.08323563
0.590482142  5.65306811
0.590486027  5.30065979
0.59048991  4.98073723
0.590493794  4.69155801
0.590497678  4.43122549
0.590501562  4.19746621
0.590505014  4.01007457
0.59050933  3.80008335
0.590513645  3.61418905
0.590517961  3.44936126
0.590522276  3.30300873
0.590526592  3.1726896
0.590530907  3.05638117
0.59053738  2.90422536
0.590543854  2.77439019
0.590550327  2.66284903
0.5905568  2.56634626
0.590563273  2.48230513
0.590571903  2.38613759
0.590582261  2.28987649
0.590592618  2.20997984
0.590602975  2.1428699
0.590617648  2.06465679
0.590630594  2.00827105
0.590647856  1.94687791
0.590665118  1.89737762
0.59069101  1.83917584
0.590716903  1.79460732
0.590751426  1.74951319
0.590792855  1.70971842
0.590834283  1.68002548
0.590898151  1.64664859
0.590970651  1.61989547
0.591075947  1.5929058
0.591188149  1.57333572
0.59128655  1.56465535
0.59132074  1.56936698
0.591331893  1.57598928
0.591345667  1.59863799
0.591351132  1.61774912
0.591356596  1.64742231
0.591361113  1.68322118
0.591364682  1.7208704
0.591368251  1.76849993
0.59137182  1.82759273
0.59137472  1.88489921
0.591378065  1.9619397
0.591381411  2.05085835
0.591384757  2.15110994
0.591389219  2.29999451
0.591400817  2.72136997
0.591405279  2.86892954
0.591407509  2.93364981
0.591411078  3.0202173
0.591414424  3.07853036
0.591417323  3.1086992
0.591420246  3.1186544
0.591423079  3.10830539
0.591426023  3.07714156
0.591428253  3.04045645
0.591431153  2.97745215
0.591434499  2.88630817
0.591437845  2.77974223
0.591450336  2.32887568
0.591454797  2.17746806
0.591458144  2.07460164
0.59146372  1.92798284
0.591467066  1.85559561
0.591470412  1.79454363
0.591473758  1.74399102
0.591477103  1.70283174
0.591480617  1.66831693
0.59148413  1.64129048
0.591488814  1.61448361
0.59149584  1.58836365
0.591504205  1.57063897
0.591518145  1.55590537
0.591549373  1.54206779
0.591618286  1.52882157
0.591814893  1.50895697
0.59365184  1.38280613
0.594368017  1.32950986
0.594526134  1.32393064
0.594600542  1.32639422
0.59467495  1.3364163
0.594721455  1.3496822
0.594756334  1.36554858
0.594791213  1.38909483
0.594814465  1.41086745
0.594837718  1.43937702
0.59486097  1.4769559
0.59487841  1.51304271
0.594895849  1.55797972
0.594913289  1.61429937
0.594924915  1.65978055
0.594936541  1.71304925
0.594948167  1.77564845
0.594959794  1.84947103
0.59497142  1.93678759
0.59498014  2.01275886
0.594988859  2.09915484
0.594997579  2.19746049
0.595006299  2.3092631
0.595015019  2.43625239
0.595023738  2.58012028
0.595032458  2.74250696
0.595041177  2.92469585
0.59504699  3.05758978
0.595056291  3.28929971
0.595065592  3.54335504
0.595074893  3.81660452
0.595100936  4.62520398
0.595111167  4.92279737
0.595120468  5.16061612
0.595128513  5.33046642
0.595135303  5.44216327
0.595140558  5.50643512
0.595147441  5.55959799
0.595154068  5.57689566
0.595159997  5.56466543
0.595167903  5.51001761
0.595174879  5.42902929
0.595181855  5.32186817
0.595190923  5.15159306
0.595204177  4.86122407
0.595232778  4.1932765
0.595243707  3.95502314
0.595254636  3.73478916
0.595265564  3.53434859
0.595277191  3.34287627
0.595288817  3.17275637
0.595300443  3.0221745
0.595312069  2.88907536
0.595323114  2.77693506
0.595334159  2.67703375
0.595350727  2.54687593
0.595367294  2.43657592
0.595383862  2.34260683
0.595400428  2.26214874
0.595417868  2.189534
0.595435307  2.12725013
0.59545856  2.05743918
0.595481812  2.00006972
0.595503902  1.95512366
0.595535293  1.90474369
0.595566684  1.86820473
0.595591099  1.84880291
0.595632953  1.83516444
0.595655744  1.84036789
0.595678535  1.85775127
0.595693728  1.87844182
0.595711697  1.91595309
0.595723676  1.95160544
0.595735655  1.99892399
0.595745765  2.05090898
0.595754007  2.10398466
0.595762249  2.16945202
0.595768431  2.22878127
0.595774612  2.29899234
0.595780794  2.38257231
0.595786975  2.48259938
0.595793157  2.60299
0.595797278  2.69686969
0.595801399  2.80355046
0.59580552  2.92487055
0.595810259  3.08508216
0.595814278  3.2405871
0.595818295  3.41612041
0.595822314  3.61373937
0.595826332  3.83493682
0.59582901  3.99609856
0.595833131  4.26607111
0.595837252  4.56254049
0.595841373  4.88423762
0.595847431  5.39677926
0.595860988  6.62626744
0.595867252  7.16429515
0.59587195  7.52170982
0.595875165  7.7334856
0.595878462  7.91676477
0.595881759  8.06094544
0.595885055  8.16210768
0.59589033  8.22814726
0.595892968  8.21563844
0.595896264  8.15766769
0.595899561  8.05428681
0.595902858  7.90846567
0.595907144  7.66221455
0.595909781  7.48318893
0.595915056  7.07555036
0.595920496  6.60763245
0.595933683  5.42554975
0.595939865  4.9087583
0.595943986  4.59082162
0.595948107  4.29735625
0.595952228  4.02951334
0.595956349  3.78730343
0.59596047  3.56987474
0.595964591  3.37577556
0.595968712  3.2031834
0.595972833  3.05009195
0.595976954  2.91445369
0.595981075  2.79428114
0.595985196  2.68771247
0.595989317  2.59304861
0.595995498  2.47010649
0.59600168  2.36616857
0.596011982  2.22589346
0.596020224  2.13635578
0.596028466  2.06203875
0.596036708  1.99963127
0.59604495  1.94665979
0.596057313  1.88092885
0.596069676  1.82774285
0.59608616  1.77104602
0.596102644  1.72614517
0.596119128  1.68978761
0.596143854  1.64667013
0.596193306  1.58638512
0.596227923  1.55666278
0.596285616  1.52007491
0.596351552  1.49002754
0.596417488  1.46730767
0.596541118  1.43570984
0.596681232  1.4093768
0.59687904  1.38077877
0.597620483  1.29893457
0.597737454  1.28203704
0.597820934  1.26464731
0.597872306  1.24829839
0.597941979  1.21434327
0.597950006  1.21810156
0.597955785  1.22807974
0.597959638  1.24017089
0.597963491  1.2582246
0.597966702  1.27895413
0.597969913  1.30585962
0.597973124  1.33986022
0.597976334  1.38175788
0.597979545  1.43220327
0.597982755  1.49150147
0.597985645  1.55244426
0.597988535  1.62018684
0.597992067  1.71116102
0.598005552  2.09675311
0.598009405  2.19898112
0.598012551  2.27284037
0.598015377  2.32943386
0.598018587  2.38037381
0.598021477  2.41266346
0.598024624  2.43222126
0.598026679  2.43604285
0.59802899  2.43199958
0.598032201  2.4123583
0.598036054  2.36927052
0.598038944  2.3250371
0.59804376  2.23415266
0.598057405  1.93248229
0.598063024  1.81814269
0.598067841  1.73281292
0.598072657  1.66068626
0.598077474  1.60150138
0.59808229  1.55403802
0.5980855  1.52804427
0.598090958  1.49240319
0.598096416  1.46528665
0.598104603  1.43583022
0.598115199  1.4101458
0.598138798  1.37649115
0.598162879  1.35633107
0.598201408  1.33615724
0.598302546  1.3083493
0.598430976  1.28919217
0.598610778  1.27102575
0.599022137  1.23997498
0.600991766  1.11385662
0.601662278  1.06477918
0.602081348  1.02794226
0.60233279  1.00143885
0.602584232  0.969120629
0.60275186  0.942369284
0.602893297  0.914676719
0.603022161  0.88352233
0.603103879  0.859938348
0.603275698  0.803060778
0.603309223  0.794396825
0.603346939  0.790900528
0.603365798  0.794162467
0.60337837  0.799498255
0.603390942  0.808465622
0.603402467  0.821049764
0.603412944  0.837395123
0.603420802  0.853668549
0.603428659  0.874332797
0.603436516  0.900516619
0.603444374  0.933689318
0.603449612  0.960606179
0.603454851  0.992184695
0.603460089  1.02926989
0.603465328  1.07291089
0.603470566  1.1243408
0.603474495  1.16893169
0.603478423  1.21948433
0.603482876  1.28510103
0.603486543  1.34673067
0.60349021  1.41618752
0.603493877  1.49448358
0.603497544  1.58273611
0.603501211  1.68216431
0.603504878  1.79407955
0.603508544  1.91983081
0.603511687  2.03976429
0.603514307  2.14898538
0.603516926  2.26711332
0.603519545  2.39467733
0.603522164  2.53212868
0.603524783  2.67986423
0.603528711  2.92140226
0.603532378  3.16901691
0.603535521  3.39832198
0.603539712  3.72801878
0.603543903  4.08336465
0.603548093  4.46112227
0.603565904  6.18248926
0.603571352  6.68103598
0.603576171  7.08022221
0.603580362  7.38343579
0.603584155  7.61501974
0.603587549  7.78327097
0.603591676  7.93410452
0.603595658  8.02109568
0.603599587  8.04985985
0.603602992  8.0298473
0.603607182  7.95089858
0.603611059  7.82883633
0.603614621  7.67993388
0.603619964  7.40154174
0.603625884  7.03512079
0.603645004  5.69900033
0.603652861  5.17785682
0.6036581  4.85741061
0.603663338  4.56186238
0.603668446  4.29832088
0.603673553  4.05877703
0.603678661  3.84197338
0.603683768  3.64637995
0.603688875  3.47011593
0.603693197  3.33464215
0.603698435  3.18558675
0.603703674  3.05132025
0.603708912  2.9301739
0.60371677  2.76966271
0.603724627  2.63074458
0.603732484  2.50974285
0.603740342  2.4036751
0.6037482  2.31014837
0.603758677  2.20162804
0.603769153  2.10829773
0.603780677  2.01981356
0.603793249  1.93697379
0.603805821  1.86566164
0.603818393  1.80369825
0.603845633  1.69401169
0.603866586  1.62681293
0.60388754  1.57062071
0.603908493  1.52297656
0.603939924  1.46372869
0.603971354  1.41551064
0.60400907  1.36829464
0.604042596  1.33360204
0.604092885  1.29085768
0.604148412  1.25306602
0.604214415  1.2171533
0.604280418  1.18803686
0.604349565  1.162733
0.604443856  1.13428944
0.604585292  1.10041799
0.604679582  1.08172416
0.604889117  1.0472572
0.605098652  1.01895054
0.605475815  0.976274206
0.606062513  0.919449918
0.607110188  0.823272592
0.607557581  0.775588266
0.607683507  0.757637724
0.607762576  0.742396164
0.607810897  0.729398893
0.607867783  0.710846135
0.607873494  0.712205422
0.607879204  0.717003616
0.607883963  0.725264751
0.60788777  0.735938972
0.607891577  0.751441947
0.607894432  0.767000951
0.607897287  0.786562741
0.60789963  0.806007996
0.607901973  0.828833779
0.607904316  0.855311049
0.607906659  0.885665398
0.607909588  0.929305259
0.607912516  0.97937136
0.607915444  1.03576641
0.607918372  1.09808703
0.607921594  1.17263395
0.607933601  1.47629935
0.60793814  1.58364448
0.607941215  1.64768548
0.607943997  1.69735251
0.607947306  1.74412984
0.607950094  1.77186067
0.607952636  1.78715853
0.607955623  1.79262072
0.607958493  1.78524282
0.607961421  1.76555904
0.607964716  1.7300425
0.607967279  1.6938873
0.607970207  1.64505691
0.6079746  1.56072977
0.607986313  1.31519144
0.607990707  1.23000143
0.6079951  1.15378062
0.607998028  1.10867992
0.608000957  1.06829358
0.608003885  1.03257716
0.608006814  1.00128984
0.608010987  0.96374402
0.608014721  0.936318658
0.608018455  0.913823542
0.608022188  0.895422949
0.608027166  0.875937155
0.608033243  0.857972504
0.608040418  0.842373197
0.60805118  0.825863075
0.608065677  0.810655803
0.60808764  0.795090682
0.608115461  0.781666206
0.608162317  0.766360354
0.608219422  0.753291633
0.608307277  0.738160891
0.608512272  0.71081672
0.609394063  0.610239737
0.609663125  0.581215503
0.609759219  0.572899879
0.609855313  0.569070484
0.60989375  0.570726271
0.609925782  0.575179004
0.609949806  0.58172481
0.609969985  0.590779208
0.609982157  0.598649247
0.609994329  0.609165028
0.6100065  0.623434716
0.610017071  0.64023705
0.610024118  0.654655624
0.610031165  0.672615269
0.610037892  0.694221241
0.610042697  0.713220614
0.610047501  0.736131063
0.610052306  0.764132495
0.610055509  0.786394208
0.610058712  0.812231748
0.610061835  0.84158591
0.610064878  0.874956901
0.610067921  0.913986549
0.610070964  0.959794533
0.610073246  0.999374923
0.610075528  1.04412605
0.610077811  1.09476078
0.610080093  1.1519852
0.610082375  1.21662579
0.610084657  1.28953447
0.61008706  1.3762201
0.610089462  1.47406251
0.610091864  1.58413268
0.610094266  1.70741828
0.610096669  1.84487344
0.610099071  1.99713322
0.610101473  2.16480029
0.610103875  2.34816302
0.610106278  2.54727531
0.61010868  2.7615601
0.610111723  3.05356208
0.610114606  3.34896787
0.61011893  3.81822919
0.610126618  4.68019155
0.610129821  5.02527937
0.610133024  5.3468968
0.610136035  5.61827397
0.610138854  5.8374565
0.610141288  5.99460104
0.610143338  6.10115638
0.610145644  6.1905891
0.610148207  6.25010282
0.610150372  6.26659128
0.610152307  6.25487308
0.610154869  6.20132421
0.610157304  6.11151329
0.61015961  5.99342853
0.610162237  5.82293599
0.610165183  5.59151147
0.610168258  5.31223351
0.610171462  4.98994298
0.610183633  3.65605964
0.610186516  3.3513928
0.610189399  3.06165443
0.610192281  2.79019523
0.610194684  2.57938376
0.610197087  2.38354612
0.610199489  2.20311183
0.610201891  2.03798954
0.610204294  1.88780745
0.610207737  1.69763387
0.610209499  1.61105876
0.610211261  1.53129541
0.610213022  1.45800036
0.610214784  1.39069383
0.610217427  1.30016404
0.610219989  1.22322674
0.610222392  1.15967513
0.610224795  1.10351147
0.610227197  1.05389329
0.610229599  1.0100063
0.610232001  0.971135844
0.610235204  0.926012536
0.610238407  0.887362352
0.61024161  0.854078676
0.610244813  0.825243
0.610248017  0.800092359
0.610252822  0.767979491
0.610257626  0.741194373
0.610262431  0.718535207
0.610267235  0.699134656
0.610272841  0.679748378
0.610280048  0.658833228
0.610289657  0.636193522
0.610299266  0.617941137
0.610308875  0.602903266
0.610322008  0.586151877
0.610335141  0.572601792
0.610354841  0.556444445
0.610393438  0.533723312
0.610425469  0.520065789
0.610461505  0.50788353
0.610521563  0.491818581
0.610585626  0.477859938
0.610697735  0.457188036
0.610841875  0.433682003
0.61112375  0.391307979
0.61143125  0.347789445
0.611604219  0.324850016
0.611751563  0.30672676
0.6118925  0.291082066
0.611995  0.28120965
0.612094524  0.273174878
0.61219107  0.267205629
0.612270096  0.263983125
0.612362354  0.262503032
0.612429529  0.263319881
0.612496703  0.266002948
0.612541485  0.268971572
0.612587333  0.273128179
0.612633181  0.278554599
0.612679029  0.285387833
0.612724877  0.29383872
0.612773018  0.304695408
0.612821158  0.317929835
0.612864713  0.332433546
0.612899099  0.346045229
0.612933485  0.362261088
0.612956409  0.375169984
0.612973602  0.386535035
0.612990795  0.40018895
0.613002831  0.412037153
0.613010854  0.421784631
0.613018878  0.43416277
0.613024322  0.445064479
0.61302862  0.455909281
0.613032919  0.469596283
0.613035784  0.480824074
0.61303865  0.494207766
0.613041515  0.510217672
0.613044381  0.529416653
0.613046845  0.548937875
0.613048909  0.5677621
0.613050972  0.589107501
0.613053035  0.61324923
0.613055098  0.640452037
0.613057161  0.670970631
0.613059224  0.705040101
0.613061287  0.742865069
0.613063579  0.78948825
0.613066101  0.846543143
0.613068623  0.909661476
0.613071145  0.978695169
0.613073552  1.0497636
0.61307699  1.15895617
0.613088451  1.55362172
0.61309189  1.66573365
0.613095329  1.76638174
0.613097621  1.82467335
0.613100372  1.8831798
0.613102435  1.91771563
0.613104682  1.9453211
0.613106699  1.96067296
0.613108992  1.96688214
0.613111376  1.96047578
0.613113408  1.94475992
0.613115559  1.91816926
0.613117978  1.87672
0.613120665  1.81763797
0.613123622  1.7389391
0.61312631  1.65734335
0.613130341  1.52243017
0.613139077  1.21385685
0.613141899  1.11873589
0.613144275  1.04284734
0.613146651  0.971651812
0.613149027  0.905728318
0.613151403  0.845449648
0.613153365  0.800064288
0.613155326  0.758690744
0.613157287  0.721251315
0.613159248  0.687634214
0.613161209  0.657680026
0.61316317  0.631192146
0.613165131  0.607946734
0.613167092  0.587701904
0.613169157  0.56934998
0.613171221  0.553756309
0.613174164  0.535701053
0.613177105  0.521845454
0.613180047  0.511438102
0.613182988  0.503835454
0.61318691  0.497098713
0.613191039  0.493133976
0.613197233  0.491209494
0.613203426  0.492249339
0.613215813  0.498668488
0.613233153  0.511564373
0.613259577  0.534506596
0.613300865  0.574680138
0.613342979  0.620139767
0.613385092  0.670264124
0.613419775  0.715283815
0.613454456  0.76389626
0.613489138  0.816419509
0.613523819  0.873162905
0.613558501  0.934466255
0.613591531  0.997433067
0.613623736  1.06349676
0.61365594  1.13457706
0.613688145  1.21112199
0.61372035  1.29374814
0.613758335  1.40038658
0.613791365  1.50264129
0.613824395  1.61582411
0.613849168  1.70973213
0.61387394  1.81359606
0.613892768  1.90113382
0.613911594  1.99837946
0.613930752  2.11052876
0.613943964  2.1981065
0.613955855  2.28622027
0.613966425  2.37385498
0.613976994  2.47250725
0.613987564  2.58514805
0.613996977  2.70046676
0.614005235  2.81639259
0.614013493  2.94965093
0.614019687  3.06358861
0.614025879  3.19201066
0.614032073  3.33779223
0.614038266  3.50419013
0.614044459  3.69511043
0.614050652  3.91496644
0.614056845  4.16856241
0.614060974  4.35881406
0.614065103  4.56762007
0.614069232  4.79617509
0.61407336  5.04531077
0.614077489  5.31559732
0.614083682  5.75998481
0.614089875  6.24729103
0.614110519  8.01976646
0.614116712  8.51249471
0.614120841  8.80517197
0.614124969  9.05907023
0.614129984  9.30428626
0.614133327  9.42387542
0.614136669  9.50536169
0.61414083  9.55131638
0.61414498  9.53502581
0.614149129  9.45807096
0.614153278  9.32402694
0.614157427  9.13842737
0.614162096  8.87681595
0.614166764  8.57076603
0.614174337  8.01191964
0.614187718  6.97411225
0.614195499  6.41197257
0.614200686  6.07082018
0.614205872  5.76087607
0.614210411  5.51611548
0.614216246  5.23732311
0.614222081  4.99670247
0.614227916  4.79087626
0.614233751  4.6159579
0.614239586  4.46799463
0.614247367  4.30620596
0.614255147  4.17790746
0.614262927  4.0765528
0.614270707  3.99688022
0.61428108  3.91729237
0.614292128  3.8584252
0.614303176  3.81985986
0.614319748  3.79008582
0.614331494  3.78422424
0.614353213  3.79716557
0.614379275  3.8413364
0.614412147  3.92655231
0.614443141  4.02780714
0.61448963  4.20921771
0.614520623  4.34942277
0.614555373  4.5285815
0.614590123  4.73830921
0.614616186  4.92304172
0.614642248  5.13949202
0.614665633  5.36860645
0.614683666  5.57313287
0.614701699  5.80617743
0.614719731  6.07137118
0.614737763  6.37141295
0.614755795  6.70646167
0.614818908  8.03061841
0.614833935  8.31746292
0.614848962  8.55974709
0.614863989  8.74169779
0.614877289  8.84325154
0.614891038  8.88549304
0.614904562  8.86590841
0.614918086  8.7911551
0.614933113  8.65403561
0.61494814  8.47399992
0.615016513  7.47270691
0.615041308  7.13635205
0.615066103  6.83696371
0.615107427  6.41939294
0.615140486  6.14829582
0.615168662  5.95234819
0.615196838  5.78214925
0.615234405  5.58658639
0.615271973  5.4184363
0.615328324  5.20323736
0.615441026  4.85696247
0.615516161  4.66426199
0.615626986  4.41444661
0.615734053  4.20232826
0.615809188  4.07333352
0.615850512  4.02187346
0.615865539  4.01522832
0.615880566  4.02869341
0.615890439  4.0631133
0.615900693  4.14488367
0.615905334  4.20709378
0.615909975  4.29131415
0.61591397  4.38523226
0.615918993  4.53631378
0.615922342  4.65968139
0.615926979  4.86207907
0.615930843  5.05843985
0.615935995  5.35526822
0.615949134  6.20173505
0.615954544  6.52318073
0.615958279  6.7110526
0.615961756  6.85103747
0.61596526  6.95125204
0.615968352  7.00170558
0.615970824  7.01500673
0.615973916  6.99734296
0.615976801  6.94716229
0.615979841  6.86107332
0.615983396  6.72153598
0.61598726  6.53012899
0.615992155  6.24441907
0.616006066  5.35602389
0.616011218  5.05905846
0.616018303  4.71274683
0.616022167  4.55688939
0.616026031  4.42364721
0.616029895  4.31126965
0.616034404  4.20341218
0.616039556  4.10589133
0.616044708  4.03014252
0.616052436  3.94618512
0.616061711  3.87610772
0.616070985  3.82572422
0.616086441  3.76474394
0.616114263  3.68772082
0.616152906  3.60877927
0.616212156  3.51208013
0.616299744  3.39139667
0.616423398  3.24315725
0.616562509  3.09600985
0.61670162  2.96470335
0.616897405  2.80142853
0.617093191  2.65909753
0.617299281  2.52781763
0.617536829  2.39577144
0.617786314  2.27539297
0.618036889  2.16986749
0.618287463  2.07698249
0.618579799  1.98173535
0.618913898  1.8868864
0.619247996  1.80400216
0.619582095  1.73080972
0.619916193  1.66551895
0.620374778  1.58624002
0.620872725  1.51088917
0.621495158  1.42850603
0.622948544  1.26200452
0.623109803  1.23935364
0.623217309  1.21864246
0.623280661  1.20045852
0.62335486  1.16979192
0.623363019  1.17222497
0.623370122  1.18169527
0.623375881  1.19828449
0.623379721  1.21590463
0.623382984  1.2362369
0.623387015  1.26962868
0.623389703  1.29779248
0.62339239  1.33123569
0.62339527  1.37342972
0.62339815  1.42256862
0.62340103  1.4788545
0.623403909  1.54223075
0.623407749  1.63723801
0.623411588  1.74264035
0.623425026  2.14605432
0.623428866  2.25215709
0.623432628  2.34300026
0.6234357  2.40444538
0.623438925  2.45429456
0.623441805  2.48478035
0.623443993  2.49862372
0.623447065  2.50426854
0.62344983  2.49579841
0.623452671  2.47440275
0.623456126  2.43264021
0.623459198  2.38299604
0.623462653  2.31592003
0.623468412  2.18656301
0.623479355  1.9275654
