E(MeV)  pendfb7/U235:18
0.000206038083  4.90325524
0.000206053098  4.58985125
0.000206068112  4.3022531
0.000206082226  4.05628021
0.000206096339  3.83453883
0.000206110452  3.63737665
0.000206124565  3.46498754
0.00020613643  3.33926891
0.000206148295  3.23107263
0.000206160159  3.14033935
0.000206172024  3.06696274
0.000206183889  3.01084931
0.000206195753  2.97190241
0.000206207618  2.95003195
0.000206217505  2.94481299
0.000206231347  2.95734877
0.000206243212  2.98655596
0.000206255062  3.03283433
0.000206266884  3.09620484
0.000206278706  3.17699819
0.000206290527  3.27553118
0.000206302349  3.39223682
0.00020631417  3.52760715
0.000206325992  3.68227638
0.000206337813  3.85693184
0.000206349635  4.05242049
0.000206361456  4.26963066
0.000206373278  4.50962365
0.000206383786  4.74295951
0.000206396921  5.06247713
0.000206410056  5.41461661
0.000206423191  5.80129792
0.000206436326  6.22455226
0.000206449461  6.68650273
0.000206462596  7.18934136
0.000206475731  7.73530226
0.000206488209  8.29594084
0.000206500031  8.8666044
0.000206511853  9.47731247
0.000206523675  10.1295831
0.000206535496  10.8247833
0.000206547318  11.56434
0.00020656505  12.7591588
0.000206582125  14.0092614
0.000206597887  15.2515338
0.000206613649  16.5791247
0.000206629411  17.9915558
0.000206650427  20.0038242
0.00020667013  22.0182274
0.000206688519  24.0014961
0.000206716102  27.1391002
0.000206818555  39.5992316
0.000206844825  42.6760728
0.000206868469  45.2747554
0.000206892112  47.6497961
0.000206914179  49.6142734
0.000206936245  51.2912606
0.000206958313  52.6435464
0.000206976176  53.4790285
0.000206996247  54.1245431
0.000207025039  54.4876382
0.000207039224  54.4191983
0.00020706024  54.0202877
0.000207080206  53.3211264
0.000207100171  52.3254362
0.000207123024  50.8486582
0.000207145876  49.0496059
0.000207174071  46.4536158
0.000207204146  43.3268752
0.000207245498  38.6427375
0.000207309878  31.1167423
0.000207338073  27.9444704
0.000207366973  24.8652599
0.000207386239  22.9329712
0.00020740762  20.9155861
0.000207425242  19.3595102
0.000207442864  17.9029258
0.000207460486  16.5468846
0.000207478108  15.2908751
0.000207489856  14.5082416
0.000207507788  13.395867
0.000207525719  12.3794726
0.000207543651  11.4543404
0.000207561582  10.6153771
0.000207579514  9.85689722
0.000207597445  9.17317338
0.000207615377  8.55824667
0.000207633308  8.00635857
0.000207648036  7.59618445
0.000207662763  7.22168296
0.00020767749  6.87992868
0.000207692217  6.56817104
0.000207706944  6.28381621
0.000207729035  5.90338436
0.000207751125  5.57168914
0.000207773216  5.2820194
0.000207795306  5.02850738
0.000207817397  4.80596605
0.000207839487  4.60991443
0.000207861578  4.43642352
0.000207884258  4.27822862
0.00020791489  4.09108051
0.000207945522  3.92840778
0.000207976154  3.78469534
0.000208024459  3.58567213
0.00020808101  3.37886824
0.000208231815  2.85480128
0.000208391676  2.26232192
0.000208435397  2.11035749
0.000208474745  1.98802509
0.000208498791  1.92268213
0.000208520651  1.87086285
0.000208542511  1.82723944
0.000208564371  1.79264766
0.000208588964  1.76538278
0.000208609459  1.75258198
0.000208629952  1.74905224
0.000208650446  1.75483029
0.000208684602  1.78459403
0.000208711927  1.82527236
0.000208742668  1.88654768
0.000208773409  1.96089711
0.000208886809  2.27872709
0.000208937741  2.40909059
0.000209038392  2.63546727
0.000209061721  2.69584779
0.000209088383  2.77841943
0.000209111046  2.86517557
0.00020912971  2.95160398
0.000209145708  3.03862609
0.000209165705  3.16678999
0.000209185702  3.31922154
0.000209202366  3.46662625
0.000209217364  3.61619332
0.000209232361  3.782419
0.000209252358  4.03060978
0.000209272354  4.30916805
0.000209292037  4.61216888
0.00020931172  4.94185972
0.000209331403  5.29530085
0.000209363876  5.91922861
0.000209427826  7.20542317
0.000209462998  7.87293121
0.000209491775  8.35710256
0.00020951096  8.63588801
0.000209528866  8.85754996
0.000209546772  9.0372421
0.000209565956  9.17879584
0.00020958463  9.26256353
0.00020960228  9.2907267
0.00020962172  9.26337331
0.000209638859  9.18873669
0.000209656765  9.06149801
0.000209678507  8.842756
0.000209696413  8.61373475
0.000209719435  8.26186624
0.000209745015  7.80761027
0.000209775711  7.19784561
0.000209853416  5.54422078
0.000209877185  5.06283404
0.000209900954  4.61481543
0.000209916801  4.33976245
0.000209932647  4.08675011
0.000209948493  3.85806918
0.000209964339  3.65572701
0.000209976225  3.52228826
0.000209988109  3.40529827
0.000209999994  3.30528648
0.000210011879  3.22275941
0.000210023764  3.15815577
0.000210035649  3.11186503
0.000210047534  3.08423494
0.000210059418  3.0755787
0.000210071303  3.08618008
0.000210083187  3.11630013
0.000210095072  3.16618904
0.000210106957  3.23607598
0.000210118842  3.3261799
0.000210130726  3.43669864
0.000210142611  3.56784745
0.000210154495  3.71978787
0.000210166381  3.89272845
0.000210178265  4.08675813
0.00021019015  4.30204433
0.000210202034  4.53863923
0.000210213919  4.79663057
0.000210228181  5.13443286
0.000210243631  5.53496846
0.000210259081  5.97114708
0.000210274532  6.44242206
0.000210289982  6.94787799
0.000210308206  7.58645205
0.000210331975  8.48409576
0.000210355744  9.44800922
0.00021038506  10.7133848
0.000210493606  15.7046713
0.00021052625  17.1252077
0.000210557625  18.3707099
0.000210584247  19.3029357
0.000210605798  19.9569399
0.000210631152  20.5965152
0.000210651182  20.994997
0.000210670451  21.2854996
0.000210694537  21.5186737
0.000210724962  21.6100703
0.000210747781  21.5376932
0.0002107706  21.355726
0.000210795273  21.0516821
0.000210819946  20.6570284
0.000210923282  18.6053551
0.000210959698  17.9879827
0.000210983975  17.6770349
0.00021100886  17.4660589
0.00021103435  17.3799229
0.000211057316  17.42458
0.000211077757  17.5652217
0.000211098198  17.8004839
0.000211118639  18.1268054
0.000211147849  18.737323
0.000211174909  19.430413
0.000211280776  22.6170386
0.00021130926  23.3734031
0.000211337744  23.9871119
0.000211366229  24.4141575
0.000211391674  24.6098103
0.000211406106  24.6360861
0.000211431173  24.5301925
0.000211456429  24.2283455
0.000211474469  23.8964311
0.000211494408  23.4237445
0.000211521943  22.6067715
0.000211548528  21.6666325
0.000211577012  20.5365215
0.000211666813  16.6926046
0.000211692197  15.670821
0.000211717581  14.7276388
0.000211742965  13.8813036
0.000211762003  13.3175317
0.000211778185  12.888619
0.000211797857  12.4302662
0.00021181753  12.0401869
0.000211837202  11.7156734
0.000211858144  11.4373132
0.000211880355  11.2101048
0.000211902566  11.0432737
0.000211935881  10.8823604
0.00021197015  10.7929542
0.000212064221  10.646886
0.000212105445  10.528775
0.000212156212  10.3034481
0.000212288904  9.52926012
0.000212330608  9.34731424
0.000212362149  9.25774664
0.000212410843  9.2091042
0.000212455966  9.25187
0.000212599154  9.59256354
0.000212663529  9.64997034
0.000212802882  9.54714663
0.000212831115  9.56929602
0.000212860258  9.64767168
0.000212884165  9.77042994
0.000212903517  9.91896127
0.000212926285  10.1620302
0.000212943361  10.4009777
0.000212960437  10.695628
0.000212977513  11.052767
0.000213003127  11.7212322
0.000213016219  12.1314389
0.000213029311  12.592544
0.000213042402  13.1080069
0.000213057128  13.757237
0.000213071854  14.4847429
0.00021308658  15.2954377
0.000213101306  16.1940775
0.000213116032  17.1851737
0.000213130758  18.2728969
0.000213145484  19.4609704
0.000213160209  20.7524653
0.000213177132  22.3677482
0.000213194055  24.1254302
0.000213210977  26.0261951
0.0002132279  28.0691833
0.000213244823  30.2510954
0.000213267386  33.366418
0.000213284309  35.8468167
0.000213306872  39.323861
0.000213340716  44.8304784
0.000213419688  58.1788616
0.000213450149  63.0957728
0.000213480609  67.6315103
0.000213507008  71.1281436
0.000213530248  73.7903913
0.000213553714  76.0212672
0.000213571765  77.393504
0.000213596133  78.7383997
0.000213616892  79.4049792
0.000213639455  79.6196239
0.000213662921  79.2821389
0.000213682777  78.5619573
0.000213703214  77.4242251
0.000213724233  75.8621305
0.000213752114  73.2376495
0.000213779908  70.0836835
0.000213813957  65.6458783
0.000213852869  60.0498685
0.000213936686  47.4272747
0.000213973601  42.1139314
0.000214006173  37.7271895
0.000214027887  34.9950348
0.000214049602  32.4320418
0.000214071316  30.0463106
0.00021409303  27.8413247
0.000214114744  25.8169858
0.000214136459  23.9699874
0.000214158173  22.2947212
0.000214179888  20.7832539
0.000214201602  19.4264606
0.000214220602  18.3580076
0.000214236888  17.5246138
0.000214253174  16.7623662
0.000214277602  15.7421317
0.000214302031  14.8556682
0.00021432646  14.0879492
0.000214342745  13.6350803
0.000214368803  12.997272
0.00021439486  12.4534157
0.000214420917  11.9901202
0.000214446974  11.595601
0.000214473032  11.2595887
0.000214499089  10.9732814
0.000214538175  10.6208551
0.000214582409  10.3110334
0.000214629217  10.062379
0.000214676025  9.87625674
0.000214738436  9.70220335
0.000214809761  9.58245678
0.000214912273  9.524471
0.00021499562  9.56149312
0.00021508387  9.67081736
0.000215207468  9.87711523
0.00021528904  9.94817713
0.00021533412  9.92239876
0.000215372044  9.84816468
0.000215413241  9.70231101
0.000215450118  9.50830953
0.000215486995  9.25268744
0.000215525079  8.92688562
0.000215559777  8.58190577
0.000215598707  8.15229211
0.000215707034  6.87469596
0.000215738347  6.53008876
0.000215767121  6.24033841
0.000215798434  5.96285904
0.000215828055  5.74325984
0.000215853445  5.59194111
0.000215878834  5.47686933
0.000215904223  5.39917501
0.000215924712  5.36396507
0.000215944199  5.35308851
0.000215971481  5.37408451
0.000215994865  5.42451307
0.000216018249  5.50337435
0.000216041633  5.60899989
0.000216071788  5.78176131
0.000216106817  6.0291002
0.000216136089  6.26981481
0.000216172078  6.60261061
0.000216209267  6.98315714
0.000216247261  7.40454499
0.000216293126  7.95074521
0.000216356325  8.76464444
0.000216401166  9.38927738
0.00021644193  10.0018972
0.000216482695  10.6735952
0.000216517345  11.3079061
0.000216552402  12.0278722
0.00021658216  12.7160811
0.000216609269  13.416487
0.000216633523  14.1106885
0.000216659873  14.9446713
0.000216685081  15.8258787
0.000216710289  16.7920131
0.000216735498  17.8436778
0.000216760706  18.9779578
0.000216798519  20.8184353
0.000216917558  27.1215216
0.000216946688  28.572339
0.000216972456  29.7456175
0.000216994864  30.6530937
0.000217024441  31.6510434
0.000217047296  32.2399979
0.000217071048  32.6629088
0.000217104659  32.9042707
0.000217125387  32.8353295
0.000217146114  32.5986581
0.000217167961  32.1709566
0.000217189807  31.5681685
0.000217216696  30.6041701
0.000217243585  29.4242027
0.000217272155  27.9761948
0.000217300002  26.4205041
0.00021740012  20.4322189
0.000217434281  18.5133153
0.000217463212  17.0214918
0.000217487239  15.8954764
0.000217511266  14.8821918
0.000217534524  14.0133314
0.00021755733  13.2690906
0.00021757543  12.7529184
0.000217593529  12.3002771
0.000217611629  11.9079962
0.000217629728  11.5723224
0.000217647828  11.2889006
0.000217674977  10.9514548
0.000217693076  10.7777036
0.000217722036  10.5705499
0.000217750995  10.4328501
0.000217794434  10.3148692
0.000217894434  10.1822196
0.000217944434  10.0784675
0.00021798742  9.93761496
0.000218031245  9.74077284
0.000218090744  9.4018226
0.000218205343  8.67943894
0.000218251027  8.4401192
0.000218295163  8.26813627
0.000218326136  8.18947231
0.000218372596  8.14173376
0.000218403568  8.15664458
0.000218442284  8.22449391
0.000218488743  8.36923766
0.000218534086  8.56402748
0.000218600427  8.91442201
0.000218825802  10.2564588
0.000218904042  10.6760984
0.000218969242  10.9825963
0.000219034441  11.2384944
0.000219099641  11.4352052
0.000219161581  11.5643194
0.000219249601  11.6624786
0.000219403472  11.7478117
0.00021947128  11.8557259
0.000219515802  11.9916603
0.000219556715  12.1851438
0.000219596443  12.4582462
0.000219627141  12.7435376
0.000219659645  13.1340739
0.000219684024  13.4987084
0.000219708402  13.9355262
0.000219731516  14.4259311
0.000219756617  15.0538197
0.000219778647  15.6963357
0.000219796886  16.2993629
0.000219818555  17.1064355
0.000219840225  18.0190678
0.000219865506  19.2261116
0.000219883564  20.1868671
0.000219901622  21.2326464
0.000219926904  22.8426707
0.000219948573  24.3591
0.000219970243  26.0004073
0.000219991913  27.7630917
0.000220020805  30.2918389
0.000220053761  33.4016168
0.00022009078  37.1338076
0.000220143148  42.7156969
0.000220255967  55.0219467
0.000220312456  60.8773539
0.000220362263  65.6958071
0.000220405194  69.5261114
0.000220443043  72.6097003
0.000220482625  75.4865012
0.000220522207  77.937546
0.00022056003  79.8026368
0.000220597853  81.1180977
0.000220650629  81.8886058
0.000220684934  81.6566623
0.00022071704  80.894889
0.000220744395  79.8349743
0.000220773774  78.2962253
0.000220808958  75.9595017
0.000220844142  73.1703688
0.00022088239  69.7573636
0.00022099808  58.6826971
0.0002210368  55.2666107
0.00022107552  52.2147224
0.000221101334  50.4253888
0.000221127147  48.8526069
0.000221155542  47.3844421
0.000221183937  46.195652
0.000221214914  45.2145836
0.000221243955  44.5840716
0.000221272995  44.2176836
0.000221302681  44.0949995
0.000221333657  44.2106623
0.000221374958  44.6944299
0.000221421423  45.586202
0.000221555399  48.9199942
0.0002215978  49.7772564
0.000221640739  50.3428265
0.000221676746  50.506159
0.000221712753  50.3327678
0.000221748472  49.7936892
0.000221779006  49.0291284
0.000221814694  47.779371
0.000221848672  46.2460237
0.000221886139  44.1995128
0.000221925166  41.7262832
0.000221971999  38.402818
0.000222107295  27.9257517
0.000222146322  25.0020079
0.000222185349  22.2403314
0.000222213053  20.4027095
0.000222240757  18.6805263
0.000222268461  17.082258
0.000222289239  15.9685026
0.000222311274  14.86909
0.000222333937  13.8275791
0.000222356599  12.8777194
0.000222379262  12.0203739
0.000222401925  11.256607
0.000222417033  10.8000827
0.000222433821  10.3429183
0.000222450608  9.93946045
0.000222467395  9.59089305
0.000222484182  9.29873925
0.00022250097  9.06485521
0.000222517757  8.89150898
0.000222534544  8.78131321
0.00022255343  8.73660475
0.000222568119  8.76284761
0.00022258071  8.8299366
0.0002225933  8.93998115
0.00022260589  9.09478405
0.00022261848  9.29621659
0.000222631071  9.54622413
0.000222643661  9.8467192
0.000222656251  10.1996733
0.000222668841  10.6070109
0.000222681432  11.0706325
0.000222695596  11.6615969
0.00022270803  12.2427095
0.000222720462  12.8834208
0.000222732896  13.5850776
0.000222745329  14.3483947
0.000222761906  15.4630604
0.000222778484  16.6888403
0.000222795061  18.0246535
0.000222811638  19.4681808
0.00022282832  21.0255452
0.000222845108  22.6929272
0.000222870288  25.3643731
0.00022289463  28.1117283
0.000222994513  40.0910782
0.000223022212  43.2548915
0.000223061662  47.3157035
0.000223088521  49.6632573
0.000223108666  51.1515958
0.000223126797  52.2687196
0.000223144927  53.1605757
0.000223168831  53.9760226
0.000223202339  54.4122101
0.000223224666  54.2495333
0.000223246322  53.7610027
0.000223271503  52.8129652
0.000223290808  51.8362896
0.000223312631  50.504378
0.000223338651  48.6523396
0.000223368868  46.2282331
0.000223481645  36.2668536
0.000223518308  33.1912989
0.000223549538  30.7451704
0.000223579954  28.5336865
0.000223613268  26.3046991
0.000223648391  24.157624
0.000223684239  22.1539991
0.000223712483  20.6894881
0.000223748693  18.9376725
0.000223784903  17.3120195
0.000223819303  15.8804976
0.000223845103  14.8831325
0.000223871807  13.9275632
0.000223898965  13.0469084
0.00022393427  12.0633252
0.000223950564  11.6802121
0.000223966859  11.3474596
0.000223983153  11.0694755
0.000224000353  10.840484
0.000224018458  10.6769968
0.000224032037  10.6105563
0.000224043352  10.5943165
0.000224059194  10.6347833
0.000224072773  10.7313937
0.000224086352  10.8883236
0.00022409993  11.1085311
0.000224113509  11.394982
0.000224127088  11.7505216
0.000224140893  12.1856339
0.000224155151  12.7158582
0.000224169409  13.3309563
0.000224183666  14.0333374
0.000224197924  14.825189
0.000224212181  15.7080429
0.000224228128  16.8047939
0.000224244074  18.0174517
0.00022426002  19.3456898
0.000224275966  20.787919
0.000224291912  22.3412333
0.000224322913  25.6613566
0.000224348597  28.6827902
0.000224376851  32.2402459
0.000224480446  46.1611836
0.000224514692  50.5139633
0.000224545171  54.0292393
0.000224568653  56.4258356
0.000224587357  58.1036037
0.000224612037  59.9648769
0.000224637235  61.4151367
0.000224663213  62.4061594
0.000224681398  62.7883262
0.000224699582  62.9146801
0.000224718286  62.7834967
0.000224741147  62.2787844
0.000224769647  61.1590574
0.0002247928  59.8928744
0.000224823313  57.8147059
0.00022485504  55.2678806
0.000224890877  52.0718504
0.000224988148  42.8952001
0.000225027488  39.3514135
0.000225061977  36.4196415
0.00022510164  33.2682256
0.000225142916  30.2296796
0.000225184828  27.3698617
0.000225219615  25.1490703
0.000225249811  23.3249629
0.000225280007  21.5948211
0.000225316242  19.6460401
0.000225350062  17.9610243
0.000225375427  16.7889537
0.00022539596  15.901531
0.000225420117  14.9312948
0.000225444274  14.0439047
0.00022546843  13.2416276
0.000225489567  12.6102764
0.000225516744  11.8952827
0.000225534862  11.4783035
0.000225552979  11.1080138
0.000225571097  10.783119
0.000225589215  10.5021488
0.000225616392  10.1593593
0.000225635187  9.97469919
0.000225654661  9.8260239
0.000225674135  9.71850402
0.000225703346  9.62965558
0.00022572282  9.61583435
0.000225752031  9.65899194
0.000225781242  9.77483855
0.000225812725  9.97750394
0.000225844207  10.2589
0.000225874321  10.6014579
0.000225901697  10.9759346
0.000225929073  11.4118124
0.000225951521  11.8161325
0.00022599879  12.8093857
0.000226025801  13.46462
0.000226053178  14.193495
0.000226080554  14.9857906
0.000226117055  16.1348463
0.000226153557  17.3777976
0.000226201008  19.1029451
0.000226332414  24.0726099
0.000226387373  25.9975478
0.000226431658  27.3922585
0.00022647725  28.6433687
0.000226520159  29.6254749
0.000226554353  30.2611599
0.000226591229  30.7928795
0.00022663548  31.2121461
0.000226687777  31.3908969
0.000226730955  31.2768795
0.000226769357  30.9794119
0.000226804338  30.5541044
0.000226848647  29.8194405
0.000226888876  28.9839985
0.000226972248  26.8589364
0.000227170475  20.9682162
0.000227228777  19.2954577
0.000227292909  17.5630353
0.000227357041  15.9597971
0.000227409514  14.7488072
0.000227461985  13.6291794
0.000227514457  12.5997651
0.000227566929  11.658539
0.000227619401  10.8027894
0.000227660212  10.1942989
0.000227706854  9.55781826
0.000227753496  8.98196568
0.000227800138  8.46458525
0.000227846779  8.00396391
0.000227893421  7.59909623
0.000227940062  7.25014413
0.000227975044  7.0261052
0.000228010024  6.83604012
0.000228042373  6.6925994
0.000228074722  6.58301846
0.000228107071  6.51091958
0.000228139419  6.48088905
0.000228171768  6.49849819
0.00022819603  6.5468496
0.000228220292  6.62867233
0.000228244553  6.74716332
0.000228268814  6.90559973
0.000228288984  7.0700482
0.000228309154  7.26608396
0.000228329324  7.49528659
0.000228349493  7.75897759
0.000228369663  8.05819602
0.000228389833  8.39354221
0.000228410003  8.76515501
0.000228430172  9.17261416
0.000228455211  9.72681691
0.000228480249  10.3314831
0.000228517806  11.3224678
0.000228558146  12.4765325
0.000228711157  17.1056287
0.000228776257  18.9380125
0.000228855823  21.0159307
0.00022900327  24.7035528
0.00022906062  26.0066517
0.000229100991  26.7597353
0.000229135981  27.2326539
0.000229162896  27.4472308
0.000229186043  27.5090425
0.000229212957  27.421608
0.000229239872  27.149774
0.000229260177  26.8177597
0.000229285065  26.2607238
0.000229314585  25.3909564
0.000229335808  24.6334089
0.000229367644  23.310855
0.000229397357  21.9052338
0.000229429192  20.2589186
0.000229542739  13.9520546
0.000229572453  12.3689754
0.00022960137  10.9116252
0.000229621267  9.96668589
0.000229641164  9.07428835
0.000229661061  8.23775521
0.000229680959  7.45922144
0.000229700855  6.73992266
0.000229716773  6.20719097
0.000229732691  5.71217914
0.000229748609  5.25431858
0.000229764526  4.83282136
0.000229776465  4.53990806
0.000229788403  4.26640027
0.000229800341  4.01174043
0.000229812279  3.77536296
0.000229824218  3.5566596
0.000229836156  3.35505881
0.000229848094  3.16992318
0.000229860032  3.00063069
0.000229872002  2.84616863
0.000229883971  2.70640633
0.00022989594  2.58072698
0.000229907909  2.46854511
0.000229919879  2.36928942
0.000229934755  2.26315759
0.000229945642  2.19705946
0.000229956529  2.14034474
0.000229967416  2.09268442
0.000229978303  2.05377548
0.00022998919  2.02334246
0.000230000077  2.00113894
0.00023001556  1.98331838
0.000230024754  1.98019463
0.000230038544  1.9857077
0.000230052334  2.00328171
0.000230066124  2.03280546
0.000230079915  2.07427149
0.000230093221  2.1256852
0.000230106285  2.18723989
0.000230119349  2.26003852
0.000230133866  2.35457333
0.000230148381  2.46408598
0.000230161639  2.57790613
0.00023017422  2.6987905
0.000230186123  2.82538865
0.000230200638  2.99692552
0.000230212251  3.14867376
0.000230223864  3.31423166
0.000230238381  3.54203735
0.000230252896  3.79484729
0.000230268622  4.09956109
0.000230280719  4.35762656
0.000230292816  4.63791419
0.000230304912  4.94198243
0.000230317009  5.27154589
0.000230329105  5.62828562
0.000230341202  6.01405738
0.000230353298  6.43064246
0.00023036509  6.86824194
0.000230376577  7.32609912
0.000230388064  7.81675474
0.000230399551  8.34181172
0.000230411038  8.90283587
0.000230422525  9.50133577
0.000230434012  10.1387411
0.000230451241  11.1705733
0.000230464952  12.0590054
0.000230478662  13.008775
0.000230492373  14.0212316
0.000230506083  15.0969773
0.000230524182  16.6144405
0.00023054228  18.2414994
0.00023055983  19.9211623
0.000230581766  22.1541681
0.000230608365  25.0416434
0.000230633318  27.9001583
0.000230728882  39.4119327
0.000230765093  43.5778925
0.000230797634  47.0026916
0.000230822415  49.3340231
0.000230841689  50.9519705
0.000230863717  52.5715499
0.000230884644  53.8717529
0.000230909534  55.1108729
0.00023093773  56.1230871
0.000230967027  56.774442
0.000231024519  57.1596733
0.000231091449  57.0239175
0.000231125204  57.132387
0.000231161879  57.6227217
0.000231195404  58.5180993
0.000231225203  59.7082233
0.000231255003  61.2559442
0.000231289769  63.4399392
0.000231386618  70.3010378
0.000231419647  72.2985571
0.000231451681  73.7744524
0.00023148148  74.6125592
0.000231506314  74.8525966
0.000231533133  74.6045242
0.000231553  74.070977
0.000231582303  72.7453449
0.000231610613  70.8843744
0.000231633956  68.9596971
0.000231657299  66.7261752
0.000231683637  63.8960492
0.000231721756  59.3688136
0.000231819776  46.8959344
0.000231850878  43.0890264
0.000231880567  39.6461145
0.000231908843  36.5766288
0.000231932405  34.1892801
0.00023196068  31.5353654
0.00023198707  29.2644865
0.000232014968  27.0722375
0.000232039473  25.3135347
0.000232064355  23.6769161
0.00023209263  21.9864966
0.000232117136  20.6571271
0.000232141641  19.4464993
0.000232170624  18.1617706
0.000232189945  17.3925492
0.000232209266  16.6936337
0.000232230708  16.0024165
0.00023225427  15.3498868
0.000232271942  14.9382652
0.000232289614  14.597578
0.000232307286  14.3323012
0.000232324958  14.1474243
0.000232351467  14.0327916
0.000232366193  14.0597111
0.000232383865  14.1835265
0.000232401537  14.4128544
0.000232413907  14.6393231
0.000232426867  14.937276
0.000232439826  15.2993856
0.000232452786  15.7276756
0.000232470458  16.4214477
0.000232487246  17.2008764
0.000232504034  18.0999613
0.000232520822  19.1200109
0.00023253761  20.2611445
0.000232554693  21.5453465
0.000232572365  23.0013175
0.000232590038  24.5818854
0.00023260771  26.2795219
0.000232631272  28.7082488
0.000232660996  31.998359
0.000232756631  43.3304922
0.000232790476  47.1414227
0.000232819344  50.0940787
0.00023284622  52.497549
0.000232869514  54.2494116
0.00023289002  55.5004239
0.000232910725  56.4612945
0.000232934615  57.1689028
0.000232963283  57.4294563
0.000232986377  57.1693873
0.000233007878  56.5594231
0.000233026593  55.7530763
0.000233045307  54.7070974
0.000233065216  53.3536887
0.000233085124  51.7800961
0.000233111006  49.4577934
0.000233136887  46.8939581
0.000233230458  36.865169
0.000233260321  33.8183571
0.000233289466  31.082227
0.00023330794  29.5029569
0.000233326414  28.0622956
0.000233344888  26.7726326
0.00023336392  25.6123297
0.000233383509  24.6048765
0.000233398201  23.9772806
0.000233412892  23.4611853
0.000233427584  23.0572039
0.000233445074  22.722337
0.000233463964  22.537248
0.000233473409  22.5124056
0.00023348915  22.5691468
0.000233508039  22.7946013
0.000233526929  23.1844045
0.000233547218  23.7754589
0.000233568206  24.560601
0.000233589194  25.5053075
0.000233610182  26.5900446
0.00023363117  27.7931
0.00023366755  30.0876261
0.000233748705  35.513357
0.000233776689  37.2485034
0.000233803554  38.7425669
0.0002338293  39.9627569
0.000233852247  40.8383066
0.000233872396  41.4195781
0.000233893664  41.8253382
0.000233921648  42.0124674
0.000233942581  41.8849971
0.000233958588  41.6312664
0.000233980975  41.0515205
0.000234003119  40.2276902
0.000234024579  39.204495
0.000234047478  37.8879002
0.000234072056  36.244967
0.000234095434  34.493919
0.000234126905  31.9085544
0.000234161373  28.8727963
0.000234239302  21.8024989
0.000234273946  18.7979241
0.000234301262  16.5635561
0.000234324935  14.7458276
0.00023434708  13.1566288
0.000234365145  11.9446221
0.000234390494  10.3759266
0.000234405063  9.54479935
0.000234417446  8.87868332
0.000234429829  8.24924115
0.000234444398  7.55492677
0.000234458967  6.90955372
0.000234473536  6.31179159
0.000234488104  5.76016202
0.000234503401  5.22872326
0.000234513599  4.90064836
0.000234523797  4.59282314
0.00023453382  4.30939962
0.000234543668  4.04879716
0.000234553515  3.80535821
0.000234563363  3.57846527
0.000234573439  3.36288571
0.000234583743  3.15914656
0.000234594047  2.97170061
0.000234604351  2.79994775
0.000234614655  2.64330675
0.000234624959  2.50121674
0.000234635263  2.37313834
0.000234645567  2.25855431
0.00023465716  2.14515308
0.00023466682  2.06274452
0.00023467648  1.99092649
0.00023468614  1.92934641
0.00023470224  1.8485565
0.000234713832  1.80659401
0.000234725102  1.77825024
0.000234736372  1.76173029
0.000234747642  1.75660425
0.000234758912  1.76245869
0.000234769216  1.77708008
0.00023477952  1.80024743
0.000234789824  1.83166737
0.000234800128  1.87104927
0.000234815585  1.94442145
0.000234831041  2.03406394
0.000234846497  2.13897108
0.000234861953  2.25809583
0.000234877409  2.390341
0.000234892865  2.53454802
0.000234913473  2.74329598
0.000234934082  2.9679977
0.000234964994  3.32744629
0.000235042274  4.26475952
0.000235073187  4.61818169
0.000235103842  4.93522594
0.000235123935  5.1185697
0.000235144285  5.28041137
0.000235164893  5.41668197
0.000235186532  5.52689244
0.00023520817  5.6010099
0.000235241143  5.64104148
0.000235255569  5.63034924
0.000235276177  5.58547886
0.000235299361  5.49448123
0.000235316878  5.39859865
0.000235336456  5.26563362
0.000235356549  5.10322213
0.000235377157  4.91238864
0.00023540807  4.58778303
0.000235438982  4.22867278
0.000235542023  2.94965967
0.000235567783  2.64505402
0.000235589035  2.40618662
0.000235610287  2.18083348
0.000235624455  2.03892905
0.000235642488  1.8686342
0.00023566052  1.7104157
0.000235678552  1.56461184
0.000235692076  1.46350635
0.000235707506  1.35679143
0.000235723889  1.25348106
0.000235740271  1.16029608
0.000235756654  1.07697176
0.000235767575  1.02675466
0.000235786838  0.948200184
0.000235800884  0.898677775
0.000235814929  0.855408779
0.000235828974  0.818122274
0.000235843019  0.786549739
0.000235857065  0.760424529
0.00023587111  0.739493459
0.000235885155  0.723509837
0.0002358992  0.712245105
0.000235912165  0.705854032
0.000235928372  0.703046544
0.000235944578  0.705768618
0.000235957543  0.711794245
0.000235970508  0.721157938
0.000235983473  0.733809494
0.000235996437  0.749723105
0.000236010122  0.770065146
0.000236024528  0.795451785
0.000236038933  0.824996594
0.000236053339  0.858835741
0.000236067744  0.897143136
0.00023608215  0.940149747
0.000236096555  0.988122177
0.00023611096  1.04138205
0.000236124501  1.09659303
0.000236137178  1.15310457
0.000236149855  1.2145876
0.000236162531  1.2813589
0.000236175208  1.35377013
0.000236187885  1.43217309
0.000236200562  1.51693644
0.000236213238  1.60842877
0.000236225339  1.70240263
0.000236242625  1.84853276
0.000236259912  2.00948697
0.000236277198  2.18610247
0.000236293908  2.37243953
0.000236309466  2.56022327
0.000236326061  2.77609794
0.000236344039  3.02835418
0.000236361326  3.28895178
0.000236378612  3.56691935
0.000236402237  3.97374627
0.000236421829  4.33295347
0.000236446894  4.81755813
0.000236550324  6.95501656
0.000236576254  7.46923045
