E(MeV)  pendfb7/Pu240:2
5.88814813e-07  1.72176362
5.90682624e-07  1.7658517
5.92550434e-07  1.81086131
5.94434078e-07  1.85720419
5.96317722e-07  1.90452173
5.98206688e-07  1.95297131
6.00106299e-07  2.00272237
6.02005911e-07  2.05352563
6.03916257e-07  2.10569864
6.05831972e-07  2.15913089
6.07747686e-07  2.2137002
6.09679641e-07  2.26990757
6.11611594e-07  2.32731987
6.13549007e-07  2.38612993
6.15497338e-07  2.44654545
6.17445669e-07  2.50826575
6.19405011e-07  2.57167884
6.21369858e-07  2.63665269
6.23334705e-07  2.70304106
6.25316208e-07  2.77145597
6.27297711e-07  2.84137312
6.29284814e-07  2.91302981
6.31283114e-07  2.98668212
6.33281414e-07  3.06196649
6.35291008e-07  3.13935939
6.37306248e-07  3.21870311
6.39321487e-07  3.29982229
6.41353811e-07  3.38346866
6.43386134e-07  3.4690051
6.45424199e-07  3.55672564
6.4747375e-07  3.6469483
6.49523302e-07  3.73923205
6.51584435e-07  3.83416538
6.5365136e-07  3.93156007
6.55718286e-07  4.0312056
6.57802733e-07  4.1340309
6.59887179e-07  4.2392586
6.61977515e-07  4.34725596
6.64079631e-07  4.45842092
6.66181748e-07  4.57221649
6.68295744e-07  4.68937513
6.7041568e-07  4.80967192
6.72535616e-07  4.93285377
6.74673523e-07  5.06007738
6.76811429e-07  5.1903895
6.78955377e-07  5.32425314
6.81111406e-07  5.46217094
6.83267436e-07  5.60348623
6.8543565e-07  5.74911861
6.87609957e-07  5.89879962
6.89784263e-07  6.05222464
6.91977001e-07  6.21084667
6.94169739e-07  6.37349021
6.96368673e-07  6.54074513
6.98579998e-07  6.71325386
7.00791324e-07  6.89020926
7.03015147e-07  7.07277793
7.05245218e-07  7.2606399
7.07475289e-07  7.45342881
7.09724265e-07  7.65298885
7.1197324e-07  7.85786074
7.14228571e-07  8.06880616
7.16496611e-07  8.2866571
7.18764651e-07  8.51041592
7.21045509e-07  8.74158101
7.23332775e-07  8.97977278
7.25620041e-07  9.22455101
7.27926696e-07  9.47828594
7.30233351e-07  9.73915242
7.32546525e-07  10.0081491
7.34872734e-07  10.2863709
7.37198943e-07  10.5725776
7.39538298e-07  10.868722
7.41884226e-07  11.1743581
7.44230154e-07  11.4889594
7.46595969e-07  11.8156174
7.48961784e-07  12.1520304
7.51334283e-07  12.499532
7.53720153e-07  12.859591
7.56106023e-07  13.230657
7.58505376e-07  13.6153196
7.60911471e-07  14.0130644
7.63317565e-07  14.4232683
7.64935225e-07  14.70629
7.66552886e-07  14.9952969
7.68170547e-07  15.2904384
7.69788208e-07  15.5918687
7.71419581e-07  15.9023846
7.73050955e-07  16.219626
7.74682329e-07  16.5437659
7.76313702e-07  16.8749827
7.77958905e-07  17.2163614
7.79604108e-07  17.5653194
7.81249311e-07  17.9220577
7.82894514e-07  18.2867834
7.84553663e-07  18.6629076
7.86212812e-07  19.0475995
7.87871961e-07  19.4410931
7.8953111e-07  19.8436304
7.91204324e-07  20.2589923
7.92877538e-07  20.6840709
7.94550752e-07  21.1191398
7.96223966e-07  21.5644824
7.97911363e-07  22.0243027
7.99598761e-07  22.4951816
8.01286159e-07  22.9774413
8.02973556e-07  23.4714157
8.04675258e-07  23.9817937
8.0637696e-07  24.5048064
8.08078662e-07  25.0408355
8.09780363e-07  25.5902766
8.1149649e-07  26.1583758
8.13212617e-07  26.7409705
8.14928744e-07  27.338514
8.16644871e-07  27.9514775
8.18375546e-07  28.5857502
8.2010622e-07  29.2367228
8.21836895e-07  29.9049374
