E(MeV)  pendfb7/Na23:102
0.305021088  0.006178144
0.305025963  0.006527997
0.305030838  0.006909053
0.305035713  0.007325107
0.305040588  0.007780533
0.305045463  0.008280392
0.30504985  0.008773033
0.30505375  0.009249162
0.30505765  0.009765324
0.30506155  0.010325995
0.30506545  0.010936248
0.30506935  0.011601831
0.30507325  0.012329261
0.30507715  0.013125914
0.305080807  0.013943218
0.305084219  0.01477404
0.305087632  0.015678149
0.305091044  0.01666267
0.305094457  0.017736559
0.305097869  0.01890829
0.305101282  0.020188354
0.305104694  0.021586435
0.305107741  0.022943934
0.305111763  0.024907378
0.305115785  0.027083204
0.305119807  0.029489584
0.305123829  0.032143218
0.30512785  0.035057336
0.305131507  0.037942725
0.305135163  0.041054561
0.305138819  0.044391617
0.305143694  0.04917626
0.30514735  0.052993422
0.305153639  0.059929637
0.30516802  0.076390764
0.30517387  0.082633986
0.30517777  0.086409986
0.30518167  0.08976429
0.30518557  0.092605997
0.30518947  0.094854384
0.30519337  0.096443231
0.305196393  0.097189754
0.3052  0.097505042
0.305203822  0.097148085
0.30520702  0.096310189
0.30521092  0.094650206
0.30521482  0.092336888
0.305218623  0.089516736
0.305222425  0.086216734
0.305226959  0.081771417
0.305232955  0.075287201
0.305247532  0.058597638
0.305251919  0.053767716
0.305256307  0.049167073
0.305260938  0.044614986
0.305264594  0.041264647
0.30526825  0.038139102
0.305271907  0.035239934
0.305275563  0.032565835
0.305279463  0.029952528
0.305282388  0.028147515
0.305285313  0.02646854
0.305288238  0.024908873
0.305291163  0.023461463
0.305294088  0.022119126
0.305297013  0.020874704
0.305299938  0.01972119
0.305303107  0.018566205
0.305306519  0.017423685
0.305309932  0.016376277
0.305313344  0.015415706
0.305316757  0.014533245
0.305320169  0.013721965
0.305323582  0.012974638
0.305326994  0.012285601
0.305330894  0.011562107
0.305335282  0.010821143
0.305339669  0.010148927
0.305344057  0.009537218
0.305348444  0.008979408
0.305352832  0.008469255
0.305357219  0.008001779
0.305361607  0.007572226
0.305366238  0.007155757
0.305371113  0.006753872
0.305375988  0.006385398
0.305380863  0.00604675
0.305385738  0.005734805
0.305390613  0.005446833
0.305397925  0.005054694
0.3054028  0.004816799
0.305409625  0.004511569
0.30541645  0.004235088
0.305423275  0.00398384
0.3054301  0.00375483
0.305436925  0.003545501
0.30544375  0.003353655
0.305450575  0.003177399
0.3054574  0.003015088
0.305465878  0.002830752
0.305474356  0.002663373
0.305482834  0.002510937
0.305491311  0.00237173
0.305499789  0.002244231
0.305508266  0.002127185
0.305516744  0.002019449
0.305525221  0.001920078
0.305535648  0.001808066
0.305546075  0.00170606
0.305556502  0.001612902
0.305566928  0.001527604
0.305577355  0.001449292
0.305587782  0.001377227
0.305603422  0.001279451
0.305615587  0.001210921
0.305629489  0.001139638
0.305643392  0.001074964
0.305657294  0.001016126
0.305671197  0.000962439
0.305685099  0.000913317
0.305699001  0.000868231
0.305719854  0.000807202
0.305738017  0.000759664
0.30575618  0.000716672
0.305774343  0.000677671
0.305792506  0.000642182
0.305810669  0.000609795
0.305828832  0.000580159
0.305865157  0.000527959
0.305887394  0.000499973
0.30590963  0.000474553
0.305931866  0.00045139
0.305954102  0.000430221
0.305987457  0.000401724
0.306020811  0.000376607
0.306056389  0.000352983
0.306096415  0.000329583
0.306136441  0.000309013
0.306176466  0.000290862
0.306216491  0.000274757
0.306256516  0.000260397
0.306296542  0.000247531
0.306336568  0.000235953
0.306389935  0.000222229
0.306443302  0.000210162
0.306501116  0.000198652
0.306563378  0.000187775
0.30662564  0.000178224
0.306687902  0.000169828
0.306745716  0.000162799
0.306825766  0.000154186
0.306905817  0.000146661
0.306985868  0.000140036
0.307065919  0.000134164
0.307145969  0.000128928
0.307252704  0.000122775
0.307359438  0.000117397
0.307466173  0.000112668
0.307644063  0.000105947
0.307786376  0.000101366
0.307928688  9.73631e-05
0.308071001  9.38343e-05
0.308213313  9.06982e-05
0.308426782  8.66078e-05
0.308640251  8.30719e-05
0.308889298  7.95448e-05
0.3092095  7.57186e-05
0.309494125  7.28344e-05
0.30977875  7.03373e-05
0.310348  6.6229e-05
0.310774938  6.37508e-05
0.3114865  6.03921e-05
0.31205575  5.82639e-05
0.312625  5.65016e-05
0.31319425  5.50321e-05
0.31433275  5.2765e-05
0.315186625  5.15263e-05
0.3160405  5.05533e-05
0.317179  4.96318e-05
0.3183175  4.90338e-05
0.319456  4.86948e-05
0.3205945  4.85688e-05
0.321733  4.86227e-05
0.32344075  4.90051e-05
0.3251485  4.96535e-05
0.32685625  5.05912e-05
0.328564  5.17462e-05
0.330841  5.36624e-05
0.333118  5.59881e-05
0.335395  5.87395e-05
0.33710275  6.11164e-05
0.3388105  6.3743e-05
0.34051825  6.67039e-05
0.342226  6.99644e-05
0.34393375  7.36342e-05
0.3456415  7.76773e-05
0.34734925  8.22379e-05
0.349057  8.7277e-05
0.351334  9.49947e-05
0.353611  0.000104021
0.3547495  0.00010911
0.355888  0.000114642
0.3570265  0.000120661
0.358165  0.000127226
0.3593035  0.0001344
0.360442  0.000142256
0.3615805  0.000150878
0.362719  0.000160362
0.3638575  0.000170819
0.364996  0.00018238
0.3661345  0.00019519
0.367273  0.000209425
0.3684115  0.000225278
0.369265375  0.000238423
0.37011925  0.000252618
0.370973125  0.00026821
0.371827  0.000285085
0.372680875  0.000303674
0.37353475  0.000323837
0.374388625  0.000346101
0.3752425  0.000370289
0.376096375  0.000397035
0.37695025  0.000426108
0.377804125  0.000458244
0.378658  0.000493135
0.379511875  0.000531585
0.38036575  0.00057316
0.3811627  0.000615428
0.3820735  0.000667463
0.3829843  0.000723451
0.3841228  0.00079828
0.38719675  0.001011642
0.3882214  0.001076795
0.38901835  0.001120985
0.3898153  0.001157361
0.3904984  0.001180748
0.3911815  0.001195942
0.39197845  0.001202487
0.392604625  0.001198841
0.3932308  0.001187802
0.3939139  0.001167682
0.394597  0.001140061
0.39539395  0.001099851
0.39630475  0.001045992
0.3998341  0.00080845
0.4009726  0.00073538
0.4018834  0.000680897
0.4027942  0.000630353
0.403705  0.000583889
0.404558875  0.000544153
0.40541275  0.000507517
0.406266625  0.000474416
0.4071205  0.000444061
0.407974375  0.000416768
0.40882825  0.000391821
0.409682125  0.000369467
0.410536  0.000349089
0.411389875  0.000330894
0.41224375  0.000314371
0.413097625  0.000299706
0.4139515  0.000286479
0.414805375  0.000274877
0.41565925  0.000264562
0.416513125  0.000255743
0.417367  0.000248152
0.418220875  0.000242058
0.41907475  0.000237266
0.42021325  0.000233416
0.420924813  0.000232632
0.421921  0.00023414
0.42249025  0.000236661
0.4230595  0.000240688
0.423486438  0.000244959
0.423913375  0.000250403
0.424314356  0.000256966
0.424663421  0.000263906
0.425128842  0.000275559
0.425401845  0.000283919
0.42569311  0.000294237
0.425993508  0.000306888
0.426394038  0.00032737
0.426594303  0.000339525
0.426794568  0.0003532
0.427094965  0.000376919
0.42729523  0.000395421
0.427495495  0.000416384
0.42769576  0.000440185
0.427896025  0.000467187
0.428046224  0.000489866
0.428196423  0.000514899
0.428346622  0.000542536
0.42849682  0.000572953
0.428647019  0.000606473
0.428797218  0.000643243
0.42892739  0.000677915
0.429117642  0.000733504
0.42929788  0.000791512
0.429478119  0.000854355
0.430078914  0.001081039
0.430259152  0.001143619
0.430379311  0.001180199
0.43049947  0.001211048
0.430619629  0.001234877
0.430739788  0.001250609
0.430889987  0.001257868
0.430994125  0.001254389
0.431118289  0.001241525
0.431240451  0.001220201
0.43136061  0.001191861
0.431480769  0.00115747
0.431661007  0.001097543
0.432241776  0.00088245
0.432422014  0.000819659
0.432602253  0.000761466
0.432782491  0.000708369
0.43290265  0.00067587
0.433052849  0.000638446
0.433203048  0.000604336
0.433353247  0.000573433
0.433503445  0.000545423
0.433653644  0.000520139
0.433903975  0.000483396
0.43410424  0.000458121
0.434304505  0.000436084
0.43450477  0.000416872
0.434705035  0.00040013
0.4349053  0.000385548
0.435105565  0.000372864
0.43530583  0.000361851
0.43570636  0.000344101
0.436006758  0.000334007
0.436307155  0.000326056
0.436607553  0.000320183
0.43690795  0.000315951
0.437256318  0.00031306
0.4375728  0.000312041
0.437924275  0.000312633
0.43827575  0.000314899
0.438627225  0.000318805
0.4389787  0.000324343
0.439330175  0.000331541
0.43968165  0.000340466
0.440033125  0.000351219
0.4403846  0.000363941
0.440736075  0.000378817
0.44108755  0.000396073
0.441439025  0.00041599
0.441878369  0.000445136
0.442141975  0.000465164
0.442405582  0.000487488
0.442669188  0.000512124
0.442932794  0.000539588
0.4431964  0.000569915
0.443460007  0.00060375
0.443723613  0.00064114
0.443987219  0.000682884
0.444250825  0.000729026
0.444514432  0.000780523
0.444778038  0.000837382
0.445041644  0.000900676
0.44530525  0.000970262
0.445516135  0.001031174
0.44572702  0.001096593
0.4460082  0.001191181
0.44628938  0.001293753
0.44657056  0.001403329
0.4474141  0.001749319
0.44769528  0.001855866
0.447906165  0.001926576
0.44811705  0.001986153
0.448327935  0.002031847
0.44853882  0.002061364
0.448777823  0.002073463
0.44896059  0.002066539
0.449171475  0.002041932
0.44938236  0.002000656
0.449593245  0.001944829
0.449733835  0.001900821
0.450015015  0.001800348
0.45121003  0.001316946
0.45149121  0.001212396
0.45177239  0.001115495
0.45205357  0.001026684
0.452264455  0.000965447
0.452510488  0.000899441
0.452774094  0.000835174
0.4530377  0.000776663
0.453301307  0.000723944
0.453564913  0.000676014
0.453828519  0.000632834
0.454092125  0.000593542
0.454355732  0.000558078
0.454619338  0.000525735
0.454882944  0.00049646
0.45514655  0.000469683
0.455410157  0.000445361
0.4558495  0.000409314
0.456200975  0.000384015
0.45655245  0.000361425
0.456903925  0.000341191
0.4572554  0.000323013
0.457606875  0.000306635
0.45795835  0.000291837
0.458309825  0.000278432
0.4586613  0.000266255
0.45936425  0.000245052
0.459715725  0.000235797
0.460242938  0.000223395
0.46077015  0.000212356
0.461297363  0.00020268
0.461824575  0.000194005
0.462351788  0.000186343
0.463054738  0.000177327
0.463757688  0.000169525
0.464460638  0.000162743
0.465339325  0.000155456
0.466218013  0.000149313
0.4670967  0.000144078
0.468151125  0.000138867
0.46920555  0.000134494
0.470259975  0.000130966
0.4713144  0.000128027
0.4727203  0.000125
0.4741262  0.000122789
0.4755321  0.000121264
0.476938  0.000120329
0.47904685  0.000119872
0.4811557  0.000120404
0.48326455  0.000121839
0.4853734  0.000123978
0.48748225  0.000126932
0.4895911  0.000130522
0.49169995  0.000134882
0.494160275  0.000140779
0.4966206  0.000147665
0.499892075  0.000158461
0.499915202  0.000159163
0.499926766  0.000160266
0.499934475  0.000161606
0.499942184  0.000163679
0.499949893  0.000166731
0.499957602  0.000171004
0.499963384  0.000175129
0.499969165  0.000180092
0.499976874  0.000188009
0.499984583  0.000197261
0.500017223  0.000241677
0.500024112  0.00024974
0.500031001  0.000256707
0.50003789  0.000262484
0.500044779  0.000267077
0.500055111  0.000271969
0.500065445  0.000274945
0.500075778  0.000276596
0.500096444  0.000277819
0.6  0.000349989
0.656118143  0.00035
0.66  0.000349995
0.75  0.000319988
0.771478504  0.000297079
0.8  0.000270009
0.839047079  0.000254559
0.88  0.000240005
1  0.000230001
1.12127804  0.000223334
1.28695504  0.00021537
1.5047748  0.000206709
1.69735531  0.000200343
1.92900771  0.000193764
2.21178578  0.000186902
2.5739101  0.00017963
3.00954961  0.000172408
3.39471063  0.000167097
4  0.00016
4.48546704  0.00016
6.25633701  0.000165575
11.5  0.000180001
13.3  0.0002
15  0.000229999
20  0.00024541
