E(MeV)  pendfb7/Ni58:2
0.635610373  1.08614579
0.635614175  1.1329665
0.635617977  1.18506098
0.635621779  1.24312978
0.63562558  1.30794823
0.635629382  1.38044368
0.635633184  1.4615986
0.635636986  1.55251846
0.635640787  1.65438368
0.635643575  1.73682387
0.635646363  1.82640182
0.635649151  1.92367103
0.635651939  2.02919084
0.635654727  2.14351533
0.635657515  2.26717955
0.635660303  2.40068299
0.635664231  2.60631462
0.635667652  2.80279028
0.635671074  3.01591783
0.635674495  3.24561642
0.635677917  3.49165849
0.635681338  3.75305912
0.635685394  4.08102529
0.635691477  4.60206386
0.635704453  5.75069021
0.635709623  6.18049574
0.635713374  6.46692299
0.63571743  6.74389758
0.635721485  6.97923166
0.63572554  7.16638326
0.635728703  7.27560225
0.635732352  7.35924653
0.635737256  7.39838918
0.635740455  7.37899989
0.635744721  7.30038687
0.635748987  7.16610099
0.635752737  7.00738957
0.635757588  6.75489232
0.635762439  6.46113487
0.635783459  5.01393553
0.635789927  4.59266884
0.635794778  4.29955668
0.635799629  4.02866708
0.635804551  3.7773951
0.635809616  3.54337768
0.635814681  3.33316504
0.635819746  3.14510201
0.635824812  2.97721642
0.635829876  2.82756862
0.635836341  2.6597692
0.635842805  2.51451067
0.635849269  2.38835877
0.635855733  2.27838478
0.635862198  2.18210114
0.635867944  2.10635195
0.635875126  2.02275524
0.635882309  1.94963537
0.635889491  1.88540067
0.635900265  1.80286653
0.635911039  1.73389479
0.635921812  1.67585292
0.635931868  1.6297464
0.635946951  1.57241335
0.635962034  1.52643076
0.635977118  1.48940573
0.635992201  1.45959195
0.636008721  1.43369197
0.636028113  1.41067748
0.63605397  1.39003033
0.636079827  1.37870529
0.636105684  1.37518957
0.636131541  1.37862485
0.636157398  1.38867785
0.636183255  1.40550556
0.636209112  1.42980753
0.636235544  1.46383798
0.636255368  1.49695451
0.636275191  1.53843569
0.636295015  1.5908787
0.636308231  1.63381129
0.636321159  1.68381162
0.636333801  1.74246959
0.636343282  1.79447942
0.636352762  1.85510568
0.636362243  1.92646382
0.636371149  2.00574192
0.636379768  2.09670331
0.636385514  2.1669232
0.63639126  2.24638098
0.636397006  2.33674545
0.636402752  2.44002915
0.636408498  2.55864322
0.636412952  2.66293394
0.636417692  2.78762081
0.636422433  2.92845723
0.636427174  3.08761937
0.636431914  3.26736553
0.636436654  3.47000168
0.636440964  3.67587585
0.636445273  3.90358212
0.636449583  4.15396985
0.636453892  4.42693957
0.636459638  4.82433711
0.636465349  5.25170677
0.636479627  6.38205095
0.636485784  6.84164968
0.636490737  7.16969219
0.63649569  7.4428609
0.636498992  7.58696658
0.636502294  7.69613456
0.636505596  7.76729422
0.636509927  7.7994962
0.636513647  7.77024561
0.636516565  7.71068766
0.636520213  7.59253484
0.63652386  7.42896575
0.636527417  7.23000947
0.636530973  6.99744846
0.636535214  6.68434499
0.636540822  6.22805163
0.636555139  5.00060936
0.636559698  4.63035639
0.636564257  4.28281327
0.636569044  3.94681512
0.636572805  3.7052628
0.636576566  3.48387973
0.636580328  3.28236038
0.636584089  3.10009742
0.636587736  2.94071089
0.636591156  2.80574273
0.636594576  2.68375706
0.636597995  2.57372489
0.636602555  2.44370174
0.636607114  2.33063844
0.636611674  2.2322764
0.636616233  2.14667245
0.636620792  2.07205194
0.636625351  2.00689211
0.63663219  1.92407208
0.636639029  1.85599426
0.636650427  1.76782724
0.636659545  1.71465593
0.636669576  1.66953529
0.636679606  1.63530128
0.636689637  1.60962284
0.636703865  1.58470247
0.636716459  1.57159743
0.636735933  1.56448523
0.636754704  1.57036332
0.636770794  1.58451139
0.636784409  1.60311463
0.636800911  1.63451752
0.636817414  1.6771453
0.636829791  1.71798486
0.636842167  1.76811449
0.636854545  1.82964722
0.636866921  1.90537513
0.636875172  1.96556367
0.636883424  2.03513367
0.636891675  2.11578504
0.636899926  2.20961132
0.636908177  2.31914452
0.636913953  2.4067853
0.636919729  2.50484082
0.636925505  2.61470187
0.636931281  2.73793013
0.636937057  2.87625969
0.636942833  3.03158707
0.636948609  3.20594442
0.636954384  3.4014137
0.636960573  3.63677345
0.636966762  3.90130648
0.63697295  4.19703286
0.636979138  4.52536572
0.636985327  4.88666377
0.636990855  5.2362614
0.636997786  5.70693189
0.637026666  7.82320343
0.637033596  8.27735846
0.637040197  8.65130737
0.637045148  8.88392815
0.637049769  9.05825923
0.637054225  9.18383703
0.63705934  9.27393284
0.637065116  9.30512495
0.637069819  9.27638909
0.637074522  9.2017109
0.637079473  9.07760867
0.637084424  8.91232074
0.6370902  8.67595912
0.637097626  8.31985598
0.637125268  6.81438374
0.637135912  6.27253116
0.637144164  5.89037614
0.637152415  5.5446324
0.637160666  5.2350798
0.637168917  4.95978769
0.637175931  4.7505798
0.637182944  4.56210101
0.637193465  4.31377715
0.637203985  4.10114318
0.637214505  3.91851482
0.637225025  3.76107306
0.637237403  3.60265751
0.637249779  3.46822938
0.637262156  3.35347749
0.637274533  3.25500048
0.637291035  3.1443778
0.637307538  3.05284349
0.63732404  2.97660027
0.637348794  2.8847196
0.637369422  2.82429113
0.637394176  2.76668086
0.637431307  2.70314793
0.63745606  2.67231545
0.637497317  2.6361447
0.637538573  2.61420529
0.637621085  2.59843025
0.637687921  2.60413473
0.637799312  2.63550269
0.637937933  2.69692112
0.63818217  2.83342588
0.638875275  3.25523466
0.639234324  3.45502959
0.639928996  3.79814042
0.640046222  3.87471997
0.640107006  3.93200904
0.640159107  4.00408005
0.64019167  4.06965573
0.640213378  4.12817623
0.640236172  4.20925989
0.640254081  4.29375452
0.64027199  4.40537327
0.640282845  4.49149221
0.640293699  4.5964839
0.640304553  4.72616783
0.640315407  4.88859302
0.640323549  5.03853799
0.640331689  5.21942734
0.64033983  5.43943141
0.640345257  5.61277007
0.640350684  5.81159469
0.640356111  6.03997425
0.640361538  6.30236994
0.640366966  6.60354411
0.640372393  6.94806531
0.64037782  7.34022913
0.640383247  7.7832704
0.640388674  8.27868128
0.640394101  8.8253567
0.640399528  9.41870261
0.640420476  11.921015
0.640426555  12.5975025
0.640434804  13.3672135
0.640439146  13.6764507
0.640443293  13.8968712
0.640447243  14.0323744
0.640451303  14.0921316
0.640455428  14.0691449
0.640459552  13.9635939
0.640463894  13.7683482
0.640468235  13.495163
0.64047312  13.1080434
0.640478004  12.6538938
0.640485928  11.8232167
0.64049993  10.2781626
0.640508071  9.43855987
0.640513498  8.92666455
0.640518925  8.45883688
0.640524623  8.01655721
0.640530593  7.605649
0.640536563  7.24502605
0.640542533  6.93000301
0.640548231  6.66712005
0.640553659  6.44685495
0.640561799  6.16370585
0.64056994  5.92760214
0.64057808  5.72958808
0.640586221  5.56233886
0.640594362  5.42008973
0.640605216  5.26153858
0.64061607  5.13105819
0.640632351  4.97497038
0.64065189  4.83306675
0.640671427  4.72576591
0.640695307  4.62690512
0.640727869  4.53032649
0.640760432  4.46255376
0.640803849  4.40040614
0.640868975  4.34302235
0.64094604  4.30555198
0.641079547  4.27795391
0.641231506  4.27156808
0.64262085  4.32527161
0.643697337  4.28357276
0.643803135  4.29477785
0.643849422  4.31894321
0.643875872  4.34843789
0.643897914  4.39156208
0.643913618  4.44117793
0.64392767  4.50906123
0.643937038  4.57433788
0.643946405  4.66476358
0.643954671  4.77585108
0.643960181  4.87311938
0.643965691  4.99538965
0.643971202  5.14981387
0.643975335  5.29183512
0.643979467  5.46080412
0.643983601  5.66121417
0.643987733  5.8972399
0.643990488  6.07646305
0.643994621  6.38063843
0.643998754  6.72918293
0.644002887  7.12265927
0.644007019  7.5590921
0.64401253  8.19927965
0.64402614  9.90965045
0.644031045  10.4876566
0.644035453  10.946277
0.64403887  11.2464772
0.644042506  11.5008787
0.644045812  11.6661718
0.644049736  11.7737091
0.644052067  11.7903272
0.644055511  11.7502156
0.644058817  11.6412246
0.644061903  11.481068
0.644064988  11.2698666
0.644069617  10.8714969
0.644074246  10.3981308
0.644090777  8.49422696
0.644096287  7.90349911
0.644100421  7.49924896
0.644104553  7.13323129
0.644108686  6.80651801
0.644112819  6.51851216
0.644116952  6.26705649
0.64412384  5.92057443
0.64412935  5.69904507
0.64413486  5.51768716
0.64414037  5.36878468
0.644146432  5.2346683
0.644155524  5.07735419
0.644164616  4.95775269
0.644175637  4.84718622
0.644186658  4.76243013
0.644203189  4.66717925
0.64421972  4.59720643
0.644241762  4.53038603
0.644265267  4.49444734
0.644274631  4.50311374
0.64428325  4.53920987
0.644288747  4.5855382
0.644294048  4.65484756
0.644299349  4.75498339
0.644304355  4.88318218
0.644308772  5.0261259
0.64431319  5.1974027
0.644318589  5.44150288
0.644333117  6.18585391
0.644337828  6.40321627
0.644341597  6.5488996
0.644344817  6.64708734
0.644348587  6.72585911
0.644353612  6.76393955
0.644356282  6.75217448
0.644359817  6.70356933
0.644363743  6.60919006
0.644368062  6.4640798
0.644373952  6.21660179
0.644386321  5.63828825
0.644391425  5.4197215
0.644395941  5.24852273
0.64440183  5.06098917
0.64440772  4.9134409
0.64441361  4.80132237
0.644417536  4.7430087
0.644425389  4.65656879
0.644441095  4.55834629
0.644456801  4.50648227
0.644482819  4.4567692
0.644516413  4.41814227
0.644592365  4.36793095
0.644729339  4.31833807
0.64500866  4.25822138
0.64535244  4.20671991
0.64552433  4.19563265
0.645621019  4.20580406
0.645696221  4.23665792
0.645749937  4.28651624
0.645782166  4.33780912
0.645814395  4.41662787
0.645849311  4.55352599
0.645865426  4.64464259
0.64588154  4.76112609
0.645894969  4.88315799
0.645905712  5.00103758
0.645916455  5.14037424
0.645927198  5.30453595
0.645937404  5.48640128
0.645947073  5.68395897
0.645956742  5.90686248
0.645971244  6.28585858
0.646004763  7.2582751
0.646017654  7.58586012
0.646026249  7.76042023
0.646034843  7.88829872
0.646041375  7.94996172
0.646050314  7.98159453
0.646058909  7.95498925
0.646066644  7.88672481
0.646075238  7.76836409
0.646086841  7.55384351
0.646128094  6.61381362
0.646142598  6.31107361
0.646158175  6.02658577
0.64617429  5.77726375
0.646190404  5.56929829
0.646208668  5.37562765
0.646226931  5.21796631
0.646245194  5.08862555
0.646263457  4.98153648
0.646284944  4.87773121
0.646317173  4.75545788
0.646349402  4.66180877
0.646392375  4.56702265
0.646435347  4.49541765
0.646504103  4.41133051
0.646572859  4.35039249
0.646667399  4.2888354
0.646847883  4.20844643
0.647105718  4.13125095
0.64758701  4.02852045
0.64819379  3.92718073
0.648621323  3.8761273
0.648811808  3.8676719
0.648964196  3.87628769
0.649061555  3.89524271
0.649154681  3.93111324
0.649220293  3.97367542
0.649277438  4.02955167
0.649334584  4.11300524
0.649374797  4.19729836
0.649406545  4.28619534
0.649438292  4.40313798
0.649459457  4.50236307
0.649480622  4.624335
0.649501787  4.7760266
0.649517661  4.91499887
0.649532477  5.06944704
0.649546763  5.24643653
0.649561049  5.45758329
0.649575336  5.71124248
0.64958486  5.90909721
0.649594384  6.13435971
0.649604438  6.40683108
0.64961502  6.73858197
0.649622957  7.02230077
0.649630894  7.33987345
0.649638831  7.69495432
0.649646556  8.07993823
0.649654176  8.50059031
0.649661795  8.96383783
0.649669415  9.47061605
0.649677034  10.0198015
0.649686346  10.7433938
0.649715977  13.2304236
0.649724443  13.8959825
0.649732909  14.4853093
0.649739259  14.8576385
0.649745608  15.1563368
0.649752169  15.3770314
0.64976254  15.5264247
0.649768573  15.497726
0.649774604  15.3864335
0.649780742  15.1939605
0.649787091  14.9196368
0.649795557  14.4546422
0.649805082  13.8312349
0.649839157  11.3406354
0.649848258  10.7246619
0.649857359  10.1561508
0.649867942  9.56004229
0.649878524  9.03404108
0.649889107  8.57433755
0.649899689  8.1751839
0.649910251  7.83050973
0.649920812  7.53294485
0.649931373  7.27631582
0.649941934  7.05514917
0.649956015  6.80734554
0.649971688  6.58456088
0.649987361  6.4079102
0.650003034  6.26948913
0.650018706  6.16315331
0.650035826  6.07802442
0.650052945  6.02067477
0.650087183  5.97654155
0.650114085  5.99949175
0.650140986  6.06831995
0.650167888  6.18115976
0.650194789  6.33816313
0.650218267  6.51285217
0.650241745  6.72450057
0.650265223  6.97512617
0.650288701  7.26677733
0.650312179  7.60116836
0.650333048  7.93495119
0.650359134  8.39938031
0.650385221  8.91118647
0.650476523  10.8472817
0.65050261  11.3263356
0.650522175  11.6228418
0.650542783  11.8598036
0.650562087  12.0009753
0.650583478  12.0595295
0.650602065  12.0268505
0.650620651  11.9211077
0.650639564  11.7467588
0.650659129  11.507152
0.650685215  11.1171946
0.650794127  9.21659349
0.650824127  8.73268045
0.650854126  8.28896247
0.650884126  7.8873399
0.650915429  7.51204686
0.650948037  7.16531823
0.650980645  6.8592399
0.651013253  6.58909983
0.651052383  6.30630039
0.651098035  6.02405091
0.651143686  5.78368892
0.651189338  5.57793687
0.651234989  5.40057607
0.651303466  5.17705226
0.651371943  4.99338261
0.65144042  4.84021951
0.651531723  4.67193345
0.651623026  4.53446648
0.651714328  4.41995974
0.651864325  4.26796412
0.652020844  4.14277243
0.652177363  4.04087675
0.652386055  3.93000066
0.65264692  3.81875917
0.652959958  3.71205426
0.6532419  3.63529638
0.653551158  3.57328449
0.653843235  3.54772991
0.653984979  3.55751557
0.654118131  3.59153272
0.654204036  3.63456368
0.654268465  3.68359135
0.654332894  3.75331831
0.654375846  3.81557022
0.654418799  3.89475351
0.654461751  3.99611388
0.654493966  4.09098382
0.65452618  4.20650256
0.654547656  4.2975782
0.654577723  4.44826371
0.654600274  4.58255635
0.654622824  4.73891529
0.654645374  4.92180992
0.654667923  5.13644234
0.6546894  5.3758049
0.654710876  5.65521264
0.654726983  5.8949536
0.654753828  6.36036058
0.654772727  6.74283255
0.654791626  7.17388108
0.654810525  7.65367446
0.654829424  8.17800973
0.654884404  9.81797299
0.654901585  10.2870186
0.654914471  10.5933782
0.654927357  10.845767
0.654940243  11.0321151
0.654953128  11.1430899
0.654963436  11.173784
0.654976322  11.1383436
0.654989208  11.0236767
0.655002094  10.8367736
0.655014979  10.587965
0.65503216  10.1814636
0.655111408  7.97034059
0.655129878  7.5044808
0.655148348  7.07923066
0.655179059  6.46384319
0.655200535  6.09748039
0.655222011  5.77797683
0.655243487  5.49963767
0.655264427  5.2626339
0.655299325  4.93071777
0.655327244  4.71136079
0.655355163  4.52455981
0.655387378  4.34187006
0.655441068  4.09772494
0.655484021  3.94304257
0.655526973  3.81503323
0.655569926  3.70750843
0.655634355  3.57502864
0.655698783  3.46791435
0.655769655  3.37095006
0.655840527  3.28986167
0.655939317  3.19504939
0.656093946  3.07428909
0.656643738  2.72802392
0.656746994  2.64710668
0.656758178  2.65408445
0.656764887  2.67115464
0.656771147  2.70324143
0.656775842  2.74264651
0.65677953  2.78596611
0.656783778  2.85265955
0.656786963  2.91654912
0.656790149  2.99397062
0.656793335  3.0861212
0.656796632  3.19789659
0.656799985  3.32906647
0.656803338  3.47747501
0.656807809  3.69967807
0.656822564  4.53073903
0.656827035  4.76418552
0.656831237  4.95220681
0.656834635  5.07407651
0.656837854  5.15989568
0.656841163  5.21499912
0.656844762  5.23500475
0.656848361  5.21352979
0.656851401  5.16469106
0.656854754  5.08131713
0.656858443  4.95902868
0.656861908  4.82113967
0.656877556  4.09078171
0.656882922  3.8575438
0.656886946  3.70117447
0.656892036  3.52940107
0.656895784  3.42174834
0.656899532  3.32926812
0.65690328  3.2506635
0.656907977  3.16930908
0.656912674  3.10394892
0.65691972  3.02909021
0.656928644  2.96213804
0.656935219  2.92582247
0.65694837  2.87274359
0.656967158  2.82140924
0.656985945  2.7846967
0.657025399  2.73020671
0.657076125  2.68078237
0.65715879  2.61984253
0.65729406  2.53847749
0.65777502  2.2749079
0.65804556  2.11393568
0.65822592  1.9957764
0.65840628  1.86608291
0.65854155  1.75956228
0.65867682  1.64362933
0.65881209  1.51680576
0.65890227  1.42542279
0.65899245  1.32804305
0.65908263  1.22426359
0.65917281  1.11381382
0.65926299  0.996675033
0.65935317  0.873407809
0.659589893  0.532411003
0.659646255  0.453476198
0.65968383  0.403304444
0.65971389  0.365282933
0.65974395  0.329704146
0.659766495  0.304972815
0.65978904  0.282268238
0.65980407  0.268433491
0.6598191  0.255760933
0.65983413  0.244358209
0.65984916  0.234341611
0.65986419  0.225835834
0.65987922  0.218972576
0.659890493  0.214985855
0.659901765  0.212062268
0.659913038  0.210265174
0.65992431  0.209660663
0.659933704  0.210115621
0.659943098  0.211483069
0.659952492  0.213801879
0.659961885  0.217112136
0.659971279  0.221457327
0.659980673  0.226881917
0.659990067  0.233431605
0.65999946  0.241151087
0.66000923  0.250470518
0.660018999  0.261153161
0.660028769  0.273249313
0.660038538  0.286802681
0.660048308  0.301860305
0.660058077  0.318462279
0.660067847  0.336655283
0.660077616  0.356479475
0.660091143  0.386707483
0.66010467  0.420262894
0.660118197  0.457249048
0.660131724  0.497758048
0.660145251  0.541869859
0.660158778  0.589651291
0.660172305  0.641154608
0.660185832  0.696415916
0.660199359  0.755453236
0.660212886  0.818264245
0.660227466  0.890162545
0.660244149  0.97770449
0.660260832  1.07076934
0.660278417  1.17468096
0.660300361  1.31231405
0.660322305  1.45812602
0.660344249  1.61132242
0.660379719  1.87228127
0.6604203  2.18623773
0.660573606  3.41445969
0.66075096  4.77998321
0.660799056  5.17156526
0.660845757  5.58407936
0.660892458  6.04028029
0.661019068  7.43837822
0.661046347  7.71156708
0.661073626  7.9404284
0.661094085  8.07267774
0.661117272  8.17374644
0.661147279  8.22052104
0.66117183  8.18845456
0.661196381  8.0989776
0.66122366  7.94389569
0.661250939  7.7455828
0.66137165  6.70870098
0.66141666  6.35561953
0.66146167  6.04186594
0.66150668  5.7674937
0.661553055  5.5221592
0.661600793  5.30363377
0.661648531  5.11394318
0.661696269  4.94804024
0.661767877  4.73477836
0.661839484  4.55468458
0.661911091  4.39977241
0.662006568  4.22267674
0.662102044  4.07076169
0.662245259  3.87668355
0.662388474  3.7114039
0.662538508  3.56010001
0.662702182  3.41312089
0.662920414  3.23821128
0.663193204  3.04272796
0.663520552  2.82930868
0.663957017  2.56503053
0.664475318  2.26820431
0.664652632  2.17545511
0.664758338  2.12927025
0.6648192  2.11464344
0.664838945  2.1180228
0.664850841  2.12773021
0.664859683  2.1445157
0.664865471  2.16396013
0.664871258  2.19419526
0.664875598  2.22682674
0.664879938  2.27067936
0.664884631  2.33377565
0.664889323  2.41630022
0.664892451  2.48345503
0.66489558  2.56094934
0.664900272  2.69664479
0.664904964  2.8541328
0.664920918  3.46812789
0.66492561  3.62990648
0.664929364  3.73728281
0.664932492  3.80702877
0.664936246  3.86288567
0.664940485  3.88570678
0.664943567  3.87450904
0.664947195  3.83203603
0.664950323  3.77178211
0.664953452  3.69222494
0.66495791  3.55196038
0.664962524  3.38385814
0.664972023  3.01582639
0.664977547  2.81678557
0.66498169  2.68402776
0.66498488  2.5933473
0.664988498  2.50327842
0.664992116  2.42664104
0.664995734  2.36268265
0.665000257  2.29874955
0.665002971  2.26787373
0.665008398  2.22005558
0.665013825  2.18686107
0.665019252  2.16420943
0.665027212  2.14360726
0.665035172  2.13217855
0.665057242  2.1223816
0.665100298  2.13998284
0.665131776  2.17322626
0.665152761  2.20578254
0.665173746  2.24840907
0.665197987  2.31317355
0.665218611  2.38478258
0.665239234  2.4757262
0.665252983  2.54961293
0.665266732  2.63630876
0.665280481  2.73815614
0.665294229  2.85800239
0.665305084  2.96759239
0.665315938  3.09250321
0.665326793  3.23498611
0.665337647  3.39751099
0.665348501  3.58285367
0.665359211  3.79102783
0.665369848  4.02564481
0.665380485  4.29098478
0.665391123  4.5897812
0.66540176  4.92408353
0.665408851  5.16724426
0.665420429  5.59882872
0.665432007  6.07028419
0.665474267  7.95454
0.665486424  8.45102216
0.665495108  8.76105911
0.665503791  9.02113898
0.665511201  9.1963566
0.665519769  9.33902973
0.665526252  9.40173145
0.665533026  9.42476771
0.665540262  9.4020852
0.665548945  9.31359434
0.665557629  9.16443557
0.665566312  8.96324068
0.66557789  8.631172
0.665594389  8.07625539
0.665628689  6.85019193
0.665642293  6.39684794
0.665655897  5.97838247
0.665669501  5.59793811
0.66568354  5.24507056
0.665698012  4.92122709
0.665712485  4.63429952
0.665726957  4.38030957
0.665740344  4.17120495
0.665752646  3.99831579
0.665771099  3.76887987
0.665789551  3.56989883
0.665808003  3.39629255
0.665826456  3.24391847
0.665847079  3.09458815
0.665868788  2.95721173
0.665890496  2.83661841
0.665919441  2.69702898
0.665948386  2.57692256
0.665977331  2.47232559
0.666006276  2.38021779
0.666049694  2.26053843
0.666085875  2.1741786
0.666129293  2.08294383
0.66617271  2.00220129
0.666237836  1.89618764
0.666315988  1.78658317
0.666394139  1.69086502
0.666492552  1.58382066
0.666585176  1.4932815
0.6666778  1.41019687
0.666770424  1.33315231
0.666905251  1.23043811
0.666993766  1.16920825
0.667087792  1.11058742
0.667158312  1.07228404
0.667224914  1.04233106
0.667268009  1.0273133
0.667311104  1.01696973
0.667354199  1.01304164
0.667383583  1.01521567
0.667412966  1.02254222
0.667442349  1.03649384
0.667464387  1.05254923
0.667481527  1.06920433
0.667501116  1.09371386
0.667520705  1.12538197
0.667535396  1.15488858
0.667550087  1.19038549
0.667564779  1.23307973
0.667579471  1.28447998
0.667594163  1.3464969
0.667603957  1.3949123
0.667613751  1.44999669
0.667623545  1.51279536
0.667632605  1.57882902
0.667640931  1.64725701
0.667649256  1.72416824
0.667657581  1.81078801
0.667665906  1.90853191
0.667674232  2.01905814
0.667682557  2.14424129
0.667688801  2.24905996
0.667695044  2.36435681
0.667702391  2.51499994
0.667709736  2.68363074
0.667717082  2.87238677
0.667724427  3.08333717
0.667731773  3.3185971
0.667738825  3.56898322
0.66774573  3.83863072
0.667752635  4.13303099
0.667759541  4.45185926
0.667768747  4.91181835
0.667797102  6.45974673
0.667804741  6.85544553
0.667812577  7.21955516
0.667818453  7.45324628
0.66782433  7.64472616
0.667830207  7.78739693
0.667835769  7.87290513
0.667841567  7.9078326
0.667846269  7.89476765
0.66785097  7.84509204
0.667856063  7.75154569
0.66786194  7.59587918
0.667867817  7.39470113
0.667874868  7.10327478
0.667879961  6.86596715
0.667890147  6.34668673
0.667910226  5.27359292
0.667918258  4.86441067
0.667927171  4.4391938
0.667934517  4.11539389
0.667941862  3.81711833
0.667949209  3.54422091
0.667956554  3.29595855
0.667964145  3.06365724
0.667972225  2.84136595
0.667980306  2.64237378
0.667988386  2.46425943
0.667996467  2.3046308
0.668004546  2.16138199
0.668013361  2.02143847
0.668022176  1.89639928
0.668030991  1.78432902
0.668039806  1.68356055
0.668048621  1.59266109
0.668057436  1.51039897
0.668066251  1.4357141
0.668075065  1.36770036
0.66808486  1.29897771
0.668094654  1.23659161
0.668104449  1.17973992
0.668119141  1.10340655
0.668133832  1.03616652
0.668148523  0.976510555
0.668163215  0.923225238
0.668177907  0.875334308
0.668192598  0.832041553
0.668212187  0.780346554
0.668231775  0.734406233
0.668250385  0.695152656
0.668268994  0.659458949
0.668287604  0.626761657
0.668315518  0.582355228
0.668343432  0.542381439
0.668371346  0.505748848
0.66846684  0.391493777
0.668509936  0.335659023
0.668517506  0.327619474
0.668522047  0.324718317
0.668525075  0.324163586
0.668528102  0.325172985
0.66853113  0.328246418
0.668533401  0.332262897
0.668536088  0.339347867
0.668538018  0.346279513
0.668539948  0.354995063
0.668541878  0.365723204
0.668543809  0.378708997
0.668545739  0.394181861
0.668547669  0.412390843
0.668549599  0.433573239
0.66855113  0.452640979
0.66855266  0.473811062
0.66855419  0.497188629
0.66855572  0.522854121
0.66855725  0.550872346
0.66855878  0.581289759
0.66856184  0.649400098
0.668563661  0.694503216
0.668565481  0.742886537
0.668568211  0.821301522
0.668570941  0.905994737
0.668574581  1.02668762
0.668583933  1.35129288
0.668587699  1.47381613
0.668590084  1.54476498
0.668593222  1.62740357
0.668595883  1.68594478
0.668598594  1.73305993
0.66860231  1.77503278
0.668606128  1.78945463
0.668608573  1.78336656
0.668611017  1.76576861
0.668613345  1.73894502
0.668615674  1.70312176
0.668618002  1.65932472
0.668620447  1.60596136
0.668624287  1.51027897
0.668636922  1.15635897
0.668640346  1.06513315
0.668643666  0.982792753
0.668646778  0.912107699
0.668649891  0.848211366
0.668653003  0.791289447
0.668656116  0.741158902
0.668659228  0.69748628
0.668661718  0.666837882
0.668664208  0.639677481
0.668666698  0.615679735
0.668669188  0.594515461
0.668672923  0.567382478
0.668676658  0.544893369
0.668679148  0.532034197
0.668683298  0.513685305
0.668687448  0.498424557
0.668691598  0.485540983
0.668697823  0.469518856
0.668704048  0.456350486
0.668712347  0.441839627
0.668723552  0.42595958
0.668734757  0.412959284
0.668749697  0.398684788
0.668764637  0.386900685
0.668781651  0.375679722
0.668800741  0.365173489
0.668819831  0.356363502
0.668848465  0.345635103
0.6688771  0.337300794
0.668905734  0.330894021
0.668936443  0.325840869
0.668971302  0.322146532
0.669017781  0.320311764
0.669055131  0.321156236
0.66909248  0.323904464
0.669129829  0.328630327
0.669167178  0.335228
0.669204528  0.343660778
0.669240217  0.353430831
0.669286697  0.368661923
0.669333176  0.386740548
0.669379655  0.407694251
0.669426134  0.431564491
0.669472613  0.458407182
0.669519092  0.48829472
0.669565571  0.521357057
0.66961537  0.560563722
0.669668489  0.606528282
0.669721608  0.657221682
0.669774727  0.713030194
0.669824526  0.770257984
0.669871006  0.828929788
0.669917485  0.893240194
0.669963964  0.964090785
0.670001811  1.02751467
0.670045634  1.10868888
0.670074849  1.16828966
0.670104064  1.23333976
0.670130624  1.29814849
0.670157183  1.36938765
0.670184407  1.45046249
0.670211631  1.54147136
0.670232049  1.61767459
0.670252467  1.702138
0.670273548  1.79976812
0.670295958  1.91773261
0.670310898  2.00618519
0.670325837  2.10398161
0.670340777  2.21270908
0.670355716  2.33426142
0.670370656  2.4710208
0.670385595  2.62592398
0.670398045  2.77149037
0.670410495  2.93470022
0.670422945  3.11853314
0.670435395  3.32653197
0.670447845  3.56291376
0.670456144  3.73867889
0.670464444  3.93096851
0.670472744  4.14162669
0.670481044  4.37269285
0.670489344  4.62636943
0.670497644  4.90499295
0.670505944  5.21098045
0.670514244  5.54674157
0.670521713  5.87621761
0.670531673  6.35837494
0.670541633  6.89143862
0.670551593  7.47558592
0.670561553  8.10779986
0.670575204  9.03788068
0.670601045  10.8578183
0.670612121  11.5711829
0.670619504  11.9912205
0.670626887  12.3506466
0.670634979  12.6599649
0.670641581  12.8375033
0.670649192  12.9514401
0.670653536  12.9713483
0.670660546  12.9340922
0.670667555  12.8136077
0.670674753  12.6091117
0.67068233  12.3151831
0.670689908  11.9532668
0.670700011  11.3901509
0.670744464  8.59070091
0.670755325  7.96903124
0.670766185  7.39991114
0.670775657  6.94860307
0.670785129  6.53885487
0.670794601  6.16882869
0.670804072  5.83592591
0.670813543  5.5370826
0.670821436  5.31178222
0.670830908  5.06722849
0.670840379  4.84806549
0.670849851  4.65148829
0.670859322  4.47502876
0.670873529  4.24317347
0.670887737  4.04503338
0.670898787  3.91078103
0.670911416  3.77560745
0.670924045  3.65731337
0.670942987  3.50657167
0.670961931  3.3823044
0.670993502  3.22105527
0.67101876  3.12381256
0.671044017  3.04806768
0.671069275  2.9892693
0.671094532  2.94398638
0.671129893  2.89842354
0.671165253  2.86897736
0.671218294  2.84661542
0.67125618  2.84244604
0.671331953  2.8543598
0.671407725  2.88428364
0.67155185  2.9670749
0.672146492  3.39029822
0.672265698  3.4975008
0.6723253  3.56701229
0.672384903  3.65817827
0.672429605  3.75062805
0.672459406  3.8301771
0.672489207  3.9304565
0.672511559  4.02410951
0.672533909  4.13879058
0.67255626  4.28092797
0.672571161  4.39505716
0.672586061  4.52837088
0.672600962  4.68489284
0.672615862  4.86946949
0.672630763  5.0878847
0.672641938  5.27784797
0.672653113  5.49366515
0.672663842  5.72825027
0.67267457  5.99261828
0.672685299  6.28958416
