E(MeV)  pendfb7/Cr52:102
0.306648275  0.00694075
0.306661348  0.007336799
0.30667442  0.007773968
0.306684879  0.008157064
0.306695337  0.008573223
0.306705795  0.009026162
0.306716253  0.009520065
0.306726712  0.010059752
0.30673717  0.010650562
0.306747628  0.011298768
0.306758086  0.012011496
0.306769852  0.012900685
0.306781618  0.013895206
0.306793383  0.015010354
0.306801227  0.01582976
0.30680907  0.016717029
0.306816914  0.017679545
0.306824104  0.018634591
0.306833908  0.020061437
0.306843713  0.021649047
0.306853518  0.023417644
0.306863322  0.025389584
0.306869858  0.026829378
0.306879009  0.029030316
0.306887834  0.031375839
0.306896658  0.033959573
0.306905483  0.036799954
0.306914307  0.039910875
0.306922869  0.043196587
0.306930909  0.046521335
0.306941628  0.051295325
0.306952348  0.056402019
0.306980062  0.070143617
0.306990259  0.074800721
0.306998103  0.077966088
0.307005946  0.080622467
0.307013319  0.082545809
0.307019751  0.083700979
0.307026183  0.084325856
0.307030209  0.08443625
0.307037007  0.084127083
0.30704255  0.083422529
0.307050394  0.081770647
0.307058237  0.079430375
0.307066081  0.076513881
0.307073925  0.073150479
0.307084383  0.068200729
0.307110529  0.055196681
0.307120987  0.050268094
0.307129027  0.046701154
0.307137459  0.043197461
0.307145892  0.039948051
0.307154324  0.036954406
0.307162756  0.034208922
0.307171187  0.031699588
0.307177724  0.029906608
0.30718426  0.028238712
0.307190797  0.026687424
0.307197333  0.025245289
0.307207138  0.023269289
0.307216942  0.021496617
0.307230668  0.019313592
0.307237858  0.018292813
0.307245048  0.017347076
0.307255833  0.016054961
0.307266618  0.014897151
0.307277403  0.013856701
0.307285574  0.013137788
0.307294725  0.012396278
0.307303876  0.011715492
0.307313027  0.01108937
0.307322178  0.01051251
0.307331329  0.009980105
0.307345055  0.009255672
0.307354206  0.008816753
0.307365972  0.008298247
0.307377737  0.00782588
0.307389503  0.007394414
0.307401268  0.006999446
0.307413034  0.006637008
0.307424799  0.006303755
0.307442448  0.005852079
0.307454867  0.005564901
0.30746794  0.005286735
0.307481013  0.005030778
0.307500622  0.004683609
0.307520232  0.004374873
0.307539841  0.004099438
0.307560757  0.003837359
0.307584288  0.003575195
0.30760782  0.003342574
0.307631351  0.003135599
0.307654882  0.002950709
0.307678412  0.002784909
0.307701944  0.002635673
0.307725475  0.002500909
0.307749006  0.002378827
0.307772537  0.002267911
0.307803911  0.002135182
0.307836632  0.00201269
0.307869353  0.001904117
0.307902074  0.001807555
0.307934795  0.001721339
0.307969687  0.001639146
0.308004578  0.001565823
0.30803947  0.001500436
0.308074361  0.001441675
0.308114068  0.001381813
0.308153774  0.00132866
0.308193481  0.001281389
0.308253041  0.001220024
0.3083126  0.001168425
0.30837216  0.001125135
0.30843172  0.001088954
0.30849128  0.001058981
0.308550839  0.001034462
0.308625289  0.001011226
0.308749371  0.000985847
0.308818858  0.000978941
0.308888344  0.000976514
0.308977684  0.000980801
0.309067023  0.000992094
0.309146436  0.001008406
0.309225849  0.001030793
0.309305262  0.001059596
0.309384675  0.001095134
0.309464088  0.001138226
0.309543501  0.001189904
0.309603061  0.001234854
0.309662621  0.001285722
0.309722181  0.001343205
0.30978174  0.001408082
0.3098413  0.001481336
0.30990086  0.001564073
0.30996042  0.001657682
0.310019979  0.001763744
0.310079539  0.001884262
0.310119246  0.001973756
0.310158952  0.002071511
0.310198659  0.002178461
0.310238365  0.002295658
0.310278072  0.00242432
0.310317778  0.002565828
0.310357485  0.00272178
0.310397191  0.002893997
0.310436898  0.003084592
0.310476604  0.003295981
0.310513829  0.003515381
0.310548573  0.003739928
0.310583316  0.003988082
0.310618059  0.004262084
0.310652802  0.004564686
0.310687545  0.004899344
0.310722288  0.005269906
0.310757031  0.00568061
0.310791774  0.006136058
0.310817832  0.006509955
0.310843889  0.006913885
0.310869947  0.007350007
0.310913375  0.008153821
0.310948119  0.008870721
0.310982862  0.009655737
0.311017605  0.010509621
0.311052348  0.011428555
0.311099997  0.012776245
0.311179409  0.015109696
0.311219116  0.016206937
0.311248896  0.016940136
0.311278676  0.017558022
0.311298529  0.017889321
0.311318382  0.018145887
0.311338235  0.018320754
0.311367618  0.018419751
0.311386082  0.018381427
0.311407126  0.018244313
0.311427575  0.018020029
0.311447429  0.017722773
0.311477208  0.01714778
0.311506988  0.01644645
0.311536768  0.015653402
0.311655888  0.012180425
0.311687653  0.011295286
0.311721403  0.010407381
0.311757139  0.009534769
0.311792875  0.008735104
0.311819677  0.008182555
0.311846478  0.007669396
0.311872536  0.00720658
0.311898594  0.00677744
0.311924651  0.006379913
0.311950708  0.006011851
0.311985451  0.005563271
0.312020195  0.005158454
0.312054938  0.004792889
0.312089681  0.004462401
0.312124424  0.004163219
0.312154205  0.00392911
0.312183984  0.00371377
0.312223691  0.003453676
0.312263397  0.00321861
0.312303104  0.003006551
0.31234281  0.002814946
0.312382517  0.002641395
0.312422223  0.00248383
0.31246193  0.002340438
0.312501636  0.002209653
0.312541343  0.002090097
0.312581049  0.001980578
0.312620756  0.001880039
0.312660462  0.001787566
0.312720022  0.001662214
0.312779582  0.001550883
0.312839141  0.001451579
0.312898701  0.00136271
0.312958261  0.001282875
0.313017821  0.001210947
0.31307738  0.001145924
0.31313694  0.00108699
0.3131965  0.001033415
0.313261023  0.000980731
0.313335472  0.000926027
0.313434738  0.000861967
0.313514151  0.000816653
0.313593564  0.000776022
0.313672977  0.000739483
0.31375239  0.000706535
0.313831803  0.000676753
0.313911216  0.000649775
0.314030336  0.000613977
0.314149455  0.000582771
0.314268575  0.000555755
0.314387694  0.000532112
0.314506814  0.000511607
0.314705346  0.000483135
0.314864172  0.000464883
0.315022998  0.000450079
0.315181824  0.000438487
0.315340651  0.000429986
0.315539184  0.000423791
0.315658303  0.000422707
0.315777423  0.000424062
0.315896542  0.000428228
0.315975955  0.000433076
0.316055368  0.000440009
0.316154635  0.000452358
0.316214194  0.000462497
0.316273754  0.00047531
0.316333314  0.000491544
0.31637302  0.000504793
0.316412727  0.000520478
0.316452433  0.000539161
0.316487177  0.000558438
0.31652192  0.000581183
0.316547978  0.000601222
0.316574035  0.000624079
0.316599782  0.000649916
0.316624909  0.000679128
0.316650036  0.000713129
0.316675163  0.000752903
0.316691914  0.000783276
0.316708665  0.000817311
0.316725416  0.000855613
0.316739023  0.000890366
0.316752629  0.000928874
0.316766235  0.00097169
0.316779841  0.001019497
0.316793448  0.001073117
0.316807054  0.001133504
0.31682066  0.001201864
0.316830865  0.001259276
0.316843674  0.001340078
0.316853081  0.001406556
0.316862488  0.00148
0.316871895  0.001561401
0.316881303  0.001651949
0.31689071  0.001753035
0.316900117  0.001866386
0.316907173  0.001960716
0.316915404  0.002082405
0.316924223  0.002228899
0.316930103  0.002337242
0.316935982  0.00245529
0.316941862  0.002584278
0.316947741  0.002725544
0.316953621  0.002880753
0.316958912  0.003033869
0.316965967  0.003260765
0.316970671  0.003428519
0.316975374  0.003611254
0.316980078  0.0038109
0.316984781  0.004029522
0.316989485  0.004269712
0.316994188  0.004534294
0.31699801  0.004769672
0.317001832  0.005025605
0.317005654  0.005304572
0.317009475  0.005609361
0.317013297  0.005943467
0.317017119  0.006310708
0.317020941  0.00671565
0.317024762  0.007163545
0.317027702  0.007541431
0.317030642  0.007951912
0.317033582  0.008398847
0.317036521  0.008886499
0.317039461  0.009420317
0.317042401  0.010006059
0.317045341  0.010650588
0.31704828  0.011361627
0.317050632  0.011984898
0.317052984  0.012662256
0.317055336  0.013399854
0.317057687  0.014204277
0.317060039  0.015084032
0.317062391  0.016047585
0.317064743  0.017104778
0.317067094  0.018266059
0.31706952  0.019586811
0.317071945  0.021045775
0.317074371  0.022660087
0.317076796  0.024445514
0.317079221  0.026420732
0.317081499  0.028465721
0.317083704  0.030634971
0.317085909  0.033004764
0.317088114  0.035587851
0.317090319  0.038395397
0.317092523  0.041434782
0.317094728  0.044714364
0.317096933  0.04823427
0.317099138  0.051990828
0.317102078  0.057349823
0.31710487  0.062772966
0.317108839  0.070923197
0.317117835  0.08996059
0.317121539  0.097248531
0.317124832  0.103030377
0.317127301  0.106775887
0.31712977  0.109906767
0.317131769  0.111932463
0.317134121  0.11367814
0.31713609  0.114578088
0.317138472  0.114957748
0.317140235  0.114732862
0.317142822  0.113631969
0.317145174  0.111862816
0.317147526  0.109408877
0.317149878  0.106332324
0.317152229  0.10271033
0.317155757  0.096437987
0.317159285  0.089438595
0.317169221  0.068428359
0.317173219  0.060361982
0.317176159  0.054804633
0.317179099  0.049629893
0.317181304  0.046020048
0.317183508  0.042651236
0.317185934  0.03922011
0.317188359  0.036074794
0.317190785  0.033201855
0.31719321  0.03058917
0.317195635  0.028218604
0.317197472  0.026572878
0.31719953  0.024871692
0.317201588  0.023310109
0.317203646  0.021876962
0.317205704  0.020561521
0.317207762  0.019353614
0.31720982  0.018243706
0.317211878  0.017222946
0.317214229  0.016155525
0.317216875  0.015066871
0.317219521  0.014084077
0.317222167  0.013194746
0.317224812  0.012388304
0.317227458  0.011654646
0.317230104  0.010985804
0.31723275  0.010374551
0.317235542  0.009785066
0.317238482  0.009218993
0.317241422  0.008702607
0.317244362  0.008230295
0.317247301  0.007797335
0.317250241  0.007399217
0.317253181  0.007032418
0.31725759  0.006534141
0.317261706  0.006117966
0.317265822  0.005742711
0.317269938  0.005403148
0.317274053  0.005094933
0.317278169  0.004814168
0.317282284  0.004557791
0.3172864  0.004322936
0.317290515  0.004107353
0.317295807  0.003855089
0.317301099  0.003627527
0.317306391  0.003421539
0.317311682  0.003234511
0.317316974  0.003064121
0.317322265  0.002908505
0.317327557  0.002765949
0.317332848  0.002635079
0.317340492  0.00246413
0.317348135  0.00231183
0.317355778  0.00217555
0.317363421  0.002053113
0.317371065  0.00194267
0.317378708  0.001842699
0.317386351  0.001751884
0.317396714  0.001641445
0.317404872  0.001563462
0.317415749  0.001470065
0.317426626  0.001387113
0.317437503  0.001313117
0.31744838  0.001246857
0.317459257  0.001187314
0.317470134  0.001133608
0.317481011  0.001084974
0.31749571  0.001026197
0.317510409  0.000974275
0.317525108  0.000928201
0.317539806  0.000887143
0.317554505  0.000850398
0.317569204  0.00081739
0.317591252  0.000773877
0.31761477  0.000734146
0.317639024  0.000698928
0.317663276  0.000668457
0.317687529  0.000641993
0.317711782  0.000618889
0.31773677  0.000598035
0.317763227  0.000578704
0.317798504  0.000556576
0.317833781  0.000537864
0.317869058  0.000521941
0.317910215  0.000506368
0.317951371  0.000493116
0.318013106  0.000476931
0.318068961  0.000465286
0.318139515  0.000453698
0.318210069  0.000444793
0.3183159  0.000435155
0.318421731  0.0004288
0.318527562  0.000424834
0.318739224  0.000421933
0.318927368  0.00042327
0.319115512  0.000427207
0.319303656  0.000433181
0.319562354  0.000444185
0.31984457  0.000459183
0.320150304  0.00047866
0.32043252  0.000499621
0.320714736  0.000523396
0.321013651  0.000551742
0.321320915  0.000584431
0.321628178  0.000620929
0.321935442  0.000661466
0.322242705  0.000706273
0.322549969  0.00075555
0.322857232  0.000809444
0.323164496  0.000868027
0.32347176  0.000931359
0.323779023  0.001000411
0.323919852  0.001037142
0.323996668  0.00106155
0.324035076  0.00107825
0.324061292  0.001094065
0.324080954  0.00111127
0.324094062  0.001127599
0.324103893  0.001144396
0.324110447  0.001159409
0.324117001  0.001180604
0.324120278  0.001195872
0.324123555  0.001217184
0.324126013  0.001239728
0.324128471  0.001271223
0.324130109  0.001299406
0.324131748  0.001335539
0.324132977  0.001369307
0.324134206  0.001410215
0.324135435  0.001459819
0.324136663  0.001519915
0.324137483  0.001566974
0.324138302  0.001620371
0.324139121  0.001680984
0.32413994  0.001749729
0.32414071  0.001822678
0.32414148  0.00190463
0.32414225  0.001996593
0.32414302  0.002099666
0.32414379  0.002215043
0.32414456  0.002344018
0.32414533  0.002487989
0.3241461  0.002648461
0.32414687  0.002827051
0.32414764  0.003025489
0.32414841  0.003245622
0.32414918  0.003489413
0.32414995  0.003758943
0.32415072  0.004056409
0.32415149  0.004384121
0.32415226  0.004744502
0.32415303  0.005140078
0.3241538  0.005573477
0.32415457  0.006047415
0.32415534  0.00656469
0.32415611  0.00712817
0.32415688  0.007740774
0.32415765  0.008405462
0.32415842  0.009125215
0.32415919  0.00990301
0.32415996  0.010741804
0.32416073  0.011644505
0.3241615  0.012613949
0.32416227  0.013652868
0.32416304  0.014763858
0.32416381  0.015949354
0.32416458  0.017211591
0.324165663  0.019120584
0.324166746  0.021189946
0.324167829  0.023423069
0.324168912  0.025821896
0.324169995  0.028386726
0.324171077  0.031113433
0.32417216  0.034003529
0.324173604  0.038097198
0.324175048  0.042446803
0.324176588  0.047336601
0.324178874  0.054979673
0.324184408  0.074259308
0.324186333  0.08074252
0.324188065  0.086251313
0.324189605  0.090786274
0.324191338  0.095370357
0.32419307  0.099293638
0.324194456  0.101891331
0.324196073  0.104250309
0.324197729  0.1058627
0.324200003  0.106683483
0.324201527  0.106313455
0.324202968  0.105290387
0.324204578  0.103397629
0.324205786  0.101482999
0.324207597  0.097878003
0.324209005  0.094524289
0.324211018  0.089013569
0.324212694  0.083900206
0.324214706  0.077298594
0.324221716  0.052993789
0.324223627  0.046663627
0.324224902  0.042625869
0.324226495  0.037832642
0.32422777  0.034220496
0.324229044  0.030825342
0.324230318  0.027653451
0.324231273  0.025425392
0.324232422  0.022915872
0.324233283  0.021157485
0.324234144  0.019502576
0.324235005  0.017949489
0.324235866  0.016496056
0.324236728  0.015138138
0.324237589  0.013875873
0.32423845  0.012704296
0.324239311  0.011619802
0.324240172  0.010618578
0.324241034  0.009695623
0.324241895  0.008848992
0.324242756  0.008073423
0.324243617  0.007364749
0.324244478  0.00671882
0.32424534  0.006130885
0.324245914  0.005769992
0.324246488  0.005432206
0.324247062  0.005116382
0.324247636  0.004821404
0.32424821  0.004546183
0.324248784  0.004289661
0.324249358  0.004050813
0.324250158  0.003745535
0.324250928  0.003479907
0.324251697  0.003240027
0.324252467  0.003023209
0.324253236  0.002828075
0.324254006  0.002652288
0.324254775  0.002494594
0.324255545  0.002352984
0.324256314  0.002226337
0.324257084  0.002112943
0.324257853  0.00201182
0.324258623  0.001921523
0.324259905  0.001792606
0.324260931  0.001706156
0.324261957  0.00163239
0.324262983  0.001569541
0.324264009  0.00151606
0.324265035  0.00147059
0.324266061  0.001431953
0.3242676  0.001384608
0.324269139  0.001347488
0.324270165  0.001327271
0.324272217  0.001295252
0.324274269  0.001271659
0.324277347  0.001246801
0.324280425  0.001229895
0.324284529  0.001214381
0.324290685  0.001198919
0.324298893  0.001185325
0.324311205  0.001172414
0.324330462  0.001161569
0.324375921  0.001154791
0.32442138  0.001158583
0.324512298  0.001173327
0.325285103  0.00134221
0.325608368  0.001404516
0.325850816  0.001444175
0.326093265  0.001476214
0.326335713  0.001499686
0.326578162  0.001513958
0.326820611  0.001518953
0.327063059  0.001515212
0.327386324  0.001498845
0.328032854  0.001449304
0.328356118  0.001437543
0.328477343  0.001441311
0.328598567  0.001452727
0.328679383  0.001466572
0.3287602  0.001487232
0.32886122  0.001525949
0.328921832  0.001559412
0.328982444  0.001603666
0.329020327  0.001638567
0.329055684  0.00167765
0.329091041  0.001724211
0.329126398  0.001781256
0.329160492  0.001849283
0.329185116  0.001908663
0.32920974  0.001979184
0.329234364  0.002064003
0.32925078  0.002130497
0.329267196  0.002206881
0.329281717  0.002284697
0.329294345  0.002361974
0.329306972  0.002449972
0.3293196  0.002550845
0.329332227  0.002667335
0.329344855  0.002803021
0.329354325  0.002920087
0.329363796  0.003052995
0.329373267  0.003204858
0.329382737  0.003379631
0.329392208  0.003582397
0.329398522  0.003736204
0.329404835  0.003907521
0.329411149  0.00409912
0.329417463  0.0043142
0.329423777  0.004556597
0.329429459  0.00480184
0.32943451  0.005044669
0.329439561  0.005314157
0.329444612  0.00561393
0.329449663  0.005948102
0.329454714  0.006321299
0.329459765  0.006738643
0.329464816  0.007205687
0.329469133  0.007648643
0.329472715  0.008049588
0.329476297  0.008482968
0.329479879  0.008950584
0.329485252  0.009719314
0.329490625  0.010571064
0.329495998  0.011504669
0.329501613  0.012560326
0.32952166  0.016643599
0.329526466  0.01755613
0.329531271  0.018372631
0.329534968  0.018912381
0.329541128  0.019595705
0.32954517  0.019873779
0.329550493  0.020013201
0.32955382  0.019965674
0.329557394  0.019800796
0.32956109  0.019512028
0.329564786  0.019112643
0.329568483  0.018615328
0.32957218  0.018035333
0.329576986  0.017185056
0.329596269  0.013363816
0.329602061  0.012271733
0.329607852  0.01126038
0.329612195  0.010562605
0.329616538  0.009919271
0.329621159  0.009294325
0.32962578  0.008728731
0.329630401  0.008219123
0.329635021  0.007761494
0.329639642  0.007351223
0.329644262  0.006984034
0.329648883  0.006655474
0.329653503  0.006361667
0.329658124  0.006098795
0.329662745  0.005863586
0.329668906  0.005587898
0.329675067  0.005349915
0.329681228  0.005144382
0.329687389  0.004966858
0.32969355  0.004813603
0.32969971  0.004681487
0.329708951  0.004517201
0.329718193  0.00438728
0.329727434  0.004286106
0.329736676  0.004209249
0.329745917  0.004153273
0.329757006  0.004109883
0.329774103  0.004086283
0.329785655  0.004096111
0.329799516  0.004132186
0.329813378  0.004192635
0.32982724  0.004276134
0.329841102  0.004382224
0.329853043  0.004491911
0.329867685  0.004650298
0.329882327  0.004836294
0.329896969  0.005051837
0.32991161  0.005299734
0.329926252  0.005583709
0.329940894  0.005908225
0.329951876  0.006181581
0.329962856  0.00648392
0.329975758  0.006881298
0.329988659  0.007330705
0.33000156  0.007840204
0.33001016  0.008217959
0.330018761  0.008630194
0.330027361  0.009080768
0.330035532  0.00954856
0.330043272  0.010031467
0.330051013  0.010557585
0.330058753  0.011131754
0.330066494  0.01175982
0.330074234  0.012448168
0.330081975  0.013204512
0.330089715  0.014037359
0.330096596  0.0148502
0.330102616  0.015623856
0.330108637  0.016462439
0.330114657  0.017372598
0.330120678  0.018362429
0.330126698  0.01944037
0.330132719  0.020616673
0.330138739  0.021902136
0.330144115  0.023152812
0.33015121  0.024969715
0.330158306  0.027000807
0.330163037  0.028488739
0.330167767  0.030094957
0.330172497  0.031830637
0.330177227  0.033707476
0.330181743  0.035642584
0.330188193  0.038672097
0.330192493  0.040880765
0.330196793  0.043253023
0.330201094  0.045800072
0.330205394  0.048530936
0.330211844  0.052993155
0.330217865  0.057574204
0.33022367  0.062381556
0.330229475  0.067569488
0.330235281  0.073118383
0.330243021  0.080996121
0.330262502  0.101800707
0.330270071  0.109315298
0.330275231  0.113889243
0.330280391  0.117838416
0.330285552  0.121017249
0.330290712  0.123298967
0.330295872  0.124589778
0.330299587  0.124872941
0.330304817  0.124341184
0.330309977  0.12277391
0.330315137  0.120237482
0.330320298  0.116834896
0.330325458  0.1126996
0.330331479  0.107147494
0.330339219  0.099240798
0.330356937  0.080272185
0.330364333  0.072766891
0.330369881  0.067469895
0.330375428  0.062502888
0.330381062  0.057813397
0.330386867  0.053359681
0.330392672  0.049280859
0.330398478  0.04555886
0.330404283  0.042172298
0.330410088  0.039095187
0.330416539  0.036006868
0.33042299  0.033233187
0.330429441  0.030740738
0.330435891  0.028498948
0.330442341  0.0264793
0.330447072  0.025124389
0.330452232  0.023756742
0.330457393  0.022493439
0.330462553  0.021325381
0.330470294  0.019732602
0.330478034  0.018309133
0.330485774  0.017033063
0.330492655  0.016007308
0.330499535  0.015072174
0.330506416  0.01421751
0.330513296  0.013434914
0.330520177  0.012716577
0.330527057  0.012056056
0.330533938  0.011447307
0.330540818  0.010885357
0.330549419  0.010241652
0.33055802  0.009656123
0.330566621  0.009122096
0.330575221  0.008633858
0.330583822  0.008186299
0.330592422  0.007775179
0.330609623  0.007047409
0.330620804  0.006632526
0.330631985  0.006256886
0.330643166  0.005915734
0.330654346  0.005604868
0.330665527  0.005320575
0.330676708  0.005059878
0.330699069  0.004599716
0.330714551  0.004322041
0.330730032  0.004072684
0.330745513  0.003847898
0.330760994  0.003644543
0.330776475  0.003459962
0.330791956  0.003291898
0.330807437  0.003138419
0.330822918  0.002997867
0.33084012  0.002855123
0.330857321  0.002724905
0.330883123  0.002550044
0.330908925  0.002396522
0.330934727  0.002260438
0.330960528  0.002138914
0.330986331  0.002030163
0.331029333  0.001872721
0.331063736  0.001764473
0.331098138  0.001669141
0.331132541  0.001584661
0.331166943  0.001509353
0.331201346  0.001442138
0.33125209  0.001354547
0.331301113  0.001281327
0.331350137  0.001217111
0.331400881  0.001158538
0.331452485  0.001105834
0.331504088  0.001058925
0.331568593  0.001007559
0.331633097  0.000961835
0.331710503  0.000913745
0.331779308  0.000876047
0.331848113  0.000842296
0.33195132  0.000797668
0.332054528  0.000759051
0.33222654  0.000704522
0.33236415  0.000667789
0.33250176  0.00063575
0.33263937  0.000607415
0.33277698  0.000582054
0.3330522  0.000538453
0.333258615  0.000510724
0.33346503  0.000486052
0.333671445  0.000464241
0.33387786  0.000444544
0.33415308  0.000421339
0.3344283  0.000400992
0.33470352  0.000383078
0.33497874  0.000367284
0.33525396  0.000353355
0.33552918  0.000341091
0.3358044  0.000330368
0.33607962  0.000321092
0.33635484  0.000313212
0.33663006  0.000306736
0.33690528  0.000301753
0.3371805  0.000298512
0.337386915  0.000297571
0.337619133  0.000298798
0.337748142  0.000301186
0.33785135  0.000304488
0.337941092  0.00030866
0.338017369  0.000313998
0.338074012  0.000319407
0.338129527  0.000326416
0.338185042  0.000335814
0.338222051  0.000343812
0.338259061  0.000354011
0.338286819  0.00036349
0.338314576  0.000375017
0.338342333  0.000389165
0.338366472  0.000404263
0.338388803  0.000421386
0.33840369  0.00043493
0.338418577  0.000450542
0.338433464  0.000468659
0.338448351  0.000489897
0.338459516  0.000508341
0.33847068  0.000529378
0.338483892  0.00055831
0.338492699  0.000580517
0.338501507  0.000605531
0.338510314  0.000633861
0.338519122  0.000666146
0.338527929  0.000703162
0.338534535  0.000734616
0.33854114  0.000769782
0.338547238  0.000806077
0.338553335  0.000846637
0.338559433  0.000892182
0.33856553  0.000943558
0.338571628  0.001001846
0.338576201  0.001050872
0.338580774  0.0011052
0.338585348  0.001165664
0.33858992  0.00123321
0.338595002  0.001318102
0.338598389  0.001381378
0.338601777  0.001450882
0.338605164  0.00152745
0.338608552  0.001612175
0.338611939  0.001706271
0.338615327  0.001811339
0.338618375  0.001916789
0.338621085  0.002020682
0.338623795  0.00213569
0.338626505  0.002263711
0.338629215  0.002407175
0.338631248  0.002526808
0.33863328  0.002658539
0.338635313  0.002804653
0.338637345  0.002967744
0.338639251  0.003139328
0.338640902  0.003305411
0.338642554  0.003490975
0.338644205  0.003699548
0.338645857  0.003936036
0.338646958  0.004111874
0.338648059  0.004304621
0.33864916  0.00451661
0.338650261  0.004750523
0.338651362  0.00500943
0.338652463  0.005296841
0.338653564  0.005616762
0.338654665  0.005973744
0.338655765  0.006372564
0.338656739  0.006765534
0.338657586  0.00714132
0.338658433  0.007552204
0.33865928  0.008001744
0.338660127  0.008493809
0.338660974  0.009032596
0.338661821  0.009622647
0.338662667  0.01026806
0.338663514  0.010975626
0.338664361  0.011750265
0.338665208  0.012598016
0.338666055  0.013525314
0.338666902  0.014538993
0.338667749  0.015646281
0.338668596  0.016854799
0.338669442  0.018170924
0.338670204  0.019456541
0.338670882  0.020685564
0.338671559  0.021997527
0.338672237  0.023401018
0.338672914  0.024896705
0.33867393  0.027328836
0.338674947  0.030003748
0.338675963  0.03293326
0.338676979  0.036137003
0.338677995  0.039631962
0.338679012  0.043438664
0.338680028  0.04756566
0.338680705  0.050502972
0.338681688  0.055044517
0.33868267  0.059919034
0.338683653  0.06514685
0.338684635  0.070725988
0.338685618  0.076674479
0.3386866  0.082984591
0.338687582  0.089663994
0.338688937  0.099484374
0.338690428  0.111084826
0.338691918  0.123475621
0.338693409  0.136619612
0.338695136  0.152676057
0.338697575  0.176580387
0.33870374  0.239500555
0.338706179  0.263302222
0.338708347  0.282847377
0.338710244  0.298185424
0.33871187  0.309701761
0.338714513  0.324601476
0.338715868  0.330182104
0.338717615  0.335141784
0.338720005  0.337657467
0.338721464  0.336720931
0.338722981  0.333774421
0.338724201  0.329981455
0.338725556  0.324340373
0.338727317  0.314897176
0.338729214  0.30230103
0.338731044  0.288083017
0.338733144  0.269724588
0.338735583  0.246384527
0.338743442  0.166603377
0.338745474  0.147043825
0.338746829  0.134602907
0.338748625  0.118992153
0.338749946  0.108214064
0.338751267  0.09807112
0.338752588  0.088584567
0.33875391  0.07975818
0.33875523  0.071611441
0.338756416  0.064852636
0.338757306  0.060122425
0.338758195  0.055683013
0.338759085  0.051516797
0.338759973  0.047628765
0.338760863  0.043991962
0.338761752  0.040608973
0.338762641  0.037464932
0.33876353  0.034548809
0.338764419  0.031849314
0.338765393  0.02912685
0.338766409  0.026533152
0.338767764  0.023436189
0.338768442  0.022030793
0.338769119  0.020717012
0.338769797  0.019486255
0.338770474  0.018337567
0.338771152  0.017263094
0.338771829  0.016261689
0.338772507  0.015326218
0.338773184  0.014455424
0.338773862  0.013642869
0.338774539  0.012887251
0.338775217  0.012182793
0.338775979  0.0114493
0.338776826  0.010700986
0.338777673  0.010017531
0.33877852  0.009393433
0.338779367  0.008823569
0.338780214  0.008303181
0.338781061  0.007827862
0.338781907  0.007394034
0.338782754  0.006996927
0.338783601  0.006633636
0.338784448  0.006301003
0.338785295  0.005996144
0.338786142  0.005716427
0.338787412  0.005338948
0.338788682  0.005005481
0.338789654  0.004776108
0.338790752  0.004540598
0.338791849  0.004327352
0.338792947  0.00413329
0.338794593  0.003873644
0.338796239  0.0036457
0.338797885  0.003444063
0.338799532  0.003264272
0.338802275  0.003004366
0.33880447  0.002824981
0.338806664  0.002665994
0.338809196  0.00250321
0.338811728  0.002358724
0.338814259  0.002229497
0.338816791  0.002113054
0.338819323  0.002007588
0.338821854  0.001911649
0.33882523  0.001796379
0.338828605  0.001693572
0.33883198  0.001601361
0.338836079  0.001501505
0.338839696  0.001422854
0.338843312  0.001351844
0.338846929  0.00128745
0.338850545  0.001228885
0.338855367  0.001158639
0.338860189  0.001096128
0.338865011  0.001040238
0.338869833  0.000990051
0.338876054  0.00093251
0.338881768  0.000885764
0.338887481  0.000844001
0.338893196  0.000806506
0.338898909  0.00077273
0.338906528  0.000732627
0.338914146  0.000697337
0.338921765  0.000666106
0.338929383  0.000638343
0.3389397  0.000605406
0.338949462  0.000578387
0.338959223  0.000554729
0.338968985  0.00053389
0.338978746  0.00051543
0.338991761  0.000493899
0.339004776  0.000475301
0.339017791  0.000459136
0.339030806  0.00044501
0.33904599  0.000430677
0.339063344  0.000416633
0.339080697  0.00040463
0.339106727  0.000389688
0.339132758  0.000377637
0.339158788  0.00036771
0.339193495  0.000357024
0.339228202  0.000348595
0.339262909  0.000341867
0.339314969  0.000334193
0.339377442  0.000327628
0.339439915  0.000323032
0.339509329  0.000319598
0.339592626  0.000317135
0.339731454  0.000315644
0.339877224  0.000316596
0.340036876  0.000319435
0.340231235  0.000325112
0.340481125  0.000335353
0.34070325  0.000347127
0.340869844  0.000357767
0.341036438  0.000370012
0.341203032  0.000384213
0.341369625  0.00040041
0.341536219  0.000419144
0.341702813  0.000440526
0.341924938  0.000474311
0.342036  0.000493825
0.342147063  0.000515379
0.342258125  0.000539239
0.342369188  0.000565719
0.34248025  0.000595162
0.342596866  0.000629751
0.342685716  0.000659013
0.342785672  0.000695593
0.342880075  0.000733793
0.342968925  0.000773608
0.3431022  0.000841323
0.34319105  0.000893005
0.3432799  0.00095074
0.34336875  0.001015311
0.343435388  0.001068982
0.343502025  0.001127966
0.343568663  0.001192814
0.3436353  0.00126428
0.343701938  0.001343332
0.343768575  0.001431017
0.343835213  0.001528688
0.34390185  0.001637833
0.343951829  0.001728369
0.344001807  0.001827348
0.344051785  0.001935839
0.344101763  0.002055086
0.344151741  0.002186541
0.344201719  0.002331915
0.344251698  0.002493238
