E(MeV)  pendfb7/Pu241:2
4.21287276e-06  6.27633278
4.21449919e-06  6.46760844
4.21612562e-06  6.67406442
4.21799848e-06  6.93140293
4.21987134e-06  7.21057978
4.2217442e-06  7.51243962
4.22361706e-06  7.83776091
4.22548992e-06  8.18724207
4.22736278e-06  8.56148711
4.22923564e-06  8.96099108
4.2311085e-06  9.38612553
4.23307994e-06  9.86158163
4.23505137e-06  10.3657823
4.2370228e-06  10.8986163
4.23899423e-06  11.4597509
4.24096566e-06  12.0486196
4.24293709e-06  12.6644103
4.24490852e-06  13.3060558
4.24687995e-06  13.9722271
4.24977796e-06  14.9926134
4.25267596e-06  16.0563898
4.25618511e-06  17.3920298
4.26974855e-06  22.746221
4.27290284e-06  23.9555179
4.27605713e-06  25.1198391
4.27921142e-06  26.2244642
4.28236571e-06  27.2554814
4.28526766e-06  28.1280511
4.28760183e-06  28.7708854
4.29009373e-06  29.394252
4.29245944e-06  29.9223418
4.29482516e-06  30.3855637
4.2975063e-06  30.8295835
4.30010859e-06  31.1766456
4.30271088e-06  31.4404769
4.30523432e-06  31.617284
4.30760003e-06  31.713572
4.30996575e-06  31.7444543
4.31233147e-06  31.7123186
4.31548576e-06  31.5765652
4.31804862e-06  31.393252
4.32100577e-06  31.1073469
4.32396292e-06  30.7496607
4.32692006e-06  30.3289218
4.33086292e-06  29.6853357
4.33480579e-06  28.9667484
4.34072008e-06  27.7925672
4.35649153e-06  24.5019352
4.36240582e-06  23.3291029
4.3667141e-06  22.5204458
4.37138779e-06  21.6935348
4.37606148e-06  20.9222665
4.38073516e-06  20.2075696
4.38584652e-06  19.4895667
4.39000829e-06  18.9520613
4.39417005e-06  18.454501
4.39971907e-06  17.8488869
4.40526809e-06  17.3036117
4.41081711e-06  16.8125144
4.41636613e-06  16.3698045
4.42191515e-06  15.9702347
4.42746417e-06  15.6091747
4.4330132e-06  15.2826234
4.43856222e-06  14.987185
4.44411124e-06  14.7200216
4.45187987e-06  14.3891491
4.4585387e-06  14.1423079
4.46519753e-06  13.9270392
4.47185635e-06  13.7418483
4.47851518e-06  13.5858616
4.485174e-06  13.4587443
4.49249871e-06  13.3524112
4.49982342e-06  13.2818126
4.51081049e-06  13.2451406
4.51802422e-06  13.267799
4.52512697e-06  13.3272178
4.53222972e-06  13.4236262
4.53933246e-06  13.5563281
4.54732305e-06  13.7466402
4.55620149e-06  14.0032752
4.56485796e-06  14.2897927
4.58798627e-06  15.1231947
4.59615444e-06  15.3965921
4.60503288e-06  15.6545165
4.61169171e-06  15.8120185
4.61790661e-06  15.9262654
4.6258972e-06  16.0224285
4.6361074e-06  16.0594559
4.6423223e-06  16.0360768
4.65475211e-06  15.8958998
4.66363055e-06  15.7320953
4.67250898e-06  15.5285503
4.68849016e-06  15.0995057
4.7227584e-06  14.1258968
4.73624858e-06  13.7744004
4.75037018e-06  13.4374746
4.7651232e-06  13.1199851
4.78361958e-06  12.768213
4.80029939e-06  12.4897684
4.8169792e-06  12.2425917
4.83921895e-06  11.953428
