E(MeV)  pendfb7/Cr52:2
0.492861766  0.63636243
0.492866011  0.58392639
0.492870255  0.535200784
0.492873969  0.496310528
0.492877153  0.466289975
0.49287954  0.446082977
0.492881927  0.428070051
0.492884315  0.412455291
0.492886172  0.402114621
0.492888294  0.39237476
0.492890416  0.385002143
0.492892538  0.38015802
0.492895722  0.377988804
0.492897844  0.380178875
0.492899436  0.383846094
0.492901027  0.389319229
0.492902831  0.397795083
0.492904317  0.406652292
0.492905803  0.417258092
0.492907289  0.429661509
0.492908774  0.443899389
0.49291026  0.460035723
0.492911745  0.478091079
0.492913231  0.498129334
0.492915035  0.525157444
0.492917157  0.560816658
0.492919279  0.600732856
0.492921401  0.644971183
0.492923524  0.693602768
0.492925646  0.746609723
0.492927768  0.804021388
0.49292989  0.865823771
0.492932013  0.932012782
0.492934135  1.00246683
0.492937318  1.11601442
0.492940714  1.2471776
0.49294326  1.35194231
0.49294708  1.51872156
0.492951324  1.71615069
0.492956418  1.96727938
0.492963209  2.31967734
0.492980484  3.24165278
0.492987827  3.6152246
0.492994194  3.91856329
0.49300056  4.19779044
0.493005654  4.40176124
0.493010747  4.58739018
0.493018388  4.83098513
0.493025179  5.01303513
0.493031546  5.15591059
0.493037912  5.27399048
0.493046401  5.3971274
0.49305489  5.4866007
0.493065237  5.55863726
0.493075583  5.59892375
0.4930915  5.61678527
0.493109539  5.59569295
0.493134475  5.5290407
0.49322467  5.22278594
0.493288338  5.04259308
0.493352005  4.89958049
0.493434773  4.75585324
0.493504807  4.6628314
0.493589697  4.57353506
0.493801922  4.41764893
0.49398868  4.32606085
0.49424335  4.23718503
0.49458291  4.1538014
0.49509225  4.06662424
0.49687494  3.85274058
0.49814829  3.72211045
0.499958672  3.66190768
0.500480144  3.63246171
0.500653968  3.60184789
0.50120586  3.47182818
0.501279734  3.4650146
0.5013384  3.47744545
0.501372079  3.50177118
0.501400325  3.54187345
0.50141988  3.58777091
0.501436176  3.64404374
0.501452472  3.72509991
0.501463336  3.79899855
0.5014742  3.89521687
0.501482348  3.98679589
0.501490496  4.10008681
0.501498644  4.24120223
0.501505163  4.37943663
0.501510867  4.52317408
0.50151657  4.69243044
0.501522274  4.89202858
0.501527977  5.12726463
0.501533137  5.37568244
0.501537211  5.59869949
0.501541285  5.84770969
0.501545359  6.12456572
0.501549433  6.43072095
0.501553507  6.76702441
0.501558505  7.22071851
0.501563502  7.71740021
0.5015685  8.25196811
0.50158523  10.1732321
0.501591314  10.8363577
0.50159566  11.264875
0.501600005  11.6400284
0.501604351  11.9495497
0.501608132  12.1573197
0.501611977  12.3044776
0.501618257  12.3986
0.501622603  12.3574035
0.501627165  12.2254433
0.501631945  11.9990598
0.501636508  11.7110301
0.501643027  11.2054521
0.501665027  9.18556901
0.501673011  8.49624877
0.501678443  8.06816512
0.501683875  7.67706798
0.501689307  7.32342615
0.501694739  7.0059629
0.50170085  6.68908263
0.501706961  6.41075123
0.501713072  6.16646117
0.501719183  5.95183184
0.501727331  5.7049025
0.501735479  5.49531186
0.501743627  5.31623423
0.501754491  5.11555918
0.501765355  4.94931166
0.501776219  4.80995267
0.501792515  4.63938965
0.501808811  4.50338576
0.501830539  4.36047568
0.501854983  4.23657495
0.501879427  4.13970039
0.501912019  4.03937257
0.501944611  3.96174401
0.50199024  3.87829958
0.502038042  3.81172755
0.502101053  3.74455909
0.502179274  3.68127124
0.502305296  3.60580838
0.50247912  3.52855171
0.503226252  3.26665575
0.503500824  3.15868337
0.503563121  3.14990862
0.5036035  3.16346583
0.503627726  3.18783094
0.503645032  3.21841027
0.503662337  3.26617215
0.503673873  3.31186659
0.50368541  3.37319045
0.503696946  3.45586678
0.503705599  3.53673449
0.503714251  3.638957
0.503722038  3.75444051
0.503728095  3.86359027
0.503734152  3.99346883
0.503740209  4.14831238
0.503746266  4.33312075
0.503752322  4.55361938
0.503756649  4.7365823
0.503760975  4.94348081
0.503765301  5.1768533
0.503769627  5.43909137
0.503773953  5.73231143
0.503778164  6.04904955
0.503782318  6.39259516
0.50378647  6.76677503
0.503792008  7.311597
0.503797545  7.9023879
0.503816004  10.020929
0.503822926  10.7582912
0.503827541  11.1917237
0.503832155  11.5613981
0.503837001  11.8675413
0.503841731  12.0751078
0.503846461  12.1866769
0.503849346  12.2068942
0.503853383  12.1755565
0.503858228  12.0510043
0.503863304  11.8291674
0.50386815  11.543777
0.503875072  11.0417221
0.503898434  9.05374734
0.503906913  8.38304403
0.503912682  7.96786066
0.50391845  7.58907088
0.503924218  7.24652768
0.503929986  6.93862216
0.503936476  6.63043479
0.503947291  6.19568754
0.503955944  5.90744121
0.503964596  5.66231828
0.503973249  5.45259662
0.503981901  5.27202882
0.503993438  5.06790667
0.504004974  4.89722324
0.504016511  4.75288372
0.504033816  4.57449605
0.504051121  4.43072712
0.504082847  4.22960791
0.504108804  4.10620031
0.504137645  3.99815848
0.504172255  3.89664524
0.504218402  3.7934459
0.504269163  3.70772541
0.504319924  3.64111419
0.504402988  3.55804851
0.504486051  3.49532639
0.504607186  3.42534354
0.504809077  3.33969761
0.505270542  3.2049692
0.505362835  3.18645477
0.505962739  3.12222435
0.5088212  2.91273744
0.51040004  2.78744266
0.51083192  2.76625874
0.51093812  2.77273114
0.51099653  2.7859097
0.51104255  2.80669941
0.51108326  2.83927454
0.51110981  2.87254925
0.51113636  2.92097519
0.51115406  2.96556571
0.51117176  3.02415406
0.51118946  3.10204155
0.511202735  3.17763137
0.51121247  3.24522622
0.51122309  3.33365604
0.51123371  3.441004
0.51124433  3.57181421
0.511254065  3.71700489
0.511262915  3.87420346
0.511271765  4.05953334
0.511278403  4.2194281
0.51128504  4.39891765
0.511292828  4.63611932
0.511300616  4.90277639
0.511308404  5.19792963
0.511316192  5.51809702
0.511342388  6.66399379
0.511349468  6.94475046
0.511356548  7.18908927
0.511363628  7.38486286
0.511370566  7.52017775
0.511375593  7.57974038
0.511382302  7.6069993
0.511386284  7.59521461
0.511392656  7.53524553
0.511399736  7.41498356
0.511406816  7.24762017
0.511417436  6.93289574
0.51144788  5.90082855
0.511460624  5.50908858
0.51146912  5.27517155
0.51147797  5.0557308
0.51148682  4.86013444
0.51149567  4.68662001
0.51150452  4.53302395
0.51151691  4.34717417
0.5115293  4.19012279
0.51154169  4.05676944
0.51155408  3.94286404
0.51157178  3.80718054
0.51158948  3.69647871
0.51160718  3.60503317
0.51163373  3.49499789
0.51166028  3.40891774
0.51169568  3.32026232
0.51173816  3.2408469
0.51178064  3.18101904
0.51184436  3.11502856
0.51191516  3.06288214
0.51199658  3.01970916
0.51213464  2.97001904
0.51233288  2.92531627
0.5133878  2.77093988
0.517648  2.24427633
0.519135105  2.15489666
0.520149718  2.08208922
0.520758486  1.97804228
0.521570176  1.82858869
0.52268625  1.60420959
0.523396478  1.54558017
0.524005247  1.48663401
0.524492261  1.43090376
0.525831549  1.25135722
0.526318563  1.17658869
0.526805577  1.09247152
0.52720635  1.01725518
0.527252007  1.00229492
0.527678144  0.832262686
0.527911506  0.743659525
0.527962236  0.72666057
0.528000285  0.718432597
0.528114428  0.701814606
0.52821589  0.690092526
0.528307205  0.682655943
0.528441641  0.678124428
0.528505054  0.67950849
0.52858115  0.685445618
0.52863188  0.692615908
0.528783  0.726421723
0.528804695  0.723796698
0.528869778  0.706799975
0.528913167  0.699902593
0.528945709  0.698166293
0.528979385  0.700048815
0.529013629  0.706165542
0.529047872  0.717032512
0.529082116  0.73326378
0.529116359  0.755544244
0.529158618  0.789171259
0.529171571  0.79572298
0.529178047  0.796542036
0.529187762  0.793452145
0.529195089  0.787237095
0.529203265  0.776376756
0.529215529  0.753636238
0.529272761  0.621222337
0.529289113  0.587307136
0.529305465  0.556310381
0.529321817  0.528407607
0.5293345  0.50900975
0.529347183  0.491666621
0.529359866  0.4764663
0.529372548  0.463499562
0.529385231  0.45285557
0.529397913  0.444628078
0.529410596  0.43890808
0.529423278  0.435787932
0.529434186  0.435251448
0.529445093  0.436757143
0.529456  0.440355137
0.529466907  0.446093618
0.529477814  0.454021695
0.529488721  0.464190812
0.529499628  0.476651177
0.529510535  0.491444944
0.529521443  0.508604005
0.52953235  0.528147395
0.529543257  0.550105961
0.529554164  0.574550364
0.529565071  0.601650544
0.529575978  0.631732503
0.529586885  0.665261774
0.529597792  0.702688749
0.529607939  0.741182722
0.529618085  0.78305041
0.529633304  0.851193402
0.529653596  0.949254297
0.529678961  1.07914604
0.529739838  1.4010234
0.52976013  1.50326118
0.529780423  1.59831065
0.529800715  1.68309135
0.529815934  1.73807519
0.529831153  1.78427253
0.52984688  1.82151622
0.529863621  1.84812191
0.529885942  1.86060161
0.529899639  1.8543575
0.5299108  1.8411539
0.529921961  1.820563
0.529933121  1.7925772
0.529947614  1.74543376
0.52998772  1.57606254
0.529996632  1.54503393
0.530005544  1.52395118
0.530015845  1.51495658
0.530024027  1.51962132
0.530033378  1.53547787
0.530075456  1.65262118
0.53009671  1.70411293
0.530120516  1.75177155
0.530227645  1.92093847
0.530263354  1.98520166
0.530296947  2.05626612
0.530318637  2.10893815
0.530383706  2.28660696
0.530399973  2.31911153
0.53041624  2.3401285
0.530492153  2.40906043
0.530535532  2.47188624
0.530578911  2.55310464
0.530666484  2.75933134
0.530693  2.79706985
0.530870171  2.58768663
0.530919748  2.5450304
0.530994112  2.50047947
0.531093265  2.46688813
0.531118053  2.4487446
0.531217205  2.3406945
0.53129157  2.27362141
0.531365934  2.22004371
0.531440298  2.17879161
0.531502522  2.15772056
0.531527373  2.16333751
0.531564492  2.18992551
0.531663476  2.28447664
0.531762543  2.39391504
0.532094703  2.81266637
0.532283094  3.06826069
0.532320276  3.12826405
0.532338867  3.17406202
0.532357458  3.23736846
0.53239464  3.3958496
0.532719984  4.87620006
0.532752518  5.00628296
0.532871811  5.30794565
0.53293688  5.50105115
0.532980259  5.66106461
0.53301733  5.83049658
0.533048093  6.00489844
0.533109619  6.4574052
0.533125  6.55069097
0.533165395  6.71439857
0.533179338  6.80217562
0.533193282  6.93469825
0.533204088  7.07565895
0.533215593  7.26845803
0.533227098  7.51083528
0.533238602  7.80783932
0.533250107  8.16317719
0.533261611  8.57765731
0.533273611  9.06900256
0.533309608  10.7371917
0.533320238  11.1961831
0.533330867  11.5840829
0.533339583  11.8254943
0.533348299  11.9801808
0.533357441  12.035849
0.533362225  12.0186472
0.533369665  11.9275791
0.533376043  11.7883922
0.533384015  11.5398955
0.533391987  11.2175342
0.533402616  10.6953492
0.533436631  8.74708993
0.533446729  8.21145049
0.533456827  7.72917651
0.533466925  7.30248555
0.533476891  6.93175004
0.533486856  6.60508594
0.533496821  6.31713573
0.533506786  6.06387313
0.533516751  5.84217861
0.533525387  5.67347712
0.533536017  5.49306783
0.533546646  5.33985312
0.533557276  5.21086844
0.53357322  5.05701324
0.533589164  4.9437048
0.533605108  4.8642789
0.533621053  4.81317325
0.533647626  4.77877775
0.533671543  4.79055864
0.533695459  4.83353125
0.533743292  4.98800706
0.533851794  5.47887514
0.533876036  5.50520985
0.533986216  5.41501018
0.534072806  5.37177289
0.534264137  5.3255269
0.534683  4.97074005
0.535098  5.08587734
0.53549019  5.55678848
0.535543474  5.58072582
0.535876  5.51575536
0.536176068  5.54275797
0.536208  5.53821871
0.536614704  5.22285827
0.536648811  5.24278478
0.53702862  5.80079817
0.537043  5.80520156
0.537067845  5.78754707
0.53742978  5.19706416
0.53747172  5.16284154
0.537525317  5.18647698
0.537879  5.44524694
0.538058787  5.24882961
0.538147595  5.17170204
0.538298  5.09816591
0.538391532  4.96364107
0.538438298  4.91780593
0.538485063  4.89861609
0.538526048  4.90760794
0.538567032  4.9464419
0.538633631  5.05992674
0.538643877  5.06440275
0.538664031  5.04112642
0.538709124  4.91283588
0.538739186  4.84946966
0.53877391  4.82260379
0.538797222  4.83508184
0.538825197  4.88474835
0.538853171  4.97403478
0.538881145  5.10342686
0.53890912  5.27163301
0.538941534  5.51064355
0.538964624  5.71143763
0.538981942  5.89353386
0.538993487  6.04086966
0.539005031  6.21358361
0.539019684  6.46580337
0.539064088  7.30350238
0.53909073  7.76460068
0.539108492  8.03619037
0.539126253  8.27249105
0.539144015  8.46866883
0.539163553  8.6334392
0.539177762  8.71769918
0.539209732  8.79470706
0.539231047  8.76074116
0.53925236  8.66283684
0.53927545  8.49176324
0.539302092  8.22282596
0.539328735  7.89307806
0.539390456  7.00758723
0.539405553  6.81779071
0.539416877  6.70739057
0.539428199  6.63046519
0.539443296  6.57511668
0.539468606  6.55382887
0.539499245  6.57007177
0.539540096  6.62911527
0.539580948  6.73386365
0.539621799  6.88612175
0.539666203  7.10385736
0.539710607  7.37203357
0.539755011  7.68559909
0.539809311  8.10954347
0.539829104  8.23261938
0.539855271  8.29321867
0.53994747  8.11339964
0.540012552  8.01646392
0.54010136  7.94510127
0.540190167  7.92858032
0.540225584  7.93087714
0.540252146  7.91283944
0.540272115  7.86519636
0.540438828  7.1174923
0.540671948  6.14796628
0.540705251  5.97402647
0.540858021  5.0718455
0.540940803  4.61266784
0.54099726  4.32939405
0.541028625  4.19259076
0.54105999  4.08199443
0.5410809  4.03357587
0.541097469  4.02019632
0.541110875  4.03234726
0.541122623  4.06342774
0.541134372  4.11596996
0.54114612  4.19256315
0.541157222  4.29039962
0.541167677  4.40904384
0.541178132  4.55777214
0.541188587  4.7411161
0.54119831  4.94627545
0.541207302  5.16769597
0.541216293  5.41970744
0.541225284  5.70015091
0.541259053  6.87329579
0.541267417  7.13675537
0.541275781  7.36157304
0.541284145  7.53474243
0.541291673  7.63815127
0.541302547  7.69150354
0.541310074  7.66164668
0.541317601  7.58090326
0.541325965  7.43902248
0.541333911  7.2629448
0.541345203  6.96390645
0.541379495  5.95075548
0.541393923  5.55810923
0.54140396  5.31004741
0.541414415  5.07620719
0.54142487  4.86914035
0.541435325  4.69019453
0.541444212  4.56048572
0.541455189  4.42736828
0.541466167  4.32062463
0.541477145  4.23515318
0.541491782  4.14578525
0.541509555  4.0641657
0.541530465  3.99545795
0.541551375  3.94926093
0.54158274  3.91167121
0.541607832  3.90222524
0.54164547  3.91299785
0.541683108  3.94566825
0.541730693  4.00907008
0.54181  4.1385221
0.541946932  4.27588345
0.542214714  4.61820739
0.542257313  4.63750322
0.54263568  4.53908089
0.542658  4.54271775
0.54271329  4.58403335
0.54306422  4.92136859
0.543082  4.9261461
0.54312238  4.90129102
0.54394557  4.05561024
0.544201413  3.98863249
0.545112949  3.8220969
0.545454925  3.77312109
0.546651649  3.64234478
0.547998012  3.36491502
0.54944  3.23326258
0.55083889  3.25091663
0.550872723  3.24533636
0.550906324  3.21767721
0.55121646  2.78788412
0.551357508  2.60345926
0.551492144  2.44294198
0.551581902  2.34985801
0.55164922  2.29119961
0.551716538  2.24605309
0.551761417  2.22596372
0.551819118  2.21576709
0.55185438  2.22052297
0.551888039  2.23478921
0.551921698  2.26052249
0.551955358  2.30011126
0.551989016  2.35638216
0.55201947  2.42450802
0.552043512  2.49232046
0.552067554  2.57473658
0.552091596  2.67392573
0.552115638  2.79248213
0.55213968  2.93345262
0.552155709  3.04160205
0.552171737  3.16240701
0.552187765  3.29712071
0.552203793  3.4470788
0.552219821  3.61369506
0.552235849  3.79844152
0.552251877  4.00281591
0.552267905  4.22831669
0.552286178  4.51323554
0.55230445  4.83102218
0.552322722  5.18701869
0.552340994  5.58660656
0.552359266  6.02988636
0.552374973  6.44106298
0.552403824  7.25012943
0.552455114  8.76066946
0.552480759  9.4790342
0.552499993  9.96582367
0.552519226  10.3868166
0.55253846  10.7253191
0.552555129  10.9421162
0.552568593  11.0617237
0.552593918  11.1504473
0.552608343  11.1244232
0.552625653  11.0264659
0.552644246  10.8503172
0.552665403  10.5773406
0.552693612  10.1278276
0.552796192  8.26303391
0.552827608  7.74009797
0.552859023  7.26405397
0.552890438  6.83689511
0.552921853  6.45707375
0.55295391  6.11472397
0.552985966  5.81362304
0.553018022  5.54912525
0.553050078  5.3168449
0.553081333  5.11773782
0.553112588  4.94213068
0.553154261  4.7388868
0.553195934  4.56603802
0.55323921  4.41362618
0.553284089  4.27999326
0.553328968  4.16720979
0.553396285  4.03006123
0.553463604  3.92379697
0.553530922  3.84193581
0.553620679  3.76247626
0.553777755  3.67863969
0.55393483  3.51563539
0.5540887  3.37372503
0.55424257  3.25538479
0.55444773  3.12339693
0.55465289  3.0122007
0.554883695  2.90461747
0.555215  2.77400748
0.555422241  2.74588789
0.555832561  2.70896417
0.557548776  2.62856213
0.558356976  2.61103434
0.558412  2.6132694
0.559152  2.83878127
0.559192269  2.82660974
0.559851651  2.51004855
0.559913969  2.49324066
0.560600488  2.53994618
0.560634  2.53799965
0.561371525  2.23404946
0.561392681  2.23823679
0.562101872  2.71237728
0.56213447  2.74789699
0.562839683  3.90065071
0.562880683  3.93235852
0.562915732  3.92012519
0.563440594  3.572135
0.563514484  3.53542794
0.563607127  3.51070352
0.563672138  3.42429439
0.56369921  3.40600011
0.56371714  3.41338599
0.563735613  3.44384563
0.563749468  3.48671759
0.563763322  3.55185402
0.563777176  3.64537558
0.563787228  3.73543489
0.563798094  3.85859711
0.563806244  3.97186853
0.563814393  4.10610077
0.563822543  4.26447086
0.563830693  4.45044532
0.563838843  4.66778234
0.563846992  4.9203559
0.563855142  5.21206364
0.563863291  5.54625575
0.563870952  5.90148154
0.563877635  6.24460117
0.563884318  6.61822266
0.563891  7.02046936
0.56389991  7.59526033
0.563926967  9.44500739
0.56393566  9.99114945
0.56394218  10.3560277
0.563947917  10.635267
0.563955045  10.9171734
0.563965216  11.1770789
0.563975648  11.2572986
0.563982602  11.2072699
0.563988253  11.1099485
0.563994772  10.940995
0.564003465  10.635744
0.564011724  10.2801799
0.564019982  9.88092595
0.56405182  8.22872679
0.564062035  7.73023336
0.564072249  7.26533055
0.56408279  6.82395596
0.564093656  6.40993553
0.564104522  6.03548113
0.564115388  5.69741082
0.564124896  5.42858275
0.564137121  5.11581384
0.564149346  4.83543948
0.56416157  4.58298733
0.564173794  4.35452265
0.564186018  4.14670855
0.564202318  3.89689985
0.564218617  3.67328294
0.564234917  3.47135258
0.564251216  3.28752589
0.564272948  3.06561488
0.564294681  2.86534959
0.564316413  2.68319844
0.564332713  2.55882779
0.564349012  2.44952024
0.564363682  2.3700608
0.564375091  2.32314525
0.564386501  2.28865055
0.564397911  2.26401562
0.564420729  2.23227606
0.564451155  2.20624202
0.56449462  2.18610723
0.564533738  2.18092151
0.564577203  2.18628364
0.564642401  2.21102839
0.564707598  2.25066763
0.564779316  2.30682705
0.564851033  2.37277093
0.565095352  2.6397074
0.565135758  2.65864858
0.56536718  2.58693639
0.565534551  2.54935003
0.565595865  2.54418521
0.565658685  2.55817986
0.565677943  2.57443011
0.565692777  2.5975559
0.565703187  2.62487295
0.565710995  2.65651578
0.565718802  2.70461802
0.565724007  2.75088746
0.565729212  2.81362405
0.565733897  2.88888701
0.56573741  2.96004748
0.565740924  3.04633139
0.565744437  3.14993243
0.56574795  3.27294341
0.565751854  3.43443195
0.565755758  3.62325791
0.565759662  3.83924339
0.565763565  4.08019127
0.56576877  4.43239187
0.565779441  5.18635975
0.565783344  5.43692144
0.565787248  5.65366797
0.565790735  5.80858851
0.565792921  5.88355122
0.565795836  5.95393859
0.565800021  5.99165915
0.565803123  5.96997755
0.565806194  5.9076188
0.565809161  5.81095687
0.565812831  5.64709788
0.565816657  5.43289073
0.565820951  5.15388853
0.565833833  4.23839987
0.565837737  3.9800927
0.56584164  3.74413392
0.565845544  3.53412433
0.565848537  3.39173929
0.565851921  3.25015158
0.565855304  3.12831907
0.565858687  3.02473145
0.565862721  2.92249936
0.565865063  2.87251378
0.565869747  2.79002461
0.565874432  2.72664865
0.565879116  2.67798106
0.565889526  2.60529457
0.565899936  2.56137204
0.56591451  2.52315693
0.565929084  2.49816213
0.565961095  2.46330228
0.566023815  2.42354142
0.56613312  2.37780359
0.566558465  2.24117214
0.566624  2.22554076
0.56738  2.31525076
0.56810003  2.29701248
0.568137  2.30015676
0.568880255  2.61731622
0.568906135  2.61195081
0.569212891  2.34909212
0.569266528  2.31429941
0.569327222  2.29671619
0.569356864  2.30650343
0.569387917  2.34359828
0.569402032  2.37548872
0.569416147  2.42177401
0.569428498  2.47848611
0.569439084  2.54332409
0.569447024  2.60462695
0.569454963  2.67944649
0.569462903  2.77073494
0.569469078  2.85529786
0.569476136  2.96902373
0.569483193  3.10371347
0.569490251  3.26230154
0.569497096  3.44136252
0.56950373  3.64023723
0.569510364  3.86449037
0.569516998  4.11295075
0.569525679  4.46883423
0.569544593  5.28877696
0.569553062  5.62181609
0.569558708  5.81206778
0.569564354  5.96780011
0.569570113  6.08451999
0.569574291  6.13985691
0.569581152  6.17459534
0.56958468  6.16530541
0.569590326  6.11375707
0.569595408  6.03178657
0.569600489  5.92044841
0.569606699  5.75175962
0.569615168  5.48074864
0.569637047  4.71357671
0.569647633  4.37060816
0.56965469  4.16392215
0.569664218  3.91543019
0.569673746  3.70122407
0.569682744  3.52759634
0.569690684  3.39468735
0.56970127  3.242698
0.569711856  3.11467674
0.569722442  3.00612939
0.569733029  2.91340418
0.569743615  2.83361076
0.56975773  2.74339148
0.569771845  2.66785727
0.569793017  2.57542455
0.56981419  2.50158485
0.569835362  2.44133029
0.569859358  2.38516441
0.569895351  2.31811413
0.569931344  2.26540387
0.569973689  2.21580949
0.570016034  2.17545544
0.570089432  2.11979667
0.570179768  2.06642133
0.570296923  2.01164803
0.570344914  1.99890794
0.570622502  1.9892856
0.571002825  1.99360365
0.571027  1.99826532
0.571069826  2.01823684
0.571494014  2.26103935
0.571747832  2.39746629
0.57177001  2.40293835
0.571785753  2.39734001
0.571801394  2.37998681
0.571822181  2.34059824
0.571981936  1.96045753
0.572031221  1.85733664
0.572068185  1.79083721
0.572092827  1.75441923
0.57211747  1.72697631
0.572135952  1.71423118
0.572154433  1.71026579
0.572172916  1.71757734
0.572185237  1.73031182
0.572197558  1.75075166
0.572209879  1.78040634
0.572222201  1.82111918
0.572234522  1.87514045
0.572243763  1.92604843
0.572253003  1.98741119
0.572262245  2.06091124
0.572271486  2.14846001
0.572280727  2.25230035
0.572289967  2.37498721
0.572296128  2.46870225
0.572302288  2.57304018
0.572308449  2.68907112
0.57231461  2.81788527
0.572320771  2.96064936
0.572326931  3.11854791
0.572333092  3.29286415
0.572339252  3.48475986
0.572345413  3.69545623
0.572351573  3.92592311
0.572359336  4.24584187
0.572367098  4.59947443
0.572374861  4.98682669
0.572382623  5.40624266
0.572392972  6.00916955
0.572420572  7.73209479
0.572430429  8.31461262
0.572437822  8.71073017
0.572444599  9.03099192
0.572451068  9.29011748
0.57245867  9.52790917
0.572465274  9.67069534
0.572472272  9.75444168
0.57247688  9.77151209
0.572482425  9.75297334
0.572489079  9.67723205
0.572496225  9.53659427
0.572504357  9.31210413
0.572512489  9.0323164
0.572525056  8.52498205
0.572554627  7.22452714
0.57256547  6.77861235
0.572576313  6.368032
0.572587156  5.99557552
0.572597998  5.66040007
0.57261032  5.32149182
0.572622641  5.02320392
0.572634962  4.76132971
0.572647283  4.5319056
0.572662069  4.29416571
0.572676854  4.09183646
0.57269164  3.91962977
0.572706425  3.77308757
0.572721211  3.64843868
0.572738461  3.52653263
0.572756943  3.41956784
0.572775424  3.3330211
0.572793907  3.26352878
0.572812388  3.2083974
0.572837031  3.15346829
0.572861673  3.11604941
0.572886316  3.0929377
0.572923279  3.07980461
0.572965172  3.08936763
0.573007064  3.11849442
0.573048956  3.16264949
0.573113027  3.25218078
0.573179561  3.36592143
0.573296137  3.59352052
0.573324  3.61941637
0.573342803  3.60888878
0.573524556  3.27184728
0.573672411  3.01156822
0.573884337  2.66108834
0.574061763  2.38240372
0.574086405  2.35146511
0.574111048  2.33232284
0.5744314  2.26175171
0.574850323  2.1952308
0.575607613  1.92237347
0.575621807  1.92063269
0.575647285  1.92585574
0.575681138  1.9477256
0.576382693  2.52982508
0.57640475  2.53709425
0.576420701  2.53260075
0.576452803  2.50276423
0.576625325  2.29534737
0.576713555  2.19947711
0.57677789  2.14115068
0.576818329  2.11438701
0.576867958  2.10145282
0.576890016  2.10745395
0.576912073  2.12491916
0.576926778  2.14531071
0.57694516  2.18428453
0.576958946  2.22652532
0.576972732  2.28356314
0.576981922  2.33195397
0.576991113  2.3905528
0.577000303  2.46136299
0.577010413  2.55626118
0.577017996  2.64131759
0.577025578  2.74025465
0.577033161  2.85505813
0.577040742  2.98770774
0.577047222  3.11674978
0.577053701  3.26135297
0.57706018  3.42235165
0.577066659  3.60012915
0.577075298  3.86274265
0.577085776  4.21605266
0.577110591  5.11847398
0.577117943  5.36648381
0.577125296  5.58600949
0.577132648  5.76613075
0.577139412  5.88922743
0.577145588  5.96155017
0.577153419  5.99534533
0.577158382  5.98342882
0.577164999  5.92959105
0.577171065  5.8458134
0.577177131  5.73398412
0.577184483  5.56868438
0.577194409  5.31067393
0.577216466  4.69569297
0.577229701  4.3524435
0.577238524  4.14580123
0.57724845  3.93704131
0.577259479  3.7343713
0.577270508  3.56048059
0.577281536  3.41228137
0.577291646  3.29609618
0.577305432  3.16341145
0.577319218  3.05540968
0.577342194  2.91812398
0.577360575  2.83761489
0.577378957  2.77666024
0.577397338  2.73092726
0.57742491  2.68404446
0.577451594  2.65729091
0.577504076  2.64133691
0.57754728  2.65292694
0.577590483  2.67944478
0.577655288  2.73910875
0.577774817  2.89212277
0.577964911  3.19786096
0.578103162  3.31992402
0.578195329  3.42185509
0.578287496  3.54936657
0.578356621  3.66479474
0.578425746  3.80026409
0.578494872  3.95933411
0.578563997  4.14639227
0.57862632  4.34358541
0.57872376  4.69629452
0.578746282  4.74103131
0.578761985  4.7485741
0.578840497  4.71822293
0.578886581  4.73421522
0.578921144  4.76979876
0.578955706  4.82786782
0.578990269  4.91063547
0.579024831  5.02043988
0.579059394  5.15972265
0.579093957  5.3309401
0.579128519  5.53646281
0.579163082  5.77842835
0.579197645  6.05838408
0.579232207  6.37725085
0.57926677  6.73512613
0.579301332  7.12996155
0.579347416  7.70617908
0.579504099  9.79154329
0.579576682  10.9362199
0.579605945  11.3350238
0.579634286  11.629436
0.579662627  11.8247046
0.57969765  11.9230073
0.579720692  11.9022888
0.579743734  11.8171008
0.579766776  11.6720585
0.579789817  11.4732114
0.57982438  11.0896791
0.579858943  10.6271475
0.57990157  9.98666885
0.579999497  8.43812937
0.580050189  7.68509418
0.580084752  7.21079396
0.580119315  6.77327413
0.580153877  6.37427827
0.58018844  6.01360898
0.580223002  5.69042702
0.580257565  5.40244076
0.580372774  4.53453335
0.580407336  4.30825787
0.580441899  4.10549038
0.580476462  3.9241358
0.580511024  3.76223313
0.580545587  3.61796867
0.58059167  3.45026772
0.580637754  3.30811871
0.580683837  3.18782666
0.580729921  3.08615839
0.580776004  3.00145312
0.580822088  2.93173284
0.580868171  2.87526055
0.580937297  2.81213845
0.581006422  2.77114777
0.581075547  2.74237721
0.581213798  2.60976452
0.581282923  2.55387259
0.58137509  2.49442768
0.581467257  2.44940048
0.581559424  2.41632269
0.581697674  2.38490517
0.581869  2.36403798
0.582066342  2.26071597
0.582250676  2.17637952
0.58243501  2.104782
0.582665428  2.03013254
0.582895845  1.98132232
0.583062898  1.955184
0.583195388  1.94523328
0.583264513  1.95054251
0.583307717  1.96388933
0.583334001  1.98024895
0.583357767  2.0055352
0.583377067  2.03968468
0.583388194  2.06913526
0.58339932  2.1105751
0.583406831  2.14898363
0.583414341  2.20013367
0.583419975  2.25038342
0.583425607  2.31470369
0.583431141  2.39625208
0.583434699  2.46094497
0.583438256  2.53732508
0.583441814  2.62742993
0.583445569  2.73972991
0.583448534  2.84251757
0.583451498  2.95901759
0.583454463  3.09037156
0.583457427  3.23734302
0.583460392  3.40057754
0.583463356  3.58010288
