E(MeV)  pendfb7/Ni58:102
0.33600432  0.459657295
0.3360054  0.452200997
0.33600672  0.441074491
0.3360084  0.423980168
0.33601002  0.404761825
0.33601176  0.381633651
0.3360138  0.352006418
0.3360204  0.248624527
0.336022425  0.217759845
0.336024113  0.193230945
0.336025463  0.174605244
0.336026775  0.157464827
0.33602775  0.14538758
0.336028725  0.133899614
0.3360297  0.12301671
0.336030675  0.112748054
0.33603165  0.103096715
0.336032625  0.094060166
0.3360336  0.085630835
0.336034613  0.077503192
0.336035625  0.070007168
0.336036975  0.060939824
0.33603765  0.056789067
0.336038325  0.052882773
0.336039  0.049212357
0.336039675  0.045768939
0.33604035  0.042543426
0.336041025  0.039526573
0.3360417  0.036709052
0.336042375  0.034081509
0.33604305  0.031634616
0.336043725  0.029359123
0.3360444  0.027245901
0.336045132  0.025127219
0.336045863  0.023180205
0.336046594  0.02139103
0.336047325  0.019749228
0.336048057  0.018242747
0.336048788  0.016866014
0.336049519  0.015607629
0.33605025  0.014458777
0.336050982  0.013409725
0.336051713  0.012455414
0.336052444  0.011586877
0.336053175  0.010797095
0.336053907  0.010078552
0.336054638  0.009427055
0.336055369  0.008835841
0.3360561  0.008299583
0.336056832  0.007812708
0.336057563  0.007371973
0.336058294  0.006972467
0.336059025  0.006610313
0.336059757  0.006281525
0.336060375  0.0060279
0.336061125  0.005746808
0.336061875  0.005492215
0.336062625  0.00526142
0.33606375  0.004954568
0.336064875  0.004688533
0.336066  0.00445708
0.336067125  0.004254895
0.336069  0.003971016
0.3360705  0.003782183
0.336072  0.003620077
0.3360735  0.003479457
0.336075  0.003356191
0.33607725  0.003196915
0.3360795  0.003061357
0.336081  0.002981268
0.336084  0.002840285
0.33608715  0.00271364
0.3360903  0.002603654
0.33609345  0.002506775
0.336098175  0.002380812
0.3361029  0.002273148
0.336107625  0.002179868
0.33611235  0.002098152
0.33611865  0.002003609
0.33612495  0.001922199
0.33613125  0.001851214
0.336140593  0.001760953
0.336149882  0.001684942
0.33615917  0.0016194
0.336171555  0.001544419
0.336183939  0.001480268
0.336196324  0.001424372
0.336214902  0.001352232
0.336233478  0.0012907
0.336250832  0.001240288
0.336276863  0.001174074
0.336302894  0.001116611
0.336328925  0.001065884
0.336354956  0.001020476
0.336389663  0.000966534
0.336424371  0.000918676
0.336459079  0.0008759
0.336511141  0.000819332
0.336560954  0.00077188
0.336610766  0.000730062
0.336660204  0.000693271
0.336708891  0.000660979
0.336757579  0.000632128
0.336806267  0.000606366
0.336854955  0.000583435
0.336903642  0.000563161
0.33695233  0.000545456
0.337001018  0.000530334
0.337049706  0.000517938
0.337098393  0.000508598
0.337147081  0.000502898
0.337184949  0.000501499
0.337219134  0.000503565
0.337244773  0.000507704
0.337270412  0.000514746
0.33729605  0.000525644
0.337313142  0.000535683
0.337328422  0.000547065
0.337341889  0.00055945
0.337355356  0.000574554
0.337368822  0.000593003
0.337382289  0.000615667
0.337392389  0.000636135
0.337402489  0.00066029
0.33741259  0.000688963
0.337422689  0.000723231
0.337429422  0.000749895
0.33743784  0.000788507
0.337443451  0.000818133
0.337449062  0.00085146
0.337454673  0.000889116
0.337460284  0.000931868
0.337465895  0.000980667
0.337471506  0.001036699
0.337476416  0.001092844
0.337480624  0.001147244
0.337484833  0.001208506
0.337489041  0.001277834
0.33749325  0.001356804
0.337496406  0.001423491
0.337499562  0.00149771
0.337502718  0.001580724
0.337505874  0.001674116
0.337507978  0.001743119
0.337510784  0.001845019
0.337513589  0.001960255
0.337515694  0.002057291
0.337517798  0.002165148
0.337519902  0.00228603
0.337522006  0.002422771
0.33752411  0.002579132
0.337525513  0.002696721
0.337526916  0.002827134
0.337528319  0.002972687
0.337529721  0.00313608
0.337530878  0.003286844
0.337532246  0.003487044
0.337533614  0.003715356
0.337534526  0.003885838
0.337535438  0.004073104
0.33753635  0.004279273
0.337537262  0.00450673
0.337538173  0.004757858
0.337539085  0.005036199
0.337539997  0.005344829
0.337540909  0.005687465
0.33754182  0.006067788
0.337542732  0.006491191
0.337543644  0.006962305
0.337544556  0.007486655
0.337545362  0.007999202
0.337546064  0.008486859
0.337546765  0.009015491
0.337547467  0.009590014
0.337548168  0.0102124
0.33754887  0.010888255
0.337549571  0.011619686
0.337550272  0.012411858
0.337550973  0.013269224
0.337551675  0.014197816
0.337552376  0.015199857
0.337553078  0.016283274
0.337553779  0.017450227
0.337554481  0.018709469
0.337555182  0.020062985
0.337555883  0.021518204
0.337556795  0.023573261
0.337557637  0.025643427
0.337558478  0.027887416
0.33755932  0.03032095
0.337560161  0.032948557
0.337561003  0.035786643
0.337561845  0.038842093
0.337562687  0.042124401
0.337563528  0.045638208
0.33756437  0.049400161
0.337565211  0.053408791
0.337566081  0.057826695
0.337566951  0.062526106
0.337567821  0.067511517
0.33756869  0.072779551
0.337569995  0.081233754
0.3375713  0.090334596
0.337572506  0.099305858
0.337573853  0.109934462
0.337575537  0.124055971
0.337577556  0.142039282
0.337584738  0.210347559
0.337587095  0.231861894
0.337589115  0.248856423
0.337590798  0.261583735
0.337592313  0.271664505
0.337593604  0.27907157
0.337595007  0.285753802
0.337596746  0.291891764
0.337598205  0.295096519
0.3376  0.296507783
0.337601347  0.295708361
0.33760275  0.293195116
0.337604377  0.288194179
0.337605611  0.282976185
0.337607182  0.274677324
0.337608978  0.26313659
0.337610661  0.250605165
0.337612569  0.234767478
0.337614814  0.214507068
0.337621435  0.15134477
0.337623455  0.132877887
0.337625279  0.117078516
0.337626738  0.105171329
0.337627831  0.096724219
0.337629136  0.087202951
0.337630441  0.078318634
0.337631745  0.070089857
0.337632615  0.064961647
0.337633485  0.060121026
0.337634355  0.055564292
0.337635351  0.050689334
0.337636193  0.046845587
0.337637034  0.043252595
0.337637876  0.039893778
0.337638717  0.036768377
0.337639559  0.033859637
0.337640401  0.031161638
0.337641243  0.028664294
0.337642084  0.026359947
0.337642926  0.024232743
0.337643767  0.022277377
0.337644469  0.02076733
0.33764517  0.019364067
0.337645872  0.018057807
0.337646573  0.016846631
0.337647275  0.015721581
0.337647976  0.014680531
0.337648677  0.013716673
0.337649378  0.01282505
0.33765008  0.011999773
0.337650781  0.011238634
0.337651483  0.010535104
0.337652184  0.009887049
0.337652886  0.009288687
0.337653587  0.008738009
0.337654288  0.00823063
0.337654989  0.007763254
0.337655901  0.007210006
0.337656813  0.006712934
0.337657725  0.006266259
0.337658637  0.005864709
0.337659549  0.005503496
0.337660461  0.005178284
0.337661373  0.00488516
0.337662284  0.004620878
0.337663196  0.004381699
0.337664108  0.004165101
0.33766502  0.003968559
0.337665931  0.003790012
0.337667299  0.003550971
0.337668667  0.003341754
0.337669578  0.003216554
0.337670841  0.003059037
0.337672103  0.002917782
0.337673366  0.002790226
0.33767526  0.002620646
0.337677153  0.002472573
0.337679047  0.002341792
0.337680941  0.002225267
0.337682835  0.002120593
0.337684728  0.002025943
0.337687253  0.001912708
0.337689778  0.001811932
0.337692724  0.001707419
0.33769567  0.001614671
0.337698616  0.001531818
0.337701562  0.001457395
0.337704508  0.001390229
0.337707453  0.001329379
0.337711381  0.001256659
0.337715309  0.001192199
0.337719237  0.001134766
0.337724006  0.001073054
0.337728215  0.001024819
0.337732423  0.000981594
0.337738034  0.00093061
0.337743645  0.000886083
0.337749256  0.000847008
0.337754867  0.000812576
0.337760478  0.000782135
0.337768334  0.000745219
0.337775067  0.000718089
0.337781801  0.000694501
0.337788534  0.000674
0.337797512  0.000650831
0.33780649  0.000631823
0.337815468  0.000616504
0.337824446  0.000604556
0.337833424  0.000595794
0.337842121  0.000590278
0.337854745  0.000587588
0.337863703  0.00058978
0.337872661  0.000595839
0.337881619  0.00060645
0.337887591  0.000616547
0.337893563  0.000629546
0.337899535  0.000646007
0.337904745  0.000663774
0.337909195  0.000681975
0.337913645  0.00070352
0.337918095  0.000729102
0.337922545  0.000759642
0.337925883  0.00078656
0.33792922  0.000817727
0.337932558  0.000854235
0.337934783  0.000882299
0.337937008  0.000914127
0.337939455  0.00095465
0.337941458  0.000993384
0.33794346  0.001038674
0.337944795  0.001073523
0.33794613  0.001113015
0.337947465  0.001158166
0.3379488  0.001210247
0.337950135  0.001270843
0.337951137  0.001323088
0.337952138  0.00138217
0.337953139  0.001449307
0.33795414  0.001525865
0.337955142  0.001613526
0.337956143  0.001713959
0.33795681  0.001789056
0.337957478  0.001871638
0.337958145  0.001962236
0.337958813  0.002061977
0.33795948  0.002171494
0.337960232  0.002308138
0.337960983  0.002460067
0.337961734  0.002629201
0.337962484  0.002817188
0.337963235  0.003026621
0.337963986  0.003259543
0.337964738  0.003518799
0.337965488  0.003805989
0.337966239  0.004125114
0.33796699  0.00447895
0.337967741  0.004870872
0.337968492  0.005304498
0.337969243  0.005783695
0.337969994  0.006312583
0.337970745  0.006895536
0.337971495  0.007536285
0.337972247  0.008242396
0.337972998  0.009016307
0.337973749  0.009864274
0.337974499  0.010790593
0.33797525  0.011803522
0.337976057  0.012994046
0.337976613  0.013879676
0.337977169  0.014821586
0.337978004  0.016347548
0.337978838  0.018013049
0.337979672  0.019828726
0.337980507  0.021805923
0.337981341  0.023948694
0.337982175  0.026267903
0.33798301  0.028774969
0.337983844  0.031471796
0.337984651  0.034271673
0.337985402  0.037050896
0.337986403  0.041023286
0.337987404  0.045309896
0.337988405  0.049917393
0.337989407  0.054855042
0.337990408  0.060114338
0.337991409  0.065698251
0.337992772  0.073813426
0.337994219  0.083048728
0.337995665  0.092869995
0.337997472  0.105875376
0.337999864  0.124064304
0.338005315  0.166863103
0.338007585  0.183754132
0.338009498  0.196844582
0.3380111  0.206696219
0.33801288  0.216174247
0.338014304  0.222470122
0.338015906  0.228028376
0.338017464  0.231764751
0.33801891  0.233683407
0.338019998  0.234118519
0.338021402  0.233391181
0.338022759  0.23132109
0.338024361  0.227198795
0.338025518  0.223143776
0.338026942  0.216995011
0.338028544  0.208685942
0.338030146  0.19908762
0.338032015  0.186545522
0.338034129  0.171051987
0.33804047  0.121418848
0.338042473  0.106228974
0.338044142  0.094170346
0.338045477  0.085015556
0.3380467  0.077062004
0.338048035  0.068890512
0.33804937  0.061278668
0.33805026  0.056523277
0.33805115  0.05202575
0.33805204  0.047785953
0.33805293  0.043801902
0.338053765  0.040293346
0.338054599  0.037006291
0.338055434  0.033927629
0.338056268  0.031058631
0.338057102  0.028388644
0.338057937  0.025907343
0.338058771  0.023612701
0.338059605  0.021493286
0.33806044  0.01953823
0.338061274  0.017743407
0.338062039  0.016228235
0.338062665  0.015076787
0.338063291  0.014000908
0.338063917  0.012996901
0.338064543  0.012061122
0.338065168  0.011191334
0.338065795  0.010380009
0.33806642  0.009628916
0.338067046  0.008930994
0.338067671  0.008285269
0.338068297  0.00768657
0.338068923  0.007132978
0.338069549  0.006621618
0.338070174  0.006150456
0.338070801  0.005714689
0.338071426  0.00531459
0.338072052  0.004945771
0.338072678  0.004606632
0.338073304  0.004295027
0.338073929  0.004009368
0.338074555  0.00374683
0.33807518  0.003506461
0.338075737  0.003309192
0.338076293  0.003127044
0.338076849  0.002958601
0.338077405  0.002802877
0.338077962  0.002658696
0.338078518  0.002525707
0.338079352  0.002344935
0.338080187  0.002184208
0.338081021  0.002041625
0.338081855  0.001914931
0.33808269  0.001802159
0.338083524  0.001701929
0.338084359  0.00161253
0.338085193  0.001532868
0.338086027  0.001461671
0.338086862  0.001397839
0.338087974  0.001322856
0.338089087  0.001257586
0.338090199  0.001200581
0.338091312  0.001150426
0.338092424  0.001106114
0.338093982  0.001052064
0.338095484  0.001007153
0.338096985  0.000967905
0.338098988  0.000922459
0.33810099  0.000883221
0.338102993  0.000848772
0.338105997  0.000804031
0.338109  0.000765666
0.338112004  0.000732186
0.338115008  0.000702622
0.338119013  0.00066812
0.338123018  0.000638183
0.338126861  0.000612959
0.338132381  0.000581611
0.338137902  0.000554909
0.338143423  0.00053193
0.338148944  0.000511974
0.338154464  0.000494505
0.338161825  0.000474357
0.338169186  0.000457117
0.338176547  0.000442215
0.338183908  0.00042922
0.338195659  0.000411626
0.338207409  0.000397067
0.338215242  0.000388692
0.338230909  0.000374425
0.338246576  0.000362693
0.338262243  0.00035285
0.338285744  0.000340733
0.338309243  0.000330973
0.338337444  0.00032151
0.338365644  0.000313693
0.338403245  0.000305134
0.338440845  0.000298143
0.338501424  0.000289221
0.338543202  0.000284211
0.338626758  0.000275996
0.33872297  0.000268833
0.338801118  0.000264269
0.33893935  0.00025825
0.339062224  0.000254564
0.339185097  0.000252202
0.339369408  0.000250842
0.33950764  0.000251634
0.339676591  0.000254474
0.339799464  0.000258212
0.339937697  0.00026436
0.340029852  0.00026993
0.340122006  0.000277002
0.340191122  0.00028355
0.340260239  0.000291446
0.340329356  0.000301065
0.340390792  0.00031151
0.340448389  0.000323255
0.340486787  0.000332655
0.340525184  0.000343549
0.340563582  0.000356301
0.34060198  0.000371404
0.340630779  0.000384672
0.340659576  0.000399989
0.340682889  0.000414235
0.340706202  0.000430465
0.340729514  0.000449112
0.340752827  0.000470862
0.34077614  0.000496413
0.340791272  0.000515391
0.340805996  0.000536013
0.34082072  0.000559206
0.340835444  0.000585484
0.340850167  0.000615405
0.340864891  0.000649644
0.340875934  0.000678667
0.340886977  0.000711059
0.34089802  0.000747405
0.34090988  0.000791683
0.34091806  0.000825945
0.34092624  0.000863735
0.34093442  0.000905558
0.3409426  0.000952013
0.34095078  0.001003825
0.34095896  0.001061865
0.340967139  0.001127183
0.340973274  0.001181728
0.340979409  0.001241746
0.340985544  0.001308008
0.340991679  0.001381427
0.340997814  0.001463098
0.341003949  0.001554344
0.341010084  0.001656772
0.341014685  0.001742091
0.341020308  0.001857844
0.341024398  0.001951122
0.341028488  0.002053146
0.341032578  0.002165074
0.341036668  0.002288264
0.341040758  0.002424322
0.341044848  0.002575157
0.341048938  0.002743062
0.34105221  0.002891522
0.341055482  0.003054366
0.341058754  0.003233596
0.341062026  0.003431601
0.341065298  0.003651247
0.34106857  0.00389602
0.341071842  0.004170211
0.341074296  0.004398338
0.34107634  0.004605257
0.341078794  0.004876859
0.341081248  0.005177595
0.341083702  0.005512516
0.341086156  0.005888059
0.341087997  0.006201397
0.341089837  0.006546517
0.341091678  0.00692934
0.341093518  0.007356386
0.341095206  0.007794645
0.341096586  0.008191961
0.341097966  0.008630332
0.341099347  0.009116803
0.341100727  0.009658645
0.341102107  0.010265692
0.341103488  0.01094978
0.341104868  0.011723348
0.341105788  0.012296759
0.341106709  0.012923243
0.341107629  0.013607444
0.341108549  0.014356678
0.341109469  0.015178331
0.341110543  0.016240096
0.341111617  0.017426165
0.34111269  0.018751361
0.341113764  0.020236068
0.34111448  0.021323556
0.341115195  0.022494866
0.341115911  0.023760047
0.341116627  0.025124723
0.341117343  0.02659652
0.341118058  0.028181195
0.341118774  0.029891665
0.34111949  0.031734722
0.341120206  0.033719719
0.341120921  0.035853337
0.341121842  0.038841057
0.341122762  0.042115556
0.341123682  0.045703454
0.341124602  0.049629149
0.341125523  0.053922646
0.341126443  0.058600363
0.341127363  0.06369286
0.341128283  0.069226402
0.341129204  0.075233941
0.341130124  0.081728243
0.341130737  0.086341534
0.341131719  0.094229129
0.3411327  0.10274445
0.341133682  0.111930663
0.341134663  0.121792026
0.341135645  0.132368226
0.341136626  0.143653251
0.341137608  0.155680979
0.341138958  0.17341943
0.341140062  0.188958216
0.341141166  0.205411614
0.341142639  0.228742004
0.341144111  0.25353895
0.341145788  0.283415758
0.341147752  0.320244815
0.341154458  0.452268478
0.341156912  0.498380133
0.341158876  0.532394191
0.341160675  0.56038477
0.34116182  0.576282739
0.34116362  0.597787847
0.341165256  0.613213292
0.341166728  0.623434258
0.34116843  0.630673047
0.341169993  0.632846121
0.341171472  0.630910917
0.341173141  0.62411519
0.341174581  0.614443823
0.341176217  0.599407155
0.34117769  0.582457353
0.341179325  0.560245448
0.341181125  0.532221384
0.341183088  0.498210231
0.341185542  0.452089061
0.341191595  0.332668917
0.341193559  0.295303074
0.341195522  0.259789349
0.341196995  0.234637158
0.341198467  0.210954481
0.341199571  0.194211023
0.341200675  0.178374991
0.341201902  0.16186066
0.341202884  0.149473248
0.341203865  0.137832223
0.341204847  0.1269055
0.341205828  0.116702018
0.34120681  0.107183293
0.341207791  0.098347343
0.341208773  0.090151656
0.34120957  0.083958975
0.34121049  0.077300359
0.341211411  0.071136465
0.341212331  0.065455065
0.341213251  0.060223129
0.341214171  0.0554144
0.341215092  0.050998118
0.341216012  0.046957993
0.341216932  0.043263678
0.341217852  0.039890529
0.341218773  0.036811541
0.341219437  0.034763649
0.341220153  0.032706065
0.341220869  0.030795119
0.341221585  0.029021253
0.3412223  0.027377546
0.341223016  0.025850709
0.341223732  0.02443486
0.341224448  0.023122163
0.341225163  0.02190685
0.341225879  0.020778546
0.341226953  0.019238282
0.341228026  0.017863805
0.3412291  0.016634032
0.341230174  0.015533621
0.341230992  0.014772981
0.341231912  0.0139893
0.341232832  0.013274186
0.341233752  0.012620628
0.341234673  0.012021685
0.341236053  0.011215583
0.341237433  0.010504347
0.341238814  0.009873359
0.341240194  0.009311561
0.341241574  0.008808405
0.341242955  0.008355138
0.341244335  0.007945336
0.341245869  0.00753323
0.341247709  0.007090161
0.34124955  0.006693971
0.34125139  0.006337614
0.341253231  0.006014733
0.341255071  0.005720889
0.341257525  0.005367291
0.341259979  0.005050884
0.341262433  0.004765983
0.341264887  0.004508083
0.341267341  0.004273557
0.341269795  0.004059436
0.341273067  0.003801483
0.341276339  0.003570683
0.341279611  0.003363178
0.341282883  0.003175812
0.341286155  0.003005973
0.341289427  0.002851478
0.341293107  0.002693771
0.341297197  0.002535874
0.341301287  0.002393853
0.341305377  0.002265618
0.341309467  0.002149418
0.341313557  0.002043777
0.341317647  0.001947441
0.341321737  0.00185934
0.34132685  0.001759393
0.341332985  0.001652434
0.34133912  0.001557581
0.341345255  0.001473065
0.34135139  0.001397435
0.341357525  0.001329496
0.34136366  0.001268251
0.341369794  0.001212871
0.341376951  0.001154715
0.341385131  0.001095621
0.341393311  0.001043275
0.341401491  0.000996718
0.341409671  0.000955155
0.341417851  0.000917929
0.341430121  0.000869042
0.341442595  0.000826533
0.341455478  0.000788887
0.341468362  0.000756482
0.341489834  0.000711895
0.341507011  0.000683127
0.341524189  0.000659298
0.341541367  0.00063945
0.341558545  0.000622876
0.341575722  0.000609096
0.341600109  0.000593676
0.341624496  0.000582248
0.341648883  0.000573973
0.34167327  0.000568414
0.341720052  0.000564248
0.341757479  0.000566351
0.34179015  0.000570541
0.341822822  0.00057774
0.341855493  0.000587666
0.341892896  0.00060226
0.341930299  0.000620438
0.341967702  0.000642474
0.342005105  0.000668658
0.34203835  0.000696052
0.342071595  0.0007282
0.34210484  0.000765869
0.342129773  0.000798288
0.342154707  0.000834923
0.342179641  0.000876529
0.342204574  0.000924455
0.342229508  0.000979882
0.34224613  0.00102178
0.342262752  0.001068356
0.342277594  0.001114469
0.342297184  0.001183044
0.342310245  0.001234606
0.342323305  0.001291696
0.342336366  0.001355155
0.342349426  0.001425983
0.342362487  0.001505447
0.342375547  0.001595091
0.342385046  0.001667774
0.342394544  0.001747748
0.342404043  0.001836095
0.342413541  0.001934059
0.34242304  0.002043168
0.342432538  0.00216521
0.342442037  0.00230243
0.342449161  0.002416938
0.342457472  0.002565185
0.342466377  0.00274454
0.342472313  0.002877839
0.34247825  0.003023833
0.342484186  0.003184179
0.342490123  0.003360938
0.342496059  0.003556427
0.342501402  0.00375076
0.342506152  0.003940184
0.342510901  0.004147339
0.34251565  0.004374627
0.342520399  0.004624822
0.342525149  0.004901274
0.342529898  0.005207781
0.342534647  0.005549104
0.342538802  0.00588074
0.342542364  0.006193177
0.342545926  0.006535172
0.342549488  0.006910743
0.34255305  0.007324639
0.342556612  0.007782515
0.342560174  0.008291157
0.342563736  0.008858785
0.342566853  0.009411755
0.342569525  0.009934049
0.342572196  0.010507219
0.342574868  0.011139181
0.342577539  0.01183854
0.342580211  0.012616996
0.342582882  0.01348791
0.342584886  0.0142127
0.342586889  0.015008412
0.342588967  0.015921375
0.342591045  0.016938879
0.342593123  0.01808049
0.342594681  0.019032421
0.342596239  0.020080566
0.342597798  0.021240921
0.342599356  0.022530213
0.342600915  0.023971907
0.342602473  0.025590199
0.342603927  0.027287863
0.342605174  0.028910956
0.342606421  0.030711223
0.342607667  0.032711846
0.342608914  0.034944328
0.34261016  0.037437133
0.342611407  0.040230475
0.342612653  0.04336052
0.342613484  0.045658622
0.342614315  0.048142233
0.342615146  0.050827097
0.342615977  0.053730018
0.342616808  0.056868876
0.342617789  0.060903927
0.342618768  0.065317979
0.342619748  0.07015907
0.342620727  0.075454369
0.342621707  0.081253698
0.342622686  0.087585927
0.342623666  0.094506313
0.342624645  0.102044313
0.342625625  0.110259972
0.342626604  0.11918176
0.342627257  0.125552153
0.342628326  0.136745433
0.342629394  0.148926568
0.342630463  0.162174633
0.342631531  0.176518224
0.3426326  0.192033726
0.342633668  0.20873646
0.342634737  0.226695727
0.342635805  0.245908212
0.342637053  0.269994983
0.342638299  0.295816564
0.342639546  0.323426535
0.342640792  0.352749314
0.342642454  0.39445589
0.342643879  0.432421096
0.342646017  0.492737925
0.342648688  0.572458625
0.342654328  0.745708913
0.342657059  0.824868571
0.342658721  0.869220795
0.342660739  0.917669851
0.342662461  0.953283828
0.342664064  0.980925427
0.342665525  1.00099312
0.342666866  1.01479777
0.342668195  1.02391111
0.342670095  1.02878924
0.342671425  1.02642639
0.342673229  1.01568603
0.342674726  1.00038056
0.342676293  0.978472868
0.342677956  0.949123089
0.342679736  0.911473894
0.34268128  0.874293836
0.342683654  0.810532447
0.342686147  0.737456847
0.342692381  0.54616341
0.34269434  0.488252825
0.342696062  0.439599159
0.342697725  0.395083812
0.342699387  0.353348791
0.342700633  0.324002942
0.34270188  0.296368893
0.342703245  0.268146996
0.342704195  0.249760545
0.342705145  0.232397565
0.342706095  0.216044771
0.342707045  0.20068298
0.342707995  0.186287859
0.342708945  0.172830669
0.342709894  0.160291729
0.342710785  0.149310128
0.342711676  0.139062832
0.342712566  0.129527694
0.342713456  0.120659488
0.342714347  0.112415415
0.342715237  0.10477983
0.342716128  0.097701456
0.342717018  0.091162467
0.342717909  0.085114997
0.342718799  0.0795403
0.342719778  0.073908677
0.34272055  0.069812111
0.342721322  0.065998509
0.342722479  0.060773436
0.342723637  0.056081646
0.342724795  0.051873934
0.342725952  0.048103515
0.34272711  0.0447181
0.342728268  0.041679304
0.342729425  0.038951379
0.342730583  0.036495308
0.34273174  0.034284516
0.34273274  0.032548235
0.34273374  0.030956852
0.34273474  0.029495899
0.342736239  0.027522097
0.342737738  0.025773848
0.342739238  0.024217444
0.342740737  0.022827241
0.342742236  0.021578755
0.342743735  0.020452285
0.342745235  0.019430597
0.342746734  0.018501094
0.342748408  0.017556834
0.342750433  0.016528159
0.342752458  0.015605451
0.342754483  0.014772905
0.342756508  0.014017759
0.342758533  0.013329624
0.342761233  0.01250181
0.342763933  0.011761763
0.342766633  0.011096527
0.342769332  0.010495885
0.342771982  0.009960508
0.342774631  0.00947245
0.342778164  0.008885291
0.342781696  0.008361252
0.342785229  0.007891131
0.342788761  0.007467881
0.342792293  0.007085296
0.342795825  0.006738297
0.342799946  0.006372738
0.342804656  0.005999868
0.342809366  0.005668241
0.342814076  0.005372087
0.342818786  0.00510663
0.342823496  0.00486788
0.342828206  0.004652483
0.342832916  0.004457606
0.342842649  0.004109987
0.342850028  0.003887763
0.342857407  0.003694921
0.342864785  0.00352705
0.342872164  0.003380518
0.342879542  0.003252423
0.342886921  0.003140291
0.342897204  0.003006903
0.342905917  0.002911761
0.342917534  0.002806491
0.342929152  0.002722189
0.342940769  0.002655704
0.342952387  0.002604584
0.342964004  0.002566939
0.342975622  0.002541267
0.342997287  0.002521503
0.343009847  0.002525073
0.343028686  0.00254924
0.343047525  0.002594761
0.343066365  0.002661055
0.343085204  0.002748292
0.343104043  0.00285736
0.343122882  0.002989857
0.343141722  0.003148162
0.343154281  0.00326959
0.343166841  0.003405137
0.3431794  0.003556238
0.34319196  0.003724654
0.343203891  0.003902544
0.343215195  0.004089113
0.343226498  0.004295346
0.343237802  0.004523758
0.343249105  0.004777231
0.343260409  0.005059272
0.343271712  0.005373941
0.343283016  0.005726179
0.343292435  0.006052509
0.343303739  0.006489487
0.343311275  0.006812099
0.34331881  0.007163111
0.343326346  0.007546086
0.343333882  0.007964974
0.343341418  0.008424349
0.343348953  0.00892939
0.343355233  0.009389609
0.343361513  0.009889864
0.343367793  0.010434812
0.343374072  0.011029713
0.343380352  0.011680931
0.343386632  0.012395516
0.343392912  0.013181748
0.343399191  0.014049117
0.343404215  0.014809131
0.343409239  0.015634949
0.343414263  0.016534102
0.343419286  0.01751496
0.34342431  0.018587692
0.343429334  0.019763278
0.343434358  0.021054492
0.343439381  0.022475669
0.343445033  0.024251482
0.343448801  0.025552265
0.343452569  0.026957304
0.343456337  0.028476905
0.343460105  0.030122448
0.343463873  0.031906456
0.343467641  0.033842641
0.343471094  0.035763302
0.343475804  0.038631826
0.343480514  0.041818107
0.343485224  0.045357849
0.343489934  0.049287804
0.343494643  0.053643084
0.343498882  0.057955379
0.343503121  0.062659004
0.34350736  0.067765989
0.343511599  0.073277588
0.343515838  0.079180276
0.343519825  0.085060072
0.343524975  0.093047598
0.343537848  0.113834518
0.343544379  0.123824217
0.343549278  0.130515499
0.343553422  0.135380257
0.34355719  0.139010971
0.343560957  0.141765303
0.343564047  0.143305637
0.343569297  0.144336147
0.34357216  0.144035266
0.343575275  0.143022036
0.343579043  0.140876822
0.343582811  0.137795582
0.343589091  0.130867761
0.343594114  0.124059264
0.343600897  0.113714957
0.343615089  0.090927231
0.343620867  0.082160764
0.3436252  0.075988695
0.343629532  0.070214992
0.343633865  0.064859177
0.343638449  0.059653968
0.343643159  0.054787461
0.343647869  0.050384992
0.343652579  0.046414574
0.343657289  0.042840471
0.343660428  0.040660416
0.343664196  0.038239317
0.343667964  0.036014978
0.343671732  0.033970457
0.3436755  0.032089919
0.343679268  0.030358717
0.343683036  0.028763404
0.343686804  0.027291711
0.343690571  0.025932845
0.343695595  0.02427821
0.343700619  0.022784492
0.343705643  0.021433191
0.343710667  0.020208191
0.343715691  0.019095444
0.343720715  0.018082685
0.343725739  0.017159194
0.343730762  0.01631574
0.343737042  0.015361087
0.343743322  0.014504535
0.343749602  0.013734222
0.343755881  0.01304011
0.343762161  0.012413283
0.343768441  0.011846375
0.343774721  0.011332936
0.343781  0.010867458
0.343788536  0.010365245
0.343796072  0.009917905
0.343803608  0.009519359
0.343811143  0.009164456
0.343818679  0.00884861
0.343829982  0.008439806
0.343841285  0.00809937
0.343851333  0.007847199
0.343861381  0.007637619
0.343871429  0.007466859
0.343881476  0.00733186
0.343891524  0.007230129
0.343901571  0.007159766
0.343911619  0.007119325
0.343921666  0.007107833
0.343932202  0.007126258
0.343942737  0.00717569
0.343953273  0.007256398
0.343963808  0.007369069
0.343974344  0.007514895
0.343984879  0.007695574
0.343995414  0.0079135
0.344005949  0.008171716
0.344015829  0.008453756
0.344025708  0.008778072
0.344035588  0.009149136
0.344045467  0.009572205
0.344055347  0.010053797
0.344065226  0.010601557
0.344075106  0.011224928
0.344082516  0.011748747
0.344091901  0.012491102
0.344098817  0.013101856
0.344105733  0.013773681
0.344112648  0.014513818
0.344119564  0.015331064
0.34412648  0.016235436
0.344133396  0.017238906
0.344140311  0.018355486
0.344147721  0.019696805
0.344152661  0.020685937
0.344157601  0.021760771
0.344162541  0.022930978
0.344167481  0.024207616
0.344172421  0.025603373
0.344177361  0.027132871
0.344181806  0.028637326
0.344187734  0.030858222
0.344191686  0.032492578
0.344195638  0.034265567
0.34419959  0.036192598
0.344203542  0.038291173
0.344207494  0.040581202
