E(MeV)  pendfb7/U235:102
1.50620636e-06  3.58531394
1.51413315e-06  3.52461516
1.52205994e-06  3.46780932
1.52998672e-06  3.41462382
1.5379135e-06  3.36481649
1.5459894e-06  3.31732387
1.55413986e-06  3.2725168
1.56229032e-06  3.23066556
1.57044078e-06  3.19160886
1.57859123e-06  3.15520542
1.58681834e-06  3.12102554
1.59519877e-06  3.08874783
1.60357921e-06  3.05893725
1.61195964e-06  3.0315138
1.62034007e-06  3.00640993
1.6287205e-06  2.98356812
1.63733739e-06  2.96239204
1.64595429e-06  2.94352716
1.65457119e-06  2.92696637
1.66318809e-06  2.91272623
1.67180499e-06  2.90084125
1.68292312e-06  2.88906564
1.69116895e-06  2.88299754
1.69941478e-06  2.87928279
1.7076606e-06  2.87801906
1.71669514e-06  2.87959513
1.72572968e-06  2.88446402
1.73476422e-06  2.89287246
1.74379875e-06  2.90511545
1.75283329e-06  2.92154356
1.76125047e-06  2.9409814
1.76935897e-06  2.96385967
1.77476463e-06  2.98158635
1.7801703e-06  3.00145975
1.78557596e-06  3.02364231
1.79098162e-06  3.04831611
1.79638728e-06  3.07568521
1.80209766e-06  3.10777856
1.80811276e-06  3.14545026
1.81262409e-06  3.17654507
1.81713541e-06  3.21028776
1.82164674e-06  3.2468933
1.82615806e-06  3.28660105
1.83066939e-06  3.32967899
1.83518071e-06  3.3764271
1.83969204e-06  3.42718283
1.84420336e-06  3.48232571
1.84871468e-06  3.54228449
1.853226e-06  3.60754411
1.85623355e-06  3.65426418
1.8592411e-06  3.70376437
1.86224865e-06  3.75624248
1.8652562e-06  3.81191474
1.86826375e-06  3.87101794
1.8712713e-06  3.93381184
1.87427885e-06  4.00058192
1.8772864e-06  4.07164261
1.88029395e-06  4.14734085
1.8833015e-06  4.22806036
1.88630905e-06  4.31422644
1.8893166e-06  4.40631156
1.89232415e-06  4.50484188
1.89457982e-06  4.58332036
1.89683548e-06  4.66602609
1.89909114e-06  4.75325717
1.9013468e-06  4.84533856
1.90360247e-06  4.94262595
1.90585813e-06  5.04550746
1.90811379e-06  5.15441009
1.91036945e-06  5.26980251
1.91262512e-06  5.39220095
1.91488078e-06  5.52217281
1.91713644e-06  5.66034626
1.91939209e-06  5.80741489
1.92104625e-06  5.92136235
1.9227004e-06  6.04083667
1.92435455e-06  6.16619682
1.9260087e-06  6.2978301
1.92766286e-06  6.43615639
1.92931701e-06  6.58162765
1.93097116e-06  6.73473605
1.93262531e-06  6.89601413
1.93412909e-06  7.05020567
1.93563286e-06  7.21209323
1.93713664e-06  7.38218356
1.93864041e-06  7.56101768
1.94014419e-06  7.74918283
1.94164796e-06  7.94730596
1.94315174e-06  8.15606684
1.94465551e-06  8.37619072
1.94615929e-06  8.60846258
1.94766306e-06  8.85371864
1.9487909e-06  9.04672355
1.94991873e-06  9.24793875
1.95104656e-06  9.4577893
1.95217439e-06  9.67671986
1.95330222e-06  9.90519684
1.95443005e-06  10.1437088
1.95555789e-06  10.3927691
1.95668571e-06  10.6529047
1.95781355e-06  10.9246813
1.95894138e-06  11.2086708
1.96006921e-06  11.5054769
1.96119704e-06  11.8157224
1.96232487e-06  12.1400509
1.9634527e-06  12.4791259
1.96458054e-06  12.833632
1.96570836e-06  13.2042578
1.9668362e-06  13.5917288
1.96796403e-06  13.9967588
1.96907306e-06  14.4128738
1.9701445e-06  14.832345
1.97121595e-06  15.269621
1.97228739e-06  15.7253255
1.97335883e-06  16.200088
1.97443026e-06  16.6945192
1.97550171e-06  17.2092336
1.97657314e-06  17.7447926
1.97764458e-06  18.301766
1.97871602e-06  18.8806728
1.97978746e-06  19.4819997
1.98089649e-06  20.1285084
1.98202433e-06  20.8115511
1.98315215e-06  21.5207472
1.98427999e-06  22.2564263
1.98540782e-06  23.0187823
1.98653565e-06  23.8079339
1.98766348e-06  24.6238823
1.98879131e-06  25.4665074
1.98991914e-06  26.3355575
1.99104697e-06  27.2306398
1.99217479e-06  28.1512025
1.99367857e-06  29.4170456
1.99518234e-06  30.7247893
1.99668612e-06  32.0717549
1.99818989e-06  33.4546421
1.99969367e-06  34.8695816
2.00194933e-06  37.0420432
2.00871632e-06  43.7374942
2.0112577e-06  46.2271423
2.01333291e-06  48.2069862
2.01488932e-06  49.6455367
2.01644572e-06  51.0332986
2.01800213e-06  52.3602793
2.01936305e-06  53.4629757
2.02062622e-06  54.4324087
2.02188939e-06  55.3446167
2.02315257e-06  56.194758
2.02441573e-06  56.9782078
2.02525784e-06  57.4613221
2.02646086e-06  58.0943815
2.02766388e-06  58.657363
2.0288669e-06  59.147357
2.03006992e-06  59.5618088
2.03116467e-06  59.8714696
2.03225942e-06  60.1154166
2.03335417e-06  60.2925844
2.03468952e-06  60.4171858
2.03584442e-06  60.4432847
2.03665646e-06  60.4161957
2.03779933e-06  60.3146697
2.0389422e-06  60.1395035
2.04008507e-06  59.8915686
2.04125801e-06  59.5627257
2.04246103e-06  59.148932
2.04366405e-06  58.6598446
2.04486707e-06  58.0980453
2.04594978e-06  57.5326759
2.04739341e-06  56.695011
2.04883704e-06  55.7671725
2.05028066e-06  54.7557978
2.05172428e-06  53.6679459
2.0531679e-06  52.511026
2.05470176e-06  51.2146815
2.05623561e-06  49.8584103
2.05828074e-06  47.9731814
2.06032588e-06  46.0205177
2.06285222e-06  43.5476031
2.06811543e-06  38.337476
2.07037109e-06  36.1395808
2.07262676e-06  33.9918587
2.07413053e-06  32.5960828
2.07563431e-06  31.2339528
2.07713808e-06  29.9089617
2.07864186e-06  28.6239903
2.08014563e-06  27.3814002
2.08127347e-06  26.4783675
2.08240129e-06  25.6008013
2.08352912e-06  24.7491132
2.08465695e-06  23.9236073
2.08578478e-06  23.1244504
2.08691261e-06  22.351689
2.08804044e-06  21.6052594
2.08916827e-06  20.884997
2.09029611e-06  20.1906402
2.09142393e-06  19.5218699
2.09255177e-06  18.8782527
2.0936796e-06  18.2593328
2.09480743e-06  17.6645762
