94-Pu-240(n,elastic) ENDF/B-VII.1
1327.57,377.257
1327.82,513.133
1328.0,582.578
1328.17,605.345
1328.31,591.874
1328.48,540.11
1328.76,407.452
1329.04,267.507
1329.21,201.123
1329.36,154.867
1329.51,121.634
1329.66,97.8728
1329.81,81.5982
1329.98,67.9891
1330.18,57.5686
1330.43,48.9606
1330.77,41.3852
1331.15,35.8119
1331.72,30.3527
1332.48,25.8354
1333.36,22.5266
1334.56,19.6467
1336.36,17.0118
1338.51,15.0332
1342.29,12.2635
1343.51,10.8657
1343.69,11.0729
1343.87,11.9404
1344.02,13.4739
1344.17,15.9804
1344.35,20.2739
1344.83,34.9641
1345.03,38.4819
1345.15,39.1491
1345.31,38.1202
1345.54,33.6634
1345.95,23.658
1346.16,20.0572
1346.36,17.6788
1346.58,16.1217
1346.9,14.994
1347.71,13.767
1349.53,12.1393
1349.81,12.0645
1350.1,12.4778
1350.43,13.8906
1350.94,16.6484
1351.16,17.0738
1351.41,16.7068
1352.07,14.23
1352.54,13.2896
1353.95,12.4457
1360.82,10.6851
1361.7,10.2658
1362.0,10.4353
1362.33,11.2993
1362.96,13.9747
1363.19,14.2893
1363.52,13.8071
1364.04,12.3261
1364.63,11.4514
1366.7,10.6818
1371.32,9.49603
1373.13,8.64271
1374.21,7.69789
1375.17,6.31796
1375.25,6.29385
1375.41,6.52082
1375.52,7.11051
1375.62,8.04855
1375.72,9.56334
1375.81,11.5929
1375.9,14.617
1376.0,18.687
1376.1,24.5865
1376.22,33.3
1376.39,48.1949
1376.75,83.3465
1376.93,95.2086
1377.1,99.0304
1377.23,96.7171
1377.4,87.8431
1377.91,46.2364
1378.06,36.7037
1378.21,29.7828
1378.34,25.3629
1378.48,21.8205
1378.66,19.01
1378.85,17.2374
1379.21,15.5061
1379.7,14.3398
1380.71,13.0657
1382.39,12.0191
1386.72,10.3546
1387.66,9.7599
1387.9,9.995
1388.13,10.8202
1388.3,12.0248
1388.59,14.9101
1388.94,18.5234
1389.15,19.5487
1389.22,19.6362
1389.48,18.8123
1390.06,14.6346
1390.42,12.9501
1390.79,12.1783
1391.81,11.4619
1394.86,10.7481
1401.04,9.7318
1402.19,10.1419
1403.38,10.5827
1406.22,9.85836
1407.5,9.05154
1407.74,9.04979
1407.99,9.37485
1408.39,10.6647
1408.84,12.2532
1409.14,12.5689
1409.55,12.0896
1410.19,11.1247
1411.01,10.6049
1414.18,9.9725
1419.54,9.21342
1422.47,8.38811
1423.56,7.69852
1424.39,6.87888
1424.62,7.04623
1424.76,7.53973
1424.89,8.54832
1425.01,9.93834
1425.12,11.9564
1425.26,15.3252
1425.41,20.4871
1425.89,39.4605
1426.07,44.3129
1426.22,45.5477
1426.41,43.77
1426.62,38.0599
1427.03,24.1393
1427.23,18.9723
1427.39,15.9724
1427.56,13.9594
1427.68,12.9907
1427.89,12.2348
1427.93,12.2044
1428.1,12.5052
1428.32,13.8352
1428.62,16.9937
1428.95,20.3877
1429.17,21.3004
1429.2,21.3065
1429.34,21.013
1429.65,18.781
1430.1,14.8286
1430.34,13.4713
1430.68,12.4037
1431.01,11.8705
1432.35,11.003
1435.71,10.1729
1443.0,9.00781
1445.53,8.26952
1446.99,7.42083
1447.84,6.49053
1448.17,6.02257
1448.38,5.84452
1448.53,5.96197
1448.64,6.29013
1448.74,6.94432
1448.84,8.10985
1448.94,9.73845
1449.04,12.0702
1449.13,15.2519
1449.24,20.0081
1449.36,26.9691
1449.51,37.6631
1449.95,74.6165
1450.13,84.9627
1450.3,88.3588
1450.43,86.4444
1450.6,78.8532
1450.94,54.9857
1451.15,40.5568
1451.31,32.4058
1451.44,26.9223
1451.59,22.5701
1451.73,19.5818
1451.88,17.5828
1452.07,15.9098
1452.44,14.288
1452.92,13.2199
1453.94,12.0756
1455.64,11.1631
1462.24,9.48951
1463.54,8.79925
1464.04,8.48282
1464.31,8.74833
1464.52,9.58183
1464.66,10.6834
1464.82,12.6261
1465.03,15.9868
1465.44,23.3737
1465.64,25.5948
1465.76,25.9907
1465.95,25.2944
1466.17,22.8258
1466.63,16.4315
1466.89,14.0524
1467.18,12.5625
1467.55,11.6906
1468.49,10.9493
1470.72,10.3443
1478.02,9.44724
1479.83,8.87288
1480.15,9.01672
1480.43,9.62912
1480.76,11.1076
1481.22,13.3436
1481.47,13.7989
1481.76,13.3946
1482.27,11.6935
1482.74,10.6873
1483.47,10.1678
1486.64,9.68403
1519.59,8.03204
1528.26,7.18586
1532.53,6.40444
1534.64,5.76302
1536.22,5.0143
1537.24,4.27397
1537.98,3.49238
1538.46,2.89025
1538.66,2.75484
1538.76,2.79125
1538.86,2.96054
1538.93,3.21888
1539.02,3.7241
1539.09,4.39273
1539.16,5.34743
1539.24,6.66428
1539.31,8.42987
1539.39,10.7374
1539.47,14.2445
1539.56,19.0137
1539.66,25.6635
1539.78,35.4801
1539.92,50.9248
1540.17,83.4224
1540.42,115.187
1540.6,130.566
1540.77,135.957
1540.93,131.885
1541.1,119.582
1541.4,84.7876
1541.64,57.6945
1541.8,43.5903
1541.94,33.8
1542.08,26.6051
1542.2,22.0132
1542.35,18.2523
1542.51,15.434
1542.68,13.6199
1542.9,12.0638
1543.27,10.5095
1543.86,8.97775
1544.99,6.99506
1546.36,4.75508
1547.18,3.15328
1547.36,2.93254
1547.41,2.92109
1547.53,3.02978
1547.62,3.32914
1547.69,3.73867
1547.77,4.42885
1547.84,5.36442
1547.91,6.66821
1547.98,8.43418
1548.05,10.7683
1548.13,14.2205
1548.21,18.9454
1548.29,24.8713
1548.39,34.0819
1548.5,46.9619
1548.63,65.9808
1548.8,97.3428
1549.19,179.523
1549.39,208.804
1549.56,219.346
1549.58,219.513
1549.74,212.874
1549.92,191.432
1550.44,98.197
1550.61,74.2912
1550.75,58.22
1550.89,46.0122
1551.04,37.2875
1551.18,31.2235
1551.33,27.0537
1551.53,23.2458
1551.76,20.5407
1552.06,18.4063
1552.41,16.7
1553.08,14.6081
1553.97,12.8773
1555.23,11.2993
1559.27,7.68771
1560.38,6.27689
1561.41,4.47229
1561.51,4.41038
1561.66,4.56209
1561.76,4.96211
1561.84,5.55471
1561.92,6.45213
1561.99,7.63314
1562.07,9.48385
1562.16,12.0186
1562.23,15.1719
1562.31,19.4541
1562.41,25.8499
1562.52,35.5548
1562.64,48.5506
1562.82,71.9002
1563.2,129.446
1563.39,149.618
1563.56,157.38
1563.59,157.627
1563.76,152.236
1563.98,132.076
1564.44,72.1203
1564.61,55.2739
1564.75,43.8505
1564.89,35.3492
1565.04,29.2865
1565.19,24.8654
1565.37,21.4515
1565.55,19.2895
1565.83,17.2837
1566.19,15.6549
1566.92,13.7054
1568.01,11.9592
1571.53,8.03441
1572.44,6.54747
1573.14,5.08219
1573.33,4.92449
1573.45,5.09059
1573.54,5.45367
1573.63,6.12178
1573.72,7.21323
1573.79,8.55033
1573.87,10.38
1573.94,12.8107
1574.03,16.6831
1574.12,22.1108
1574.22,29.8775
1574.33,39.7511
1574.45,54.8926
1574.62,80.5377
1575.01,143.077
1575.19,164.898
1575.36,173.979
1575.41,174.262
1575.6,166.242
1575.82,142.158
1576.24,82.5335
1576.43,62.0769
1576.57,49.4233
1576.72,40.0777
1576.87,33.4627
1577.04,28.3
1577.25,24.4741
1577.42,22.4107
1577.78,19.9232
1578.33,17.7921
1579.31,15.7397
1580.8,14.1268
1583.0,12.8812
1586.31,11.8712
1592.75,10.8014
1603.8,9.36322
1605.76,8.83629
1606.98,8.19569
1607.88,7.51613
1608.04,7.65832
1608.21,8.17252
1608.36,9.21123
1608.49,10.5881
1608.61,12.5651
1608.77,15.9685
1608.97,21.9917
1609.37,34.8739
1609.58,39.1742
1609.74,40.1884
1609.92,38.9024
1610.14,34.3577
1610.59,22.5441
1610.79,18.5691
1610.99,15.7953
1611.22,13.8058
1611.39,12.9491
1611.72,11.9954
1612.32,11.2303
1613.58,10.4804
1618.4,8.81706
1619.68,7.93318
1619.9,8.07524
1620.11,8.74399
1620.27,9.92903
1620.44,11.9119
1620.62,15.0259
1620.87,20.915
1621.21,28.8845
1621.42,31.8809
1621.56,32.4616
1621.76,31.2328
1622.04,26.5536
1622.42,19.1913
1622.64,16.0352
1622.84,14.1017
1623.07,12.7756
1623.36,11.8324
1623.96,11.0409
1625.39,10.2967
1630.06,9.302
1635.54,8.20758
1637.75,7.40253
1639.2,6.47382
1640.06,5.55416
1640.84,4.4182
1640.96,4.34159
1641.08,4.40919
1641.2,4.73255
1641.31,5.33774
1641.4,6.23232
1641.49,7.5918
1641.58,9.55668
1641.67,12.2827
1641.76,16.1315
1641.86,21.172
1641.96,28.1988
1642.08,38.5432
1642.24,55.1061
1642.71,113.966
1642.91,131.289
1643.08,136.949
1643.1,137.01
1643.26,132.747
1643.46,118.381
1643.98,62.2378
1644.16,46.854
1644.33,36.6709
1644.47,30.2168
1644.61,25.5292
1644.78,21.931
1644.97,19.3345
1645.25,17.1041
1645.69,15.3015
1646.39,13.7852
1647.63,12.3559
1649.43,11.2894
1653.25,10.081
1657.81,8.73369
1659.24,7.91067
1660.11,7.03501
1660.65,6.41174
1660.71,6.39905
1660.89,6.59779
1661.01,7.05876
1661.13,7.94892
1661.22,9.00721
1661.32,10.7924
1661.43,13.3046
1661.55,17.2262
1661.67,22.3879
1661.82,30.9538
1662.08,48.7432
1662.36,67.2069
1662.55,75.5088
1662.71,77.7924
1662.85,76.263
1663.06,68.443
1663.58,38.6954
1663.76,30.5352
1663.94,24.5212
1664.09,21.114
1664.28,18.0776
1664.52,15.8877
1664.71,14.8708
1665.19,13.5258
1666.1,12.3604
1667.39,11.5397
1670.84,10.5703
1683.15,8.90836
1684.98,8.27215
1686.17,7.50852
1686.41,7.80978
1686.55,8.37377
1686.71,9.54648
1686.87,11.485
1687.04,14.4873
1687.24,19.2959
1687.68,31.1145
1687.89,34.7581
1688.04,35.5905
1688.25,34.3144
1688.51,29.6328
1688.93,20.3733
1689.16,16.7051
1689.35,14.6255
1689.59,13.0066
1689.86,12.0471
1690.21,11.4037
1691.32,10.5952
1693.78,9.93832
1703.21,9.05063
1713.72,8.14767
1717.59,7.47077
1719.63,6.7651
1720.85,5.97965
1721.72,5.01806
1722.05,4.70138
1722.1,4.69539
1722.23,4.78911
1722.36,5.14719
1722.47,5.76944
1722.57,6.82447
1722.66,8.08634
1722.76,10.072
1722.86,12.7862
1722.97,16.8082
1723.09,22.6081
1723.23,31.4028
1723.42,46.2753
1723.81,79.1819
1724.01,90.735
1724.18,94.8471
1724.2,94.9042
1724.38,91.7984
1724.58,81.4589
1725.1,44.7404
1725.28,34.4251
1725.42,28.1149
1725.58,23.0237
1725.76,19.2597
1725.93,16.8368
1726.19,14.7272
1726.48,13.4671
1727.06,12.1598
1728.17,10.9459
1729.8,10.0556
1733.48,9.0537
1738.11,7.98977
1739.91,7.11488
1740.12,7.29898
1740.33,7.94009
1740.47,8.76262
1740.65,10.3287
1740.84,12.929
1741.41,22.4543
1741.63,24.6443
1741.76,25.0434
1741.96,24.2661
1742.19,21.7814
1742.67,15.2437
1742.94,12.6786
1743.16,11.3355
1743.47,10.2965
1743.95,9.60335
1744.92,9.03685
1748.28,8.21635
1756.22,6.81728
1759.06,6.00076
1760.55,5.25305
1761.65,4.3777
1761.75,4.35449
1761.91,4.44991
1762.06,4.82295
1762.19,5.4844
1762.3,6.34532
1762.41,7.77717
1762.53,9.81225
1762.65,12.5484
1762.79,16.9173
1762.97,24.0066
1763.42,43.9345
1763.63,50.046
1763.8,51.8146
1763.97,50.2115
1764.2,44.0443
1764.7,24.9167
1764.88,19.2398
1765.04,15.6664
1765.19,13.0648
1765.35,11.2516
1765.56,9.70679
1765.81,8.61267
1766.17,7.80503
1766.89,6.88091
1769.62,4.66624
1769.99,4.46523
1770.11,4.45463
1770.35,4.58698
1770.6,5.00761
1771.29,6.93813
1771.53,7.17366
1771.76,6.92762
1772.06,6.05832
1772.55,4.36169
1772.85,3.56137
1773.17,2.96456
1773.69,2.2529
1774.61,1.21485
1775.03,0.808716
1775.26,0.629217
1775.44,0.530021
1775.55,0.490664
1775.65,0.479642
1775.74,0.490096
1775.82,0.519967
1775.91,0.584834
1776.0,0.694399
1776.09,0.845247
1776.18,1.06506
1776.27,1.36737
1776.36,1.75962
1776.44,2.23627
1776.54,2.93751
1776.63,3.86922
1776.72,5.10439
1776.81,6.60648
1776.89,8.63541
1776.98,11.2793
1777.07,14.7103
1777.16,19.1366
1777.26,25.5236
1777.36,33.8387
1777.45,44.523
1777.56,59.5741
1777.68,80.632
1777.81,109.674
1777.95,148.771
1778.12,210.623
1778.63,421.016
1778.87,490.752
1779.07,515.876
1779.1,516.208
1779.29,499.098
1779.52,440.997
1780.09,238.705
1780.29,183.18
1780.46,143.605
1780.64,114.007
1780.83,91.5835
1781.02,75.1916
1781.22,63.8458
1781.47,54.1393
1781.78,45.9883
1782.17,39.2266
1782.72,33.1541
1783.33,28.715
1784.26,24.4566
1785.39,21.2278
1786.83,18.6572
1789.09,16.2584
1792.63,14.1966
1797.87,12.5881
1805.73,11.2894
1827.06,9.13308
1831.86,8.38038
1834.78,7.57353
1836.53,6.7211
1837.57,5.89184
1838.32,4.99146
1838.95,4.11543
1839.07,4.05907
1839.2,4.15417
1839.32,4.50904
1839.42,5.03824
1839.51,5.88829
1839.6,7.16543
1839.7,8.99303
1839.79,11.5084
1839.89,14.8526
1839.99,19.7059
1840.1,26.6027
1840.23,36.2886
1840.4,52.5522
1840.9,107.545
1841.1,123.614
1841.29,129.666
1841.32,129.725
1841.52,124.316
1841.75,107.299
1842.24,60.3919
1842.42,46.9547
1842.58,37.7778
1842.73,30.9556
1842.89,26.0877
1843.05,22.7032
1843.26,19.6496
1843.45,17.9982
1843.83,16.0193
1844.41,14.3414
1845.45,12.7113
1847.04,11.3427
1849.95,9.44678
1850.93,8.61633
1851.19,8.8905
1851.36,9.55106
1851.53,10.8217
1851.7,12.7887
1851.88,16.0237
1852.18,22.7234
1852.51,30.2692
1852.74,33.2547
1852.88,33.7134
1853.07,32.6558
1853.35,28.4399
1853.81,20.0477
1854.05,16.7562
1854.26,14.9018
1854.52,13.4565
1854.8,12.5822
1855.18,11.9615
1856.36,11.0782
1859.21,10.1547
1866.4,8.56176
1868.26,7.84414
1869.44,7.06052
1870.63,5.79328
1870.7,5.78594
1870.89,6.00881
1871.01,6.4935
1871.12,7.22259
1871.22,8.35738
1871.33,10.0143
1871.43,12.3133
1871.56,15.9537
1871.68,20.7449
1871.84,28.6383
1872.07,43.058
1872.42,65.8031
1872.63,74.7939
1872.82,77.8367
1872.98,76.0937
1873.18,68.7513
1873.75,38.0884
1873.97,29.2439
1874.15,23.6046
1874.34,19.8104
1874.52,17.3188
1874.75,15.4107
1875.12,13.7911
1875.68,12.6203
1876.81,11.4654
1878.49,10.5912
1882.4,9.56182
1891.39,7.75836
1894.37,6.74323
1896.01,5.85362
1897.22,4.87294
1898.13,3.81794
1898.99,2.56834
1899.18,2.39373
1899.23,2.37917
1899.34,2.4277
1899.43,2.58712
1899.52,2.90699
1899.59,3.29123
1899.67,3.94695
1899.75,4.89099
1899.83,6.2047
1899.91,7.98374
1899.99,10.3374
1900.07,13.7847
1900.17,18.4046
1900.26,24.7613
1900.37,33.9405
1900.49,46.9407
1900.64,66.6069
1900.82,96.8827
1901.28,181.051
1901.49,207.98
1901.68,218.036
1901.7,218.195
1901.87,212.166
1902.1,188.048
1902.67,97.6069
1902.86,73.8068
1903.04,57.2851
1903.18,47.0207
1903.35,38.2492
1903.52,32.2475
1903.73,27.5143
1903.93,24.4527
1904.28,21.3044
1904.73,18.8283
1905.49,16.4119
1906.59,14.4399
1908.35,12.6787
1911.97,10.6503
1913.92,9.42876
1915.02,8.34474
1915.06,8.33867
1915.28,8.51364
1915.46,9.01458
1915.66,10.203
1915.87,12.0536
1916.21,16.3542
1916.56,20.7969
1916.79,22.3624
1916.93,22.6397
1917.18,21.9061
1918.01,15.3984
1918.31,13.8797
1918.56,13.1055
1919.21,12.0404
1920.5,11.1681
1923.22,10.3319
1936.5,8.1926
1939.68,7.45728
1941.94,6.55255
1942.38,6.7191
1942.87,7.52504
1943.37,8.42055
1943.56,8.50671
1943.95,8.13943
1944.76,6.55037
1945.59,5.5142
1946.84,4.06849
1946.99,3.9916
1947.14,4.06657
1947.25,4.2956
1947.36,4.75383
1947.48,5.53651
1947.57,6.51849
1947.66,7.8786
1947.76,9.69334
1947.87,12.5724
1948.0,16.8809
1948.14,23.275
1948.32,33.1234
1948.79,62.0634
1949.0,71.146
1949.2,74.0464
1949.38,71.849
1949.61,63.1503
1950.15,33.7647
1950.33,25.9013
1950.49,20.4329
1950.66,16.2078
1950.81,13.5178
1950.99,11.2237
1951.2,9.52524
1951.45,8.2473
1951.87,6.81654
1952.91,4.23585
1953.47,3.00071
1953.67,2.68979
1953.81,2.6071
1953.9,2.6707
1954.02,2.93236
1954.09,3.2946
1954.17,3.85599
1954.25,4.62748
1954.33,5.82509
1954.41,7.48032
1954.5,9.70715
1954.58,12.7935
1954.67,16.8112
1954.77,22.4572
1954.87,30.3049
1954.98,41.047
1955.11,56.4998
1955.27,80.6634
1955.49,122.134
1955.87,197.519
1956.08,227.474
1956.28,240.476
1956.31,240.859
1956.52,232.766
1956.76,203.108
1957.31,111.576
1957.51,84.8655
1957.68,67.7426
1957.86,54.184
1958.02,45.6063
1958.22,38.1389
1958.42,33.1436
1958.71,28.379
1959.11,24.5906
1959.6,21.6707
1960.24,19.2668
1961.19,16.9867
1962.69,14.8259
1965.07,12.8138
1969.32,10.0349
1970.44,8.81896
1971.07,8.04015
1971.13,8.02685
1971.35,8.3273
1971.52,9.12484
1971.64,10.2387
1971.76,11.9531
1971.89,14.6343
1972.02,18.1226
1972.17,23.5972
1972.37,33.0323
1972.83,56.6338
1973.05,64.2321
1973.24,66.5675
1973.45,64.0723
1973.67,56.9246
1974.2,34.5033
1974.42,27.3213
1974.61,22.8818
1974.78,20.0745
1975.0,17.6406
1975.28,15.9148
1975.76,14.4848
1976.52,13.3773
1978.17,12.1237
1982.67,10.3547
1985.9,9.02703
1987.61,7.83851
1988.52,6.78022
1989.21,5.75156
1989.35,5.66737
1989.48,5.75176
1989.59,6.02455
1989.7,6.57724
1989.81,7.52754
1989.92,9.01936
1990.03,11.2178
1990.14,14.2997
1990.25,18.437
1990.37,24.531
1990.5,32.8967
1990.67,46.4572
1991.19,95.6863
1991.41,109.906
1991.6,114.744
1991.62,114.799
1991.81,111.024
1992.04,97.9359
1992.59,54.7621
1992.79,42.0058
1992.97,33.5746
1993.15,27.6142
1993.35,23.2715
1993.57,20.331
1993.9,17.8747
1994.3,16.2817
1994.84,15.0048
1995.95,13.4699
1997.26,12.3518
1997.44,12.3513
1998.64,13.4426
1998.73,13.4448
2000.32,12.054
2003.29,11.0828
2011.07,9.28372
2012.97,8.47249
2013.93,7.76624
2014.69,7.08802
2014.72,7.08497
2014.93,7.25018
2015.09,7.73068
2015.23,8.54795
2015.37,9.88198
2015.5,11.8698
2015.66,15.1125
2015.83,19.7408
2016.09,28.577
2016.45,41.1428
2016.67,46.1605
2016.84,47.405
2017.06,45.62
2017.31,39.8499
2017.81,24.8864
2018.02,20.1847
2018.21,17.0001
2018.4,14.7873
2018.64,13.0223
2018.95,11.7209
2019.58,10.3209
2020.83,8.39411
2020.94,8.3294
2021.16,8.49162
2021.35,9.20804
2021.5,10.4137
2021.65,12.4013
2021.79,15.0439
2021.96,19.5161
2022.18,26.9705
2022.64,44.4228
2022.87,50.0352
2023.06,51.5385
2023.23,50.1337
2023.47,44.5706
2024.01,27.7175
2024.25,21.9669
2024.47,18.3429
2024.64,16.3777
2024.92,14.4134
2025.25,13.2129
2025.69,12.3382
2026.81,11.0849
2029.65,8.71771
2030.54,7.59886
2031.23,6.5902
2031.29,6.56444
2031.46,6.68397
2031.58,7.02122
2031.7,7.7828
2031.83,9.06634
2031.93,10.7398
2032.04,13.0772
2032.16,16.8061
2032.29,21.8444
2032.44,29.6484
2032.62,41.6495
2033.12,78.3202
2033.34,89.401
2033.53,92.8169
2033.73,89.965
2033.97,79.1107
2034.5,46.6108
2034.72,36.2807
2034.89,29.9137
2035.07,25.3301
2035.29,21.5481
2035.52,19.1574
2035.8,17.4331
2036.23,15.9948
2037.22,14.3179
2038.56,13.1715
2040.47,12.2647
2046.52,10.7408
2050.64,9.6094
2052.19,8.75581
2053.55,7.44189
2053.77,7.62186
2053.94,8.20044
2054.07,9.16641
2054.2,10.5738
2054.33,12.7195
2054.47,16.1262
2054.63,21.2675
2054.83,29.2304
2055.33,52.9498
2055.56,59.9522
2055.76,61.9813
2055.93,60.3024
2056.15,54.4844
2056.72,32.4493
2056.95,25.7918
2057.15,21.5821
2057.36,18.6631
2057.56,16.8042
2057.87,15.2152
2058.39,13.9641
2059.37,12.888
2060.77,12.1207
2064.45,11.1725
2075.12,9.49592
2077.5,8.75671
2078.99,7.90861
2079.96,6.9248
2080.54,6.20606
2080.67,6.16053
2080.86,6.38745
2080.99,6.88692
2081.1,7.65042
2081.21,8.84449
2081.32,10.5961
2081.43,13.0394
2081.54,16.3036
2081.67,21.5591
2081.81,28.985
2082.0,41.2286
2082.49,77.101
2082.72,88.4423
2082.92,92.352
2082.94,92.3599
2083.14,89.0518
2083.36,79.2327
2083.91,45.2859
2084.12,35.0872
2084.33,28.0543
2084.53,23.2759
2084.74,20.095
2085.0,17.7798
2085.39,15.9788
2085.97,14.6504
2086.94,13.5015
2088.68,12.4761
2091.73,11.6494
2099.48,10.7746
2106.2,10.2074
2109.06,9.52677
2109.44,9.73625
2109.78,10.5242
2110.17,12.2593
2110.69,14.7889
2110.97,15.3229
2111.25,15.0518
2112.2,12.0732
2112.65,11.3599
2113.11,11.0408
2115.36,10.5682
2127.69,9.94849
2148.69,9.09523
2151.42,8.66887
2152.43,8.41803
2152.78,8.72912
2153.1,9.59182
2153.54,11.692
2153.99,13.7897
2154.28,14.2866
2154.55,13.9497
2155.41,11.1247
2155.75,10.4214
2156.45,9.8288
2158.69,9.36185
2172.65,8.1356
2175.8,7.54372
2177.81,6.80689
2178.77,6.1701
2179.71,5.29423
2179.78,5.27153
2179.99,5.39201
2180.13,5.74088
2180.27,6.47457
2180.39,7.60188
2180.52,9.32813
2180.65,11.8099
2180.78,15.189
2180.92,20.272
2181.09,27.5264
2181.35,42.2251
2181.7,61.3491
2181.92,69.8504
2182.12,72.4847
2182.14,72.4883
2182.33,70.0027
2182.58,61.2318
2183.11,36.3106
2183.32,28.0203
2183.53,22.3308
2183.7,18.892
2183.92,16.0416
2184.17,14.1187
2184.53,12.626
2184.97,11.6988
2186.08,10.503
2188.23,9.35671
2192.42,7.7226
2193.74,6.9513
2194.76,6.05923
2195.81,4.76502
2195.91,4.72521
2196.06,4.81834
2196.21,5.22287
2196.34,5.94483
2196.44,6.88693
2196.54,8.25897
2196.64,10.1715
2196.75,13.1149
2196.86,17.0528
2196.99,22.6094
2197.13,31.0299
2197.3,43.359
2197.62,71.9791
2197.92,97.3227
2198.14,109.457
2198.32,112.987
2198.53,109.087
2198.76,96.5
2199.32,54.2763
2199.55,40.8612
2199.75,32.2084
2199.92,26.6976
2200.1,22.8532
2200.3,19.9327
2200.53,17.8269
2200.77,16.4523
2201.09,15.2852
2201.73,13.9045
2202.94,12.5288
2204.78,11.4649
2207.63,10.6288
2214.59,9.66441
2231.08,8.25803
2235.46,7.63907
2237.16,7.17109
2238.62,6.49719
2238.86,6.64886
2239.11,7.24998
2239.31,8.34949
2239.49,9.81873
2239.7,12.4005
2240.03,17.6685
2240.39,23.3239
2240.63,25.5507
2240.78,25.923
2240.99,25.1137
2241.3,21.8159
2241.78,15.3804
2242.02,12.9565
2242.25,11.3402
2242.5,10.2544
2242.9,9.30881
2243.72,8.57654
2246.15,7.65896
2250.18,6.39896
2252.01,5.48903
2253.06,4.67853
2254.04,3.62122
2254.22,3.52473
2254.36,3.58506
2254.5,3.85527
2254.62,4.33422
2254.71,4.95546
2254.8,5.82777
2254.91,7.23701
2255.01,9.19465
2255.11,11.8201
2255.22,15.4251
2255.35,20.7573
2255.49,28.6949
2255.66,40.4858
2255.94,64.4296
2256.28,93.3362
2256.51,106.458
2256.72,110.583
2256.91,106.907
2257.15,94.8026
2257.75,50.1581
2257.94,38.6975
2258.11,30.9403
2258.28,25.1671
2258.45,21.0448
2258.61,18.2882
2258.84,15.7567
2259.07,14.1877
2259.41,12.7595
2260.03,11.3023
2261.06,9.94288
2262.8,8.62232
2269.49,5.25732
2271.27,4.06898
2272.52,2.99057
2273.78,1.68116
2274.34,1.10952
2274.59,0.920517
2274.71,0.865275
2274.79,0.848937
2274.88,0.857516
2274.97,0.904538
2275.07,1.01976
2275.15,1.17031
2275.23,1.39114
2275.32,1.72854
2275.4,2.1645
2275.49,2.79883
2275.57,3.62181
2275.65,4.66404
2275.74,6.17527
2275.83,8.15679
2275.92,10.9121
2276.01,14.37
2276.11,19.2362
2276.21,25.0691
2276.31,33.0602
2276.43,44.875
2276.57,62.1129
2276.72,86.6859
2276.91,124.108
2277.25,206.68
2277.58,281.76
2277.81,316.731
2278.01,327.006
2278.22,316.947
2278.45,285.021
2279.13,146.409
2279.36,108.95
2279.56,84.3621
2279.75,67.1197
2279.92,55.9665
2280.1,47.7868
2280.32,40.1358
2280.61,33.868
2280.9,29.6901
2281.37,25.1105
2281.97,21.3877
2282.69,18.3927
2283.73,15.4446
2285.56,11.7097
2287.11,8.61653
2288.16,6.07746
2288.38,5.85328
2288.53,6.05178
2288.64,6.52376
2288.75,7.40665
2288.85,8.56751
2288.95,10.4823
2289.05,13.0048
2289.15,16.3911
2289.26,21.4859
2289.38,28.2124
2289.5,37.6838
2289.66,52.5259
2289.86,76.7575
2290.38,146.195
2290.61,167.988
2290.8,175.765
2290.83,176.054
2291.06,169.922
2291.3,150.564
2291.89,84.4688
2292.13,63.7182
2292.3,52.2214
2292.47,43.6222
2292.69,36.1445
2292.88,31.7065
2293.11,28.2525
2293.48,24.7665
2293.93,22.3144
2294.6,20.0457
2295.73,17.7914
2297.52,15.7297
2301.64,12.7395
2301.98,12.91
2302.34,13.8568
2302.8,16.3709
2303.3,19.2495
2303.6,19.8318
2303.9,19.3145
2304.81,15.4692
2305.19,14.5145
2305.99,13.6566
2308.5,12.7261
2316.21,11.445
2328.32,9.93148
2331.16,9.12415
2332.39,8.43687
2332.64,8.57465
2332.9,9.21459
2333.11,10.3924
2333.3,12.1255
2333.53,15.1879
2334.19,26.2606
2334.44,28.794
2334.6,29.2273
2334.83,28.2729
2335.15,24.6799
2335.65,18.0112
2335.93,15.2854
2336.18,13.6724
2336.46,12.6024
2336.83,11.845
2337.61,11.1567
2339.54,10.434
2346.31,8.9847
2348.1,8.27291
2348.94,7.84765
2349.25,8.07799
2349.48,8.70306
2349.69,9.83517
2349.9,11.6242
2350.16,14.7841
2350.68,21.7987
2350.95,23.8914
2351.08,24.2063
2351.3,23.6587
2351.63,20.835
2352.16,15.1673
2352.46,12.9047
2352.71,11.6303
2353.14,10.4875
2353.73,9.80801
2355.48,8.86413
2359.08,7.2269
2360.78,6.035
2361.8,4.97595
2362.73,3.63846
2363.07,3.17207
2363.24,3.06263
2363.36,3.11317
2363.49,3.3591
2363.59,3.76884
2363.7,4.44825
2363.78,5.33821
2363.87,6.58387
2363.97,8.36803
2364.06,10.8062
2364.16,14.0044
2364.27,18.7676
2364.38,25.1234
2364.51,34.5006
2364.65,47.2945
2364.82,67.5005
2365.1,106.358
2365.46,157.235
2365.69,180.119
2365.89,188.316
2365.92,188.514
2366.13,183.116
2366.38,161.608
2367.01,86.2854
2367.23,66.1873
2367.43,51.6039
2367.6,42.6817
2367.79,35.6185
2368.0,30.1763
2368.21,26.579
