92-U-234(n,&gamma;) ENDF/B-VII.1
789.162,10.6641
789.229,7.95599
789.294,5.9153
789.351,4.53172
789.408,3.45976
789.465,2.64189
789.522,2.02633
789.579,1.56831
789.63,1.26191
789.681,1.02951
789.742,0.823828
789.803,0.676106
789.877,0.55138
789.962,0.452891
790.06,0.377624
790.182,0.314669
790.321,0.265646
790.516,0.2175
790.744,0.17852
791.022,0.145551
791.315,0.121052
791.69,0.0992064
792.146,0.0812255
792.602,0.0689193
793.19,0.0580967
793.895,0.0495746
794.688,0.0433349
795.717,0.0384942
796.952,0.0354363
798.324,0.0342985
800.245,0.0357303
801.686,0.0390467
803.048,0.0443952
804.37,0.052632
805.472,0.0629692
806.518,0.0773089
807.344,0.0936242
808.061,0.113648
808.722,0.139556
809.342,0.174028
809.839,0.21327
810.261,0.259626
810.654,0.319978
810.997,0.395275
811.272,0.482023
811.468,0.572811
811.605,0.668542
811.713,0.783766
811.802,0.927472
811.875,1.1042
811.949,1.36128
812.015,1.69302
812.074,2.09891
812.135,2.66996
812.194,3.4018
812.253,4.36008
812.312,5.59543
812.381,7.45698
812.448,9.78358
812.523,13.0691
812.611,17.8968
812.731,26.0091
813.028,49.3618
813.169,57.4756
813.3,60.6343
813.323,60.6904
813.447,58.5987
813.63,50.2075
813.787,42.4108
813.893,39.2935
813.965,38.7863
814.063,40.5729
814.161,45.245
814.295,55.5444
814.584,81.8083
814.729,89.2568
814.794,90.1341
814.913,87.3947
815.047,78.269
815.257,56.2742
815.447,35.9107
815.563,25.6824
815.656,19.1471
815.743,14.3025
815.82,10.9909
815.897,8.46558
815.973,6.5864
816.048,5.18048
816.123,4.13772
816.204,3.31606
816.295,2.66393
816.385,2.19972
816.501,1.78123
816.63,1.46111
816.784,1.19389
816.965,0.975057
817.19,0.783035
817.448,0.629596
817.738,0.508111
818.047,0.415824
818.369,0.346049
818.756,0.28562
819.207,0.236641
819.645,0.204867
820.109,0.185493
820.379,0.181998
820.631,0.1883
820.747,0.198779
820.835,0.213931
820.922,0.240718
820.995,0.278127
821.054,0.323535
821.112,0.388989
821.17,0.482396
821.221,0.595095
821.272,0.745668
821.323,0.944487
821.375,1.20368
821.433,1.59163
821.491,2.09933
821.549,2.73977
821.617,3.71898
821.686,4.96465
821.771,6.93302
821.866,9.63399
822.011,14.7181
822.226,22.566
822.363,26.1691
822.487,27.4793
822.5,27.4909
822.617,26.5185
822.723,24.1118
822.89,18.422
823.1,10.7145
823.203,7.5842
823.289,5.47434
823.364,4.00807
823.431,2.9699
823.491,2.24518
823.55,1.68914
823.603,1.29636
823.657,0.992216
823.711,0.76008
823.764,0.585243
823.818,0.455115
823.871,0.359243
823.923,0.291552
823.983,0.234751
824.043,0.195028
824.111,0.163854
824.197,0.138481
824.283,0.12209
824.42,0.105549
824.62,0.0908672
824.887,0.078213
825.288,0.065722
825.763,0.0559564
826.449,0.0465543
827.273,0.0389632
828.391,0.0320614
829.804,0.0263462
831.452,0.021773
833.335,0.0182847
835.219,0.0159605
837.635,0.0141607
839.515,0.0136773
840.724,0.0140035
841.529,0.0146892
842.335,0.0161297
842.902,0.0180725
843.311,0.0203851
843.638,0.0232866
843.924,0.0273131
844.12,0.0318184
844.23,0.0358228
844.322,0.0408979
844.395,0.0470163
844.468,0.0562353
844.533,0.0683409
844.588,0.0832332
844.633,0.10011
844.683,0.124486
844.732,0.157281
844.782,0.201106
844.831,0.259175
844.881,0.335363
844.93,0.434237
844.985,0.577106
845.043,0.773109
845.101,1.02625
845.159,1.34709
845.225,1.80964
845.293,2.41358
845.381,3.38259
845.49,4.87078
845.697,8.33269
845.865,10.9871
846.0,12.34
846.1,12.6591
846.217,12.2161
846.335,10.9817
846.522,8.00976
846.714,4.81237
846.815,3.42643
846.904,2.44035
846.981,1.76756
847.048,1.30896
847.112,0.966021
847.167,0.736723
847.222,0.557525
847.277,0.41973
847.323,0.330767
847.37,0.258473
847.422,0.199132
847.473,0.154835
847.524,0.122067
847.576,0.0980011
847.627,0.0804118
847.678,0.0675795
847.743,0.0562765
847.812,0.0480758
847.881,0.0425138
847.991,0.0368057
848.129,0.03251
848.351,0.0284138
848.627,0.0253598
849.075,0.0227065
849.524,0.0215813
849.823,0.0213731
850.49,0.0221012
851.157,0.024345
851.658,0.0273024
852.158,0.0318957
852.608,0.0382294
852.956,0.0455325
853.246,0.0543284
853.487,0.064782
853.688,0.0773554
853.823,0.089398
853.94,0.104774
854.029,0.122085
854.101,0.142475
854.173,0.172176
854.238,0.211258
854.295,0.260613
854.353,0.329617
854.403,0.412067
854.456,0.528017
854.504,0.6675
854.557,0.869049
854.61,1.13429
854.663,1.47918
854.715,1.92173
854.775,2.56827
854.84,3.47189
854.905,4.6255
854.979,6.30074
855.063,8.68211
855.164,12.2283
855.325,19.1065
855.539,28.406
855.669,32.3196
855.795,33.7377
855.8,33.7394
855.923,32.4724
856.055,28.6101
856.275,19.1021
856.434,12.3269
856.53,8.92319
856.614,6.50156
856.692,4.71938
856.76,3.49702
856.818,2.68514
856.875,2.04422
856.933,1.54735
856.99,1.16878
857.044,0.902821
857.099,0.696483
857.149,0.556144
857.199,0.450756
857.249,0.372373
857.31,0.305051
857.37,0.258948
857.43,0.227809
857.51,0.202068
857.59,0.188218
857.711,0.18163
857.834,0.188359
857.937,0.205897
858.018,0.232037
858.09,0.269054
858.151,0.316767
858.213,0.386061
858.264,0.466769
858.315,0.575677
858.367,0.723969
858.419,0.92245
858.471,1.18458
858.523,1.52682
858.581,2.01854
858.638,2.65857
858.698,3.51962
858.76,4.66565
858.83,6.30465
858.909,8.61231
859.002,12.099
859.122,17.6245
859.419,33.2513
859.557,38.5172
859.684,40.5044
859.7,40.5291
859.823,39.0146
859.942,34.9963
860.13,25.5232
860.322,15.4344
860.428,10.8801
860.51,8.00747
860.585,5.88823
860.657,4.30993
860.722,3.19609
860.78,2.41669
860.835,1.84914
860.89,1.40914
860.944,1.07273
860.997,0.82662
861.05,0.640892
861.103,0.50195
861.155,0.398698
861.214,0.315126
861.273,0.255354
861.331,0.212415
861.4,0.176649
861.485,0.146919
861.586,0.123393
861.705,0.105051
861.874,0.0873464
862.085,0.0722291
862.35,0.0589969
862.616,0.049597
862.933,0.0414746
863.33,0.034311
863.806,0.0283728
864.354,0.0236638
864.939,0.0201745
865.524,0.017714
866.461,0.0150888
867.631,0.0130755
869.036,0.0118111
870.697,0.0113382
872.139,0.0116743
873.58,0.0128208
874.542,0.0141896
875.663,0.0167306
876.464,0.0196175
877.105,0.0230388
877.746,0.0280554
878.226,0.0335098
878.633,0.0400201
879.003,0.0483798
879.311,0.0581703
879.612,0.0717707
879.851,0.0872856
880.039,0.104503
880.182,0.122892
880.296,0.143894
880.396,0.170904
880.478,0.204183
880.547,0.244103
880.615,0.301499
880.672,0.368928
880.729,0.461636
880.786,0.589028
880.84,0.753266
880.892,0.959791
880.943,1.22973
880.994,1.57924
881.046,2.02695
881.105,2.70139
881.17,3.6453
881.234,4.86371
881.305,6.59431
881.379,8.86926
881.47,12.3849
881.584,17.862
881.926,37.2656
882.068,42.8532
882.197,44.7147
882.2,44.7157
882.328,42.9657
882.465,37.6942
882.705,24.0899
882.858,15.6694
882.964,10.971
883.044,8.11687
883.116,6.03474
883.188,4.43043
883.252,3.30981
883.312,2.49806
883.372,1.87389
883.423,1.46132
883.474,1.14037
883.525,0.893295
883.58,0.695775
883.637,0.541966
883.694,0.429838
883.751,0.348369
883.808,0.289136
883.876,0.238666
883.95,0.201049
884.036,0.171544
884.138,0.14777
884.275,0.126774
884.446,0.109318
884.643,0.0956326
884.886,0.0842236
885.13,0.0768128
885.454,0.0711867
885.779,0.0691904
886.149,0.0706298
886.519,0.0760516
886.889,0.0863267
887.213,0.10093
887.481,0.119077
887.703,0.140568
887.925,0.171766
888.088,0.205803
888.221,0.247705
888.324,0.297386
888.398,0.349092
888.476,0.42715
888.543,0.523568
888.598,0.634146
888.654,0.782659
888.709,0.981944
888.765,1.24824
888.816,1.5749
888.872,2.03137
888.927,2.62557
888.983,3.38958
889.048,4.54279
889.113,6.05848
889.184,8.16648
889.262,11.0942
889.345,15.0214
889.456,21.5267
889.635,34.2607
889.843,48.9463
889.976,55.253
890.1,57.3234
890.224,55.2377
890.349,49.447
890.55,35.4044
890.738,21.8689
890.851,15.2042
890.94,11.0098
891.017,8.10122
891.084,6.12882
891.151,4.57897
891.209,3.51975
891.267,2.69243
891.321,2.10033
891.376,1.62676
891.432,1.26621
891.487,0.994206
891.543,0.790437
891.602,0.629804
891.657,0.518731
891.724,0.421775
891.802,0.343164
891.89,0.282462
891.985,0.238562
892.101,0.201078
892.268,0.164628
892.468,0.134595
892.69,0.11084
892.948,0.0908222
893.237,0.0746786
893.592,0.0604372
894.006,0.0487369
894.419,0.0404092
894.914,0.0332026
895.442,0.02762
896.128,0.0223837
896.93,0.0181491
897.769,0.0150467
898.837,0.0122971
900.058,0.0101807
901.432,0.00851213
902.806,0.0073344
904.637,0.00624893
906.926,0.00533827
909.979,0.00457171
913.642,0.00402884
919.136,0.00363359
924.02,0.00353683
928.904,0.00362706
935.13,0.00402339
939.827,0.0046211
943.183,0.00532491
945.532,0.00604985
947.545,0.00687941
949.39,0.00803319
950.858,0.00941374
951.907,0.0108471
952.788,0.0126683
953.543,0.0150333
954.088,0.017581
954.507,0.0204326
954.927,0.0246556
955.262,0.029798
955.494,0.0350625
955.687,0.0416598
955.823,0.0489688
955.926,0.0578663
956.003,0.067831
956.079,0.0827098
956.14,0.100079
956.201,0.124647
956.254,0.15441
956.308,0.19468
956.361,0.248895
956.414,0.321353
956.47,0.422587
956.526,0.556947
956.582,0.733044
956.638,0.960718
956.701,1.29286
956.765,1.72884
956.836,2.35091
956.914,3.22778
956.995,4.35894
957.092,6.0595
957.231,9.01124
957.491,15.1183
957.644,17.7696
957.778,18.7606
957.8,18.7808
957.93,18.0685
958.06,16.0954
958.268,11.4276
958.451,7.20377
958.562,5.05849
958.656,3.61586
958.734,2.65827
958.805,1.97062
958.872,1.46993
958.933,1.10891
958.994,0.829341
959.049,0.632122
959.105,0.480748
959.161,0.366068
959.216,0.281569
959.266,0.223704
959.323,0.174399
959.38,0.138638
959.437,0.112816
959.494,0.0941891
959.565,0.0779556
959.636,0.0669792
959.735,0.0570166
959.848,0.0498968
960.018,0.0433186
960.244,0.0379248
960.527,0.0336773
960.957,0.029943
961.387,0.0280412
962.033,0.02706
962.248,0.0270525
963.083,0.0280947
964.128,0.0314124
965.172,0.036917
966.17,0.0447929
966.982,0.0539606
967.817,0.0673142
968.467,0.0819024
969.07,0.100625
969.627,0.12474
970.103,0.153386
970.509,0.186882
970.915,0.233268
971.251,0.286846
971.576,0.359318
971.855,0.447467
972.098,0.556975
972.301,0.686903
972.475,0.847065
972.62,1.04209
972.736,1.26878
972.842,1.56479
972.936,1.94711
973.02,2.42458
973.095,2.9984
973.177,3.8559
973.252,4.92182
973.326,6.29897
973.405,8.19032
973.481,10.5621
973.571,14.0875
973.667,18.9001
973.783,26.1228
973.971,40.4564
974.184,57.2339
974.342,66.2208
974.487,69.5082
974.5,69.5303
974.635,67.089
974.76,60.8914
974.969,45.3496
975.191,27.8848
975.319,19.6731
975.424,14.3404
975.507,10.9688
975.587,8.43188
975.665,6.47384
975.744,4.98047
975.823,3.85996
975.904,3.01359
975.985,2.3908
976.066,1.93673
976.159,1.56378
976.264,1.2699
976.38,1.04298
976.525,0.847791
976.699,0.687598
976.902,0.557782
977.145,0.448543
977.424,0.360809
977.749,0.288917
978.085,0.236049
978.491,0.190735
978.955,0.154918
979.448,0.129333
979.941,0.113693
980.237,0.110113
980.435,0.114007
980.559,0.123834
980.636,0.136054
980.714,0.156249
980.779,0.182224
980.843,0.220158
980.908,0.274601
980.966,0.34249
981.024,0.433625
981.082,0.554106
981.147,0.730871
981.211,0.962976
981.282,1.29541
981.353,1.72252
981.436,2.36006
981.53,3.2703
981.644,4.64097
981.868,7.90244
982.057,10.4771
982.191,11.6221
982.3,11.9307
982.427,11.5062
982.577,10.0632
982.816,6.62576
982.983,4.27741
983.089,3.04901
983.18,2.20223
983.256,1.64097
983.33,1.20481
983.397,0.904381
983.457,0.692961
983.516,0.528347
983.576,0.402246
983.636,0.307113
983.695,0.23635
983.752,0.186494
983.809,0.1497
983.866,0.122752
983.934,0.0998825
984.003,0.0842612
984.082,0.0720893
984.173,0.063148
984.287,0.056162
984.479,0.0492361
984.759,0.0432243
985.206,0.0370621
985.876,0.0311615
986.64,0.0267307
987.711,0.0226149
989.211,0.0189424
990.708,0.0166912
991.775,0.0156374
993.91,0.0144728
994.765,0.0143361
996.366,0.0146794
997.967,0.0157495
999.462,0.0175923
1000.74,0.0203105
1001.81,0.0238344
1002.81,0.0286872
1003.65,0.0347139
1004.36,0.0421681
1005.02,0.0519294
1005.59,0.0642019
1006.05,0.0780713
1006.49,0.0967011
1006.85,0.118334
1007.21,0.147766
1007.5,0.181995
1007.76,0.226168
1007.99,0.280485
1008.14,0.333688
1008.27,0.3923
1008.39,0.476052
1008.49,0.56705
1008.58,0.687984
1008.65,0.837548
1008.73,1.04766
1008.8,1.29587
1008.86,1.6119
1008.93,2.05418
1008.99,2.64311
1009.06,3.41939
1009.12,4.42914
1009.2,5.89861
1009.28,7.93538
1009.36,10.8355
1009.45,14.5091
1009.56,20.3495
1009.71,30.5279
1010.0,50.6502
1010.15,58.1996
1010.29,60.9422
1010.3,60.9596
1010.44,58.5328
1010.58,51.8465
1010.82,35.0162
1011.0,22.7215
1011.12,16.1151
1011.22,11.5645
1011.3,8.55364
1011.38,6.37853
1011.45,4.85751
1011.52,3.77577
1011.58,2.91644
1011.65,2.26103
1011.72,1.76694
1011.78,1.39771
1011.85,1.1232
1011.92,0.894874
1012.0,0.731652
1012.09,0.597256
1012.19,0.491557
1012.31,0.406139
1012.43,0.343494
1012.59,0.287407
1012.79,0.236105
1013.02,0.194555
1013.28,0.159376
1013.57,0.131331
1013.92,0.106639
1014.31,0.087038
1014.75,0.0711269
1015.22,0.0589514
1015.83,0.0475011
1016.54,0.0384899
1017.3,0.0317702
1018.21,0.0262762
1019.23,0.0221601
1020.51,0.0188068
1022.06,0.0165254
1023.09,0.0157604
1024.73,0.015471
1026.12,0.0160924
1027.51,0.0176663
1028.75,0.0202044
1029.72,0.0233813
1030.69,0.0281436
1031.42,0.0334298
1032.13,0.0409033
1032.7,0.0495908
1033.25,0.0612414
1033.72,0.0758861
1034.12,0.093196
1034.46,0.113898
1034.74,0.138165
1035.02,0.170624
1035.26,0.210015
1035.46,0.258506
1035.6,0.304357
1035.73,0.370345
1035.82,0.433742
1035.91,0.523108
1035.99,0.634247
1036.07,0.791857
1036.14,0.980216
1036.2,1.21255
1036.27,1.5615
1036.34,2.03602
1036.41,2.67465
1036.48,3.52271
1036.55,4.65706
1036.62,6.12057
1036.7,8.17907
1036.78,11.0378
1036.88,14.9218
1036.99,20.8986
1037.17,32.4928
1037.39,46.934
1037.55,54.0769
1037.69,56.6796
1037.7,56.6925
1037.83,54.8931
1037.95,49.8506
1038.16,37.3877
1038.39,22.1389
1038.51,15.4494
1038.62,11.0874
1038.7,8.22034
1038.78,6.15439
1038.85,4.6075
1038.92,3.52493
1038.99,2.69196
1039.06,2.06068
1039.12,1.58833
1039.19,1.23859
1039.26,0.981359
1039.33,0.792697
1039.41,0.634791
1039.49,0.520098
1039.59,0.42476
1039.7,0.351217
1039.84,0.289356
1040.01,0.240207
1040.21,0.197306
1040.46,0.160246
1040.73,0.131398
1041.05,0.107228
1041.42,0.0869838
1041.81,0.0716827
1042.28,0.058897
1042.83,0.048229
1043.48,0.0397289
1044.18,0.0336441
1044.7,0.0305136
1045.4,0.0277457
1046.09,0.0263133
1046.51,0.0261373
1047.09,0.0268506
1047.67,0.0289618
1048.1,0.0320634
1048.46,0.0363588
1048.75,0.0416749
1049.01,0.0488563
1049.19,0.0568277
1049.33,0.0661959
1049.42,0.0757103
1049.51,0.0900367
1049.59,0.107227
1049.66,0.13061
1049.72,0.160498
1049.78,0.202309
1049.84,0.253195
1049.89,0.321301
1049.95,0.411848
1050.0,0.531217
1050.06,0.687076
1050.11,0.888297
1050.17,1.14508
1050.23,1.53003
1050.3,2.02505
1050.36,2.70037
1050.44,3.64253
1050.53,5.01749
1050.63,7.07132
1050.77,10.3568
1051.09,19.3957
1051.24,22.5435
1051.38,23.7197
1051.4,23.739
1051.54,22.7943
1051.69,19.838
1052.09,8.79702
1052.21,6.28362
1052.3,4.58329
1052.38,3.407
1052.45,2.55127
1052.52,1.87992
1052.59,1.39474
1052.65,1.04665
1052.71,0.802054
1052.77,0.613147
1052.83,0.46909
1052.88,0.36044
1052.94,0.279302
1052.99,0.222304
1053.05,0.178
1053.11,0.145279
1053.17,0.118221
1053.24,0.0989985
1053.32,0.0823667
1053.41,0.069223
1053.52,0.0594196
1053.67,0.0509547
1053.88,0.0429918
1054.12,0.0365166
1054.42,0.031157
1054.79,0.0265552
1055.16,0.0233701
1055.66,0.0204225
1056.26,0.0181845
1056.97,0.0165167
1057.68,0.0155599
1058.63,0.0150149
1059.11,0.0149847
1060.52,0.0157635
1061.47,0.016974
1062.41,0.0191261
1063.23,0.0222318
1063.81,0.0256958
1064.27,0.029929
1064.68,0.0356559
1064.96,0.0419675
1065.14,0.0483467
1065.28,0.0561265
1065.37,0.0643092
1065.45,0.0750119
1065.52,0.0886061
1065.59,0.1093
1065.65,0.136216
1065.71,0.16945
1065.77,0.214549
1065.83,0.275341
1065.88,0.356522
1065.94,0.461646
1066.0,0.612559
1066.06,0.810634
1066.12,1.06651
1066.19,1.39177
1066.26,1.85131
1066.33,2.5244
1066.42,3.45707
1066.52,4.73088
1066.64,6.77072
1066.99,13.501
1067.14,15.6565
1067.28,16.4633
1067.3,16.4719
1067.43,15.8708
1067.58,14.044
1067.81,9.70834
1068.0,6.12269
1068.11,4.38134
1068.2,3.17954
1068.29,2.3468
1068.36,1.75365
1068.43,1.32232
1068.49,1.01833
1068.55,0.779763
1068.61,0.595572
1068.67,0.455569
1068.73,0.350745
1068.8,0.273332
1068.86,0.216918
1068.92,0.176297
1068.98,0.148522
1069.04,0.126932
1069.12,0.10915
1069.2,0.0981202
1069.3,0.0903609
1069.46,0.0845837
1069.64,0.0831998
1069.82,0.0845463
1070.18,0.092785
1070.45,0.103819
1070.76,0.123657
1071.01,0.147612
1071.2,0.174471
1071.36,0.205698
1071.49,0.24676
1071.6,0.297795
1071.69,0.360948
1071.77,0.439561
1071.83,0.530681
1071.9,0.654486
1071.97,0.836032
1072.03,1.06879
1072.09,1.38184
1072.16,1.79879
1072.22,2.34755
1072.29,3.07354
1072.36,4.03975
1072.43,5.42225
1072.51,7.18373
1072.6,9.86467
1072.7,13.7417
1072.83,19.8757
1073.19,39.8506
1073.34,45.5793
1073.48,47.8452
1073.5,47.8661
1073.64,46.0731
1073.78,40.95
1074.01,28.4678
1074.2,18.1386
1074.32,12.858
1074.41,9.5812
1074.5,6.96478
1074.58,5.20738
1074.65,3.97685
1074.72,3.01319
1074.79,2.27259
1074.85,1.77436
1074.91,1.36521
1074.97,1.05819
1075.04,0.830014
1075.1,0.661619
1075.16,0.548525
1075.23,0.441585
1075.31,0.366391
1075.4,0.304001
1075.5,0.25528
1075.62,0.218082
1075.77,0.188201
1075.95,0.16085
1076.19,0.137489
1076.48,0.118009
1076.8,0.104353
1077.21,0.0933772
1077.63,0.08788
1078.05,0.0863418
1078.57,0.0890846
1079.1,0.0969739
1079.62,0.111014
1080.08,0.13029
1080.51,0.157472
1080.88,0.191218
1081.21,0.235276
1081.47,0.284547
1081.69,0.341213
1081.88,0.41008
1082.04,0.486036
1082.19,0.595118
1082.31,0.72465
1082.42,0.887357
1082.51,1.09251
1082.59,1.33821
1082.67,1.67588
1082.74,2.11044
1082.81,2.65604
1082.88,3.37219
1082.96,4.43624
1083.04,5.87629
1083.12,7.84181
1083.21,10.3625
1083.31,14.2423
1083.42,19.6801
1083.57,28.5244
1083.89,48.8379
1084.05,56.0915
1084.19,58.5853
1084.2,58.5881
1084.35,56.294
1084.5,49.5892
1084.79,31.2291
1084.96,20.7545
1085.07,14.9984
1085.18,10.836
1085.26,8.2179
1085.34,6.20414
1085.42,4.71501
1085.5,3.58169
1085.57,2.81617
1085.64,2.23141
1085.72,1.75287
1085.79,1.40154
1085.87,1.1437
1085.96,0.92616
1086.05,0.768111
1086.16,0.639958
1086.29,0.528476
1086.45,0.436194
1086.64,0.356069
1086.88,0.288775
1087.13,0.237903
1087.43,0.192877
1087.76,0.158604
1088.12,0.130348
1088.55,0.106661
1089.02,0.0880964
1089.55,0.073624
1090.07,0.0639308
1090.4,0.0606234
1090.51,0.0604908
1090.67,0.0625729
1090.78,0.0670018
1090.86,0.0732697
1090.94,0.0835364
1091.02,0.100151
1091.1,0.122665
1091.16,0.15085
1091.23,0.189009
1091.3,0.239662
1091.37,0.31503
1091.44,0.413794
1091.52,0.543869
1091.62,0.745948
1091.72,1.0303
1091.85,1.4804
1092.2,2.80454
1092.34,3.20326
1092.49,3.35885
1092.5,3.36017
1092.63,3.24349
1092.79,2.85412
1093.02,1.9561
1093.21,1.23443
1093.33,0.87481
1093.42,0.646944
1093.5,0.48703
1093.58,0.361027
1093.65,0.27681
1093.72,0.210414
1093.78,0.166302
1093.84,0.131977
1093.9,0.105623
1093.96,0.0856453
1094.02,0.0706651
1094.09,0.0576884
1094.16,0.0486929
1094.25,0.0416586
1094.34,0.0365679
1094.46,0.0327724
1094.64,0.0296158
1094.95,0.0268459
1095.43,0.0242183
1096.16,0.0217691
1097.11,0.0198769
1097.81,0.0190533
1099.22,0.0185277
1100.55,0.0193309
1101.44,0.0207423
1102.33,0.0231412
1103.23,0.0271957
1103.92,0.0318226
1104.5,0.0374514
1105.07,0.0455559
1105.52,0.0548615
1105.94,0.066945
1106.28,0.0808178
1106.56,0.0966466
1106.84,0.118557
1107.07,0.143078
1107.26,0.171528
1107.42,0.206026
1107.53,0.2408
1107.65,0.291185
1107.73,0.346106
1107.81,0.419505
1107.88,0.510069
1107.95,0.635405
1108.02,0.809389
1108.08,1.00463
1108.14,1.25959
1108.2,1.60545
1108.27,2.09437
1108.33,2.73397
1108.4,3.55905
1108.47,4.73346
1108.55,6.3399
1108.64,8.57523
1108.73,11.625
1108.85,16.5172
1109.01,25.0723
1109.28,39.2067
1109.43,45.3414
1109.58,47.8509
1109.6,47.8967
1109.74,46.2351
1109.87,41.6051
1110.09,30.5903
1110.31,18.6344
1110.44,12.9713
1110.53,9.43837
1110.62,7.02475
1110.7,5.27202
1110.77,3.97925
1110.84,3.06387
1110.9,2.34936
1110.97,1.7998
1111.04,1.38287
1111.09,1.09937
1111.15,0.88175
1111.21,0.71554
1111.28,0.567588
1111.35,0.46088
1111.43,0.381291
1111.51,0.315624
1111.61,0.262636
1111.72,0.221018
1111.87,0.185142
1112.06,0.152223
1112.28,0.124689
1112.57,0.100518
1112.9,0.0808404
1113.23,0.0668191
1113.62,0.0546875
1114.09,0.0446452
1114.64,0.036196
1115.24,0.0299115
1115.96,0.0247322
1116.74,0.0209017
1117.63,0.0179527
1118.7,0.0158009
1119.77,0.0147753
1120.3,0.014655
1121.18,0.0151247
1121.89,0.0163367
1122.42,0.0180374
1122.86,0.0203492
1123.21,0.0231992
1123.51,0.0267146
1123.76,0.0314625
1123.91,0.0360225
1124.04,0.0421259
1124.13,0.0491635
1124.21,0.058404
1124.28,0.0690836
1124.34,0.0840713
1124.4,0.105155
1124.46,0.130496
1124.52,0.164446
1124.57,0.209647
1124.63,0.269329
1124.69,0.353836
1124.75,0.465167
1124.81,0.609982
1124.87,0.795689
1124.94,1.07489
1125.01,1.45753
1125.09,1.98977
1125.18,2.73653
1125.28,3.7591
1125.4,5.33618
1125.63,8.98984
1125.83,12.033
1125.98,13.4962
1126.1,13.8884
1126.24,13.34
1126.39,11.8244
1126.61,8.33094
1126.81,5.22918
1126.93,3.67715
1127.03,2.6392
1127.11,1.97766
1127.19,1.45482
1127.27,1.07518
1127.34,0.810475
1127.4,0.628564
1127.46,0.488453
1127.52,0.382735
1127.58,0.305072
1127.63,0.255944
1127.69,0.217583
1127.74,0.199481
1127.8,0.187762
1127.82,0.187167
1127.88,0.195252
1127.95,0.218992
1128.0,0.25238
1128.05,0.300429
1128.11,0.366126
1128.16,0.453236
1128.21,0.566411
1128.28,0.744292
1128.34,0.978343
1128.4,1.2808
1128.47,1.72185
1128.55,2.34784
1128.63,3.14514
1128.72,4.25302
1128.82,5.90267
1128.97,8.77828
1129.29,15.4971
1129.44,17.7961
1129.58,18.7295
1129.6,18.7424
1129.74,18.047
1129.88,16.1182
1130.1,11.5321
1130.31,7.13261
1130.43,5.02348
1130.53,3.64389
1130.61,2.69016
1130.69,2.00232
1130.76,1.50616
1130.83,1.12427
1130.88,0.868181
1130.94,0.666875
1131.0,0.51068
1131.06,0.396858
1131.12,0.304819
1131.18,0.235824
1131.23,0.184577
1131.29,0.146803
1131.36,0.116523
1131.42,0.0951435
1131.49,0.0798137
1131.57,0.0671105
1131.67,0.0575245
1131.77,0.0507205
1131.88,0.0466247
1132.02,0.0442619
1132.04,0.0441555
1132.15,0.0452709
1132.23,0.0482925
1132.31,0.0541452
1132.39,0.0632891
1132.45,0.075423
1132.52,0.0917672
1132.58,0.114034
1132.64,0.144016
1132.7,0.183679
1132.76,0.235249
1132.83,0.311883
1132.9,0.411054
1132.98,0.554139
1133.07,0.758983
1133.17,1.04549
1133.3,1.49951
1133.54,2.5868
1133.72,3.32917
1133.86,3.72785
1134.0,3.8647
1134.14,3.71441
1134.29,3.29979
1134.51,2.33675
1134.72,1.43635
1134.84,1.01527
1134.93,0.737287
1135.02,0.535385
1135.1,0.397831
1135.17,0.293304
1135.24,0.219511
1135.3,0.167674
1135.37,0.127758
1135.43,0.097479
1135.49,0.0748271
1135.56,0.058103
1135.62,0.0458925
1135.68,0.0370609
1135.74,0.0307157
1135.82,0.0254349
1135.91,0.0214261
1136.01,0.0185872
1136.13,0.0164778
1136.32,0.0146614
1136.6,0.0131773
1136.97,0.0119542
1137.53,0.0108549
1138.46,0.00998415
1139.2,0.00977454
1140.21,0.00998255
1141.22,0.0107217
1142.23,0.0121408
1143.11,0.0142283
1143.8,0.0167276
1144.37,0.0196938
1144.93,0.024049
1145.4,0.0293633
1145.81,0.0362291
1146.13,0.0439293
1146.43,0.0537867
1146.67,0.0655329
1146.86,0.0786597
1147.01,0.094364
1147.12,0.110691
1147.21,0.131016
1147.29,0.157557
1147.36,0.191358
1147.42,0.230267
1147.48,0.282825
1147.55,0.353876
1147.61,0.449727
1147.66,0.570982
1147.72,0.716041
1147.78,0.943728
1147.84,1.24513
1147.91,1.63872
1147.97,2.14545
1148.04,2.87419
1148.12,3.87172
1148.2,5.27646
1148.3,7.32805
1148.41,10.2819
1148.55,14.9225
1148.87,26.8055
1149.03,31.2196
1149.18,32.8783
1149.2,32.9127
1149.34,31.7809
1149.48,28.3344
1149.71,20.2948
1149.92,12.4862
1150.04,8.88504
1150.14,6.41995
1150.23,4.64716
1150.31,3.48485
1150.38,2.63898
1150.44,2.02804
1150.51,1.54754
1150.57,1.1754
1150.63,0.891207
1150.7,0.677024
1150.76,0.52404
1150.82,0.409464
1150.88,0.324252
1150.94,0.261149
1151.0,0.214482
1151.06,0.178399
1151.14,0.147626
1151.23,0.122311
1151.32,0.10495
1151.44,0.0890267
1151.58,0.0768682
1151.79,0.0634755
1152.05,0.0524648
1152.35,0.0433977
1152.68,0.0364857
1153.08,0.0307826
1153.52,0.026536
1154.02,0.0235413
1154.51,0.0217951
1155.13,0.0210333
1155.7,0.0217954
1156.16,0.0237302
1156.5,0.0263666
1156.78,0.0298554
1157.01,0.0342218
1157.15,0.0383786
