94-Pu-241(n,&gamma;) ENDF/B-VII.1
189.088,12.8368
189.275,9.55092
189.342,8.99525
189.354,8.97645
189.411,9.24437
189.491,10.4433
189.615,12.8629
189.692,13.6166
189.709,13.6387
189.772,13.2155
189.848,11.7792
190.046,6.27704
190.112,4.82375
190.172,3.84701
190.232,3.14854
190.291,2.66757
190.363,2.28598
190.464,1.9573
190.626,1.63125
190.858,1.29027
191.063,1.06712
191.274,0.915549
191.485,0.837487
191.626,0.823052
191.819,0.853887
191.963,0.922958
192.104,1.04161
192.243,1.22923
192.359,1.46123
192.468,1.7634
192.599,2.25465
192.922,3.77499
193.035,4.08593
193.097,4.13051
193.212,3.95643
193.344,3.42813
193.58,2.27579
193.705,1.8104
193.815,1.51419
193.926,1.31142
194.036,1.18011
194.202,1.07926
194.313,1.06037
194.454,1.08345
194.594,1.15968
194.738,1.30324
194.862,1.5026
194.962,1.73868
195.061,2.08161
195.148,2.51226
195.23,3.07382
195.319,3.90198
195.43,5.27417
195.688,9.03621
195.787,10.0172
195.882,10.3487
195.983,9.9655
196.107,8.65382
196.316,5.88623
196.383,5.26453
196.437,4.98551
196.468,4.94532
196.516,5.1004
196.563,5.56755
196.61,6.40081
196.658,7.63151
196.725,10.0109
196.881,16.6219
196.947,18.4449
196.998,18.9028
197.058,18.2724
197.126,16.2334
197.298,8.84201
197.352,7.02302
197.4,5.86645
197.436,5.29046
197.474,4.93601
197.509,4.81144
197.562,4.96148
197.615,5.44541
197.7,6.70743
197.847,9.3021
197.93,10.2599
197.993,10.481
198.074,10.0554
198.17,8.71813
198.349,5.55795
198.428,4.47386
198.498,3.75987
198.585,3.15482
198.684,2.74664
198.79,2.50039
198.959,2.30204
199.926,1.75195
200.01,1.7305
200.138,1.77151
200.22,1.89626
200.289,2.10845
200.358,2.46018
200.427,2.97825
200.531,4.03191
200.65,5.29429
200.724,5.78579
200.776,5.89988
200.85,5.68529
200.94,4.94872
201.104,3.23146
201.178,2.65447
201.25,2.29015
201.306,2.12711
201.386,2.03508
201.4,2.03303
201.494,2.10009
201.599,2.31319
201.704,2.67176
201.788,3.09868
201.87,3.70396
201.937,4.41332
202.005,5.42566
202.065,6.71124
202.123,8.47736
202.172,10.4791
202.223,13.2868
202.276,17.0089
202.339,22.7996
202.417,31.9585
202.593,55.7423
202.675,63.1293
202.74,65.085
202.8,63.4183
202.871,57.5707
202.983,43.0514
203.09,28.4837
203.159,20.864
203.215,16.0212
203.267,12.456
203.32,9.74549
203.376,7.6031
203.424,6.23414
203.483,5.02686
203.55,4.04414
203.618,3.35119
203.698,2.76202
203.788,2.30168
203.896,1.91547
204.019,1.61185
204.153,1.38828
204.32,1.21037
204.521,1.1021
204.669,1.0856
204.807,1.12512
204.91,1.20237
205.008,1.33565
205.093,1.53016
205.168,1.80475
205.232,2.17029
205.285,2.61795
205.339,3.25456
205.387,4.0464
205.44,5.24005
205.492,6.77298
205.551,9.04807
205.625,12.6576
205.783,21.1646
205.847,23.6554
205.911,24.8765
205.929,24.9403
205.987,24.3045
206.048,22.3474
206.148,17.3662
206.27,10.7882
206.335,7.94333
206.389,6.11197
206.438,4.79318
206.488,3.81377
206.534,3.13496
206.588,2.57464
206.634,2.24728
206.68,2.0302
206.741,1.8863
206.769,1.87179
206.812,1.92154
206.858,2.09677
206.894,2.34843
206.931,2.73425
206.967,3.29308
207.003,4.07038
207.039,5.11543
207.08,6.6706
207.125,8.93336
207.174,12.0475
207.247,17.8266
207.38,29.1802
207.45,33.1631
207.51,34.3445
207.57,33.1436
207.63,29.8437
207.73,21.5593
207.822,13.6511
207.879,9.67638
207.925,7.1112
207.967,5.2988
208.005,4.0477
208.043,3.10211
208.076,2.47179
208.114,1.94911
208.148,1.61219
208.19,1.31472
208.232,1.11406
208.274,0.978158
208.331,0.859446
208.4,0.772883
208.492,0.70941
208.631,0.669795
208.677,0.666128
208.822,0.678697
208.966,0.725543
209.117,0.812742
209.302,0.97369
209.665,1.40296
209.808,1.625
209.909,1.86734
209.998,2.1971
210.094,2.70932
210.292,4.04418
210.389,4.45404
210.438,4.51051
210.525,4.32507
210.614,3.80483
210.814,2.28508
210.9,1.78554
210.968,1.49793
211.037,1.30109
211.105,1.17783
211.197,1.09814
211.26,1.0844
211.367,1.11703
211.494,1.22634
211.708,1.52477
211.924,1.82435
212.056,1.90207
212.081,1.90294
212.202,1.84242
212.357,1.63879
212.595,1.25108
212.696,1.13746
212.772,1.10481
212.847,1.14565
212.91,1.25861
212.973,1.45969
213.052,1.83714
213.213,2.78956
213.29,3.09265
213.344,3.15915
213.416,3.04344
213.51,2.62466
213.64,1.91642
213.713,1.64502
213.771,1.53449
213.8,1.51733
213.859,1.55985
213.921,1.72038
213.983,2.00734
214.044,2.42085
214.109,3.04708
214.182,3.98928
214.269,5.46728
214.465,9.35264
214.543,10.4404
214.623,10.8691
214.703,10.5028
214.794,9.26037
215.009,5.11763
215.086,3.92063
215.15,3.14327
215.214,2.5526
215.278,2.11759
215.351,1.76851
215.426,1.52324
215.501,1.35672
215.621,1.19373
215.77,1.09555
215.907,1.06715
216.085,1.08982
216.308,1.19663
216.53,1.39289
216.715,1.63754
216.907,1.99671
217.071,2.44229
217.191,2.92581
217.276,3.4321
217.353,4.08369
217.43,5.01383
217.507,6.31796
217.587,8.12431
217.731,12.2999
217.841,15.2691
217.924,16.5591
217.973,16.7406
218.055,16.0051
218.152,13.7687
218.341,8.06736
218.419,6.24383
218.476,5.25375
218.529,4.58135
218.57,4.24247
218.624,3.99691
218.651,3.95747
218.708,4.04546
218.783,4.48638
218.874,5.39689
219.028,7.18217
219.109,7.74462
219.153,7.8284
219.215,7.65073
219.301,6.87237
219.45,4.73265
219.556,3.26833
219.625,2.52082
219.69,1.97276
219.748,1.61591
219.816,1.3054
219.885,1.08976
219.953,0.939239
220.045,0.803423
220.159,0.695934
220.274,0.629918
220.411,0.590844
220.457,0.588546
220.549,0.608993
220.626,0.669361
220.69,0.771489
220.742,0.903769
220.793,1.09552
220.851,1.39675
220.915,1.84589
221.006,2.64888
221.109,3.59856
221.189,4.12967
221.262,4.3052
221.264,4.30528
221.329,4.17041
221.414,3.66371
221.586,2.29145
221.657,1.85302
221.718,1.58334
221.794,1.35964
221.895,1.18425
222.301,0.735096
222.453,0.605436
222.587,0.525324
222.761,0.462138
222.97,0.426394
223.122,0.418502
223.368,0.429663
223.614,0.468676
223.818,0.530825
223.898,0.573374
223.979,0.644189
224.039,0.734474
224.089,0.851848
224.133,0.998125
224.182,1.23734
224.232,1.57339
224.282,2.01955
224.342,2.73059
224.427,3.9994
224.548,5.8604
224.622,6.61213
224.682,6.81689
224.749,6.56987
224.83,5.70645
224.993,3.30961
225.06,2.53538
225.117,2.07037
225.159,1.83906
225.201,1.69541
225.257,1.62148
225.313,1.65782
225.384,1.82606
225.479,2.20554
225.715,3.42619
225.819,3.76811
225.882,3.83377
225.974,3.71346
226.088,3.27807
226.317,2.12619
226.414,1.76416
226.488,1.57628
226.576,1.44918
226.635,1.42123
226.724,1.45861
226.836,1.6212
227.11,2.26728
227.203,2.56693
227.266,2.90656
227.316,3.34942
227.361,3.99886
227.401,4.85346
227.438,5.96028
227.474,7.48832
227.51,9.55959
227.547,12.3099
227.587,16.2863
227.627,21.4254
227.673,29.0341
227.73,40.7297
227.816,62.4339
227.919,89.5184
227.986,102.692
228.053,108.732
228.068,108.935
228.128,105.448
228.198,93.7013
228.308,65.8469
228.4,42.3728
228.453,31.063
228.499,23.2718
228.544,17.3214
228.583,13.3279
228.622,10.3032
228.661,8.07408
228.699,6.51104
228.735,5.45753
228.78,4.56141
228.815,4.08871
228.858,3.72179
228.916,3.46239
228.987,3.37221
229.073,3.49092
229.162,3.84077
229.248,4.4176
229.345,5.38714
229.476,7.18397
229.621,9.20536
229.7,9.92114
229.772,10.1467
229.868,9.7317
229.985,8.35017
230.183,5.43664
230.278,4.37801
230.363,3.70434
230.449,3.26101
230.54,2.9673
230.698,2.70044
230.874,2.56612
230.96,2.55292
231.347,2.73492
231.5,2.66274
231.793,2.30925
231.92,2.26093
232.03,2.3407
232.139,2.56859
232.235,2.93797
232.311,3.41509
232.378,4.0606
232.436,4.90657
232.478,5.81247
232.522,7.1315
232.56,8.74556
232.599,10.9596
232.637,13.9835
232.674,17.9055
232.711,23.0824
232.752,30.6528
232.793,40.5087
232.838,54.369
232.889,73.9286
232.96,108.101
233.118,193.056
233.185,218.27
233.253,229.032
233.26,229.135
233.32,222.28
233.383,201.938
233.481,152.041
233.594,91.445
233.652,65.8517
233.701,48.5593
233.746,36.0634
233.788,27.2595
233.827,20.9284
233.866,16.2539
233.904,12.8516
233.943,10.4534
233.976,9.03114
234.013,8.01405
234.051,7.44984
234.082,7.31469
234.126,7.58868
234.164,8.2326
234.208,9.45094
234.265,11.7342
234.341,15.857
234.493,25.184
234.571,28.2822
234.626,28.9881
234.693,27.9751
234.769,24.6094
234.969,11.5899
235.028,8.49024
235.076,6.49426
235.124,4.96069
235.167,3.94517
235.21,3.19335
235.253,2.67535
235.291,2.37961
235.34,2.15109
235.397,2.06816
235.45,2.12451
235.521,2.36329
235.592,2.75921
235.726,3.78447
235.848,4.70713
235.939,5.08357
235.974,5.11953
236.054,4.95307
236.145,4.39214
236.376,2.38867
236.46,1.81783
236.531,1.461
236.593,1.23433
236.664,1.05827
236.728,0.964842
236.792,0.930275
236.842,0.948837
236.899,1.03101
236.947,1.16525
236.996,1.37951
237.044,1.68752
237.093,2.10092
237.152,2.73863
237.25,4.06309
237.359,5.54599
237.438,6.23681
237.497,6.39961
237.564,6.18208
237.643,5.48347
237.798,3.72773
237.858,3.23948
237.911,2.99368
237.963,2.91722
238.022,3.01117
238.125,3.48043
238.263,4.17131
238.348,4.32744
238.435,4.16435
238.522,3.71142
238.753,2.03665
238.836,1.56888
238.91,1.25846
238.974,1.0604
239.04,0.914732
239.112,0.807151
239.184,0.736962
239.298,0.675732
239.412,0.654347
239.574,0.669984
239.737,0.734191
239.862,0.824444
239.986,0.967438
240.096,1.15951
240.189,1.39996
240.273,1.70131
240.361,2.12502
240.464,2.79607
240.601,3.95571
240.76,5.35584
240.87,5.98861
240.945,6.1252
241.045,5.88835
241.15,5.21032
241.4,3.05907
241.498,2.3971
241.592,1.9288
241.691,1.58397
241.795,1.35112
241.898,1.20908
242.021,1.11883
242.162,1.08966
242.338,1.13551
242.494,1.24481
242.651,1.42538
242.803,1.69353
242.932,2.04114
243.025,2.41468
243.107,2.90666
243.179,3.5408
243.241,4.31052
243.303,5.36454
243.369,6.90266
243.447,9.26899
243.552,13.392
243.7,19.425
243.793,21.7867
243.849,22.2099
243.924,21.5003
244.016,18.9248
244.214,11.2324
244.291,8.88163
244.357,7.46026
244.419,6.62658
244.488,6.14792
244.541,6.04141
244.647,6.22166
244.807,6.59611
244.818,6.59849
244.911,6.42045
245.027,5.70982
245.297,3.17962
245.397,2.42819
245.485,1.93578
245.575,1.57173
245.658,1.33817
245.742,1.17814
245.853,1.04917
245.936,1.00407
245.992,0.997968
246.092,1.0435
246.184,1.16705
246.268,1.36921
246.35,1.66018
246.491,2.33353
246.603,2.86542
246.696,3.14775
246.751,3.20166
246.843,3.0864
246.957,2.66284
247.134,1.86324
247.216,1.59481
247.292,1.43757
247.371,1.36288
247.397,1.3568
247.485,1.40122
247.579,1.56152
247.657,1.81297
247.712,2.0909
247.764,2.47943
247.81,2.96803
247.856,3.66071
247.897,4.52204
247.937,5.64114
247.976,7.13333
248.015,9.09634
248.055,11.639
248.099,15.3259
248.151,20.8692
248.211,29.0371
248.298,43.6755
248.43,66.9379
248.506,76.2898
248.579,79.5224
248.58,79.5224
248.651,76.4606
248.722,68.0953
248.924,34.0587
248.978,26.7963
249.024,22.0762
249.07,18.8384
249.107,17.3235
249.149,16.7205
249.191,17.2365
249.239,19.04
249.304,23.0205
249.458,34.9191
249.531,38.576
249.587,39.4795
249.658,37.8801
249.738,32.8654
249.93,15.7804
249.99,11.4496
250.042,8.4539
250.089,6.39426
250.131,5.01719
250.175,3.96865
250.217,3.24485
250.258,2.75658
250.3,2.42551
250.349,2.16926
250.435,1.92364
250.664,1.46869
250.883,0.953755
250.987,0.756763
251.092,0.612505
251.197,0.51349
251.312,0.440878
251.473,0.377998
251.67,0.331783
251.89,0.300697
252.143,0.282368
252.269,0.279621
252.47,0.286227
252.692,0.310667
252.98,0.34415
253.066,0.346635
253.479,0.327874
253.681,0.337078
253.87,0.369091
254.025,0.416938
254.148,0.475379
254.266,0.559816
254.369,0.667957
254.458,0.799863
254.546,0.982652
254.634,1.23087
254.741,1.63346
255.012,2.90544
255.124,3.25036
255.195,3.32384
255.296,3.2115
255.416,2.80965
255.637,1.86087
255.731,1.55795
255.813,1.37905
255.894,1.27711
255.97,1.24573
256.08,1.2939
256.227,1.48305
256.425,1.78483
256.553,1.87724
256.572,1.87978
256.7,1.82873
256.979,1.58733
257.039,1.57416
257.158,1.6342
257.247,1.7734
257.34,2.03154
257.418,2.38089
257.481,2.79007
257.539,3.32049
257.594,4.01486
257.648,4.97158
257.703,6.28588
257.753,7.88834
257.811,10.3722
257.87,13.651
257.937,18.4677
258.029,26.8094
258.195,42.942
258.269,47.9135
258.35,50.0211
258.352,50.0223
258.424,48.4261
258.503,43.4562
258.644,29.898
258.746,20.3216
258.816,14.9895
258.878,11.2846
258.935,8.7489
258.991,6.86904
259.043,5.61371
259.099,4.64097
259.155,3.98137
259.226,3.47623
259.298,3.22149
259.368,3.15533
259.448,3.23723
259.735,3.99826
259.826,4.07135
259.925,3.92959
260.04,3.49304
260.331,1.95601
260.441,1.50335
260.538,1.20759
260.639,0.982973
260.748,0.811707
260.879,0.670821
261.04,0.555867
261.214,0.473936
261.389,0.418206
261.661,0.362919
261.964,0.33024
262.267,0.320121
262.518,0.329152
262.706,0.349868
262.909,0.392838
263.083,0.456727
263.222,0.533792
263.378,0.656745
263.53,0.827521
263.841,1.27694
263.927,1.35255
263.979,1.36721
264.076,1.32219
264.179,1.17876
264.425,0.699547
264.525,0.549662
264.606,0.46374
264.707,0.392165
264.807,0.349179
264.944,0.319017
265.097,0.308786
265.221,0.314327
265.376,0.340974
265.468,0.37272
265.561,0.425029
265.642,0.499609
265.71,0.59448
265.768,0.714743
265.827,0.883634
265.886,1.11654
265.945,1.42872
266.008,1.86651
266.085,2.54779
266.305,4.81389
266.377,5.32055
266.459,5.53278
266.522,5.40109
266.589,5.0015
266.705,3.90145
266.841,2.5012
266.913,1.89776
266.975,1.49304
267.037,1.19096
267.097,0.981212
267.146,0.85648
267.206,0.753676
267.265,0.689703
267.344,0.647859
267.401,0.640486
267.494,0.659879
267.607,0.728206
267.723,0.849226
267.854,1.05098
268.02,1.39917
268.29,2.03298
268.439,2.26327
268.592,2.33518
268.788,2.29022
268.892,2.36046
268.969,2.55759
269.047,2.94399
269.124,3.54933
269.331,5.7273
269.42,6.33171
269.47,6.43369
269.547,6.19642
269.63,5.4787
269.838,2.93965
269.91,2.25446
269.972,1.80947
270.033,1.50138
270.084,1.32502
270.13,1.21535
270.218,1.09731
270.314,1.05524
270.33,1.05409
270.425,1.07312
270.553,1.16347
270.658,1.30743
270.745,1.49754
270.833,1.77967
270.922,2.19742
271.011,2.7854
271.103,3.60129
271.227,4.99702
271.391,6.93324
271.473,7.64211
271.567,7.99952
271.582,8.00487
271.667,7.75845
271.775,6.86055
272.042,3.67201
272.139,2.75134
272.228,2.11488
272.303,1.71442
272.392,1.36843
272.476,1.13841
272.573,0.950341
272.684,0.806364
272.809,0.703776
272.935,0.645473
273.065,0.625142
273.179,0.646383
273.26,0.692724
273.341,0.776669
273.418,0.904564
273.495,1.09269
273.582,1.38795
273.696,1.90045
273.868,2.73841
273.961,3.03946
274.032,3.12237
274.122,3.02367
274.215,2.71631
274.45,1.61341
274.545,1.26734
274.622,1.06362
274.699,0.925944
274.777,0.843864
274.876,0.803938
274.897,0.803815
274.981,0.830365
275.069,0.908165
275.162,1.05657
275.244,1.25618
275.337,1.57785
275.444,2.06859
275.659,3.16564
275.754,3.47477
275.838,3.56434
275.938,3.43655
276.104,2.87872
276.25,2.40642
276.324,2.27008
276.41,2.21863
276.497,2.2758
276.626,2.51884
276.923,3.2731
277.071,3.4318
277.086,3.4328
277.213,3.32683
277.374,2.95463
277.68,2.07547
277.832,1.76044
277.984,1.54948
278.301,1.277
278.849,0.831415
279.034,0.727743
279.183,0.692491
279.195,0.692229
279.295,0.710051
279.373,0.754788
279.45,0.835694
279.54,0.987024
279.643,1.243
279.894,2.0469
279.992,2.24352
280.058,2.28144
280.139,2.21116
280.243,1.95693
280.479,1.1582
280.564,0.931188
280.64,0.783083
280.697,0.704693
280.767,0.643032
280.855,0.615554
280.863,0.615519
280.954,0.642582
281.037,0.708085
281.161,0.865803
281.356,1.14972
281.454,1.2316
281.507,1.24404
281.609,1.19943
281.748,1.02874
281.945,0.745021
282.04,0.645107
282.129,0.58235
282.247,0.538374
282.348,0.527816
282.499,0.543501
282.7,0.607474
282.876,0.70253
283.052,0.845627
283.202,1.0235
283.33,1.24043
283.455,1.54079
283.578,1.95399
283.711,2.5615
284.057,4.56498
284.192,5.00593
284.246,5.05101
284.36,4.88026
284.511,4.24056
284.658,3.53621
284.731,3.32531
284.774,3.28871
284.831,3.38093
284.893,3.72763
284.944,4.23721
285.0,5.10125
285.066,6.5317
285.146,8.86113
285.324,14.7786
285.409,16.7074
285.482,17.2552
285.551,16.6826
285.636,14.7109
285.862,6.92209
285.932,4.98111
285.99,3.73221
286.043,2.87455
286.091,2.30468
286.14,1.87917
286.189,1.5901
286.232,1.43
286.274,1.33681
286.321,1.3012
286.371,1.33667
286.422,1.45056
286.472,1.6516
286.523,1.95404
286.582,2.45771
286.642,3.17357
286.714,4.27908
286.809,6.13828
286.956,9.1671
287.035,10.3192
287.116,10.7733
287.12,10.7737
287.197,10.3822
287.285,9.11485
287.507,4.51619
287.574,3.37252
287.637,2.53152
287.69,2.00406
287.742,1.62926
287.787,1.40831
287.832,1.26912
287.876,1.2025
287.891,1.19502
287.945,1.22357
287.998,1.3299
288.074,1.58995
288.257,2.39674
288.346,2.64028
288.393,2.67733
288.472,2.57949
288.544,2.33483
288.764,1.24763
288.838,0.960676
288.902,0.776376
288.959,0.662967
289.027,0.578016
289.086,0.539455
289.164,0.521928
289.281,0.538967
289.477,0.62118
289.937,0.873888
290.386,1.05523
290.58,1.20608
290.769,1.3659
290.877,1.39981
290.999,1.34507
291.122,1.19298
291.396,0.746377
291.5,0.613652
291.605,0.516508
291.71,0.450132
291.841,0.399134
291.991,0.37011
292.127,0.362995
292.264,0.371931
292.4,0.399359
292.517,0.443226
292.634,0.515473
292.736,0.612683
292.838,0.752759
292.948,0.962173
293.106,1.34989
293.301,1.83649
293.45,2.07018
293.674,2.28695
293.773,2.52716
293.865,2.93551
293.977,3.67783
294.138,4.87631
294.232,5.31412
294.291,5.38808
294.383,5.15343
294.48,4.50419
294.704,2.46302
294.785,1.85936
294.861,1.42421
294.928,1.13887
294.987,0.955732
295.063,0.79166
295.139,0.68618
295.23,0.611022
295.318,0.572768
295.454,0.554386
295.601,0.573134
295.748,0.628846
295.867,0.712666
295.962,0.823102
296.033,0.953535
296.091,1.11487
296.15,1.35021
296.203,1.652
296.256,2.06993
296.309,2.63914
296.367,3.47573
296.421,4.50865
296.491,6.1757
296.596,9.29777
296.76,14.4215
296.869,16.7534
296.992,17.9708
297.178,19.0255
297.355,21.6143
297.516,23.9466
297.585,24.2559
297.683,23.6038
297.795,21.2786
297.933,16.6451
298.114,9.92188
298.203,7.23177
298.273,5.59533
298.338,4.48388
298.401,3.74678
298.464,3.30285
298.513,3.13013
298.553,3.08449
298.592,3.11142
298.672,3.34199
298.798,4.01723
298.933,4.79306
299.03,5.12144
299.081,5.16404
299.176,4.97587
299.284,4.38714
299.549,2.38987
299.643,1.83903
299.725,1.4751
299.806,1.21141
299.893,1.01898
299.979,0.896917
300.0,0.87415
300.0,6.77228
350.0,6.29155
418.435,5.70442
450.0,5.43362
537.989,4.60656
550.0,4.49365
600.0,3.71363
650.0,3.14215
700.0,2.88534
750.0,2.80824
800.0,2.78924
850.0,2.78925
900.0,2.79932
950.0,2.83759
1000.0,2.85664
1195.53,2.71722
1250.0,2.67838
1494.41,2.56612
1500.0,2.56355
1750.0,2.30221
2000.0,2.09488
2391.06,1.83608
2500.0,1.76398
2988.82,1.61584
3000.0,1.61246
3500.0,1.49745
4184.35,1.37391
4500.0,1.31692
5379.88,1.20711
5500.0,1.19212
6500.0,1.08529
7500.0,1.00143
8966.47,0.924622
9500.0,0.896677
11357.5,0.835566
12250.0,0.806205
14645.2,0.752785
15000.0,0.744873
17932.9,0.692613
20000.0,0.655781
23910.6,0.60808
25000.0,0.594792
29888.2,0.55618
35000.0,0.515803
40200.0,0.486422
40200.0,0.483178
52400.0,0.428024
75000.0,0.367625
97700.0,0.32387
145000.0,0.26395
169700.0,0.243499
180000.0,0.232081
232000.0,0.201651
318850.0,0.170735
336400.0,0.163601
400000.0,0.14933
500000.0,0.13602
800000.0,0.11224
997042.0,0.11129
1200000.0,0.11224
1600000.0,0.0995397
1850000.0,0.0822425
2250000.0,0.0609543
2500000.0,0.050876
2800000.0,0.041981
3150000.0,0.0344427
3700000.0,0.025742
4100000.0,0.020846
4625000.0,0.016354
5135000.0,0.01322
5750000.0,0.01046
6375000.0,0.008425
7000000.0,0.0069079
8000000.0,0.0050909
8750000.0,0.0040785
9500000.0,0.0033275
1.05E7,0.0025788
1.15E7,0.0020314
1.25E7,0.0016324
1.3625E7,0.00130265
1.475E7,0.00106
1.7E7,7.45121E-4
2.0E7,4.97702E-4
