94-Pu-239(n,&gamma;) ENDF/B-VII.1
316.304,2.60496
316.342,3.26611
316.38,4.12476
316.424,5.41515
316.472,7.25572
316.524,9.88563
316.583,13.633
316.659,19.7559
316.846,37.1454
316.933,42.9462
317.012,45.0527
317.02,45.0712
317.089,43.673
317.166,39.2654
317.282,28.983
317.403,17.7442
317.466,12.9239
317.524,9.35912
317.573,6.97889
317.616,5.32747
317.66,4.04736
317.703,3.07768
317.744,2.38866
317.782,1.91209
317.82,1.55344
317.866,1.24036
317.911,1.01999
317.957,0.864082
318.016,0.72429
318.088,0.615424
318.172,0.5334
318.291,0.458731
318.425,0.404714
318.642,0.35145
318.859,0.321144
319.032,0.306882
319.411,0.295425
319.823,0.304634
320.236,0.33358
320.624,0.382064
320.947,0.444482
321.271,0.537553
321.526,0.644677
321.744,0.774341
321.95,0.948038
322.12,1.15084
322.282,1.4261
322.403,1.71838
322.505,2.05485
322.598,2.48919
322.678,3.03348
322.743,3.65729
322.8,4.42319
322.847,5.28944
322.898,6.57141
322.949,8.349
322.994,10.4944
323.039,13.3357
323.088,17.3563
323.136,22.6141
323.185,29.3285
323.241,39.2237
323.313,54.9221
323.416,83.0911
323.555,122.262
323.643,139.622
323.723,145.948
323.73,145.992
323.799,142.0
323.891,125.682
324.031,86.8806
324.14,56.9697
324.209,41.4129
324.268,30.655
324.323,22.9239
324.374,17.4909
324.423,13.4971
324.472,10.5205
324.521,8.34026
324.569,6.76642
324.624,5.53256
324.681,4.69829
324.734,4.21657
324.799,3.97219
324.82,3.97057
324.863,4.09869
324.916,4.5466
324.959,5.19132
325.0,6.11499
325.046,7.56684
325.092,9.55503
325.143,12.4626
325.193,16.2036
325.257,22.1955
325.346,32.3669
325.493,50.067
325.578,57.2367
325.656,59.6493
325.659,59.6516
325.732,57.6528
325.811,51.4589
325.931,37.2542
326.042,23.7717
326.11,16.857
326.168,12.1308
326.217,9.04467
326.263,6.80207
326.307,5.11727
326.348,3.9565
326.388,3.08123
326.425,2.48766
326.466,1.99542
326.506,1.63669
326.552,1.34988
326.597,1.14833
326.649,0.98773
326.714,0.85243
326.792,0.744837
326.922,0.630132
327.078,0.540967
327.312,0.452968
327.546,0.394434
327.806,0.349496
328.196,0.306695
328.586,0.28397
328.95,0.277265
329.418,0.287902
330.246,0.329816
330.375,0.331379
330.749,0.32291
331.285,0.30314
331.446,0.302003
331.738,0.309767
332.031,0.333115
332.317,0.376503
332.544,0.433132
332.726,0.501319
332.886,0.588571
333.032,0.708179
333.136,0.835423
333.227,1.00193
333.292,1.17754
333.357,1.43422
333.409,1.73139
333.461,2.15162
333.506,2.66207
333.552,3.35398
333.597,4.28372
333.646,5.61748
333.695,7.38425
333.748,9.92657
333.807,13.5137
333.87,18.4056
333.961,27.031
334.119,43.1654
334.204,49.5111
334.285,52.1651
334.3,52.2414
334.375,50.5729
334.455,45.4619
334.587,32.6373
334.708,20.559
334.778,14.9127
334.836,11.1688
334.887,8.56554
334.939,6.57655
334.984,5.26766
335.03,4.28408
335.078,3.54248
335.119,3.09733
335.174,2.71631
335.215,2.55824
335.263,2.49005
335.326,2.57936
335.378,2.82413
335.43,3.26929
335.471,3.81942
335.518,4.71839
335.56,5.84691
335.604,7.49374
335.644,9.48809
335.69,12.4884
335.736,16.4082
335.783,21.4439
335.837,28.9006
335.906,40.6723
336.018,64.165
336.141,90.1293
336.229,102.987
336.31,107.149
336.383,103.678
336.468,92.0815
336.598,64.9728
336.708,41.9293
336.774,30.3794
336.831,22.2566
336.885,16.3723
336.932,12.4269
336.973,9.73783
337.015,7.67261
337.056,6.11861
337.097,4.97271
337.138,4.14892
337.186,3.49378
337.227,3.12738
337.282,2.84926
337.336,2.76156
337.382,2.81863
337.439,3.06671
337.485,3.43432
337.531,3.99545
337.577,4.80741
337.623,5.94367
337.669,7.49178
337.719,9.76222
337.771,12.8997
337.828,17.4078
337.894,24.0991
337.978,34.6313
338.154,59.7157
338.242,69.0097
338.323,72.8443
338.34,72.9606
338.423,70.0714
338.506,62.1275
338.743,29.4894
338.81,21.8987
338.869,16.7408
338.918,13.5406
338.967,11.3157
339.011,10.105
339.055,9.59087
339.066,9.56522
339.099,9.72223
339.143,10.4459
339.19,11.8221
339.261,14.8537
339.464,26.0102
339.55,29.3059
339.627,30.3367
339.709,29.136
339.793,25.6982
339.949,16.3878
340.045,10.8888
340.112,7.76966
340.167,5.76724
340.216,4.35439
340.259,3.37588
340.302,2.63463
340.348,2.04066
340.388,1.64344
340.434,1.31989
340.479,1.08935
340.534,0.899607
340.594,0.763734
340.659,0.669077
340.758,0.584201
340.889,0.521378
341.085,0.47285
341.303,0.452356
341.376,0.451376
341.579,0.4631
341.781,0.49846
341.979,0.564015
342.137,0.650023
342.263,0.755292
342.373,0.895558
342.456,1.05794
342.528,1.27267
342.582,1.51217
342.626,1.7931
342.671,2.18286
342.713,2.67989
342.752,3.31508
342.792,4.1629
342.831,5.28571
342.87,6.75645
342.914,8.90527
342.959,11.7896
343.008,15.9086
343.058,21.1556
343.118,29.2505
343.193,41.5108
343.397,80.4216
343.487,92.231
343.57,96.0816
343.649,92.5362
343.737,81.3158
343.887,52.9401
343.984,35.1411
344.046,25.7878
344.103,18.787
344.152,14.1114
344.198,10.6163
344.238,8.27487
344.278,6.44321
344.317,5.03262
344.357,3.96067
344.399,3.11631
344.443,2.46861
344.487,2.00219
344.531,1.6654
344.584,1.37925
344.637,1.1789
344.712,0.985417
344.805,0.829725
344.911,0.71202
345.043,0.614167
345.196,0.541741
345.361,0.494619
345.56,0.469266
345.626,0.467156
345.841,0.480065
346.12,0.536699
346.523,0.647336
346.749,0.672183
346.918,0.656394
347.18,0.58531
347.579,0.457841
347.78,0.415013
348.045,0.387212
348.133,0.384706
348.371,0.393963
348.61,0.427959
348.83,0.487244
349.016,0.567012
349.17,0.665879
349.307,0.792912
349.417,0.940167
349.506,1.10747
349.583,1.31678
349.651,1.58686
349.713,1.9459
349.766,2.39243
349.81,2.91029
349.854,3.61478
349.898,4.57254
349.938,5.71965
349.978,7.21152
350.024,9.49735
350.071,12.5041
350.119,16.5797
350.172,22.2666
350.234,30.6776
350.311,43.7055
350.526,86.2327
350.62,98.7733
350.7,102.484
350.776,99.1634
350.86,88.453
350.994,62.7576
351.11,40.0407
351.183,28.2064
351.24,20.8679
351.292,15.577
351.34,11.8221
351.385,9.0517
351.429,6.96049
351.474,5.38689
351.518,4.21897
351.563,3.3605
351.605,2.76638
351.655,2.24907
351.713,1.83261
351.78,1.51573
351.858,1.27394
351.934,1.12214
352.024,1.00592
352.13,0.942375
352.153,0.93952
352.235,0.97306
352.296,1.05943
352.346,1.1917
352.389,1.37326
352.433,1.6379
352.477,2.012
352.521,2.52678
352.564,3.21717
352.613,4.22831
352.663,5.58685
352.718,7.52042
352.782,10.325
352.873,15.2519
353.03,24.3911
353.12,28.1126
353.201,29.4565
353.209,29.4683
353.288,28.4069
353.369,25.3432
353.502,17.8448
353.616,11.3307
353.686,7.99008
353.742,5.90602
353.792,4.39372
353.836,3.37733
353.881,2.55322
353.92,2.00863
353.958,1.58707
353.997,1.2652
354.041,0.993899
354.084,0.8039
354.132,0.652998
354.185,0.539675
354.239,0.464579
354.292,0.414772
354.357,0.377644
354.415,0.360146
354.452,0.356499
354.527,0.368517
354.583,0.398581
354.638,0.452658
354.69,0.530829
354.746,0.650054
354.801,0.81294
354.864,1.05783
354.943,1.44995
355.151,2.67405
355.245,3.0599
355.328,3.17949
355.41,3.05967
355.503,2.67785
355.733,1.2968
355.804,0.946503
355.86,0.723933
355.916,0.549074
355.962,0.436562
356.009,0.350014
356.055,0.284977
356.11,0.229949
356.158,0.196101
356.219,0.167366
356.291,0.145862
356.364,0.132713
356.46,0.12198
356.684,0.108798
357.055,0.0978165
357.436,0.0923617
357.818,0.0908976
358.214,0.0939598
358.512,0.100814
358.757,0.11158
358.975,0.12854
359.12,0.147361
359.239,0.17196
359.332,0.202662
359.401,0.238221
359.459,0.281704
359.517,0.344787
359.57,0.427736
359.616,0.528068
359.663,0.662951
359.709,0.842111
359.755,1.0763
359.808,1.4204
359.858,1.85023
359.923,2.54603
360.003,3.62366
360.225,7.22476
360.312,8.25789
360.399,8.69594
360.41,8.70159
360.492,8.39286
360.568,7.60417
360.695,5.65669
360.828,3.51484
360.901,2.57677
360.962,1.95754
361.014,1.56146
361.066,1.27851
361.11,1.11901
361.155,1.02896
361.199,1.00138
361.244,1.02939
361.3,1.13381
361.365,1.33231
361.594,2.24869
361.68,2.45878
361.739,2.50106
361.825,2.39979
361.918,2.09969
362.152,1.02881
362.224,0.756181
362.291,0.556575
362.348,0.427272
362.399,0.33764
362.451,0.270256
362.503,0.220671
362.554,0.184729
362.618,0.153966
362.69,0.131171
362.774,0.114357
362.895,0.0998643
363.039,0.0893288
363.28,0.0787354
363.597,0.0707239
364.037,0.064718
364.698,0.06095
365.138,0.0604175
365.889,0.0622669
366.641,0.0682729
367.142,0.0766682
367.414,0.0851303
367.571,0.0941559
367.676,0.105592
367.754,0.120956
367.816,0.140826
367.877,0.170369
367.931,0.20955
367.985,0.264988
368.039,0.341305
368.093,0.443022
368.154,0.590157
368.217,0.786793
368.31,1.1407
368.481,1.84608
368.576,2.11641
368.662,2.20495
368.749,2.11875
368.826,1.9122
368.987,1.28341
369.089,0.899278
369.16,0.688607
369.218,0.555865
369.277,0.458024
369.338,0.391536
369.384,0.362148
369.446,0.346048
369.461,0.345684
369.509,0.353019
369.573,0.382394
369.638,0.434673
369.703,0.514144
369.767,0.630446
369.824,0.7758
369.88,0.976608
369.933,1.24553
369.978,1.55831
370.025,1.9796
370.073,2.5526
370.123,3.34528
370.176,4.42873
370.237,6.05069
370.302,8.22001
370.394,12.0075
370.575,20.0243
370.663,22.6827
370.749,23.619
370.835,22.669
370.931,19.6576
371.166,9.20972
371.241,6.47664
371.299,4.77654
371.353,3.54173
371.402,2.66577
371.447,2.05273
371.492,1.58507
371.537,1.23501
371.582,0.977141
371.623,0.800281
371.668,0.662023
371.722,0.546484
371.776,0.468615
371.848,0.401756
371.919,0.360158
372.027,0.322989
372.171,0.296638
372.386,0.279431
373.51,0.262599
373.761,0.257702
373.964,0.260095
374.144,0.274068
374.278,0.302341
374.35,0.33209
374.417,0.378936
374.471,0.439002
374.518,0.517632
374.565,0.632261
374.606,0.770665
374.646,0.959133
374.686,1.21287
374.727,1.5498
374.766,1.9718
374.808,2.55599
374.855,3.4192
374.903,4.52304
374.96,6.17966
375.027,8.63903
375.124,12.9901
375.28,20.3023
375.364,23.1239
375.449,24.3471
375.46,24.3629
375.539,23.5059
375.619,21.1258
375.744,15.5006
375.87,9.57246
375.943,6.73643
376.002,4.91938
376.055,3.60912
376.105,2.67438
376.15,2.02872
376.19,1.5781
376.231,1.23434
376.272,0.97676
376.312,0.787189
376.353,0.64945
376.396,0.550274
376.446,0.474259
376.497,0.433885
376.548,0.422627
376.598,0.438996
376.635,0.469943
376.685,0.542903
376.725,0.633368
376.77,0.778893
376.815,0.982925
376.86,1.25993
376.905,1.62534
376.953,2.11921
377.01,2.88989
377.073,3.96895
377.156,5.74856
377.347,10.3392
377.439,11.9237
377.525,12.5455
377.535,12.5533
377.617,12.1359
377.718,10.6584
377.877,7.65607
377.95,6.67815
378.004,6.26867
378.057,6.15524
378.127,6.41937
378.218,7.2891
378.377,9.08581
378.469,9.54623
378.482,9.55166
378.566,9.20595
378.649,8.27732
378.781,6.0412
378.909,3.78959
378.982,2.73071
379.045,1.98835
379.099,1.49561
379.148,1.149
379.193,0.897714
379.238,0.704176
379.283,0.55762
379.331,0.442845
379.377,0.36136
379.429,0.29643
379.48,0.250649
379.542,0.212698
379.625,0.179893
379.728,0.154508
379.852,0.135362
380.017,0.11908
380.223,0.10637
380.481,0.0971029
380.832,0.0915418
381.007,0.0910236
381.307,0.0935726
381.542,0.0999295
381.712,0.110524
381.814,0.124196
381.882,0.140424
381.933,0.159087
381.993,0.191649
382.044,0.232749
382.095,0.290574
382.146,0.370146
382.197,0.476824
382.249,0.620931
382.31,0.837056
382.378,1.14112
382.48,1.70434
382.638,2.62543
382.736,3.02179
382.822,3.14486
382.904,3.03549
382.994,2.69548
383.241,1.32402
383.313,1.0046
383.379,0.776624
383.437,0.632291
383.485,0.547712
383.534,0.493391
383.582,0.466993
383.598,0.464171
383.646,0.473804
383.699,0.517748
383.745,0.589645
383.791,0.701627
383.837,0.866244
383.878,1.0735
383.92,1.35322
383.961,1.73005
384.008,2.28134
384.054,3.00769
384.105,4.06078
384.153,5.32205
384.21,7.20045
384.286,10.2923
384.412,16.6375
384.533,22.6712
384.622,25.7494
384.706,26.8719
384.71,26.8741
384.792,25.9204
384.874,23.252
385.005,16.8504
385.129,10.5588
385.198,7.66618
385.258,5.61361
385.313,4.14123
385.364,3.07274
385.41,2.33378
385.452,1.81485
385.495,1.40841
385.538,1.1034
385.581,0.877367
385.624,0.711403
385.673,0.577656
385.723,0.481063
385.785,0.399979
385.848,0.346819
385.935,0.299648
386.035,0.268015
386.146,0.251795
386.178,0.250856
386.253,0.257165
386.318,0.275074
386.382,0.30903
386.446,0.364261
386.509,0.443484
386.573,0.555465
386.654,0.741051
386.772,1.08933
386.907,1.49504
387.007,1.70174
387.087,1.75788
387.174,1.69289
387.272,1.48107
387.516,0.727606
387.595,0.530007
387.656,0.409374
387.717,0.317022
387.77,0.257814
387.831,0.207918
387.893,0.174044
387.963,0.149315
388.033,0.134499
388.138,0.123035
388.279,0.117583
388.335,0.117039
388.545,0.120429
388.703,0.129811
388.808,0.142981
388.887,0.161111
388.953,0.186902
389.005,0.21957
389.052,0.261768
389.098,0.322349
389.137,0.394338
389.176,0.490799
389.219,0.628322
389.261,0.810873
389.303,1.04889
389.345,1.35321
389.394,1.80588
389.448,2.44507
389.511,3.38106
389.597,4.96736
389.794,9.06832
389.889,10.4685
389.974,10.957
389.98,10.9596
390.061,10.5716
390.145,9.45076
390.277,6.79135
390.401,4.24125
390.47,3.05496
390.53,2.23849
390.577,1.71432
390.625,1.29979
390.673,0.981657
390.713,0.779113
390.753,0.623882
390.791,0.512313
390.835,0.418643
390.879,0.355456
390.916,0.321415
390.96,0.298952
390.997,0.293676
391.043,0.303329
391.091,0.333778
391.139,0.388134
391.188,0.471719
391.236,0.591746
391.284,0.756835
391.332,0.971699
391.387,1.29958
391.449,1.77272
391.517,2.43895
391.623,3.70142
391.78,5.66761
391.873,6.4656
391.96,6.73448
392.047,6.46998
392.134,5.7365
392.286,3.8628
392.39,2.60074
392.466,1.84375
392.529,1.34642
392.582,1.02728
392.635,0.783662
392.679,0.63008
392.723,0.513747
392.767,0.427646
392.819,0.355331
392.863,0.314582
392.916,0.282626
392.975,0.262164
393.074,0.250519
393.193,0.257235
393.311,0.277777
393.43,0.311004
393.549,0.361026
393.657,0.431182
393.744,0.51778
393.809,0.614202
393.864,0.727898
393.92,0.892794
393.974,1.12143
394.021,1.39315
394.067,1.75969
394.114,2.24999
394.163,2.94741
394.215,3.90184
394.266,5.14464
394.324,6.94664
394.391,9.62365
394.475,13.8699
394.701,27.1911
394.791,30.9831
394.878,32.5694
394.891,32.5959
394.974,31.4605
395.069,27.7759
395.228,18.4959
395.341,12.0455
395.414,8.6427
395.477,6.3292
395.53,4.79892
395.582,3.60977
395.63,2.78915
395.674,2.2028
395.721,1.73156
395.767,1.3802
395.814,1.12046
395.868,0.902799
395.921,0.754123
395.983,0.633009
396.058,0.537503
396.132,0.476444
396.231,0.430423
396.306,0.418444
396.381,0.429396
396.431,0.454133
396.481,0.498282
396.534,0.573565
396.587,0.688316
396.64,0.855032
396.692,1.08781
396.745,1.4011
396.8,1.82568
396.862,2.43943
396.943,3.44554
397.174,6.87333
397.265,7.83674
397.352,8.20382
397.36,8.2065
397.44,7.9421
397.521,7.1816
397.652,5.30912
397.79,3.2373
397.863,2.34305
397.924,1.74726
397.982,1.30019
398.032,1.00498
398.081,0.779556
398.131,0.611742
398.175,0.503239
398.221,0.417782
398.276,0.345963
398.322,0.304718
398.377,0.270718
398.451,0.242571
398.536,0.22446
398.62,0.214573
398.825,0.206282
398.86,0.206137
399.071,0.210372
399.353,0.227388
399.635,0.257692
399.917,0.305703
400.164,0.370183
400.34,0.436967
400.504,0.524107
400.639,0.625812
400.752,0.744185
400.859,0.903907
400.944,1.08363
401.028,1.34062
401.096,1.63175
401.163,2.03523
401.227,2.55595
401.29,3.26208
401.355,4.23077
401.424,5.60083
401.497,7.47647
401.582,10.2797
401.719,15.8517
401.874,22.2055
401.974,24.9737
402.065,25.8445
402.146,25.1427
402.252,22.3434
402.432,14.9683
402.552,10.2088
402.631,7.66032
402.7,5.88807
402.767,4.56
402.829,3.6295
402.891,2.93704
402.961,2.38121
403.027,2.01794
403.106,1.73494
403.165,1.60022
403.244,1.49641
403.323,1.46165
403.425,1.51003
403.501,1.62643
403.578,1.84027
403.641,2.12921
403.705,2.5692
403.76,3.12454
403.812,3.85128
403.863,4.84043
403.915,6.16541
403.967,7.90623
404.026,10.5065
404.085,13.8532
404.157,19.0306
404.253,27.5471
404.463,48.3459
404.558,54.7858
404.65,57.0175
404.739,54.9291
404.827,49.1472
404.978,34.5778
405.105,22.1537
405.187,15.6509
405.248,11.8255
405.307,8.89211
405.361,6.81696
405.417,5.20063
405.471,4.0381
405.526,3.20236
405.581,2.62072
405.635,2.23722
405.677,2.05212
405.74,1.92712
405.761,1.92325
405.824,2.02247
405.887,2.29273
405.95,2.74504
406.015,3.41705
406.093,4.47411
406.242,7.00549
406.356,8.85969
406.444,9.79193
406.517,10.0545
406.605,9.69072
406.696,8.6227
406.947,4.37489
407.028,3.28606
407.096,2.60954
407.157,2.17447
407.225,1.85478
407.292,1.66441
407.389,1.52502
407.59,1.32834
407.744,1.07973
407.933,0.732465
408.031,0.593948
408.105,0.522957
408.163,0.489605
408.222,0.479975
408.283,0.499469
408.347,0.56047
408.401,0.651636
408.454,0.789319
408.508,0.984455
408.567,1.27923
408.625,1.66542
408.691,2.2304
408.775,3.13917
409.005,6.08147
409.107,6.99765
409.195,7.28986
409.199,7.29034
409.28,7.06229
409.372,6.29727
409.514,4.52482
409.64,2.91407
409.717,2.10371
409.781,1.57046
409.838,1.19414
409.891,0.924524
409.946,0.712994
409.995,0.575483
410.05,0.460984
410.098,0.389396
410.154,0.331566
410.223,0.28433
410.306,0.250831
410.413,0.228256
410.521,0.218055
410.652,0.214677
410.827,0.220395
411.062,0.244758
411.244,0.280965
411.374,0.321769
411.478,0.369937
411.569,0.432321
411.634,0.497014
411.698,0.587701
411.753,0.699118
411.807,0.857928
411.853,1.04248
411.898,1.293
411.945,1.64311
411.991,2.1016
412.036,2.70941
412.082,3.50322
412.134,4.68802
412.184,6.15403
412.242,8.32671
412.311,11.5696
412.394,16.4317
412.613,30.8307
412.708,35.18
412.799,36.6711
412.8,36.6712
412.887,35.3027
412.979,31.2861
413.133,21.2751
413.247,13.9449
413.321,9.98191
413.383,7.33721
413.44,5.41524
413.492,4.06263
413.54,3.09936
413.586,2.40045
413.631,1.86918
413.677,1.47082
413.725,1.1608
413.771,0.946508
413.825,0.762526
413.88,0.634337
413.935,0.543712
414.007,0.460435
414.105,0.388577
414.203,0.342003
414.32,0.304939
414.476,0.275238
414.658,0.260952
414.684,0.260568
414.796,0.264397
414.916,0.282493
415.006,0.31398
415.067,0.351223
415.127,0.410827
415.179,0.491663
415.226,0.596442
415.271,0.739462
415.316,0.937913
415.361,1.20936
415.406,1.57455
415.451,2.05667
415.5,2.75134
415.549,3.63214
415.608,4.99554
415.675,6.97207
415.76,10.0883
415.961,18.4334
416.06,21.4461
416.15,22.5451
416.16,22.5574
416.249,21.6591
416.338,19.1836
416.49,12.9899
416.605,8.34606
416.681,5.87643
416.74,4.33784
416.794,3.22151
416.841,2.4675
416.888,1.88629
416.935,1.4507
416.977,1.16427
417.019,0.95505
417.061,0.80868
417.103,0.71366
417.141,0.665055
417.191,0.646899
417.233,0.670108
417.287,0.749127
417.34,0.888121
417.393,1.09565
417.447,1.38258
417.505,1.80304
417.572,2.4262
417.652,3.37959
417.785,5.33939
417.918,7.27623
418.016,8.23344
418.1,8.518
418.186,8.22444
418.274,7.37904
418.416,5.3231
418.55,3.35418
418.625,2.44836
418.692,1.81696
418.748,1.40365
418.804,1.08767
418.859,0.854783
418.915,0.689591
418.965,0.587829
419.027,0.506656
419.077,0.470554
419.145,0.454684
419.213,0.474803
419.269,0.522695
419.326,0.60812
419.371,0.713592
419.417,0.864252
419.462,1.0752
419.507,1.36543
419.553,1.75779
419.598,2.27853
419.643,2.95603
419.692,3.8884
419.746,5.21247
419.805,7.05417
419.88,9.94364
419.99,15.163
420.137,22.3574
420.229,25.6067
420.312,26.9021
420.33,26.9496
420.416,25.9907
420.505,23.138
420.646,16.4525
420.773,10.3486
420.852,7.25545
420.915,5.29419
420.97,3.94836
421.017,3.04428
421.064,2.33976
421.113,1.78692
421.159,1.40229
421.204,1.11526
421.249,0.903292
421.3,0.733122
421.35,0.612296
421.411,0.511394
421.471,0.441616
421.552,0.377296
421.673,0.312999
421.824,0.258112
422.005,0.211174
422.217,0.172551
422.419,0.146684
422.671,0.124292
422.923,0.109161
423.225,0.0971134
423.628,0.0875466
424.112,0.0822093
424.394,0.0814769
424.802,0.0844149
424.966,0.0889543
425.088,0.0969694
425.166,0.107123
425.243,0.124199
425.306,0.146976
425.369,0.180979
425.426,0.224747
425.483,0.28441
425.546,0.373142
425.615,0.501597
425.695,0.689222
425.836,1.09998
425.972,1.48175
426.068,1.65271
426.141,1.6954
426.224,1.64181
426.313,1.47474
426.463,1.05025
426.593,0.68053
426.672,0.497064
426.736,0.381561
426.799,0.293157
426.855,0.235507
426.91,0.193176
426.974,0.159568
427.037,0.137623
427.097,0.12447
427.18,0.11385
427.292,0.107645
427.426,0.105748
427.721,0.109312
428.042,0.119793
428.34,0.1369
428.563,0.157512
428.738,0.181981
428.897,0.214992
429.036,0.257614
429.155,0.309809
429.274,0.38252
429.391,0.479835
429.516,0.615885
429.762,0.954684
429.939,1.17658
430.063,1.26194
430.124,1.27362
430.234,1.24043
430.374,1.11195
430.736,0.630011
430.879,0.483249
430.998,0.393713
431.117,0.329561
431.256,0.278712
431.415,0.241853
431.598,0.216639
431.836,0.199856
432.015,0.19572
432.168,0.199987
432.259,0.210201
432.328,0.225811
432.396,0.253446
432.453,0.291001
432.51,0.348174
432.556,0.413235
432.607,0.513279
432.659,0.648872
432.716,0.850317
432.773,1.11391
432.842,1.52002
432.924,2.13939
433.158,4.18599
433.259,4.8007
433.35,4.99314
433.437,4.81062
433.533,4.23703
433.705,2.72766
433.814,1.80566
433.891,1.28522
433.951,0.962277
434.005,0.73211
434.06,0.555803
434.109,0.436212
434.158,0.346847
434.207,0.281415
434.26,0.231212
434.307,0.199944
434.369,0.171541
434.447,0.149763
434.541,0.13479
434.665,0.123618
434.915,0.111731
435.289,0.102714
435.726,0.099607
436.056,0.102409
436.387,0.111315
436.635,0.124533
436.8,0.139212
436.924,0.156893
437.007,0.175691
437.083,0.203446
437.142,0.236939
437.189,0.276279
437.235,0.332358
437.282,0.412453
437.323,0.509851
437.364,0.641435
437.405,0.817433
437.446,1.04994
437.489,1.36922
437.532,1.78317
437.578,2.3641
437.625,3.10208
437.682,4.23035
437.74,5.68939
437.818,8.08415
438.062,16.9321
438.163,19.4744
438.254,20.2979
438.256,20.2983
438.35,19.5057
438.455,17.142
438.607,12.9317
438.689,11.3924
438.753,10.8848
438.777,10.8801
438.849,11.4659
438.921,12.8618
439.161,19.6535
439.261,21.168
439.293,21.277
439.385,20.4866
439.47,18.4353
439.595,13.9442
439.737,8.54179
439.816,6.05557
439.881,4.42276
439.936,3.33055
439.985,2.55996
440.032,1.99007
440.075,1.59415
440.118,1.2949
440.161,1.07534
440.204,0.919981
440.246,0.815231
440.301,0.736632
440.36,0.701105
440.404,0.696606
440.676,0.767458
440.685,0.767725
440.808,0.740777
440.952,0.643822
441.183,0.44818
441.3,0.377633
441.373,0.350406
441.471,0.333935
441.495,0.333281
441.569,0.339209
441.667,0.365202
441.766,0.414223
441.867,0.492698
441.952,0.587398
442.04,0.725977
442.123,0.901024
442.217,1.16454
442.324,1.56442
442.451,2.16629
442.696,3.42561
442.794,3.77724
442.909,3.94469
442.916,3.94502
443.019,3.81801
443.142,3.38759
443.466,1.72895
443.574,1.28641
443.664,0.995034
443.75,0.782874
443.839,0.618517
443.93,0.494567
444.022,0.404938
444.133,0.328649
444.24,0.276248
444.368,0.231449
444.512,0.1961
444.681,0.167028
444.883,0.142949
445.134,0.123068
445.441,0.108052
445.686,0.101096
445.931,0.0989773
446.078,0.10276
446.186,0.111479
446.267,0.12409
446.347,0.144653
446.428,0.175959
446.509,0.220368
446.607,0.292831
446.875,0.539771
446.973,0.602254
447.068,0.623967
447.167,0.60034
447.27,0.533181
447.529,0.296304
447.625,0.22676
447.712,0.180483
447.782,0.154402
447.851,0.136437
447.917,0.125377
448.009,0.116545
448.148,0.112337
448.194,0.112334
448.419,0.117193
448.749,0.133362
448.98,0.152754
449.112,0.170637
449.227,0.19635
449.309,0.226608
449.377,0.265063
449.436,0.313198
449.495,0.381044
449.554,0.475421
449.612,0.604025
449.671,0.774686
449.736,1.02206
449.81,1.37807
449.901,1.93351
450.134,3.52168
450.237,3.99991
450.332,4.15374
450.429,4.00137
450.531,3.57208
450.704,2.65788
450.771,2.42139
450.818,2.35622
450.865,2.4053
450.913,2.60363
450.96,2.99398
451.002,3.55243
451.044,4.35388
451.086,5.45026
451.129,6.89895
451.178,9.11487
451.231,12.207
451.287,16.4017
451.354,22.8204
451.439,32.9204
451.682,66.39
451.776,75.2474
451.868,78.4509
451.87,78.4521
451.959,75.5623
452.048,67.5542
452.193,48.0411
452.322,30.1638
452.396,21.7504
452.459,15.8349
452.518,11.5146
452.568,8.69729
452.617,6.49498
452.662,4.95605
452.707,3.77863
452.751,2.89265
452.796,2.2356
452.841,1.75422
452.888,1.39354
452.934,1.13627
452.987,0.931359
453.04,0.791232
453.107,0.67446
453.187,0.585624
453.296,0.512621
453.442,0.458047
453.617,0.426532
453.734,0.419223
453.925,0.427241
454.117,0.463438
454.26,0.518915
454.38,0.595897
454.5,0.715108
454.613,0.879069
454.747,1.14683
454.946,1.6578
455.295,2.64119
455.425,3.16447
455.528,3.7954
455.633,4.71483
455.741,5.99595
456.072,10.8721
456.186,11.9093
456.268,12.1699
456.381,11.7755
456.516,10.346
456.79,6.38616
456.899,5.2131
456.981,4.65078
457.063,4.40187
457.083,4.39144
457.161,4.54964
457.228,4.93932
457.318,5.8119
457.434,7.44255
457.668,11.2204
457.781,12.3269
457.855,12.5406
457.955,12.1003
458.052,10.9719
458.346,5.91741
458.425,4.84485
458.491,4.20585
458.539,3.91428
458.602,3.77826
458.649,3.87655
458.696,4.16005
458.759,4.84303
458.827,5.98257
458.901,7.69651
459.017,11.1102
459.179,16.1005
459.272,18.0854
459.367,18.8265
459.455,18.1734
459.558,15.928
459.733,10.2885
459.846,6.76316
459.924,4.79841
459.986,3.55802
460.041,2.6887
460.097,2.01648
460.145,1.56708
460.196,1.20694
460.247,0.943184
460.298,0.753727
460.35,0.619932
460.408,0.516168
460.467,0.448963
460.525,0.406733
460.613,0.374849
460.668,0.369383
460.745,0.379153
460.811,0.40575
460.886,0.463353
460.95,0.544201
461.014,0.663995
461.078,0.833463
461.144,1.07387
461.217,1.42256
461.303,1.95472
461.431,2.93903
461.596,4.22556
461.693,4.74144
461.789,4.92465
461.881,4.75257
461.972,4.28427
462.143,2.97226
462.267,2.03876
462.337,1.62644
462.396,1.3648
462.455,1.18891
462.514,1.10158
462.543,1.09117
462.592,1.12162
462.64,1.20948
462.701,1.39588
462.773,1.70848
462.924,2.56411
