92-U-238(n,elastic) ENDF/B-VII.1
7755.16,9.99482
7756.62,10.2837
7757.97,11.4874
7758.96,12.2004
7759.06,12.2077
7759.83,11.7991
7761.17,10.2037
7762.13,9.52119
7765.13,8.92797
7769.99,8.18713
7772.49,7.91291
7773.02,7.87022
7774.11,8.20976
7774.95,8.47115
7775.61,8.14758
7776.29,7.18764
7777.48,5.01894
7777.97,4.41607
7778.27,4.27712
7778.54,4.41634
7778.76,4.79052
7778.95,5.39236
7779.15,6.32099
7779.34,7.68967
7779.54,9.57402
7779.76,12.3566
7780.0,16.4422
7780.27,22.4555
7780.59,31.421
7781.07,47.9347
7781.79,73.5347
7782.23,84.4101
7782.64,88.5793
7782.7,88.6496
7783.16,84.9944
7783.72,72.6733
7784.71,46.1534
7785.14,37.1683
7785.58,30.4636
7786.06,25.5241
7786.62,21.9243
7787.39,19.1069
7788.29,17.1775
7789.95,15.1255
7792.29,13.4987
7801.43,9.53539
7803.35,8.23216
7804.67,7.14306
7804.87,7.06837
7805.27,7.18981
7805.57,7.67589
7805.87,8.69057
7806.15,10.3384
7806.42,12.5609
7806.72,16.1145
7807.1,21.8904
7808.18,41.4711
7808.65,47.1413
7809.12,49.0276
7809.61,47.5078
7810.59,41.7858
7811.44,40.5194
7812.19,39.4542
7812.78,36.2353
7814.2,24.6218
7814.69,21.6837
7815.26,19.3985
7815.84,17.9808
7817.18,16.2487
7819.16,15.0052
7824.65,13.4562
7836.72,11.4126
7840.68,10.2585
7841.32,10.6397
7841.83,11.6962
7842.36,13.7305
7843.69,20.9153
7844.21,22.283
7844.4,22.3627
7844.83,21.7276
7846.07,17.1304
7846.62,16.1111
7846.71,16.0774
7847.25,16.651
7848.64,20.5913
7849.02,20.9312
7849.65,20.2153
7851.33,15.5644
7852.04,14.4159
7853.49,13.4506
7857.21,12.6751
7863.96,12.1106
7864.64,12.0982
7866.11,12.1184
7878.19,11.4883
7880.0,11.4479
7883.21,11.9688
7886.54,11.2345
7902.53,10.5031
7904.09,10.7791
7906.17,12.2563
7906.31,12.2683
7907.19,11.7938
7908.0,11.3095
7908.3,11.4579
7908.77,12.345
7909.22,13.9914
7910.45,19.9088
7910.97,21.1176
7911.16,21.173
7911.64,20.4771
7913.27,14.8191
7914.07,13.2114
7915.16,12.2553
7916.97,11.6602
7918.28,11.5602
7919.45,11.5858
7924.73,10.9433
7925.22,10.9285
7928.25,11.1213
7932.93,10.8518
7934.14,11.1962
7935.03,12.2382
7936.55,15.2771
7937.07,15.6457
7937.74,15.0436
7939.25,11.8511
7939.95,10.967
7940.88,10.493
7943.25,10.253
7944.66,10.569
7946.6,11.7022
7946.82,11.7226
7947.92,11.325
7949.51,10.5268
7957.81,9.79236
7959.13,9.76383
7960.7,10.4191
7961.93,10.8991
7962.08,10.9022
7964.62,10.1408
7966.25,10.0371
7967.22,10.0715
7975.14,8.68323
7976.59,8.1949
7977.18,8.15716
7977.64,8.46904
7978.11,9.37973
7978.51,10.8662
7978.97,13.4595
7980.22,22.7067
7980.7,24.7427
7980.97,25.0886
7981.39,24.4283
7982.1,21.0371
7982.97,16.2227
7983.5,14.1901
7983.99,12.9881
7984.64,12.1808
7985.51,11.883
7986.58,12.2652
7988.18,13.423
7988.33,13.4365
7989.22,12.8701
7990.56,11.0886
7991.64,10.3161
7995.4,9.6928
7996.04,9.67262
7998.46,9.85463
7999.92,9.76254
8001.04,9.94862
8002.16,10.8567
8003.31,11.9156
8003.61,11.9812
8004.37,11.5804
8006.0,9.75605
8006.96,9.24592
8021.93,7.70496
8027.28,6.6452
8030.21,5.70686
8031.87,4.79351
8032.82,4.24489
8033.07,4.19638
8033.42,4.31867
8033.72,4.72045
8033.96,5.37666
8034.21,6.43344
8034.45,7.9247
8034.69,9.97164
8034.94,12.7492
8035.26,17.3299
8035.7,25.3083
8036.52,41.0092
8036.97,46.8793
8037.37,48.7314
8037.77,47.1179
8038.22,42.0076
8039.37,23.9677
8039.81,18.5475
8040.22,14.8392
8040.64,12.2437
8041.11,10.2503
8041.74,8.53552
8042.66,6.85357
8044.12,4.70853
8044.62,4.12156
8045.0,3.88435
8045.1,3.87511
8045.31,3.96702
8045.52,4.25545
8045.69,4.67616
8045.88,5.41112
8046.07,6.49387
8046.26,8.00601
8046.47,10.2949
8046.69,13.5129
8046.93,18.1369
8047.19,24.7206
8047.52,34.7128
8047.96,51.612
8048.77,85.3966
8049.26,99.7231
8049.69,105.086
8049.78,105.242
8050.26,100.518
8050.77,88.0993
8051.83,55.8191
8052.29,44.8466
8052.76,36.612
8053.23,30.9363
8053.83,26.3054
8054.57,22.884
8055.46,20.3638
8056.77,18.0821
8058.87,15.8955
8061.28,14.5321
8066.2,12.9641
8069.48,12.394
8072.69,11.543
8089.31,9.02244
8093.63,7.97951
8097.16,6.49235
8099.12,5.26427
8101.19,3.48239
8101.61,3.2856
8101.66,3.28064
8101.91,3.34711
8102.16,3.63747
8102.37,4.13115
8102.56,4.84289
8102.75,5.88116
8102.94,7.32543
8103.15,9.42358
8103.35,12.1899
8103.57,15.9919
8103.83,21.8433
8104.13,30.3617
8104.52,44.1954
8105.52,83.5934
8105.96,96.1513
8106.37,101.339
8106.45,101.592
8106.89,98.3935
8107.36,88.3076
8108.56,53.235
8109.05,42.2331
8109.53,34.3421
8110.03,28.9378
8110.65,24.6749
8111.35,21.8064
8112.51,19.0266
8114.23,16.7329
8116.45,15.0175
8120.82,13.13
8132.47,9.92823
8134.52,8.99434
8136.9,7.41215
8137.09,7.40006
8137.48,7.67242
8137.77,8.28272
8138.07,9.40743
8138.35,11.1738
8138.64,13.6386
8138.96,17.5201
8139.38,23.9741
8140.36,40.9358
8140.85,46.5071
8141.29,48.1388
8141.75,46.3863
8142.41,39.6445
8143.3,28.9224
8143.85,23.8231
8144.31,20.8341
8144.95,18.0474
8145.81,15.9958
8146.93,14.6221
8149.32,13.153
8151.08,12.4295
8151.96,12.2794
8153.04,12.7402
8154.73,14.2617
8155.0,14.3171
8155.92,13.8868
8157.37,12.6172
8159.46,11.8133
8162.68,11.3881
8165.06,11.6847
8166.61,11.3044
8169.02,10.6364
8170.23,10.5694
8172.75,10.7574
8176.42,9.89492
8188.17,8.47623
8191.29,7.98424
8192.45,8.23199
8194.0,8.83061
8194.04,8.83094
8194.81,8.54896
8196.98,6.53712
8201.35,3.97033
8202.06,3.60027
8202.35,3.56857
8202.69,3.74784
8202.91,4.07829
8203.13,4.6596
8203.34,5.53572
8203.55,6.75064
8203.75,8.41334
8203.95,10.5193
8204.2,13.9059
8204.46,18.4811
8204.8,26.0527
8205.33,40.5286
8205.97,58.1262
8206.44,66.9243
8206.82,69.8336
8206.87,69.8786
8207.28,67.5497
8207.78,59.3709
8208.88,34.8948
8209.36,26.5098
8209.77,21.2005
8210.16,17.4979
8210.63,14.4679
8211.21,11.9572
8212.03,9.57629
8213.01,7.46843
8213.5,6.77143
8213.83,6.61894
8214.08,6.7867
8214.36,7.41032
8214.6,8.4812
8214.85,10.183
8215.1,12.766
8215.37,16.4032
8215.64,21.3722
8216.02,30.0675
8217.08,58.1789
8217.54,66.7052
8217.93,69.4543
8218.02,69.4653
8218.36,67.4425
8218.86,59.8431
8220.05,34.3001
8220.49,27.0314
8220.93,21.5711
8221.39,17.4343
8221.87,14.4113
8222.44,11.9521
8222.87,10.7882
8223.21,10.4435
8223.51,10.7643
8223.8,11.8386
8224.06,13.6818
8224.31,16.3214
8224.59,20.5179
8224.9,26.9518
8225.29,37.0689
8226.3,67.0377
8226.78,76.6221
8227.21,79.7657
8227.62,77.6291
8228.16,68.6924
8229.31,44.1537
8229.85,35.5195
8230.36,30.0158
8230.81,26.6507
8231.32,24.1317
8232.34,21.1452
8233.36,19.4095
8235.78,17.1322
8238.56,15.2403
8242.99,13.473
8253.18,10.2154
8256.43,8.60021
8258.31,7.1504
8260.02,5.41322
8260.42,5.23215
8260.75,5.40451
8260.98,5.82592
8261.22,6.61154
8261.45,7.88453
8261.68,9.78097
8261.92,12.4388
8262.15,15.9814
8262.42,21.4099
8262.75,29.608
8263.22,44.2222
8264.03,71.4232
8264.51,82.4888
8264.92,86.3269
8264.98,86.4217
8265.32,84.7389
8265.82,76.553
8267.03,47.3275
8267.53,38.0337
8268.03,31.4723
8268.45,27.7729
8268.94,24.7863
8269.69,22.014
8271.06,19.1849
8272.36,17.4599
8274.43,15.9768
8280.39,13.0413
8284.22,11.3544
8286.52,9.75829
8287.96,8.52308
8288.2,8.4854
8288.59,8.79809
8288.9,9.56251
8289.21,11.006
8289.48,12.9926
8289.77,16.0689
8290.1,20.8596
8290.55,29.1087
8291.49,48.3666
8291.96,54.7669
8292.33,56.6209
8292.43,56.6229
8292.81,54.7827
8293.43,47.2117
8294.33,33.7839
8294.89,27.4138
8295.37,23.6973
8295.97,20.8024
8296.69,18.8838
8298.04,17.141
8300.88,15.2885
8309.7,13.0144
8318.24,11.3165
8321.57,10.2171
8323.67,9.01437
8325.26,7.7593
8325.59,7.6719
8326.01,7.9623
8326.29,8.59008
8326.58,9.74337
8326.87,11.6667
8327.16,14.5047
8327.44,18.1912
8327.82,24.7322
8328.49,39.291
8329.12,52.1255
8329.58,58.0253
8329.91,59.3981
8330.31,57.8669
8330.83,51.748
8331.95,33.9429
8332.5,27.4754
8332.98,23.6114
8333.58,20.6107
8334.18,18.8635
8335.31,17.1051
8337.47,15.4846
8341.72,13.9765
8346.18,13.2772
8352.8,11.0989
8354.94,10.0016
8355.45,10.2744
8355.85,11.1223
8356.19,12.489
8356.58,14.9237
8357.02,19.0648
8358.24,33.2686
8358.72,36.7421
8359.04,37.4828
8359.47,36.5124
8360.12,31.9039
8361.06,23.8441
8361.67,20.1383
8362.3,17.7968
8363.03,16.3479
8364.17,15.2736
8366.23,14.3734
8369.89,13.5815
8372.06,13.4365
8374.69,14.23
8376.23,13.5769
8378.11,12.7374
8381.31,12.4314
8382.69,12.6828
8384.0,13.815
8385.45,15.1898
8385.78,15.2627
8386.86,14.6714
8388.66,12.5117
8389.88,11.7305
8395.57,10.4186
8398.15,9.36403
8398.68,9.6484
8399.05,10.3528
8399.43,11.6958
8399.83,14.048
8400.28,17.7654
8401.39,28.7859
8401.87,31.6878
8402.21,32.3381
8402.7,31.1925
8403.38,26.7937
8404.28,20.1579
8404.83,17.2907
8405.33,15.5505
8406.13,13.9218
8407.78,12.2057
8408.72,11.7626
8409.28,12.1581
8409.74,13.2122
8410.19,15.1492
8410.75,18.788
8411.74,25.88
8412.29,27.9751
8412.51,28.1749
8412.96,27.4451
8413.63,24.3766
8414.63,19.1115
8415.32,16.8009
8416.0,15.5329
8417.25,14.6344
8418.49,14.4746
8420.37,14.5305
8422.23,14.1468
8423.9,13.303
8427.01,12.7384
8428.08,12.7015
8429.72,12.7451
8440.81,12.0507
8443.61,12.242
8461.33,11.237
8462.83,11.6011
8464.7,12.4946
8464.84,12.5036
8467.56,11.7342
8485.72,10.4195
8490.42,9.57928
8492.85,8.73307
8493.36,8.93805
8493.73,9.50116
8494.11,10.623
8494.5,12.542
8494.93,15.7438
8495.6,22.3445
8496.32,29.3873
8496.82,32.1559
8497.09,32.6081
8497.63,31.2971
8498.49,25.6894
8499.19,21.2453
8499.91,18.4609
8501.27,15.8555
8502.98,13.1663
8504.32,12.2012
8508.29,11.4174
8509.0,11.3598
8510.81,11.6714
8512.33,12.1587
8513.61,11.6777
8514.97,10.8513
8517.25,10.2842
8522.89,9.36252
8526.81,7.90359
8528.68,6.8329
8528.76,6.81883
8529.1,6.92247
8529.44,7.43174
8529.72,8.34169
8530.0,9.86917
8530.29,12.2343
8530.57,15.5586
8530.86,19.9798
8531.28,28.1338
8532.33,51.5362
8532.8,58.6101
8533.22,60.8526
8533.27,60.8552
8533.71,58.532
8534.28,50.79
8535.29,34.0248
8535.74,28.2769
8536.25,23.6598
8536.78,20.5935
8537.45,18.3501
8538.39,16.6653
8540.31,15.028
8543.32,13.7258
8550.13,12.4213
8553.89,11.9338
8555.05,12.2418
8555.8,13.0661
8557.86,17.1547
8558.45,17.5405
8559.23,16.9814
8561.14,13.6333
8562.15,12.6134
8563.34,12.1618
8563.74,12.1312
8565.97,12.3487
8571.38,11.6781
8578.61,11.2482
8581.12,11.5593
8583.73,12.5053
8583.84,12.5061
8585.09,12.0083
8586.8,10.8897
8589.98,10.085
8590.99,9.99533
8591.71,10.4216
8592.36,11.5556
8593.21,14.1012
8594.08,16.5866
8594.69,17.1821
8595.27,16.6704
8596.96,13.1043
8597.93,11.9966
8598.82,11.534
8603.93,10.6344
8608.95,9.89268
8609.8,10.0549
8610.48,10.5519
8611.25,11.7257
8611.98,13.7134
8612.96,17.7609
8613.79,20.9617
8614.38,21.7554
8614.83,21.2446
8615.56,18.885
8616.67,14.7217
8617.4,13.0329
8618.12,12.1293
8619.42,11.4042
8624.57,10.3676
8629.46,9.48094
8632.87,8.45455
8634.93,7.283
8635.88,6.78059
8635.94,6.77649
8636.28,6.8918
8636.6,7.33792
8636.92,8.29335
8637.2,9.7069
8637.49,11.7968
8637.78,14.8165
8638.14,19.6506
8638.7,29.1646
8639.42,41.898
8639.9,47.4414
8640.35,49.1345
8640.71,47.8943
8641.17,43.549
8642.38,28.2641
8642.93,23.2543
8643.48,20.0828
8644.19,17.8049
8645.89,14.9691
8647.47,13.2863
8649.67,12.2328
8653.86,11.1233
8654.01,11.1193
8654.89,11.4801
8655.42,12.2518
8656.12,14.1913
8657.29,18.0845
8657.86,18.8812
8657.96,18.8981
8658.48,18.4292
8660.07,14.4902
8661.04,12.9815
8662.07,12.2715
8665.79,11.4525
8681.4,9.93177
8683.03,9.9805
8693.85,8.45522
8700.08,6.97908
8702.13,5.99576
8704.35,4.57273
8706.63,2.70515
8706.96,2.53239
8707.18,2.49351
8707.4,2.55204
8707.6,2.71714
8707.8,3.05665
8708.01,3.621
8708.18,4.28125
8708.36,5.30193
8708.55,6.68086
8708.76,8.72129
8708.96,11.3962
8709.2,15.3209
8709.45,20.6443
8709.72,28.0831
8710.05,39.1346
8710.55,59.3017
8711.38,94.7188
8711.86,109.664
8712.33,115.978
8712.44,116.196
8712.81,113.395
8713.39,100.447
8714.65,61.77
8715.13,50.2097
8715.65,41.1252
8716.16,34.9093
8716.79,30.103
8717.42,27.0235
8718.7,23.3549
8720.54,19.8428
8722.5,17.6257
8726.14,15.4811
8730.99,13.5522
8731.78,13.8993
8732.56,15.1569
8734.01,18.5134
8734.54,18.9244
8735.17,18.5059
8736.76,15.7181
8738.1,14.4181
8740.66,13.6107
8747.28,12.6801
8748.89,12.7302
8761.21,11.4219
8763.3,11.5425
8764.93,11.1118
8768.82,9.07545
8769.2,9.02991
8769.64,9.33118
8770.08,10.3028
8770.44,11.8712
8770.82,14.3745
8771.22,18.1581
8772.46,32.3558
8772.94,35.7236
8773.31,36.5996
8773.78,35.3992
8774.47,30.3442
8775.34,23.0942
8775.96,19.2943
8776.46,17.3068
8776.97,16.049
8777.88,14.8169
8779.41,13.8832
8783.28,12.8191
8784.55,12.7228
8786.84,12.8629
8790.95,12.1923
8792.38,12.14
8795.42,12.9743
8797.01,12.3886
8798.52,11.9483
8800.18,12.0655
8803.47,11.5297
8815.94,10.603
8819.76,9.96338
8820.52,10.1588
8821.22,10.9647
8822.02,12.7723
8823.09,15.4116
8823.72,15.9668
8824.41,15.3988
8826.04,12.4796
8827.07,11.4851
8829.29,10.7552
8837.3,9.23852
8840.32,8.14325
8841.8,7.4167
8842.29,7.33791
8842.78,7.58985
8843.15,8.18228
8843.52,9.32305
8843.85,10.9724
8844.19,13.5549
8844.58,17.5078
8845.04,23.8529
8846.18,42.5234
8846.69,47.9123
8847.09,49.3172
8847.54,47.7321
8848.05,42.6188
8849.25,27.0827
8849.76,22.1532
8850.26,18.7275
8850.77,16.4859
8851.45,14.639
8852.71,12.6677
8853.44,11.966
8853.81,11.821
8854.36,12.1228
8854.77,12.9858
8855.22,14.7969
8855.79,18.3547
8856.89,26.4343
8857.42,28.6269
8857.67,28.9007
8858.07,28.347
8858.67,25.7157
8859.86,19.1225
8860.41,17.0096
8861.05,15.4786
8862.11,14.2204
8864.61,13.1254
8872.99,11.5792
8878.36,10.8941
8880.72,11.1793
8881.92,10.8249
8886.29,7.85245
8886.71,7.76359
8887.12,8.03078
8887.44,8.64497
8887.75,9.78953
8888.08,11.7326
8888.38,14.2786
8888.73,18.2619
8889.25,25.9666
8890.09,39.2222
8890.58,44.2995
8891.0,45.824
8891.43,44.5522
8891.99,39.5568
8893.1,26.8709
8893.69,21.9575
8894.18,19.2318
8894.8,17.1413
8895.63,15.6816
8897.15,14.7035
8902.04,13.5245
8903.88,12.8557
8909.95,12.11
8910.27,12.1046
8912.87,12.3037
8917.59,11.489
8923.85,11.0867
8925.25,11.5235
8926.82,12.1449
8930.73,11.0294
8939.21,9.86685
8942.23,8.9955
8943.82,8.45832
8944.3,8.66827
8944.69,9.22394
8945.1,10.3974
8945.53,12.451
8945.97,15.4894
8947.17,25.463
8947.69,28.0142
8948.04,28.4652
8948.45,27.6934
8949.17,23.9641
8950.1,18.5534
8950.7,16.1943
8951.52,14.3973
8953.8,11.6253
8955.3,10.4874
8957.09,9.84126
8957.51,9.82347
8959.28,10.1955
8960.73,9.76051
8961.11,9.93165
8961.47,10.6259
8961.81,12.0596
8962.13,14.2706
8962.48,17.8475
8962.87,23.2725
8963.54,35.372
8964.22,47.222
8964.71,52.3488
8965.09,53.3624
8965.5,51.5921
8966.08,45.1522
8967.13,30.8665
8967.69,25.1304
8968.17,21.7764
8968.77,19.1216
8969.53,17.2451
8970.38,16.0914
8971.5,15.1633
8974.66,13.803
8979.13,12.933
8993.31,11.7217
8994.05,11.7046
8996.53,11.826
9001.6,11.23
9004.11,11.3949
9007.68,10.7606
9009.47,10.84
9012.22,10.5499
9013.24,10.9561
9014.03,12.0959
9015.62,15.7809
9016.12,16.1746
9016.78,15.5009
9017.71,13.6504
9018.06,13.4058
9018.5,13.9476
9018.89,15.3456
9019.47,18.8235
9020.37,24.7202
9020.91,26.5486
9021.1,26.6877
9021.6,25.8233
9022.48,21.6128
9023.19,18.1533
9023.71,16.5467
9024.23,15.8104
9024.4,15.7265
9025.79,16.0975
9026.61,15.6123
9028.66,12.3352
9029.78,11.5007
9034.58,10.3852
9035.51,10.7306
9036.3,11.8052
9037.86,14.9871
9038.43,15.3922
9039.2,14.8248
9040.88,12.2033
9041.91,11.3432
9044.84,10.4373
9049.91,9.04501
9051.98,8.03604
9053.79,6.84077
9054.01,6.80069
9054.45,7.03141
9054.79,7.69661
9055.08,8.81415
9055.35,10.3769
9055.62,12.5829
9055.94,16.1821
9056.31,21.7084
9056.94,33.4106
9057.63,46.0877
9058.11,51.7256
9058.52,53.302
9059.0,51.3125
9059.61,44.3807
9060.6,31.0386
9061.09,25.9956
9061.63,22.3212
9062.16,20.0442
9063.12,17.8013
9064.75,15.5385
9066.04,14.4277
9068.65,13.4212
9070.58,13.2021
9071.53,13.7091
9072.66,15.4856
9073.76,17.3598
9074.17,17.5603
9074.92,16.907
9076.71,13.337
9077.71,12.4525
9078.19,12.3539
9079.11,12.7412
9079.89,13.8581
9081.37,17.0865
9081.97,17.5806
9082.58,17.0592
9084.34,12.9911
9085.19,11.8426
9086.3,11.2645
9089.8,10.5211
9090.66,10.8357
9091.26,11.7195
9091.91,13.4676
9093.18,17.6566
9093.75,18.5105
9093.85,18.5434
9094.35,18.2091
9096.27,13.9734
9097.06,12.9594
9097.85,12.4423
9101.0,11.7589
9104.82,11.4734
9107.82,11.7543
9111.44,11.0593
9124.24,10.3237
9126.23,10.3653
9134.66,9.2885
9137.63,8.57352
9139.65,7.90508
9140.18,8.12168
9140.61,8.76104
9140.96,9.74142
9141.4,11.6856
9141.86,14.6869
9143.05,23.7962
9143.58,26.212
9143.92,26.6135
9144.32,25.9278
9144.91,23.1577
9145.96,16.9942
9146.6,14.2538
9147.07,12.9431
9147.54,12.0722
9148.47,11.0943
9150.01,10.3476
9150.53,10.2566
9151.47,10.5693
9152.03,11.3121
9152.71,12.9648
9153.92,16.8878
9154.53,17.7635
9154.58,17.7699
9155.11,17.1792
9155.72,15.2277
9156.89,10.6165
9157.41,9.10404
9158.09,7.84701
9159.02,6.8666
9161.2,5.05606
9162.14,4.25381
9162.55,4.1022
9162.89,4.24465
9163.16,4.65575
9163.39,5.31323
9163.62,6.35074
9163.85,7.91048
9164.07,9.96456
9164.32,12.9747
9164.59,17.4155
9164.88,23.3675
9165.24,32.9397
9165.85,52.3597
9166.53,73.4651
9167.03,84.2233
9167.48,87.7161
9167.55,87.7174
9168.06,83.5553
9168.67,71.4945
9169.7,47.6253
9170.22,38.3818
9170.74,31.7459
9171.32,26.8325
9171.93,23.5683
9172.54,21.4707
9173.44,19.6101
9174.92,18.3674
9177.15,17.0617
9179.59,15.2721
9182.44,14.4875
9186.05,14.0074
9188.19,14.187
9190.25,13.6499
9192.89,12.6212
9197.32,12.113
9199.79,12.3888
9209.83,10.6008
9212.02,9.71159
9213.95,8.69762
9214.03,8.69075
9214.57,8.96155
9214.99,9.82379
9215.35,11.2512
9215.72,13.6123
9216.11,17.1558
9216.69,23.9405
9217.51,34.2411
9218.03,38.3339
9218.4,39.2982
9218.93,37.837
9219.6,32.5622
9220.6,23.7623
9221.22,19.9121
9221.76,17.8075
9222.56,16.0417
9223.9,14.7417
9226.75,13.6446
9237.23,12.0617
9238.3,11.9423
9239.57,12.3032
9241.71,14.2097
9242.13,14.2913
9243.54,13.5994
9245.2,12.8087
9245.83,12.7583
9247.48,12.8691
9252.26,12.0832
9279.63,11.3202
9281.85,11.3511
9284.5,11.2125
9285.82,11.3906
9288.28,12.5546
9288.39,12.5584
9289.81,12.0198
9291.46,11.3191
9293.5,11.1892
9294.98,11.2337
9303.88,10.5682
9304.9,10.9898
9306.89,12.6966
9307.36,12.7964
9309.14,11.995
9311.14,11.4545
9318.24,10.7868
9325.89,10.3405
9327.38,10.6798
9329.48,12.0228
9329.88,12.0693
9332.26,11.1377
9334.55,10.7262
9344.79,10.1564
9346.47,10.1877
9354.55,9.42558
9357.8,8.62116
9359.0,8.31089
9359.51,8.5098
9360.01,9.23881
9360.45,10.5727
9360.9,12.6974
9361.49,16.6271
9362.42,23.1571
9362.95,25.3347
9363.23,25.7271
9363.64,25.3031
9364.29,22.8415
9365.51,16.8968
9366.22,14.5747
9367.03,12.9743
9368.24,11.7737
9370.41,10.93
9377.33,9.51663
9380.07,8.67207
9380.69,8.99712
9381.16,9.85451
9381.61,11.3592
9382.11,13.9698
9383.46,23.2344
9384.02,25.3395
9384.25,25.6066
9384.66,25.1616
9385.3,22.6822
9386.52,16.5622
9387.08,14.633
9387.83,13.0978
9388.71,12.2168
9389.59,11.7645
9393.11,10.9371
9403.93,9.799
9405.77,10.1312
9407.16,10.4918
9408.4,10.0915
9410.29,8.97613
9412.08,8.493
9412.97,8.43634
9414.82,8.71273
9415.7,9.39105
9417.42,11.9176
9417.94,12.1407
9418.8,11.9282
9419.23,12.2484
9419.55,13.0703
9419.87,14.6102
9420.23,17.3701
9420.65,21.8963
9421.91,39.0657
9422.41,43.2421
9422.76,44.1661
9423.21,42.8065
9423.89,36.7868
9424.95,25.2513
9425.55,20.5685
9426.09,17.7497
9426.75,15.7144
9427.53,14.3736
9428.57,13.393
9429.96,12.615
9433.98,11.4123
9440.16,10.4007
9441.39,10.7479
9443.44,12.3987
9443.73,12.4468
9444.52,12.0998
9446.56,10.1899
9448.19,9.59264
9456.64,7.91217
9459.08,7.17323
9461.43,5.97805
9463.52,4.67011
9463.94,4.56732
9464.3,4.65308
9464.7,5.04937
9465.06,5.77773
9465.43,6.95421
9465.87,8.9234
9466.5,12.6627
9467.59,20.3217
9468.1,24.9843
9468.5,30.0249
9468.92,37.3403
9469.45,49.5806
9470.47,76.5771
9470.99,85.4677
9471.4,87.6516
9471.95,83.6323
9472.58,71.8519
9473.59,49.3407
9474.11,40.1461
9474.69,32.9082
9475.23,28.3386
9475.87,24.8363
9476.84,21.7032
9478.14,19.3278
9480.12,17.2485
9483.43,15.3759
9486.85,14.5428
9487.25,14.5312
9489.99,15.0589
9491.28,14.5962
9492.99,13.4425
9495.44,12.8474
9508.46,11.8321
9511.92,11.4852
9519.67,10.7035
9524.57,9.45083
9526.64,8.58001
9527.14,8.7757
9527.55,9.40735
9527.94,10.6388
9528.33,12.6639
9528.71,15.5113
9529.3,21.1388
9530.16,29.9133
9530.69,33.2437
9531.04,33.9506
9531.52,33.0167
9532.23,28.6515
9533.24,21.3267
9533.85,18.1581
9534.44,16.1481
9535.29,14.5393
9536.15,13.7239
9538.52,12.6844
9541.36,12.0785
9541.82,12.0779
9544.04,12.316
9548.86,11.6039
9551.94,11.3836
9553.77,11.69
9555.98,12.7575
9556.1,12.7625
9558.3,12.0897
9559.51,12.7599
9560.73,13.494
9560.78,13.4953
9561.64,13.0567
9563.38,11.1676
9564.43,10.6074
9566.75,10.3871
9569.41,11.0663
9570.5,10.7087
9572.77,9.12193
9573.32,8.97914
9573.87,9.17075
9574.42,9.95627
9574.84,11.0946
9575.34,13.1895
9576.68,20.1498
9577.24,21.7176
9577.45,21.878
9577.89,21.4572
9578.61,19.1452
9579.75,14.7321
9580.49,12.8778
9581.23,11.8223
9582.66,10.8284
9584.72,10.0687
9584.78,10.0656
9585.46,10.2591
9586.1,10.9885
9587.03,13.0638
9588.0,15.2306
9588.53,15.6543
9589.21,15.1497
9591.01,11.5069
9591.7,10.5223
9592.37,10.0134
9592.59,9.97381
9593.18,10.3607
9593.6,11.2947
9594.03,12.9736
9594.51,15.8081
9595.92,26.6894
9596.46,29.062
9596.72,29.3804
9597.2,28.5696
9597.92,24.8605
9598.85,19.1424
9599.54,16.0396
9600.24,14.1979
9601.16,12.9849
9602.08,12.3953
9605.23,11.4559
9613.1,10.2269
9615.43,10.0328
9616.67,10.4276
9618.36,11.2808
9618.45,11.285
9619.45,10.8313
9621.57,8.73439
9625.66,6.21705
9625.88,6.17936
9626.31,6.37626
9626.64,6.91002
9626.91,7.73346
9627.18,9.00731
9627.46,10.886
9627.79,13.9036
9628.17,18.6876
9628.75,27.7301
9629.51,39.8919
9630.02,45.1737
9630.48,46.7054
9630.94,45.0634
9631.66,38.4072
9632.42,31.0646
9632.93,28.2917
9633.51,27.385
9634.48,27.9636
9635.18,27.0676
9636.09,23.5087
9637.11,19.0079
9637.75,17.0027
9638.5,15.5078
9639.98,14.0146
9646.86,10.6301
9647.14,10.5807
9647.81,10.9249
9648.31,11.8983
9648.76,13.5448
9649.33,16.7549
9650.52,24.7584
9651.1,26.8804
9651.37,27.1313
9651.92,26.2145
9652.94,21.5727
9653.76,18.0206
9654.52,15.9621
9655.6,14.5736
9658.43,13.0844
9661.26,12.2339
9662.33,12.1365
9665.18,12.7115
9671.4,11.5997
9677.43,10.9016
9679.07,11.1144
9680.56,12.1209
9681.61,13.5934
9683.26,16.7358
9683.78,17.0707
9684.47,16.6191
9686.5,13.229
9687.65,12.1902
9688.56,11.7397
9693.28,10.8674
9698.37,10.003
9699.48,10.3003
9700.07,10.9053
9700.89,12.4091
9702.11,14.9021
9702.73,15.3486
9703.56,14.7394
9705.36,12.0617
9706.53,11.2372
9707.62,11.0136
9708.93,11.3583
9710.63,12.162
9710.72,12.1636
9711.64,11.7878
9713.67,10.0806
9715.84,9.32051
9718.99,8.36269
9720.93,7.33701
9722.17,6.52852
9722.71,6.36527
9723.08,6.52025
9723.46,7.13188
9723.76,8.06538
9724.05,9.55481
9724.33,11.6028
9724.63,14.6285
9724.96,18.9658
9725.43,26.8071
9726.43,44.9917
9726.94,51.2912
9727.41,53.3727
9727.87,51.6957
9728.47,45.4163
9729.53,31.1517
9730.12,25.0118
9730.67,21.0616
9731.23,18.5236
