Batch-based tally statistics for PINSPEC
Tally type: Flux
Tally Domain: Geometry
Logarithmically spaced bins
# batches: 25	, # bins: 5000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0189714678, 0.0021479775, 0.0000000000, 0.0000070513, 0.0032827468
0.0190502611, 0.0022793456, 0.0000000000, 0.0000067705, 0.0029703875
0.0191293817, 0.0022417126, 0.0000000000, 0.0000068444, 0.0030531922
0.0192088309, 0.0021116872, 0.0000000000, 0.0000062496, 0.0029595203
0.0192886100, 0.0022582815, 0.0000000000, 0.0000060278, 0.0026692099
0.0193687205, 0.0024200605, 0.0000000000, 0.0000058485, 0.0024166704
0.0194491637, 0.0021705977, 0.0000000001, 0.0000077135, 0.0035536209
0.0195299411, 0.0022203458, 0.0000000000, 0.0000067912, 0.0030586371
0.0196110539, 0.0023975355, 0.0000000000, 0.0000050036, 0.0020869568
0.0196925036, 0.0023487614, 0.0000000000, 0.0000054879, 0.0023364915
0.0197742915, 0.0021891763, 0.0000000000, 0.0000065993, 0.0030145256
0.0198564192, 0.0023255040, 0.0000000001, 0.0000083014, 0.0035697210
0.0199388879, 0.0025339823, 0.0000000000, 0.0000058079, 0.0022919856
0.0200216992, 0.0022976235, 0.0000000001, 0.0000088196, 0.0038385945
0.0201048544, 0.0022632618, 0.0000000000, 0.0000069824, 0.0030851129
0.0201883550, 0.0025184836, 0.0000000000, 0.0000055572, 0.0022065773
0.0202722024, 0.0024647420, 0.0000000000, 0.0000063677, 0.0025834963
0.0203563980, 0.0022897763, 0.0000000001, 0.0000072005, 0.0031446152
0.0204409433, 0.0023792805, 0.0000000000, 0.0000061664, 0.0025917085
0.0205258397, 0.0026246181, 0.0000000000, 0.0000062338, 0.0023751238
0.0206110887, 0.0024075974, 0.0000000000, 0.0000056500, 0.0023467458
0.0206966918, 0.0023363067, 0.0000000000, 0.0000058230, 0.0024924104
0.0207826504, 0.0026641544, 0.0000000000, 0.0000062024, 0.0023280984
0.0208689661, 0.0025169441, 0.0000000001, 0.0000080319, 0.0031911479
0.0209556402, 0.0023949501, 0.0000000000, 0.0000056813, 0.0023721804
0.0210426743, 0.0025060291, 0.0000000000, 0.0000056063, 0.0022371424
0.0211300698, 0.0027199223, 0.0000000000, 0.0000067535, 0.0024829806
0.0212178284, 0.0024763724, 0.0000000000, 0.0000058649, 0.0023683336
0.0213059514, 0.0024475624, 0.0000000000, 0.0000068538, 0.0028002609
0.0213944405, 0.0027835188, 0.0000000000, 0.0000068828, 0.0024727139
0.0214832970, 0.0026017525, 0.0000000001, 0.0000070902, 0.0027251496
0.0215725226, 0.0024851221, 0.0000000001, 0.0000074103, 0.0029818733
0.0216621188, 0.0026038701, 0.0000000000, 0.0000068022, 0.0026123537
0.0217520870, 0.0028554706, 0.0000000001, 0.0000077390, 0.0027102390
0.0218424290, 0.0025501774, 0.0000000000, 0.0000043899, 0.0017213910
0.0219331462, 0.0025561612, 0.0000000000, 0.0000063413, 0.0024807817
