Batch-based tally statistics for PINSPEC
Tally type: Flux
Tally Domain: Material
Logarithmically spaced bins
# batches: 25	, # bins: 5000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0161399035, 0.0013008412, 0.0000000001, 0.0000081067, 0.0062318829
0.0162069366, 0.0013802247, 0.0000000001, 0.0000076947, 0.0055749267
0.0162742481, 0.0014825160, 0.0000000002, 0.0000136818, 0.0092287502
0.0163418392, 0.0013358785, 0.0000000001, 0.0000077430, 0.0057961676
0.0164097110, 0.0013529441, 0.0000000001, 0.0000090135, 0.0066621137
0.0164778647, 0.0014739684, 0.0000000001, 0.0000096836, 0.0065697459
0.0165463015, 0.0014439832, 0.0000000000, 0.0000064049, 0.0044355691
0.0166150225, 0.0013881934, 0.0000000001, 0.0000101627, 0.0073207873
0.0166840289, 0.0014206638, 0.0000000001, 0.0000110078, 0.0077483237
0.0167533219, 0.0015464954, 0.0000000001, 0.0000101155, 0.0065409199
0.0168229027, 0.0014169516, 0.0000000001, 0.0000089430, 0.0063114667
0.0168927725, 0.0014364125, 0.0000000001, 0.0000120153, 0.0083648213
0.0169629324, 0.0015162961, 0.0000000001, 0.0000120803, 0.0079669616
0.0170333838, 0.0015178993, 0.0000000001, 0.0000073479, 0.0048408191
0.0171041278, 0.0014696136, 0.0000000001, 0.0000087150, 0.0059300988
0.0171751656, 0.0014972324, 0.0000000001, 0.0000095884, 0.0064040601
0.0172464984, 0.0016277638, 0.0000000001, 0.0000091229, 0.0056045832
0.0173181275, 0.0014812243, 0.0000000001, 0.0000074067, 0.0050004234
0.0173900541, 0.0014709588, 0.0000000001, 0.0000073792, 0.0050165833
0.0174622794, 0.0016309277, 0.0000000002, 0.0000137982, 0.0084603392
0.0175348047, 0.0015879927, 0.0000000001, 0.0000097567, 0.0061440601
0.0176076312, 0.0014952812, 0.0000000001, 0.0000097427, 0.0065156285
0.0176807601, 0.0015740578, 0.0000000001, 0.0000099658, 0.0063313060
0.0177541928, 0.0017440023, 0.0000000002, 0.0000141202, 0.0080964173
0.0178279305, 0.0015213948, 0.0000000001, 0.0000091806, 0.0060343004
0.0179019744, 0.0015373856, 0.0000000002, 0.0000130992, 0.0085204394
0.0179763259, 0.0017099417, 0.0000000002, 0.0000130252, 0.0076173174
0.0180509861, 0.0016857097, 0.0000000001, 0.0000082450, 0.0048910947
0.0181259565, 0.0015501994, 0.0000000001, 0.0000088446, 0.0057054747
0.0182012382, 0.0016475129, 0.0000000001, 0.0000095459, 0.0057941274
0.0182768325, 0.0018046087, 0.0000000001, 0.0000080825, 0.0044787861
0.0183527409, 0.0015998290, 0.0000000001, 0.0000113779, 0.0071119282
0.0184289645, 0.0016555070, 0.0000000001, 0.0000117809, 0.0071161828
0.0185055046, 0.0017515796, 0.0000000001, 0.0000096885, 0.0055313086
0.0185823627, 0.0017282723, 0.0000000001, 0.0000093564, 0.0054137263
0.0186595400, 0.0016538375, 0.0000000001, 0.0000112833, 0.0068224913
0.0187370378, 0.0017369749, 0.0000000001, 0.0000100507, 0.0057863192
0.0188148575, 0.0018543552, 0.0000000001, 0.0000122075, 0.0065831288
0.0188930003, 0.0016784570, 0.0000000001, 0.0000107708, 0.0064170733
0.0189714678, 0.0017347153, 0.0000000001, 0.0000079974, 0.0046102256
0.0190502611, 0.0018436606, 0.0000000002, 0.0000131260, 0.0071195165
0.0191293817, 0.0018131089, 0.0000000001, 0.0000095467, 0.0052653919
0.0192088309, 0.0017360558, 0.0000000001, 0.0000117307, 0.0067570701
0.0192886100, 0.0018354755, 0.0000000001, 0.0000104971, 0.0057190310
0.0193687205, 0.0019412504, 0.0000000002, 0.0000134613, 0.0069343631
0.0194491637, 0.0017912129, 0.0000000001, 0.0000080881, 0.0045154161
0.0195299411, 0.0018010170, 0.0000000001, 0.0000107511, 0.0059694818
0.0196110539, 0.0019617669, 0.0000000002, 0.0000150952, 0.0076947058
0.0196925036, 0.0019037654, 0.0000000002, 0.0000138230, 0.0072608543
0.0197742915, 0.0018096545, 0.0000000001, 0.0000110294, 0.0060947694
0.0198564192, 0.0018779712, 0.0000000002, 0.0000147865, 0.0078736522
0.0199388879, 0.0020333417, 0.0000000002, 0.0000133436, 0.0065624024
0.0200216992, 0.0018557922, 0.0000000001, 0.0000102043, 0.0054986017
0.0201048544, 0.0018789537, 0.0000000002, 0.0000148636, 0.0079105778
0.0201883550, 0.0020348007, 0.0000000002, 0.0000136160, 0.0066915555
0.0202722024, 0.0019761452, 0.0000000001, 0.0000099231, 0.0050214347
0.0203563980, 0.0018887691, 0.0000000002, 0.0000124397, 0.0065861186
0.0204409433, 0.0019465079, 0.0000000002, 0.0000138458, 0.0071131370
0.0205258397, 0.0021366147, 0.0000000002, 0.0000147031, 0.0068814818
0.0206110887, 0.0019773768, 0.0000000001, 0.0000111692, 0.0056484785
0.0206966918, 0.0019151843, 0.0000000002, 0.0000131760, 0.0068797628
0.0207826504, 0.0021557621, 0.0000000002, 0.0000151108, 0.0070094962
0.0208689661, 0.0020768397, 0.0000000001, 0.0000115348, 0.0055540226
0.0209556402, 0.0019554896, 0.0000000002, 0.0000123768, 0.0063292674
0.0210426743, 0.0020554568, 0.0000000002, 0.0000142023, 0.0069095490
0.0211300698, 0.0022476682, 0.0000000002, 0.0000131049, 0.0058304375
0.0212178284, 0.0020458827, 0.0000000001, 0.0000095551, 0.0046704108
0.0213059514, 0.0020430744, 0.0000000002, 0.0000136585, 0.0066852699
0.0213944405, 0.0022694561, 0.0000000002, 0.0000142070, 0.0062600773
0.0214832970, 0.0021351711, 0.0000000002, 0.0000131117, 0.0061407978
0.0215725226, 0.0020459833, 0.0000000002, 0.0000125965, 0.0061566967
0.0216621188, 0.0021723323, 0.0000000002, 0.0000140424, 0.0064642239
0.0217520870, 0.0023463352, 0.0000000002, 0.0000123832, 0.0052776893
0.0218424290, 0.0021246355, 0.0000000001, 0.0000110606, 0.0052058577
0.0219331462, 0.0021359874, 0.0000000001, 0.0000111066, 0.0051997304
0.0220242401, 0.0023748910, 0.0000000002, 0.0000140379, 0.0059109505
0.0221157123, 0.0022343165, 0.0000000001, 0.0000114868, 0.0051410722
0.0222075645, 0.0021559053, 0.0000000002, 0.0000128201, 0.0059464985
0.0222997982, 0.0022689171, 0.0000000001, 0.0000117240, 0.0051672009
0.0223924149, 0.0024354567, 0.0000000003, 0.0000162344, 0.0066658426
0.0224854163, 0.0021901401, 0.0000000002, 0.0000154992, 0.0070768130
0.0225788039, 0.0022279329, 0.0000000002, 0.0000135219, 0.0060692580
0.0226725795, 0.0024647565, 0.0000000002, 0.0000135113, 0.0054817975
0.0227667444, 0.0023540352, 0.0000000002, 0.0000122524, 0.0052048602
0.0228613005, 0.0022359975, 0.0000000002, 0.0000128096, 0.0057288106
0.0229562493, 0.0023211131, 0.0000000002, 0.0000148958, 0.0064175256
0.0230515924, 0.0025539404, 0.0000000002, 0.0000125847, 0.0049275494
0.0231473316, 0.0022864996, 0.0000000003, 0.0000163361, 0.0071446081
0.0232434683, 0.0023133982, 0.0000000002, 0.0000131745, 0.0056948641
0.0233400043, 0.0025304666, 0.0000000002, 0.0000134269, 0.0053061040
0.0234369413, 0.0024452013, 0.0000000002, 0.0000128728, 0.0052645004
0.0235342809, 0.0023791559, 0.0000000003, 0.0000167619, 0.0070453339
0.0236320247, 0.0024415748, 0.0000000002, 0.0000128638, 0.0052686504
0.0237301745, 0.0026623671, 0.0000000002, 0.0000154964, 0.0058205276
0.0238287320, 0.0023547099, 0.0000000002, 0.0000130255, 0.0055316723
0.0239276988, 0.0024257028, 0.0000000003, 0.0000159260, 0.0065655160
