94-Pu-239(n,elastic) ENDF/B-VII.1
874.777,21.1908
874.966,20.0037
875.074,19.7766
875.231,20.4038
875.673,24.9834
875.773,25.2948
875.928,24.6807
876.161,21.7923
876.459,17.3673
876.683,15.0342
876.907,13.6535
877.266,12.5115
877.8,11.634
877.929,11.5685
878.308,11.9732
878.805,12.9434
878.891,12.9733
879.433,12.2713
880.132,11.4432
883.49,9.74525
884.586,8.76536
884.78,8.97525
884.979,9.76087
885.182,11.2487
885.554,14.3765
885.766,15.1268
885.802,15.1367
886.039,14.4828
886.581,11.6898
886.878,10.8185
887.534,9.87722
889.297,8.02285
890.068,6.73306
890.365,6.30986
890.388,6.30972
890.524,6.57319
890.627,7.27893
890.695,8.1581
890.764,9.50726
890.832,11.4767
890.9,14.2371
890.969,17.9698
891.046,23.5518
891.129,31.5031
891.22,42.5771
891.336,60.1967
891.691,123.848
891.828,140.633
891.957,146.791
891.969,146.829
892.101,141.304
892.234,126.534
892.61,67.2693
892.74,50.9165
892.856,39.7677
892.962,32.3594
893.071,27.0144
893.194,22.9417
893.318,20.3339
893.504,18.0009
893.813,15.9554
894.339,14.037
895.061,12.2353
895.322,11.9652
895.758,12.4165
896.126,12.8464
896.689,12.4389
897.039,12.9896
897.527,14.2003
897.645,14.2633
899.173,12.4553
901.991,10.6761
902.743,10.0376
902.944,10.2999
903.104,10.9537
903.324,12.622
903.723,16.3743
903.93,17.1831
904.103,16.8877
904.735,13.0856
905.11,11.8582
905.414,11.5415
905.827,12.0289
906.302,12.7804
906.367,12.7915
907.69,11.3439
907.88,11.3204
908.242,11.8058
908.739,12.9102
908.907,13.0115
909.899,12.0572
911.931,10.8706
912.053,10.8686
913.4,11.1844
914.466,10.9669
915.55,10.3074
915.982,10.6719
916.542,11.4857
916.609,11.5054
917.303,10.9237
918.574,9.53382
919.283,8.57344
919.358,8.5552
919.585,8.77901
919.817,9.57192
920.071,11.1608
920.6,15.4832
920.828,16.2621
920.844,16.2673
921.013,15.9325
921.31,14.1354
921.665,11.7712
921.895,10.9591
921.939,10.9258
922.042,11.0793
922.159,11.7895
922.276,13.2913
922.388,15.6595
922.511,19.4939
922.663,25.8757
922.978,40.6776
923.137,45.3992
923.243,46.4271
923.372,45.2445
923.537,40.5525
923.914,25.7308
924.076,20.969
924.213,18.1677
924.396,15.8342
924.579,14.5369
924.956,13.2834
925.68,12.3693
927.315,11.4739
927.778,11.9569
928.224,12.5471
928.287,12.5579
929.525,11.4624
931.135,10.5472
931.741,10.0415
932.005,10.2932
932.182,11.089
932.358,12.6598
932.589,15.8139
932.869,19.7056
933.051,20.9352
933.106,21.0003
933.309,20.0693
933.826,14.5778
934.072,12.9418
934.318,12.094
934.81,11.3928
937.042,10.1691
937.11,10.1674
937.746,10.3207
938.231,10.0608
938.941,9.31489
939.215,9.61248
939.578,10.9603
939.891,12.1638
940.161,12.4832
940.541,12.2613
940.846,12.7262
941.367,14.5314
941.494,14.6284
941.735,14.2336
942.441,12.0072
942.973,11.1175
943.225,10.95
943.461,11.2147
943.735,12.3503
944.201,15.0991
944.388,15.4716
944.558,15.2292
945.261,12.2704
945.57,11.6948
945.83,11.9158
946.205,13.3906
946.492,14.5012
946.606,14.676
946.898,14.3085
947.404,12.6506
947.86,11.8037
950.849,9.79118
951.152,10.1002
951.832,12.2164
951.979,12.343
952.378,11.712
952.975,10.4024
954.126,9.02224
954.272,9.00475
954.521,9.3237
955.158,11.3641
955.341,11.5502
955.648,11.1701
956.363,9.53222
957.524,7.47274
957.628,7.41076
957.761,7.56354
957.894,8.16361
958.003,9.17144
958.109,10.7181
958.214,12.9242
958.339,16.4324
958.557,24.2215
958.787,32.2319
958.949,35.7354
959.061,36.5401
959.229,35.2715
959.453,30.3465
959.752,22.6141
959.958,18.6641
960.141,16.3509
960.325,14.8766
960.609,13.5421
961.083,12.3629
962.057,11.0815
963.924,9.42938
964.786,8.19548
965.222,7.5504
965.419,7.72659
965.566,8.34146
965.708,9.47292
965.882,11.6349
966.3,18.1232
966.454,19.6406
966.608,20.1676
966.826,19.3306
967.419,14.1549
967.664,12.7762
968.055,11.4997
968.908,10.0643
970.713,7.90991
971.114,7.77537
971.579,8.23128
972.173,9.07772
972.253,9.10696
972.542,8.93835
972.914,8.47416
973.03,8.60154
973.129,9.04551
973.228,10.0005
973.311,11.3633
973.402,13.6659
973.485,16.6729
973.581,21.4866
973.678,27.8483
973.802,38.2723
974.18,76.6746
974.334,87.4479
974.467,91.1028
974.486,91.138
974.616,88.2031
974.789,77.2093
975.16,45.0773
975.309,34.9812
975.433,28.6907
975.565,23.8885
975.7,20.5748
975.855,18.1387
976.049,16.2792
976.371,14.488
976.992,12.3917
977.478,11.4078
977.684,11.318
978.263,11.5672
978.797,10.9877
979.318,10.4861
979.781,10.9147
980.533,12.3599
980.841,12.5272
981.448,11.9704
983.073,9.01342
983.714,7.63395
983.81,7.58572
983.955,7.90435
984.051,8.59228
984.123,9.51
984.207,11.1932
984.291,13.7522
984.364,16.8313
984.448,21.6762
984.54,28.7702
984.644,39.2394
984.768,54.9129
985.141,110.422
985.297,125.898
985.43,130.667
985.568,126.495
985.72,112.782
986.121,61.5529
986.268,46.7252
986.387,37.6975
986.507,31.1187
986.646,25.9026
986.805,22.1895
986.994,19.609
987.213,17.8581
987.651,15.861
988.588,13.423
989.228,12.4885
990.298,11.9352
990.747,12.4093
991.166,12.9502
991.572,12.5007
992.961,9.6897
993.197,9.51919
993.357,9.77159
993.516,10.5305
993.667,11.8304
993.916,15.006
994.193,18.5678
994.383,19.7294
994.431,19.7847
994.61,19.1766
994.88,16.6474
995.2,13.4002
995.487,11.4471
995.863,9.91893
996.653,7.62758
996.903,7.21921
996.983,7.216
997.144,7.52498
997.271,8.16614
997.419,9.47902
997.569,11.5326
997.723,14.4753
997.898,18.876
998.128,26.2355
998.491,38.6089
998.686,42.6187
998.796,43.2929
998.94,42.2898
999.143,37.9683
999.544,26.6073
999.739,22.5392
999.935,19.8491
1000.18,17.8586
1000.54,16.269
1001.31,14.1768
1001.87,13.3966
1002.24,13.8306
1002.95,16.212
1003.21,16.5108
1003.76,15.6686
1004.88,13.5342
1005.61,12.7312
1006.02,12.658
1006.54,12.8249
1007.34,14.1297
1007.4,14.1459
1008.1,13.2751
1008.93,12.4847
1011.13,11.1349
1011.56,10.8684
1011.96,11.2599
1012.58,12.6278
1012.77,12.7044
1014.15,11.1977
1015.79,10.0317
1016.08,9.84101
1016.31,10.0733
1016.55,10.9756
1017.09,14.3547
1017.32,14.8645
1017.5,14.5747
1018.21,11.5303
1018.91,9.77464
1019.3,9.19713
1019.32,9.18989
1019.49,9.32353
1019.69,10.0631
1019.91,11.5937
1020.33,15.1886
1020.54,16.1059
1020.65,16.1961
1020.97,15.3348
1021.55,12.9507
1021.97,11.9836
1024.31,9.29363
1024.46,9.22163
1024.79,9.46071
1025.53,11.1678
1025.72,11.2736
1026.09,10.836
1026.97,8.54099
1027.11,8.40833
1027.25,8.60005
1027.39,9.31482
1027.53,10.7563
1027.67,13.0576
1027.83,16.7408
1028.2,26.3505
1028.37,29.0788
1028.51,29.8547
1028.67,29.0777
1028.91,25.5217
1029.25,19.6065
1029.47,16.8256
1029.71,14.7806
1030.03,13.0302
1030.43,11.6206
1030.63,11.3911
1030.83,11.8794
1030.97,12.9446
1031.14,14.9681
1031.62,23.0565
1031.8,24.6852
1031.87,24.8709
1032.08,23.9427
1032.64,17.2044
1032.81,15.8271
1033.07,14.5042
1033.44,14.0603
1033.47,14.0595
1033.66,14.0741
1034.27,13.5371
1035.1,12.5732
1037.08,11.9731
1038.91,10.8463
1039.1,10.8241
1039.98,11.2837
1040.57,10.9223
1041.79,9.84547
1042.26,9.47069
1042.99,8.31756
1043.05,8.29341
1043.18,8.39598
1043.35,9.0232
1043.48,9.98875
1043.64,11.8623
1044.13,19.6919
1044.31,21.3502
1044.42,21.6449
1044.64,20.8236
1045.22,15.3585
1045.55,13.4265
1046.04,11.958
1046.69,10.9476
1047.01,10.7553
1047.41,11.0509
1047.85,12.1819
1048.57,14.5487
1048.92,14.9012
1050.68,13.5906
1051.3,13.2585
1052.62,11.7867
1054.48,10.3151
1055.14,9.73891
1055.34,9.91548
1055.55,10.6311
1055.73,11.9078
1056.05,15.2661
1056.36,18.2856
1056.63,19.5031
1057.21,19.801
1057.58,19.1871
1057.96,16.9205
1058.41,14.1936
1058.82,12.8323
1060.14,10.9327
1060.42,10.7016
1060.74,11.0628
1061.14,12.6909
1061.46,13.9252
1061.67,14.1468
1062.09,13.4386
1062.76,12.0492
1064.51,10.3631
1064.95,10.6848
1065.53,11.5575
1065.62,11.5828
1066.18,11.081
1068.35,8.65602
1068.81,7.89615
1068.97,7.78846
1069.11,8.03516
1069.21,8.57323
1069.31,9.59579
1069.4,11.14
1069.5,13.6251
1069.6,17.1709
1069.7,21.9277
1069.82,29.8067
1070.0,44.1385
1070.27,66.3865
1070.43,75.2201
1070.58,77.712
1070.71,75.2348
1070.86,67.8692
1071.27,39.1472
1071.42,30.9372
1071.57,25.0081
1071.73,21.0217
1071.9,18.2804
1072.12,16.37
1072.43,15.0033
1073.02,13.6579
1074.78,11.6076
1074.86,11.59
1075.13,11.8476
1075.36,12.705
1075.71,15.2057
1076.02,17.3438
1076.21,17.7239
1076.46,17.0328
1076.98,14.1143
1077.27,13.0685
1077.78,12.2917
1079.55,11.5117
1079.84,11.5255
1080.65,11.18
1081.82,10.3297
1082.18,10.5306
1082.85,11.5066
1082.9,11.52
1083.33,11.1269
1084.44,9.36823
1084.58,9.28926
1084.8,9.60434
1084.94,10.3742
1085.09,11.852
1085.23,14.2115
1085.4,18.111
1085.76,27.9532
1085.94,30.9814
1086.06,31.5482
1086.18,30.9203
1086.36,28.277
1086.79,19.0606
1086.96,16.3114
1087.14,14.3316
1087.36,12.8527
1087.69,11.7064
1088.37,10.4052
1088.58,10.304
1088.85,10.7625
1089.19,12.3203
1089.48,13.7614
1089.77,14.3252
1090.07,13.8667
1090.75,12.1189
1091.64,11.1649
1093.11,10.2455
1093.46,10.1883
1093.66,10.1908
1094.29,9.92238
1095.24,8.63025
1095.92,7.47774
1095.96,7.46709
1096.08,7.60857
1096.21,8.16469
1096.31,9.12973
1096.41,10.741
1096.51,13.0674
1096.61,16.2978
1096.73,21.3054
1096.88,29.7819
1097.23,52.0058
1097.41,59.3657
1097.57,61.5892
1097.73,59.0943
1097.94,50.2726
1098.28,33.2744
1098.45,26.8527
1098.62,22.3108
1098.81,19.1068
1099.01,17.0346
1099.31,15.3525
1099.92,13.7252
1101.21,11.9821
1103.41,9.71349
1103.68,9.98297
1103.87,10.6912
1104.13,12.3925
1104.53,15.4746
1104.72,16.2361
1104.81,16.3407
1105.12,15.6929
1105.68,13.4585
1106.21,12.1768
1106.4,12.0136
1106.6,12.2073
1106.86,13.239
1107.42,16.9986
1107.66,17.5206
1108.45,16.0759
1109.05,15.6833
1110.1,13.6961
1111.19,12.7744
1111.44,12.7422
1111.82,12.7615
1113.84,11.9274
1114.38,11.9775
1116.52,11.1528
1117.28,11.4491
1118.03,10.9223
1118.33,10.7219
1118.6,10.9408
1118.94,12.0312
1119.38,13.7686
1119.58,13.9949
1119.84,13.6115
1120.34,12.3596
1120.63,12.1641
1121.12,12.3391
1121.71,11.9227
1123.8,10.0874
1124.01,10.2965
1124.23,10.9981
1124.61,13.3587
1124.92,15.0957
1125.1,15.459
1125.39,15.0069
1126.0,12.8991
1126.49,12.0577
1127.6,11.4375
1131.28,10.2605
1132.9,9.38421
1133.35,9.20529
1133.65,9.51865
1134.33,11.1807
1134.47,11.2905
1134.76,11.0717
1135.57,9.66777
1137.18,8.19622
1137.39,8.14946
1137.98,8.49862
1138.38,9.04945
1138.62,9.77296
1138.86,11.0886
1139.15,13.5215
1139.65,18.4772
1139.96,20.3575
1140.32,20.9871
1140.71,20.1088
1141.55,15.3009
1141.83,14.607
1142.02,14.9879
1142.23,16.4374
1142.78,22.8003
1142.98,23.6428
1143.18,22.8094
1143.51,19.041
1143.8,15.6738
1143.97,14.4248
1144.1,14.0195
1144.23,14.2055
1144.36,15.1185
1144.48,16.7091
1144.64,20.0255
1144.84,26.0059
1145.13,35.0212
1145.32,38.3463
1145.42,38.8231
1145.59,37.3997
1145.8,32.6212
1146.15,23.2092
1146.34,19.4047
1146.49,17.1876
1146.71,15.2567
1146.98,13.9176
1147.62,12.2067
1147.91,11.8555
1148.12,12.1117
1148.32,13.151
1148.55,15.4594
1149.01,21.4333
1149.21,22.7296
1149.27,22.8113
1149.47,22.143
1150.09,16.2721
1150.34,14.5825
1150.63,13.5199
1151.09,13.0306
1151.45,13.0874
1152.14,12.6012
1152.41,12.9109
1152.67,14.1366
1153.19,17.757
1153.42,18.2733
1153.6,17.9136
1154.26,14.5168
1154.73,13.1467
1155.81,11.8379
1156.81,11.1728
1157.34,10.5849
1157.56,10.8628
1157.73,11.7097
1157.9,13.3326
1158.1,16.131
1158.5,22.7399
1158.7,24.5427
1158.8,24.761
1158.97,24.1292
1159.31,20.4755
1159.62,17.1558
1159.84,15.4879
1160.15,14.1904
1160.51,13.627
1160.66,13.5882
1161.24,13.7735
1162.81,12.7234
1167.88,11.2113
1169.19,10.3814
1169.55,10.6684
1170.0,12.0773
1170.39,13.1898
1170.59,13.3498
1172.79,11.3413
1174.08,10.6097
1174.39,10.8718
1174.7,11.8637
1175.34,15.2906
1175.61,15.7177
1175.9,15.1158
1176.56,12.796
1177.01,11.9482
1177.77,11.3609
1177.91,11.3449
1178.56,11.4211
1182.45,9.83176
1183.45,9.42926
1183.86,9.84475
1184.4,11.3049
1185.12,13.4922
1185.56,14.0604
1185.69,14.0654
1186.25,13.4453
1187.61,11.0138
1187.97,10.8073
1188.22,11.2511
1188.92,14.1157
1189.19,14.4684
1189.5,14.0612
1190.25,12.3732
1191.09,11.4079
1192.27,10.8898
1193.35,9.52583
1193.81,8.99113
1194.02,9.24852
1194.19,9.98661
1194.36,11.3149
1194.59,14.1128
1194.97,18.9993
1195.19,20.5552
1195.29,20.7557
1195.53,20.0558
1196.13,15.8094
1196.52,14.0642
1197.01,13.0284
1198.72,11.4367
1199.4,10.946
1199.73,11.1836
1200.25,12.7657
1200.61,13.5649
1200.72,13.5963
1201.64,12.5666
1202.52,12.0785
1204.06,11.171
1205.16,10.7428
1205.82,11.2068
1206.5,11.6999
1209.17,10.8864
1211.37,10.6325
1212.43,10.7736
1214.43,10.2324
1215.39,9.8002
1216.17,10.0788
1216.66,9.68476
1217.15,9.01193
1217.33,9.20737
1217.45,9.70184
1217.56,10.6487
1217.68,12.2024
1217.8,14.6105
1217.92,18.0605
1218.09,24.1671
1218.45,39.0581
1218.63,44.2344
1218.79,45.639
1218.92,44.5778
1219.1,40.2791
1219.55,25.6409
1219.72,21.3642
1219.87,18.6533
1220.02,16.7891
1220.21,15.3217
1220.53,14.2201
1222.43,12.256
1224.49,10.7005
1224.69,10.8172
1225.0,11.6351
1225.62,14.5102
1225.86,14.8604
1226.19,14.3093
1226.77,12.6997
1227.46,11.771
1228.67,10.9754
1229.79,11.6975
1232.2,10.5537
1234.25,9.99789
1234.9,9.75233
1235.21,9.98812
1235.44,10.6943
1235.7,12.2526
1236.18,15.6083
1236.4,16.2917
1236.45,16.3148
1236.78,15.5026
1237.3,13.3723
1237.78,12.5251
1241.29,10.9001
1242.79,10.5932
1244.95,9.87321
1246.24,10.3114
1247.15,10.184
1248.33,10.3622
1250.52,9.7487
1251.83,8.92777
1252.31,8.61257
1252.6,8.85209
1252.86,9.68391
1253.46,12.7876
1253.67,13.1844
1253.94,12.7018
1254.42,10.7547
1254.68,10.2372
1254.92,10.4231
1255.48,11.7122
1255.58,11.7651
1255.88,11.3633
1256.77,8.46983
1257.06,7.98565
1257.09,7.97143
1257.27,8.1886
1257.4,8.8026
1257.52,9.85519
1257.63,11.5138
1257.77,14.2218
1257.92,18.4214
1258.35,33.3178
1258.54,37.4069
1258.68,38.3702
1258.84,37.0881
1259.02,32.9241
1259.39,22.6008
1259.51,20.0484
1259.61,18.7265
1259.74,18.1395
1259.87,18.7444
1260.02,20.9369
1260.5,31.1254
1260.69,33.1379
1260.75,33.2476
1260.94,32.0454
1261.23,27.126
1261.58,20.4254
1261.81,17.3578
1262.04,15.3896
1262.4,13.6635
1262.92,12.482
1264.62,10.5881
1266.03,8.79516
1266.14,8.7705
1266.39,9.04398
1266.62,9.85776
1267.27,13.7472
1267.5,14.4316
1267.99,14.7377
1268.4,15.9434
1268.96,18.6392
1269.2,21.0713
1269.48,25.7164
1269.81,31.6395
1270.02,33.1011
1270.04,33.1077
1270.23,31.9739
1270.52,27.2834
1270.87,20.9
1271.09,18.0216
1271.29,16.2421
1271.66,14.5872
1272.27,13.518
1273.53,12.0605
1273.71,12.034
1274.64,12.9821
1275.14,12.4509
1276.0,10.8822
1276.15,10.7833
1276.43,11.1045
1276.7,12.3196
1277.29,16.4546
1277.55,17.1469
1277.84,16.5662
1278.44,13.9925
1278.88,12.867
1280.01,11.6211
1281.28,10.601
1281.47,10.5925
1281.65,10.8418
1281.83,11.6126
1281.99,12.9934
1282.15,15.302
1282.31,18.8313
1282.55,26.0027
1282.86,35.3239
1283.06,38.735
1283.17,39.2198
1283.34,37.9204
1283.57,32.9917
1283.96,22.5926
1284.18,18.4185
1284.35,16.1096
1284.5,14.8301
1284.74,13.543
1285.17,12.6841
1286.96,10.9287
1287.13,10.9237
1287.59,11.4076
1288.24,12.3891
1288.35,12.4171
1288.87,11.8757
1289.21,11.5108
1289.46,11.8439
1289.64,12.6567
1289.88,14.5459
1290.31,18.4977
1290.55,19.4079
1290.58,19.419
1290.79,18.9199
1291.5,14.3337
1291.86,13.0537
1292.77,11.8627
1293.85,10.9071
1294.29,11.2693
1294.9,12.2915
1295.05,12.3618
1296.72,10.7543
1298.29,9.5666
1298.88,9.10433
1299.12,9.39075
1299.29,10.0404
1299.46,11.1906
1299.72,13.8707
1300.11,18.4557
1300.32,19.7243
1300.43,19.8702
1300.64,19.1934
1301.31,14.0802
1301.58,12.8376
1301.78,12.5477
1302.04,13.0172
1302.69,15.9739
1302.86,16.2157
1303.11,15.8393
1303.75,13.6652
1304.33,13.1767
1305.79,11.8783
1306.1,11.8257
1306.75,11.8877
1307.65,11.7029
1308.83,12.0281
1310.17,11.3238
1311.2,10.6111
1312.19,11.1477
1312.79,10.9139
1313.07,11.3027
1313.41,12.6542
1313.83,14.4482
1314.03,14.6932
1314.35,14.0841
1315.03,11.7802
1315.64,10.6323
1316.86,9.19063
1316.98,9.15394
1317.24,9.35765
1317.54,10.2617
1318.12,12.8325
1318.37,13.18
1318.67,12.6494
1319.11,11.4654
1319.24,11.4188
1319.48,11.9689
1319.75,13.5271
1320.16,16.3078
1320.4,17.1024
1320.48,17.1693
1320.81,16.5641
1321.56,13.9991
1322.11,12.9858
1323.26,12.1477
1327.16,10.5164
1327.99,10.7414
1328.95,10.1844
1329.77,9.70429
1330.81,10.1847
1331.58,9.65274
1332.94,8.52016
1333.69,8.07204
1334.35,7.28529
1334.45,7.27154
1334.64,7.5458
1334.82,8.32742
1334.95,9.44991
1335.1,11.274
1335.27,14.214
1335.73,23.2232
1335.93,25.7981
1336.09,26.4701
1336.31,25.7
1336.85,21.5616
1337.55,19.1184
1338.25,15.3037
1338.58,14.1052
1338.83,13.8257
1339.05,14.1367
1339.77,17.0154
1339.9,17.1836
1340.23,16.6336
1340.95,13.8436
1341.47,12.6439
1341.84,12.3727
1342.27,12.9459
1342.84,14.0948
1342.97,14.1788
1343.81,13.4579
1345.35,12.2999
1346.47,11.9661
1347.45,11.3796
1347.55,11.3747
1349.27,12.0862
1352.87,9.64859
1353.25,9.9917
1354.01,11.7711
1354.2,11.9033
1354.79,11.3599
1355.86,10.2501
1356.35,9.95615
1356.69,10.1123
1357.29,11.3778
1357.81,12.7627
1358.21,14.713
1358.66,17.1022
1358.92,17.4997
1359.33,16.5863
1359.79,15.559
1360.55,15.2072
1361.23,14.1755
1361.34,14.1579
1362.22,15.0028
1362.8,14.3623
1363.72,13.2639
1365.24,12.6936
1365.81,12.7364
1368.85,11.6285
1369.68,11.7642
1370.88,11.2713
1371.56,11.7557
1372.06,12.0812
1373.16,11.5142
1374.09,11.7747
1375.86,11.12
1377.04,10.8537
1377.88,10.5348
1379.18,10.9517
1380.2,10.4672
1381.22,9.66918
1381.6,9.84999
1382.1,11.0849
1382.47,11.9275
1382.69,12.0521
1383.64,11.4297
1384.15,11.3141
1385.28,10.0886
1385.44,10.0426
1385.91,10.4411
1386.52,11.3068
1386.71,11.357
1387.57,10.5538
1389.4,8.84934
1389.62,8.8314
1390.08,9.3552
1390.59,10.252
1390.76,10.3368
1391.17,9.9393
1391.69,9.07045
1391.73,9.05666
1391.9,9.21072
1392.08,9.87809
1392.25,11.2521
1392.44,13.7476
1392.97,22.7379
1393.16,24.6788
1393.3,25.08
1393.51,24.0584
1393.81,20.3785
1394.17,15.5003
1394.45,12.875
1394.64,11.6995
1394.83,11.1689
1394.9,11.1566
1395.09,11.7361
1395.23,12.8901
1395.39,14.9763
1395.62,19.1451
1396.0,26.7779
1396.19,29.1233
1396.34,29.6743
1396.53,28.7509
1396.81,25.1112
1397.21,19.4919
1397.51,16.5871
1397.81,14.8683
1398.37,13.1437
1398.91,12.3388
1398.95,12.3278
1399.25,12.6008
1400.06,15.1283
1400.21,15.2521
1400.58,14.6947
1401.24,12.8751
1402.08,11.6068
1403.01,10.546
1403.14,10.5405
1403.4,11.0063
1403.59,12.0337
1403.84,14.2463
1404.32,19.6546
1404.56,20.9519
1404.61,21.0176
1404.86,20.2861
1405.49,15.2602
1405.79,13.7653
1406.2,12.9077
1408.04,11.1344
1408.1,11.1283
1408.37,11.3479
1408.64,12.1297
1409.31,15.4324
1409.56,15.7974
1409.82,15.3356
1410.52,12.7845
1410.97,12.0555
1412.23,11.6894
1414.18,10.5032
1414.26,10.4996
1415.46,11.083
1415.91,12.0748
1416.41,13.3101
1416.56,13.4053
1417.03,12.8144
1417.62,11.8096
1418.79,11.3627
1420.1,9.75309
1420.17,9.74326
1420.38,10.0401
1420.52,10.6801
1420.65,11.6882
1420.81,13.7929
1420.98,16.8792
1421.23,23.2482
1421.53,30.7045
1421.72,33.5125
1421.85,34.0338
1422.07,32.4798
1422.35,27.3066
1422.68,20.8932
1422.92,17.5723
1423.14,15.7742
1423.45,14.5579
1424.67,12.8735
1426.3,11.6691
1426.74,12.0071
1427.44,13.4295
1427.63,13.5139
1428.34,12.6286
1429.13,11.808
1430.76,11.0336
1431.71,10.8688
1433.16,9.58364
1433.42,9.81825
1433.65,10.6997
1433.87,12.4576
1434.48,19.2721
1434.71,20.5459
1434.78,20.6202
1435.01,19.8865
1435.69,14.5239
1436.02,12.8046
1436.47,11.6278
1437.56,10.4732
1437.63,10.4705
1437.88,10.8527
1438.04,11.603
1438.24,13.3327
1438.48,16.6298
1438.91,23.3283
1439.13,25.2633
1439.22,25.4513
1439.43,24.6573
1439.73,21.4352
1440.13,16.8916
1440.43,14.6595
1440.77,13.3669
1441.41,12.4122
1443.19,11.1358
1443.32,11.1179
1444.67,11.7634
1445.38,11.5779
1445.77,11.8919
1446.04,12.7182
1446.63,15.1383
1446.86,15.4423
1447.15,15.0057
1447.74,13.1162
1448.22,12.1343
1449.14,11.4012
1450.74,10.9966
1453.35,11.474
1454.86,11.0469
1455.95,10.6709
1456.53,10.9644
1456.85,11.6701
1457.14,13.0866
1457.46,15.7379
1457.86,19.2041
1458.11,20.067
1458.14,20.0809
1458.43,19.2561
1459.13,15.0487
1459.43,13.9651
1460.02,12.9927
1461.63,11.9978
1464.08,10.8363
1464.72,11.357
1465.26,11.7756
1465.85,11.2688
1466.55,10.4357
1466.65,10.4116
1466.92,10.6198
1467.19,11.3486
1467.83,13.9121
1468.09,14.2232
1468.47,13.6397
1469.09,12.0328
1469.76,11.0409
1470.52,10.4749
1470.58,10.4724
1471.27,10.992
1472.06,11.8431
1472.39,12.9339
1472.98,15.8027
1473.21,16.1897
1473.5,15.6529
1474.18,12.8702
1474.68,11.7589
1475.95,10.7219
1476.24,11.0447
1476.48,11.9198
1477.17,16.0414
1477.39,16.5439
1477.63,16.2367
1478.48,12.723
1478.94,11.7286
1480.26,10.3504
1480.67,10.2002
1482.97,11.1409
1483.22,11.6038
1483.46,12.7533
1483.69,14.6407
1484.21,19.8458
1484.46,21.0241
1484.51,21.0573
1484.69,20.6935
1485.09,18.0182
1485.47,15.2966
1485.82,13.7648
1486.19,12.9359
1486.53,12.7117
1487.21,13.4472
1487.64,13.7601
1489.15,12.3587
1490.42,11.8369
1491.64,12.2028
1493.24,11.8868
1494.11,11.9985
1495.99,11.3417
1496.36,11.3515
1497.61,10.8995
1498.19,10.704
1498.65,11.1859
1499.44,13.0491
1499.69,13.186
1501.08,11.9758
1503.59,11.1352
1503.67,11.1335
1504.28,11.1515
1505.7,10.7337
1506.37,11.099
1506.96,11.46
1508.27,10.6527
1508.47,10.6366
1509.04,10.6992
1510.11,10.2142
1510.54,10.3814
1511.29,11.2296
1511.37,11.2414
1511.98,11.0803
1512.89,11.8045
1513.33,11.6708
1513.54,11.811
1513.81,12.5524
1514.42,15.1593
1514.61,15.4257
1514.84,15.1195
1515.51,12.9973
1516.0,12.6197
1516.76,12.2643
1518.22,10.9073
1518.89,10.6667
1519.4,10.7156
1520.44,10.206
1520.74,10.5294
1521.0,11.5398
1521.38,14.1984
1521.74,16.5686
1522.0,17.1333
1522.27,16.5397
1522.9,13.5212
1523.32,12.5102
1526.49,11.0292
1526.54,11.0276
1527.09,11.372
1527.99,13.0317
1528.1,13.0811
1528.63,12.6575
1529.43,11.7476
1531.36,10.8543
1532.05,11.355
1532.64,11.7733
1536.22,9.71899
1536.61,10.0629
1536.95,11.0515
1537.42,13.647
1537.79,15.3695
1537.99,15.6715
1538.32,15.0228
1539.03,12.091
1539.38,11.2838
1539.49,11.206
1539.79,11.6125
1540.07,12.8871
1540.66,16.6349
1540.94,17.2834
1541.24,16.6509
1541.92,13.7352
1542.37,12.7027
1543.25,12.0451
1547.04,10.8915
1548.97,10.1879
1549.88,9.64154
1550.22,9.8407
1550.69,10.9299
1551.35,12.6002
1552.3,14.2527
1552.38,14.2796
1552.73,13.9453
1553.47,12.3351
1554.16,11.5762
1556.32,10.7846
1557.82,10.4934
1558.72,10.1851
1560.03,10.7746
1562.57,9.82914
1563.99,9.54632
1565.25,8.97963
1565.67,9.25366
1566.43,10.4563
1566.56,10.4904
1567.0,9.98737
1567.68,8.65448
1568.06,8.33951
1568.35,8.61161
1568.59,9.44368
1568.8,10.7944
1569.05,13.2308
1569.57,19.2002
1569.82,20.8756
1570.02,21.32
1570.32,20.4425
1571.11,14.8418
1571.44,13.6187
1572.36,12.3176
1573.27,10.3681
1573.57,10.1256
1573.86,10.5379
1574.13,11.7763
1574.76,16.3287
1575.01,17.046
1575.04,17.05
1575.25,16.6093
1575.66,14.2768
1576.1,11.6869
1576.5,10.336
1576.82,9.9057
1577.05,10.2143
1577.23,11.1005
1577.41,12.7892
1577.58,15.2448
1577.85,20.5038
1578.18,27.176
1578.4,29.7788
1578.53,30.1716
1578.71,29.2315
1578.98,25.6444
1579.42,18.651
1579.68,15.74
1579.95,13.8765
1580.31,12.5713
1581.07,11.3479
1581.71,10.7561
1581.98,11.0213
1582.19,11.7729
1582.45,13.4795
1583.0,18.1539
1583.26,19.1014
1583.29,19.1179
1583.55,18.4834
1584.3,13.974
1584.66,12.7536
1585.2,12.1209
1586.48,11.3726
1587.08,10.9755
1587.51,11.1945
1588.26,12.1914
1588.37,12.2172
1588.91,11.6866
1589.48,11.013
1589.56,10.9983
1590.03,11.4516
1590.67,12.3506
1591.1,12.1604
