Batch-based tally statistics for PINSPEC
Tally type: Flux
Tally Domain: Isotope
Logarithmically spaced bins
# batches: 10	, # bins: 2000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0913599448, 0.9660210554, 0.0005050413, 0.0224731245, 0.0232635970
0.0923115043, 0.9440384468, 0.0003344365, 0.0182876051, 0.0193716740
0.0932729749, 0.9435289153, 0.0001357741, 0.0116522136, 0.0123496095
0.0942444596, 0.9447804085, 0.0002369569, 0.0153934052, 0.0162931038
0.0952260628, 0.9160880225, 0.0002596799, 0.0161145858, 0.0175906522
0.0962178899, 0.9204152804, 0.0001746006, 0.0132136533, 0.0143561864
0.0972200474, 0.9091445392, 0.0003757008, 0.0193830040, 0.0213200466
0.0982326428, 0.8939938832, 0.0002822454, 0.0168001614, 0.0187922555
0.0992557850, 0.9066181926, 0.0001639348, 0.0128037042, 0.0141224876
0.1002895837, 0.8587204479, 0.0000931395, 0.0096508815, 0.0112386767
0.1013341499, 0.8784942998, 0.0004997970, 0.0223561392, 0.0254482462
0.1023895958, 0.8721108878, 0.0003867969, 0.0196671532, 0.0225512070
0.1034560347, 0.8483211652, 0.0001442377, 0.0120099000, 0.0141572561
0.1045335810, 0.8448978109, 0.0001621687, 0.0127345486, 0.0150722944
0.1056223506, 0.8294878597, 0.0002865227, 0.0169269825, 0.0204065464
0.1067224603, 0.8289175999, 0.0000584071, 0.0076424564, 0.0092198023
0.1078340281, 0.8216101477, 0.0003448718, 0.0185707247, 0.0226028424
0.1089571735, 0.7843603165, 0.0001620689, 0.0127306282, 0.0162305868
0.1100920170, 0.7967452837, 0.0003868655, 0.0196688963, 0.0246865550
0.1112386804, 0.7858916069, 0.0001768970, 0.0133002630, 0.0169237881
0.1123972870, 0.7730751910, 0.0001297753, 0.0113918960, 0.0147358189
0.1135679610, 0.7642963332, 0.0004709849, 0.0217021868, 0.0283949901
0.1147508281, 0.7528409452, 0.0001012011, 0.0100598777, 0.0133625539
0.1159460154, 0.7551022098, 0.0001482988, 0.0121777984, 0.0161273510
0.1171536512, 0.7409938830, 0.0001018044, 0.0100898160, 0.0136165983
0.1183738651, 0.7163933777, 0.0001104897, 0.0105114065, 0.0146726740
0.1196067882, 0.7147610437, 0.0004585012, 0.0214126405, 0.0299577609
0.1208525528, 0.7112667537, 0.0002378635, 0.0154228248, 0.0216836014
0.1221112926, 0.6919860006, 0.0001443254, 0.0120135504, 0.0173609731
0.1233831428, 0.6685726268, 0.0002441316, 0.0156247109, 0.0233702522
0.1246682400, 0.6743335735, 0.0000779265, 0.0088275991, 0.0130908492
0.1259667221, 0.6649836580, 0.0001765922, 0.0132888014, 0.0199836511
0.1272787286, 0.6603612247, 0.0000774419, 0.0088001092, 0.0133262052
0.1286044002, 0.6234217016, 0.0002292109, 0.0151397127, 0.0242848663
0.1299438794, 0.6357501879, 0.0003341783, 0.0182805444, 0.0287542886
0.1312973100, 0.6250390915, 0.0000634124, 0.0079631882, 0.0127403043
0.1326648372, 0.6043696390, 0.0001381632, 0.0117542855, 0.0194488351
