E(MeV)  pendfb7/Zr90:102
0.0108077918  0.00017235
0.0109561501  0.0001779
0.0111045084  0.000186137
0.0111786876  0.000191351
0.0112528667  0.000197373
0.0113387584  0.000205459
0.0114246501  0.000214895
0.0115105418  0.000225887
0.0115749605  0.000235372
0.0116393793  0.000245942
0.011703798  0.000258017
0.0117682167  0.000271581
0.0118541084  0.00029295
0.0118970542  0.000305385
0.0119675  0.000329355
0.011995  0.000340441
0.0120225  0.000353003
0.01205  0.000367716
0.012070625  0.00038105
0.012083  0.0003903
0.0120995  0.000405339
0.0121095513  0.000416665
0.0121196025  0.000430321
0.0121269554  0.000442476
0.0121343082  0.000457209
0.01213921  0.000468992
0.0121444075  0.00048371
0.012149605  0.00050162
0.0121535032  0.000517659
0.0121574013  0.000536709
0.0121610622  0.000558166
0.0121642488  0.000580487
0.0121674354  0.000607194
0.0121695597  0.000628067
0.0121716841  0.000651976
0.0121738085  0.000679542
0.0121759329  0.000711594
0.012177686  0.000742223
0.0121790679  0.000769593
0.0121804498  0.000800324
0.0121818316  0.000834992
0.0121832135  0.000874318
0.0121845954  0.000919196
0.0121859773  0.00097075
0.0121870137  0.001014641
0.01218805  0.00106382
0.0121892875  0.001130769
0.0121901125  0.001181273
0.0121909375  0.001237296
0.0121917625  0.001299703
0.0121925875  0.001369531
0.0121934125  0.001448038
0.0121942375  0.001536763
0.0121949594  0.001624269
0.0121955782  0.001707844
0.0121961969  0.001800563
0.0121968157  0.001903899
0.0121974344  0.002019565
0.0121980532  0.002149744
0.0121985172  0.002258444
0.0121989813  0.002378173
0.0121994454  0.002510555
0.0121998063  0.002623516
0.0122002188  0.002764958
0.0122006313  0.002921577
0.0122010438  0.003096052
0.0122014563  0.003291924
0.0122017657  0.003455744
0.012202075  0.003637023
0.0122023844  0.0038396
0.0122026938  0.004068497
0.0122029774  0.004307384
0.0122032094  0.00452874
0.0122034415  0.004779262
0.0122036735  0.005065707
0.0122038282  0.005281081
0.0122039829  0.005519711
0.0122041375  0.00578531
0.0122042922  0.006082817
0.0122044469  0.006417494
0.0122046016  0.006795723
0.0122047563  0.007224995
0.0122048724  0.00758591
0.0122049884  0.007984358
0.0122051044  0.00842537
0.0122052204  0.008914246
0.0122053364  0.0094569
0.0122054352  0.00996642
0.0122055556  0.010653063
0.0122056759  0.011419712
0.0122057661  0.012053315
0.0122058563  0.012742352
0.0122059466  0.013492637
0.0122060368  0.01430784
0.012206127  0.015194491
0.0122062172  0.016158745
0.0122063075  0.017208415
0.0122063977  0.018348251
0.012206488  0.01958835
0.0122065782  0.020934036
0.0122066685  0.0223969
0.0122067587  0.023982843
0.0122068489  0.025703113
0.0122069391  0.027567983
0.0122070294  0.029590649
0.0122071196  0.03177811
0.0122072098  0.034144602
0.0122073  0.036702833
0.0122073946  0.039606418
0.0122074891  0.042748244
0.0122075837  0.046151825
0.0122076782  0.049827558
0.0122077728  0.053801573
0.0122078673  0.058084508
0.0122079618  0.062700117
0.0122080563  0.067668767
0.0122081509  0.073017295
0.0122082454  0.07875596
0.0122083399  0.084912268
0.0122084344  0.091508718
0.012208529  0.098575901
0.0122086235  0.10612205
0.012208718  0.114177733
0.0122088125  0.122766387
0.0122089286  0.134082277
0.0122090446  0.146270162
0.0122091606  0.159381716
0.0122092766  0.173458144
0.0122093927  0.188552579
0.0122095087  0.204676759
0.0122096247  0.221878509
0.0122097407  0.240190133
0.0122098568  0.259657729
0.0122100114  0.287394021
0.0122101704  0.318123231
0.0122103509  0.355754331
0.0122105313  0.396294033
0.0122107118  0.439760197
0.0122108922  0.486033432
0.0122111071  0.544681339
0.0122112962  0.599235762
0.0122115798  0.685596775
0.0122119235  0.795978941
0.0122128  1.08593319
0.0122131438  1.19295511
0.0122134325  1.27524426
0.01221368  1.33830792
0.0122139275  1.39294815
0.0122141475  1.43340499
0.0122143813  1.46713299
0.0122146082  1.49005267
0.0122148523  1.5033667
0.0122149991  1.50557072
0.0122152166  1.50076979
0.0122154263  1.48711021
0.0122156738  1.45992773
0.0122158525  1.43321136
0.0122160725  1.39271497
0.01221632  1.33803803
0.0122165675  1.27494684
0.0122168563  1.19260795
0.0122171829  1.09110498
0.0122181625  0.767638299
0.0122184719  0.669265678
0.0122187298  0.59139232
0.012218936  0.532462092
0.0122191077  0.485921054
0.0122192879  0.439719084
0.0122194681  0.396339994
0.0122196484  0.355832894
0.0122198286  0.318269603
0.012219986  0.287839587
0.0122201349  0.261068061
0.0122202838  0.236214626
0.0122203954  0.21881315
0.0122205071  0.202419039
0.0122206188  0.187019078
0.0122207305  0.172581515
0.0122208421  0.15908423
0.0122209538  0.146467581
0.0122210655  0.134707305
0.0122211873  0.122815393
0.0122212821  0.114201432
0.0122213768  0.106131679
0.0122214716  0.098565475
0.0122215663  0.09149529
0.0122216611  0.084882866
0.0122217558  0.078719146
0.0122218506  0.072968449
0.0122219453  0.067620723
0.0122220401  0.062642974
0.0122221348  0.058024604
0.0122222296  0.053735352
0.0122223243  0.04976445
0.0122224191  0.046084361
0.0122225138  0.042684446
0.0122226085  0.039543024
0.0122227168  0.036245633
0.0122228082  0.033690893
0.0122228995  0.031332818
0.0122229909  0.029153176
0.0122230822  0.027144346
0.0122231736  0.025290158
0.012223265  0.023581758
0.0122233564  0.022008622
0.0122234477  0.020562346
0.0122235391  0.019230438
0.0122236304  0.018007064
0.0122237219  0.016880154
0.0122238132  0.015846952
0.0122239046  0.01489673
0.0122239959  0.014024879
0.0122240873  0.013223252
0.0122241786  0.012487811
0.01222427  0.01181156
0.0122243613  0.011190995
0.0122244831  0.010440695
0.0122246049  0.00976998
0.0122247369  0.009122575
0.0122248689  0.008547948
0.0122250009  0.008037087
0.0122251329  0.007582037
0.0122252649  0.007175794
0.0122253968  0.006812464
0.0122255288  0.006486106
0.0122256607  0.006192505
0.0122258367  0.00584432
0.0122260126  0.005538587
0.0122261886  0.005268062
0.0122263645  0.00502735
0.0122265405  0.004811467
0.0122267164  0.004616779
0.0122269804  0.004357281
0.0122272443  0.004129745
0.0122275285  0.00391308
0.0122278534  0.003694147
0.0122281783  0.003499825
0.0122287196  0.003218791
0.0122291527  0.003024312
0.0122295859  0.00285139
0.012230019  0.00269655
0.0122304521  0.002557046
0.0122308852  0.002430748
0.0122314266  0.002288847
0.012231968  0.002162191
0.0122325094  0.002048588
0.0122330508  0.001946249
0.0122335922  0.001853692
0.0122341336  0.001769679
0.0122349457  0.00165744
0.0122357037  0.001565383
0.0122364347  0.001486421
0.0122371655  0.001415729
0.0122378965  0.001352139
0.0122386274  0.001294743
0.0122396019  0.001226503
0.0122405765  0.001166347
0.012241551  0.00111306
0.0122425255  0.001065635
0.0122438249  0.001010118
0.0122450431  0.00096482
0.0122462612  0.000924997
0.0122474794  0.0008898
0.0122486975  0.000858539
0.0122503218  0.000822001
0.012251946  0.000790387
0.0122535702  0.000762872
0.0122551944  0.000738808
0.0122571976  0.000713104
0.0122595798  0.000687238
0.012261962  0.000665533
0.0122643442  0.000647219
0.0122679175  0.000624692
0.0122714908  0.000606698
0.012275064  0.000592288
0.0122790555  0.000579463
0.012283047  0.000569296
0.012288369  0.000558959
0.012293691  0.000551434
0.0123016739  0.000544114
0.0123123178  0.000539182
0.0123218973  0.000537861
0.0123378631  0.000540497
0.0123602153  0.000550154
0.0123772455  0.000560521
0.0124027909  0.000579704
0.0124283363  0.000602106
0.0124538817  0.000627689
0.012479427  0.000656039
0.0125049724  0.000687576
0.0125305178  0.000722163
0.0125560632  0.000760475
0.0125816085  0.000802495
0.0126071539  0.000849159
0.0126326993  0.000900532
0.0126582447  0.000957903
0.01268379  0.001021437
0.0127093354  0.001092918
0.0127433959  0.001201827
0.0127604262  0.001263238
0.0127774564  0.001330006
0.0127944867  0.001402773
0.0128115169  0.00148228
0.0128370623  0.001615543
0.0128540925  0.001715909
0.0128711228  0.001826703
0.012888153  0.00194933
0.0129060348  0.002092805
0.0129273226  0.002286639
0.0129426498  0.002445085
0.012956274  0.002600576
0.0129698982  0.002772199
0.0129835224  0.002962269
0.0129971466  0.003173527
0.0130124739  0.003439701
0.013022692  0.003637356
0.0130329102  0.003853467
0.0130431283  0.004090107
0.0130533465  0.004349982
0.0130635646  0.004636204
0.0130737828  0.00495248
0.0130840009  0.005302855
0.0130916646  0.005590534
0.0130993281  0.005903746
0.0131069918  0.006244537
0.0131146554  0.006616008
0.0131229576  0.007058156
0.013129344  0.007429551
0.0131367947  0.007901703
0.0131438197  0.008389897
0.0131508447  0.008925289
0.013157231  0.009458223
0.0131636174  0.010040702
0.0131700037  0.01067902
0.0131768158  0.011429725
0.0131819249  0.012046297
0.013188737  0.012949088
0.0131951233  0.013890713
0.0132015096  0.014938673
0.013207896  0.016109361
0.0132121536  0.016967512
0.0132164112  0.017895577
0.0132206687  0.01890119
0.0132249263  0.019993108
0.0132291838  0.02118122
0.0132334414  0.022476955
0.0132376989  0.023893309
0.0132419565  0.025445388
0.0132462141  0.027150537
0.0132504717  0.029028905
0.0132547292  0.031103879
0.0132589868  0.033402923
0.0132632443  0.03595799
0.0132664375  0.038064822
0.0132696306  0.040355034
0.0132728238  0.042849565
0.013276017  0.045571972
0.0132792102  0.048549133
0.0132824034  0.051811671
0.0132855966  0.055394512
0.0132887897  0.059337393
0.0132919829  0.063686074
0.013295176  0.068492223
0.0132983692  0.073815345
0.0133015624  0.079722611
0.0133046491  0.086059676
0.013307523  0.092582305
0.0133103969  0.099775849
0.0133132707  0.107715431
0.0133161446  0.116482635
0.0133190184  0.126161968
0.0133217646  0.136343676
0.0133245107  0.147509824
0.0133272568  0.159724582
0.0133300029  0.173034795
0.013332749  0.187462988
0.0133353674  0.202246396
0.0133387734  0.222853236
0.0133489916  0.289471037
0.0133523976  0.310290492
0.0133549522  0.32408604
0.0133575067  0.335603696
0.0133592097  0.341713541
0.0133609127  0.346384079
0.0133627861  0.349711942
0.0133649319  0.351058374
0.0133667286  0.350117291
0.013368504  0.347363085
0.0133702794  0.342878764
0.0133726424  0.33445709
0.0133750053  0.323616917
0.0133775173  0.30998485
0.0133803273  0.292905651
0.013389183  0.234857393
0.0133925891  0.213467844
0.0133959951  0.193494796
0.0133986348  0.179148013
0.0134014448  0.16501276
0.0134042548  0.152040979
0.0134070648  0.140191964
0.0134098748  0.129403313
0.0134126847  0.119599847
0.0134148135  0.112779024
0.0134169423  0.106441919
0.0134190711  0.100554104
0.0134211999  0.095082487
0.0134243931  0.087587211
0.0134275863  0.080860031
0.013429715  0.076758181
0.0134322696  0.07220103
0.0134348241  0.068007995
0.0134373787  0.064147332
0.0134399332  0.060590485
0.0134424878  0.057303931
0.0134450423  0.054257873
0.0134475968  0.051432404
0.0134514286  0.047570169
0.0134552604  0.04410842
0.0134590923  0.040996355
0.0134629241  0.038190672
0.0134667559  0.035654019
0.0134705876  0.033354423
0.0134744195  0.031264109
0.0134782513  0.029359396
0.0134820831  0.027619557
0.0134859149  0.026026628
0.0134897467  0.024564955
0.0134935785  0.023220858
0.0134986876  0.021591102
0.0135037967  0.020124729
0.0135089057  0.018801049
0.0135140148  0.017602417
0.0135191239  0.016513848
0.013524233  0.015522478
0.013529342  0.014617259
0.0135348768  0.013722755
0.0135408374  0.012849651
0.013546798  0.012059781
0.0135527586  0.011336861
0.0135582934  0.010722052
0.013565957  0.009950418
0.0135736206  0.009259479
0.0135812842  0.00863848
0.0135889479  0.008078396
0.0135966114  0.007571627
0.0136042751  0.007111654
0.0136119387  0.006692938
0.0136196023  0.0063107
0.0136272659  0.005960835
0.0136349295  0.005639806
0.0136425931  0.005344558
0.0136528113  0.004986471
0.0136630294  0.004664117
0.0136732476  0.004372896
0.0136834657  0.004108978
0.0136936839  0.003869052
0.013703902  0.003650337
0.0137141202  0.003450404
0.0137328534  0.003126425
0.0137464776  0.002920172
0.0137601018  0.002734367
0.013773726  0.00256682
0.0137873502  0.002415237
0.0138009744  0.002277435
0.0138145986  0.002152345
0.0138282228  0.002038091
0.0138435501  0.001921416
0.0138588773  0.001815187
0.0138759076  0.001708329
0.0138929378  0.00161177
0.0139099681  0.001524252
0.0139269983  0.001444702
0.0139440286  0.001372203
0.0139610588  0.001305968
0.0139780891  0.001245315
0.0140121496  0.001138466
0.014037695  0.001069314
0.0140632403  0.001007544
0.0140887857  0.000952839
0.0141143311  0.00090366
0.0141398765  0.000859825
0.0141654218  0.000820214
0.0142165125  0.000752616
0.014250573  0.000714517
0.0142846335  0.000681124
0.014318694  0.000651802
0.0143527545  0.000626021
0.014386815  0.000603343
0.0144208755  0.000583396
0.0144889965  0.000550504
0.014523057  0.000537074
0.0145741478  0.000520285
0.0146252385  0.000506626
0.0146763293  0.000496195
0.01472742  0.000488203
0.0147785108  0.000482795
0.0148806923  0.00047818
0.0148977225  0.000478102
0.014999904  0.000482374
0.015068025  0.000489108
0.015136146  0.000498904
0.015204267  0.000511791
0.015272388  0.000527871
0.015340509  0.000547322
0.01540863  0.000570396
0.015476751  0.000597433
0.015544872  0.000628848
0.0155959628  0.000655742
0.0156470535  0.000685483
0.0156981443  0.000718907
0.015749235  0.000755837
0.0158003258  0.000797393
0.0158514165  0.00084341
0.0159025073  0.000895386
0.015953598  0.000953182
0.016021719  0.001042112
0.0160557795  0.001092315
0.01608984  0.001146907
0.0161239005  0.001206391
0.016157961  0.001271344
0.0161920215  0.001342436
0.016226082  0.001420441
0.0162601425  0.001506268
0.016294203  0.001600983
0.0163282635  0.001705844
0.016362324  0.001822349
0.0163963845  0.00195214
0.0164219299  0.002059772
0.0164474753  0.002176919
0.0164730207  0.002305711
0.016498566  0.002446524
0.0165241114  0.002602403
0.0165496568  0.002774028
0.0165752022  0.002965669
0.0166007475  0.00317859
0.016634808  0.00350508
0.0166518383  0.003689892
0.0166688685  0.003891891
0.0166880276  0.004142486
0.0167071866  0.00442406
0.0167199593  0.004632309
0.016732732  0.004860506
0.0167455047  0.005112027
0.0167582774  0.005393037
0.01677105  0.005712177
0.0167797924  0.005958241
0.0167943629  0.006438173
0.0168026985  0.006766372
0.0168089502  0.007048154
0.0168138518  0.007296697
0.0168194873  0.007620327
0.0168242558  0.007934639
0.0168281573  0.008226831
0.0168322755  0.008578416
0.0168355268  0.008895023
0.016838778  0.009254587
0.0168420293  0.009667591
0.0168452805  0.010147992
0.016847448  0.010514844
0.0168496155  0.010927311
0.016851783  0.011394631
0.0168539505  0.011928557
0.016856118  0.01254424
0.0168577437  0.01307137
0.0168593693  0.013666106
0.0168609949  0.014341767
0.0168626205  0.015115134
0.0168642462  0.016007713
0.0168653299  0.016682293
0.0168664137  0.017432313
0.0168674974  0.018270013
0.0168685812  0.019210609
0.0168696649  0.02027243
0.0168707487  0.021478651
0.0168715615  0.022495056
0.0168723743  0.023623699
0.0168731871  0.024882685
0.0168740541  0.026394233
0.0168749483  0.028170084
0.0168755443  0.029498061
0.0168761404  0.0309609
0.0168767364  0.03257809
0.0168773325  0.034374234
0.0168779285  0.036378
0.0168784975  0.038518038
0.0168790394  0.040798419
0.0168795813  0.043357877
0.0168799877  0.045492021
0.016880394  0.047840139
0.0168808005  0.050438258
0.0168812069  0.053326932
0.0168816133  0.056559872
0.0168820197  0.06020436
0.0168824261  0.064346438
0.0168827512  0.068091588
0.0168830358  0.071745043
0.0168833202  0.07580595
0.0168836047  0.080348038
0.0168838892  0.0854535
0.0168841737  0.091222321
0.0168843633  0.095493202
0.016884553  0.100154534
0.0168847426  0.105247042
0.0168849323  0.110827131
0.0168851219  0.116945749
0.0168853116  0.123672548
0.0168855012  0.131070389
0.0168856611  0.137890265
0.0168858561  0.147004212
0.0168860512  0.157093722
0.0168862463  0.168263794
0.0168864414  0.180633589
0.0168866364  0.194324795
0.0168868315  0.20949043
0.0168870266  0.2262727
0.0168872217  0.244830002
0.0168874167  0.265318668
0.0168876118  0.287935153
0.0168877852  0.309961127
0.0168879478  0.332383409
0.0168881103  0.356614822
0.0168882729  0.38279715
0.0168884355  0.411028274
0.016888598  0.441400167
0.0168887606  0.474059441
0.0168889232  0.509093986
0.0168891941  0.573010093
0.0168894108  0.629372463
0.0168895842  0.677962425
0.0168897576  0.72974118
0.016889931  0.784770148
0.0168901044  0.843090711
0.0168903645  0.936777544
0.0168906246  1.0378615
0.0168908631  1.13689204
0.0168913182  1.34161564
0.0168917084  1.53155223
0.0168921636  1.76575183
0.0168932256  2.32746561
0.0168937025  2.56425886
0.0168940059  2.70247651
0.0168943636  2.84840341
0.0168946779  2.95811215
0.016894964  3.04055589
0.016895237  3.10212096
0.0168954842  3.1424481
0.0168957399  3.16803262
0.016896  3.17678602
0.0168962601  3.16796748
0.0168964682  3.148354
0.0168967717  3.10024536
0.0168970513  3.03635823
0.0168973439  2.95083572
0.0168976691  2.8356126
0.0168980592  2.67347859
0.0168984927  2.46940326
0.0168990454  2.18569244
0.0168999666  1.69758006
0.0169003242  1.51522407
0.0169006818  1.34168653
0.0169009853  1.20302432
0.0169012129  1.10489972
0.0169014405  1.01214103
0.0169016681  0.924948365
0.0169018956  0.843464063
0.0169020907  0.778120061
0.0169022858  0.716935075
0.0169024809  0.659844548
0.0169026759  0.606779114
0.016902871  0.557562442
0.0169030661  0.512078956
0.0169032612  0.47016735
0.0169034562  0.431671833
0.0169036351  0.399182397
0.0169038139  0.369264023
0.0169039927  0.34174917
0.0169041715  0.316488786
0.0169043503  0.29333501
0.0169045292  0.272131223
0.016904708  0.252759526
0.0169048868  0.235070709
0.0169050656  0.218933441
0.0169052444  0.204222487
0.0169054395  0.189658348
0.0169055913  0.179310359
0.016905743  0.169758924
0.0169058947  0.16093659
0.0169060464  0.152786615
0.016906274  0.141704696
0.0169065016  0.131852517
0.0169067292  0.123082117
0.0169069568  0.115261487
0.0169071843  0.108276374
0.016907412  0.102014599
0.0169076395  0.096396227
0.0169078969  0.09070849
0.0169081083  0.086501015
0.0169083196  0.082661856
0.0169086366  0.077498793
0.0169089537  0.072945396
0.0169092706  0.06890753
0.0169095876  0.065301003
0.0169099046  0.062061741
0.0169102216  0.059136249
0.0169105386  0.05648066
0.0169109612  0.053298689
0.0169114435  0.050088248
0.0169118499  0.0476756
0.0169122563  0.04549054
0.0169127982  0.042879469
0.01691334  0.040562752
0.0169138819  0.038494375
0.0169144238  0.036638669
0.0169149657  0.034966293
0.0169155075  0.033453368
0.0169162797  0.031533153
0.0169170519  0.029848608
0.0169178241  0.028362244
0.0169185963  0.027043982
0.0169193685  0.025869418
0.0169201406  0.024818692
0.0169211702  0.023581832
0.0169221997  0.022504173
0.0169232293  0.021560275
0.0169243943  0.02062832
0.0169256948  0.019731091
0.0169269953  0.018959866
0.0169282958  0.018293982
0.0169295963  0.017716868
0.016931547  0.01698916
0.0169334978  0.016397087
0.016935015  0.016014176
0.016936749  0.015647235
0.01693935  0.015217893
0.016941951  0.014914636
0.016944552  0.01472806
0.016947153  0.014666165
0.0169490742  0.014724305
0.0169501283  0.014814458
0.0169511824  0.014980542
0.016951973  0.015201656
0.0169525001  0.015435282
0.0169528954  0.015684169
0.0169532907  0.016026047
0.0169535543  0.016324292
0.0169538178  0.016695668
0.0169540813  0.017158739
0.0169543448  0.017736072
0.0169545425  0.018260513
0.0169547402  0.01887808
0.0169549378  0.019603808
0.0169551354  0.020455463
0.0169553331  0.021453291
0.0169555307  0.022618374
0.0169557284  0.023976504
0.0169558602  0.025002212
0.0169559919  0.026133358
0.0169561237  0.027380924
0.0169562554  0.028752807
0.0169563872  0.030261422
0.016956534  0.032114808
0.0169566959  0.034388648
0.0169568578  0.036925041
0.0169570196  0.039745326
0.0169571815  0.042877046
0.0169573434  0.046343373
0.0169575053  0.050169714
0.0169576671  0.054379131
0.016957829  0.059002742
0.0169579909  0.064063875
0.0169581528  0.069587912
0.0169583146  0.075595612
0.0169584765  0.0821179
0.0169586384  0.089173221
0.0169588003  0.096781667
0.0169589621  0.104955747
0.0169591078  0.112816753
0.016959302  0.124046795
0.0169594963  0.136155093
0.0169596905  0.149134228
0.0169598848  0.162992809
0.016960079  0.177701009
0.016960338  0.198600961
0.016960597  0.220874925
0.0169609208  0.250434797
0.0169613336  0.290310003
0.0169622805  0.385380879
0.0169627662  0.43187788
0.0169630575  0.457589204
0.0169633165  0.478526294
0.0169636144  0.499868087
0.0169639122  0.5177793
0.0169641453  0.529118345
0.0169644043  0.538719521
0.0169646763  0.545208926
0.0169649995  0.547947435
0.016965272  0.546001607
0.0169655498  0.540054415
0.0169657737  0.532437938
0.0169659827  0.523158723
0.0169662514  0.508346242
0.0169665051  0.491640083
0.0169668186  0.467802395
0.0169671172  0.44235772
0.0169675427  0.40265821
0.0169687584  0.281247336
0.0169690859  0.249816253
0.0169694134  0.219982692
0.016969659  0.198890925
0.0169698445  0.183773492
0.0169700519  0.16775319
0.0169702592  0.152707676
0.0169704665  0.138651909
0.0169706738  0.125594474
0.0169708294  0.116447247
0.0169709848  0.107864794
0.0169711403  0.099820607
0.0169712958  0.092308084
0.0169714513  0.085312414
0.0169716068  0.078816633
0.0169717623  0.072801991
0.0169719178  0.067248293
0.0169720733  0.062134224
0.0169722287  0.057440552
0.0169723843  0.053135953
0.0169725398  0.049206185
0.0169726953  0.045625412
0.0169728507  0.042372863
0.0169730062  0.039421971
0.0169731469  0.036995522
0.0169732803  0.034893874
0.0169734135  0.03297536
0.0169735468  0.03122296
0.0169736801  0.029626172
0.0169738134  0.028173506
0.0169739466  0.026854956
0.0169741243  0.025285059
0.016974302  0.02391034
0.0169744797  0.022709483
0.0169746575  0.02166237
0.0169748352  0.020752304
0.0169750129  0.019962432
0.0169751906  0.019278095
0.0169753683  0.018686117
0.0169756349  0.017945763
0.0169759014  0.017352786
0.0169761681  0.016877897
0.0169764346  0.016498168
0.01697679  0.016106387
0.0169771454  0.015813326
0.0169776786  0.01550229
0.0169787448  0.015146492
0.0169798111  0.014960405
0.0169815882  0.014799936
0.0169837207  0.014718958
0.0169856163  0.014702686
0.0169891706  0.014755629
0.0169939095  0.014924955
0.0170002281  0.015250224
0.0170065467  0.015653255
0.0170160247  0.016366766
0.0170255026  0.017192199
0.0170349805  0.01812369
0.0170444585  0.019162978
0.0170539364  0.020316042
0.0170634144  0.021591983
0.0170728923  0.023002482
0.0170823702  0.024561803
0.0170918482  0.026286842
0.0171013261  0.028197261
0.017110804  0.030315859
0.017120282  0.03266884
0.0171297599  0.035286053
0.0171392379  0.03820147
0.0171455565  0.040329371
0.0171518751  0.042619022
0.0171581937  0.045083601
0.0171645124  0.047737072
0.017170831  0.050593897
0.0171771496  0.053669094
0.0171834682  0.056977741
0.0171897869  0.060534639
0.0171961055  0.064353487
0.0172024241  0.068446385
0.0172087427  0.072821749
0.0172179679  0.079723692
0.0172270668  0.087126995
0.0172361655  0.095067739
0.0172654839  0.122540452
0.0172755937  0.131465285
0.0172831761  0.137391004
0.0172907584  0.142340812
0.0172958133  0.144962986
0.0173008682  0.146960097
0.0173064286  0.148369481
0.0173125956  0.148913602
0.0173181055  0.148464465
0.0173236407  0.147147599
0.0173291757  0.145008249
0.0173359998  0.141343642
0.0173428239  0.136708476
0.0173501535  0.130881931
0.0173584941  0.12350491
0.0173847797  0.098683838
0.0173938784  0.090495438
0.0174033564  0.082497725
0.0174128343  0.075125722
0.0174191529  0.070574824
0.0174254716  0.066308672
0.0174317902  0.062323338
0.0174381088  0.058608283
0.0174444274  0.055150441
0.0174507461  0.051935309
0.0174570647  0.048947866
0.0174633833  0.046172823
0.0174697019  0.043595215
0.0174760206  0.041200562
0.0174823392  0.038975176
0.0174918171  0.035926238
0.0175012951  0.033188783
0.017510773  0.030726872
0.0175202509  0.028508553
0.0175297289  0.026505886
0.0175392068  0.02470544
0.0175493166  0.022957763
0.017556899  0.021757229
0.0175682725  0.020119932
0.017579646  0.018652723
0.0175910195  0.017333691
0.0176023931  0.01614433
0.0176137666  0.015069028
0.0176251401  0.014094428
0.0176365136  0.013208975
0.0176478872  0.012402536
0.0176592607  0.011666213
0.0176706342  0.010992196
0.0176820077  0.01037372
0.0176933813  0.009804958
0.0177047548  0.009280902
0.0177199195  0.008644365
0.0177350842  0.008070456
0.0177502489  0.007551274
0.0177654136  0.007080298
0.0177805783  0.006651767
0.017795743  0.006260884
0.0178109077  0.005903379
0.0178387096  0.005323568
0.0178589292  0.004954328
0.0178791488  0.004621851
0.0178993684  0.004322042
0.017919588  0.004050821
0.0179398076  0.00380472
0.0179600272  0.003580778
0.0179802468  0.003376457
0.0180004664  0.003189567
0.018020686  0.00301822
0.0180409056  0.002860772
0.0180611252  0.002715791
0.0181015644  0.002458384
0.018121784  0.002343894
0.0181521134  0.002187924
0.0181824428  0.0020473
0.0182127722  0.001921602
0.0182431016  0.00180764
0.018273431  0.001705204
0.0183037604  0.001611923
0.0183340898  0.001527719
0.0183644192  0.001450797
0.0183998035  0.001370085
0.0184452976  0.001278401
0.0184857368  0.001206974
0.018526176  0.001144021
0.0185666152  0.001088729
0.0186070544  0.001040426
0.0186449662  0.001001473
0.0186879328  0.000963511
0.018728372  0.00093454
0.0187662838  0.000913568
0.0188041955  0.000898682
0.01882947  0.000893097
0.0188547445  0.00089164
0.0188831784  0.000896238
0.0189052936  0.000906264
0.0189242495  0.000921464
0.0189368867  0.000936245
0.018949524  0.000956251
0.0189590019  0.000975235
0.0189684798  0.000999933
0.0189779578  0.001031786
0.0189842764  0.001058282
0.018990595  0.001090228
0.0189969137  0.00112897
0.0190016527  0.001164164
0.0190063916  0.001205945
0.0190111306  0.001255976
0.0190142899  0.001295035
0.0190174492  0.001339679
0.019020272  0.001385207
0.0190240015  0.001455251
0.0190264878  0.001509455
0.0190289741  0.001570953
0.0190314604  0.001641273
0.0190339467  0.001722298
0.0190358115  0.00179144
0.0190376762  0.001869037
0.0190397353  0.001966285
0.0190413673  0.002053513
0.0190429992  0.002151303
0.0190446312  0.00226146
0.0190462631  0.00238616
0.0190478951  0.00252811
0.019049119  0.002647873
0.019050343  0.002780964
0.019051567  0.002929478
0.0190528816  0.003109089
0.0190542416  0.003320877
0.0190551482  0.003479302
0.0190560549  0.003653747
0.0190569615  0.003846443
0.0190578682  0.004060124
0.0190587748  0.004297957
0.0190595908  0.00453588
0.0190603162  0.004769185
0.0190610415  0.005025902
0.0190617668  0.005309412
0.0190624921  0.00562371
0.0190632174  0.005973602
0.0190639427  0.006364927
0.0190644867  0.006689875
0.0190650306  0.0070457
0.0190655746  0.007436855
0.0190661186  0.007868468
0.0190666626  0.008346853
0.0190672066  0.008879822
0.0190677506  0.009477249
0.0190681586  0.00997518
0.0190685666  0.010523394
0.0190689746  0.01113062
0.0190693825  0.011807923
0.0190697905  0.012570341
0.0190700965  0.013209427
0.0190704025  0.013917764
0.0190707085  0.014708652
0.0190710145  0.015598827
0.0190713205  0.016609374
0.0190715245  0.017362799
0.0190717285  0.018190894
0.0190719325  0.01910472
0.0190721365  0.020117142
0.0190723405  0.021243085
0.0190725445  0.022499831
0.0190727258  0.02374258
0.0190728845  0.024940656
0.0190730432  0.026254217
0.0190732018  0.027695696
0.0190733605  0.029281753
0.0190735191  0.031026797
0.0190736778  0.03295116
0.0190738364  0.035072368
0.0190739951  0.037415028
0.0190741538  0.040001907
0.0190743125  0.042859264
0.0190744711  0.046013613
0.0190746298  0.049499972
0.0190747884  0.053347516
0.0190749471  0.057597344
0.0190751057  0.062283035
0.0190752417  0.066681731
0.0190754684  0.074875108
0.0190755818  0.079413881
0.0190758085  0.089459735
0.0190759218  0.095005182
0.0190760917  0.10403362
0.0190762618  0.113993428
0.0190764317  0.124935838
0.0190766017  0.136956541
0.0190767717  0.150128776
0.0190769417  0.16453349
0.0190771025  0.179366879
0.0190772587  0.194967789
0.0190774148  0.211795981
0.019077571  0.229935259
0.0190777271  0.249422943
0.0190778833  0.270342239
0.0190780394  0.292721447
0.0190781956  0.316640468
