94-Pu-239(n,total fission) ENDF/B-VII.1
988.078,1.49696
988.243,1.58876
988.391,1.75846
988.539,2.05577
988.672,2.46769
988.818,3.09926
989.061,4.46355
989.278,5.66144
989.451,6.25819
989.569,6.38282
989.76,6.13809
989.997,5.5622
990.145,5.43481
990.298,5.69207
990.503,6.58301
990.749,7.73695
990.905,7.99201
991.051,7.71558
991.235,6.73814
991.618,4.01738
991.762,3.22672
991.905,2.65161
992.049,2.26397
992.193,2.01431
992.366,1.83108
992.558,1.7181
992.692,1.68843
992.86,1.74445
992.961,1.86685
993.049,2.06452
993.138,2.38104
993.227,2.85507
993.315,3.52683
993.404,4.43227
993.502,5.73466
993.622,7.7538
993.873,12.9689
994.067,16.6564
994.217,18.3614
994.317,18.6985
994.464,18.0028
994.639,15.7141
994.974,10.0448
995.113,8.19719
995.253,6.88153
995.393,6.06053
995.534,5.63161
995.675,5.49795
995.863,5.64547
996.099,6.26013
996.298,7.24135
996.45,8.44641
996.583,10.0107
996.717,12.2692
996.839,15.1789
996.966,19.2381
997.116,25.6013
997.3,35.5436
997.643,55.641
997.837,63.3306
998.027,65.852
998.227,63.5138
998.53,54.1214
998.9,38.4465
999.27,21.673
999.437,15.5301
999.565,11.7973
999.681,9.21259
999.797,7.27427
999.912,5.8603
1000.03,4.85924
1000.16,4.02606
1000.32,3.34089
1000.49,2.83595
1000.63,2.57272
1000.77,2.42214
1000.84,2.39248
1000.98,2.43964
1001.11,2.63911
1001.23,2.9786
1001.34,3.51047
1001.46,4.31697
1001.57,5.33766
1001.7,6.85202
1001.85,9.26958
1002.05,13.1645
1002.38,20.4955
1002.57,23.4008
1002.73,24.4653
1002.75,24.4832
1002.92,23.6975
1003.1,21.2331
1003.61,10.931
1003.79,7.98826
1003.93,6.14744
1004.08,4.74429
1004.23,3.68811
1004.37,2.94108
1004.52,2.39455
1004.66,2.01607
1004.8,1.78697
1004.92,1.68838
1005.03,1.66264
1005.17,1.7294
1005.35,1.96823
1005.72,2.64141
1005.95,2.89357
1006.38,3.04585
1006.62,3.30822
1006.88,3.61655
1006.96,3.64617
1007.13,3.52326
1007.28,3.21805
1007.72,1.82777
1007.88,1.47185
1007.99,1.27953
1008.14,1.1103
1008.33,0.997889
1008.63,0.926377
1009.74,0.818236
1010.21,0.799835
1010.58,0.815507
1010.8,0.856243
1011.02,0.953309
1011.18,1.09399
1011.31,1.26853
1011.47,1.58009
1011.7,2.17544
1011.95,2.80723
1012.09,3.04732
1012.19,3.10344
1012.34,2.98654
1012.5,2.64251
1012.91,1.30406
1013.04,0.989379
1013.14,0.781815
1013.24,0.63073
1013.34,0.538284
1013.45,0.470618
1013.55,0.436134
1013.68,0.424964
1013.84,0.440342
1014.06,0.494452
1014.24,0.571156
1014.51,0.726014
1014.82,0.925158
1015.03,0.998392
1015.1,1.00447
1015.31,0.967257
1015.59,0.865196
1015.68,0.8548
1015.8,0.882734
1015.92,0.978811
1016.02,1.12575
1016.12,1.35483
1016.23,1.68883
1016.38,2.30182
1016.7,3.75797
1016.85,4.26623
1017.0,4.43463
1017.14,4.27036
1017.28,3.8007
1017.68,1.90168
1017.8,1.45224
1017.91,1.14863
1018.0,0.959707
1018.08,0.860509
1018.16,0.796225
1018.25,0.771777
1018.32,0.783611
1018.43,0.849088
1018.53,0.965623
1018.63,1.13411
1018.73,1.37755
1018.83,1.72506
1018.92,2.15429
1019.0,2.72421
1019.09,3.48134
1019.18,4.59455
1019.28,6.09522
1019.4,8.35713
1019.53,11.7706
1019.92,23.4569
1020.06,26.4669
1020.21,27.7658
1020.23,27.779
1020.35,26.9553
1020.5,24.2078
1020.73,17.416
1020.95,11.1197
1021.07,8.21182
1021.17,6.17641
1021.27,4.71514
1021.36,3.62343
1021.44,2.92086
1021.54,2.31994
1021.62,1.95136
1021.71,1.66646
1021.8,1.46927
1021.9,1.31383
1022.05,1.19626
1022.26,1.12996
1022.32,1.12564
1022.6,1.16381
1022.87,1.27626
1023.14,1.47042
1023.36,1.70834
1023.56,2.03641
1023.73,2.41519
1023.89,2.95597
1024.05,3.70198
1024.19,4.61965
1024.34,5.93864
1024.52,8.08088
1024.98,14.436
1025.18,16.1467
1025.31,16.5076
1025.45,16.0768
1025.65,14.2988
1026.14,7.71631
1026.31,5.93991
1026.44,4.86336
1026.57,4.16125
1026.68,3.84739
1026.76,3.76939
1026.83,3.84313
1026.92,4.12114
1027.01,4.67517
1027.09,5.55581
1027.18,6.83052
1027.28,8.77673
1027.38,11.5625
1027.5,15.5249
1027.64,21.6744
1027.98,38.0128
1028.13,42.8508
1028.27,44.4819
1028.41,42.9456
1028.56,38.1559
1028.8,26.7174
1028.99,17.554
1029.11,12.603
1029.22,9.29577
1029.31,7.00848
1029.39,5.32197
1029.48,4.02639
1029.55,3.12901
1029.63,2.4458
1029.71,1.9304
1029.79,1.54361
1029.87,1.22262
1029.96,0.989383
1030.06,0.803207
1030.16,0.672673
1030.25,0.585452
1030.33,0.543541
1030.42,0.526542
1030.51,0.54543
1030.59,0.607082
1030.67,0.696689
1030.75,0.837056
1030.84,1.05832
1030.94,1.39027
1031.06,1.91538
1031.42,3.64912
1031.57,4.15558
1031.71,4.32424
1031.84,4.19737
1032.0,3.71522
1032.37,2.10193
1032.48,1.72503
1032.58,1.50321
1032.67,1.3829
1032.74,1.35953
1032.84,1.40992
1032.94,1.55315
1033.12,1.96516
1033.36,2.51327
1033.52,2.70515
1033.57,2.72003
1033.72,2.62925
1033.89,2.3149
1034.23,1.49185
1034.37,1.25091
1034.5,1.10504
1034.63,1.04425
1034.67,1.04076
1034.82,1.07816
1035.03,1.22412
1035.47,1.63577
1035.67,1.72929
1035.71,1.73185
1035.91,1.66401
1036.49,1.16161
1037.06,0.748361
1037.28,0.597074
1037.41,0.536789
1037.53,0.517843
1037.61,0.531609
1037.72,0.581832
1037.84,0.686476
1037.98,0.849901
1038.21,1.2068
1038.54,1.8325
1038.74,2.3133
1038.93,2.95416
1039.33,4.53626
1039.5,4.90837
1039.57,4.95238
1039.71,4.79541
1039.86,4.32047
1040.11,3.10548
1040.32,2.10092
1040.44,1.59615
1040.55,1.26644
1040.65,1.01787
1040.75,0.847206
1040.84,0.748038
1040.94,0.671131
1041.01,0.640677
1041.14,0.618243
1041.28,0.633154
1041.8,0.794001
1042.02,0.812888
1042.22,0.806382
1042.36,0.819653
1042.47,0.872512
1042.58,0.987385
1042.67,1.16074
1042.74,1.37253
1042.81,1.67112
1042.88,2.08093
1042.95,2.62976
1043.03,3.42003
1043.11,4.43967
1043.19,5.89418
1043.28,7.82622
1043.4,10.9434
1043.55,16.0785
1043.84,26.6156
1044.0,30.664
1044.15,32.3404
1044.17,32.3703
1044.31,31.1645
1044.45,28.0999
1044.88,14.0203
1045.01,10.7076
1045.13,8.44224
1045.24,6.79014
1045.35,5.68044
1045.45,5.04625
1045.56,4.63011
1045.68,4.41065
1045.76,4.38134
1045.92,4.53451
1046.13,5.05218
1046.33,5.93073
1046.52,7.18812
1046.71,8.88202
1046.91,11.2791
1047.11,14.5926
1047.49,22.3017
1047.77,27.6182
1048.0,30.4272
1048.15,31.0406
1048.38,29.8123
1048.66,25.6322
1049.15,16.1431
1049.4,12.4201
1049.64,9.69092
1049.85,7.94694
1050.06,6.63419
1050.31,5.52304
1050.64,4.51417
1051.05,3.63641
1051.42,3.06447
1051.82,2.68894
1052.35,2.42096
1053.03,2.25488
1053.45,2.22922
1054.06,2.32058
1054.37,2.46244
1054.66,2.74944
1054.86,3.13272
1055.0,3.62348
1055.13,4.26998
1055.26,5.23104
1055.39,6.57965
1055.54,8.69692
1055.74,12.3394
1056.04,18.3733
1056.23,20.8621
1056.4,21.7333
1056.42,21.7408
1056.62,20.9989
1057.15,16.1075
1057.44,12.5399
1057.87,5.96918
1057.99,4.33155
1058.1,3.23278
1058.2,2.4581
1058.28,1.98076
1058.37,1.59677
1058.46,1.3429
1058.54,1.20295
1058.61,1.14188
1058.7,1.11104
1058.82,1.14413
1059.03,1.31263
1059.35,1.60376
1059.62,1.73736
1059.87,1.83439
1060.0,1.9754
1060.1,2.18753
1060.2,2.55167
1060.3,3.05746
1060.4,3.82225
1060.53,5.08596
1060.77,8.00817
1060.98,10.3196
1061.12,11.3174
1061.23,11.5825
1061.36,11.2217
1061.51,9.97557
1061.77,6.83186
1061.96,4.55415
1062.09,3.30266
1062.2,2.50397
1062.3,1.94113
1062.39,1.55273
1062.47,1.29916
1062.56,1.08798
1062.65,0.941048
1062.74,0.840931
1062.88,0.749244
1063.01,0.700002
1063.3,0.659669
1063.46,0.654985
1063.74,0.668902
1063.92,0.703961
1064.06,0.75602
1064.23,0.869762
1064.37,1.01198
1064.55,1.27261
1064.95,1.9941
1065.13,2.19773
1065.26,2.24154
1065.44,2.1487
1065.66,1.85053
1065.96,1.39641
1066.14,1.20336
1066.29,1.09729
1066.49,1.02417
1066.63,1.00647
1066.9,1.02274
1067.25,1.1103
1067.74,1.26181
1068.01,1.28788
1068.4,1.26466
1068.62,1.28404
1068.82,1.37406
1068.96,1.52064
1069.08,1.73855
1069.17,2.00722
1069.28,2.45261
1069.37,2.98958
1069.47,3.76237
1069.58,4.9454
1069.71,6.69204
1069.88,9.7223
1070.18,15.4651
1070.35,17.5076
1070.48,18.0384
1070.62,17.4529
1070.77,15.5776
1071.15,9.09359
1071.3,7.12948
1071.43,5.89558
1071.58,4.89329
1071.75,4.18115
1071.98,3.56655
1072.24,3.13058
1072.49,2.94167
1072.61,2.92366
1073.06,2.98996
1073.36,2.86857
1073.7,2.47765
1074.18,1.76217
1074.41,1.512
1074.61,1.37762
1074.75,1.34196
1074.9,1.38717
1075.03,1.52583
1075.16,1.76497
1075.29,2.14804
1075.5,2.93972
1075.72,3.83079
1075.88,4.24839
1075.99,4.33824
1076.12,4.19612
1076.28,3.72306
1076.68,1.95227
1076.82,1.50152
1076.91,1.26707
1077.01,1.0848
1077.09,1.00732
1077.18,0.977162
1077.25,0.992173
1077.36,1.07229
1077.5,1.27597
1077.91,2.03223
1078.09,2.2204
1078.18,2.24647
1078.34,2.17575
1078.54,1.92113
1078.87,1.44324
1079.06,1.248
1079.25,1.13968
1080.14,0.940609
1080.48,0.880176
1080.67,0.870036
1081.24,0.913375
1081.75,1.00426
1082.41,1.15366
1082.68,1.1715
1083.17,1.15478
1083.67,1.19613
1084.26,1.33842
1084.53,1.4636
1084.73,1.62455
1084.9,1.86285
1085.07,2.22702
1085.27,2.82175
1085.6,3.92838
1085.79,4.35122
1085.9,4.42177
1086.07,4.26595
1086.29,3.71246
1086.61,2.69738
1086.79,2.30788
1086.96,2.09977
1087.18,2.01782
1087.2,2.01772
1087.47,2.10197
1087.78,2.33701
1088.01,2.66848
1088.17,3.0792
1088.32,3.64736
1088.47,4.46649
1088.64,5.77757
1089.04,9.50272
1089.22,10.6041
1089.36,10.8909
1089.51,10.5463
1089.69,9.40705
1090.07,6.04613
1090.23,5.01553
1090.35,4.41025
1090.48,4.00704
1090.65,3.71454
1090.82,3.60562
1091.49,3.71755
1092.1,3.79269
1093.33,3.59492
1093.8,3.29006
1094.48,2.61723
1094.89,2.35249
1095.35,2.21162
1095.4,2.2093
1095.6,2.24836
1095.77,2.39666
1095.89,2.60038
1096.0,2.94779
1096.09,3.40008
1096.19,4.05883
1096.28,4.98865
1096.37,6.21916
1096.47,7.93895
1096.57,10.4448
1096.71,14.4174
1097.12,29.0807
1097.29,33.0353
1097.42,34.0905
1097.55,33.0107
1097.68,30.0233
1097.89,22.7301
1098.13,14.1857
1098.25,10.3304
1098.37,7.57986
1098.47,5.70849
1098.56,4.46981
1098.65,3.53196
1098.74,2.86717
1098.81,2.44869
1098.9,2.11136
1099.01,1.8409
1099.15,1.65935
1099.28,1.56936
1099.51,1.52161
1099.74,1.53982
1100.21,1.67316
1100.67,1.90701
1101.13,2.25472
1101.56,2.71068
1101.92,3.25607
1102.29,4.03735
1102.62,5.03204
1102.89,6.1628
1103.16,7.7147
1103.43,9.78555
1103.72,12.9016
1104.24,19.0477
1104.51,21.0451
1104.65,21.397
1104.91,20.8197
1105.86,14.5846
1106.27,12.6769
1106.58,12.0625
1106.69,12.0524
1107.38,12.8328
1107.72,12.7212
1108.28,13.2241
1108.51,12.7231
1108.72,11.2758
1109.22,6.29201
1109.4,4.92987
1109.54,4.15607
1109.71,3.53572
1109.92,3.09905
1110.13,2.85277
1110.41,2.67922
1110.63,2.63646
1110.88,2.70228
1111.47,3.05068
1111.54,3.05791
1111.8,2.94806
1112.4,2.29932
1112.64,2.14386
1112.8,2.10328
1113.08,2.15029
1113.36,2.3628
1113.92,3.03315
1114.11,3.11612
1114.37,2.99378
1114.97,2.3276
1115.13,2.22003
1115.47,2.1175
1115.55,2.11159
1116.03,2.16874
1116.85,2.54627
1116.94,2.5517
1117.24,2.44469
1117.72,2.09246
1117.97,1.98461
1118.08,1.9741
1118.3,2.04252
1118.51,2.23714
1118.77,2.66783
1119.08,3.18882
1119.3,3.35024
1119.32,3.35149
1119.54,3.21517
1120.04,2.54875
1120.25,2.42003
1120.34,2.4083
1120.72,2.44801
1121.0,2.36698
1121.56,1.97388
1121.82,1.88265
1121.95,1.87325
1122.2,1.90209
1122.76,2.08858
1123.14,2.31493
1123.38,2.59243
1123.55,2.95461
1123.68,3.40448
1123.82,4.0601
1123.97,5.12463
1124.15,6.81538
1124.5,10.4716
1124.68,11.6347
1124.8,11.8778
1124.94,11.5443
1125.1,10.4485
1125.54,6.02651
1125.7,4.78406
1125.82,4.05775
1125.98,3.44533
1126.12,3.12254
1126.35,2.80829
1126.66,2.61994
1127.04,2.52722
1127.7,2.47137
1128.09,2.24134
1128.65,1.82288
1128.95,1.6937
1129.45,1.58919
1130.22,1.54271
1130.95,1.57991
1131.73,1.70502
1132.49,1.93268
1132.87,2.15825
1133.09,2.393
1133.3,2.77498
1133.59,3.52219
1133.94,4.49666
1134.17,4.83286
1134.26,4.85888
1134.52,4.66161
1134.88,4.19074
1135.16,4.07312
1135.41,4.20984
1135.81,4.70619
1136.42,5.7775
1136.84,6.80961
1137.16,7.96907
1137.5,9.76212
1137.82,12.1432
1138.06,14.6337
1138.26,17.7395
1138.47,22.0426
1138.73,29.4336
1139.23,45.3015
1139.48,50.5951
1139.69,51.9129
1139.95,49.6
1140.28,42.1052
1140.92,23.3957
1141.17,17.5932
1141.4,13.7353
1141.58,11.4492
1141.81,9.33302
1142.06,7.78992
1142.34,6.52596
1142.75,5.23673
1143.17,4.28141
1143.62,3.53309
1143.96,3.16038
1144.18,3.03501
1144.29,3.02969
1144.52,3.16919
1144.78,3.57555
1145.13,4.15276
1145.27,4.22943
1145.45,4.09792
1145.7,3.57726
1146.09,2.52675
1146.3,2.11414
1146.51,1.8646
1146.71,1.72042
1147.02,1.61971
1147.2,1.61003
1147.41,1.67507
1147.57,1.8345
1147.68,2.05519
1147.8,2.41581
1147.89,2.8905
1147.99,3.55667
1148.1,4.49272
1148.21,5.87812
1148.35,8.04565
1148.75,15.259
1148.9,17.2006
1149.05,17.8411
1149.2,17.1444
1149.35,15.1336
1149.78,7.09447
1149.91,5.10534
1150.02,3.87818
1150.11,3.04305
1150.19,2.5569
1150.27,2.15688
1150.33,1.95241
1150.43,1.7718
1150.53,1.72786
1150.65,1.81536
1150.82,2.10032
1151.11,2.6933
1151.29,2.89017
1151.35,2.90445
1151.53,2.79713
1151.73,2.44664
1152.02,1.84132
1152.19,1.61181
1152.32,1.53228
1152.38,1.52546
1152.5,1.56647
1152.79,1.83039
1153.01,2.00466
1153.12,2.03311
1153.3,1.9573
1153.49,1.73903
1153.91,1.10387
1154.08,0.905553
1154.25,0.785404
1154.41,0.714138
1154.65,0.669185
1154.74,0.665807
1154.98,0.688272
1155.16,0.749953
1155.32,0.852125
1155.46,0.987366
1155.64,1.22977
1156.07,1.96667
1156.27,2.1603
1156.39,2.19066
1156.55,2.12009
1156.92,1.78521
1157.01,1.75772
1157.13,1.82707
1157.24,2.02388
1157.31,2.28312
1157.4,2.73696
1157.49,3.38562
1157.58,4.2588
1157.68,5.55946
1157.81,7.64628
1158.0,11.4388
1158.25,16.7422
1158.42,19.0789
1158.57,19.8335
1158.71,19.1481
1158.85,17.1022
1159.09,12.1772
1159.3,7.89776
1159.43,5.70762
1159.54,4.22631
1159.63,3.27009
1159.72,2.54313
1159.81,2.01312
1159.9,1.64453
1159.99,1.40518
1160.09,1.25188
1160.21,1.17937
1160.25,1.17514
1160.38,1.20804
1160.84,1.48847
1160.99,1.51588
1161.14,1.48386
1161.37,1.3467
1161.8,1.01497
1162.03,0.904162
1162.18,0.859886
1162.5,0.821802
1162.77,0.815931
1163.6,0.84234
1164.64,0.929392
1165.43,1.05406
1166.08,1.16802
1166.21,1.1734
1166.54,1.12847
1166.84,1.00407
1167.36,0.733282
1167.52,0.678569
1167.75,0.638183
1167.84,0.635781
1167.99,0.645578
1168.25,0.700696
1168.45,0.77701
1168.61,0.879046
1168.74,1.00516
1168.87,1.1952
1168.99,1.43718
1169.1,1.77242
1169.23,2.29316
1169.38,3.06727
1169.62,4.64989
1169.86,6.21577
1170.03,6.95374
1170.18,7.16052
1170.35,6.88091
1170.59,5.85385
1170.98,3.95703
1171.21,3.0791
1171.45,2.37995
1171.64,1.97551
1171.8,1.73929
1171.96,1.58768
1172.17,1.49891
1172.28,1.4928
1172.49,1.53442
1172.88,1.73232
1173.2,2.00949
1173.46,2.36044
1173.63,2.72582
1173.78,3.17156
1173.92,3.81058
1174.07,4.72272
1174.2,5.84499
1174.35,7.43238
1174.56,10.4081
1174.89,15.5185
1175.06,17.319
1175.2,17.7673
1175.36,17.052
1175.52,15.128
1175.77,10.6347
1175.99,6.58907
1176.12,4.59283
1176.22,3.3469
1176.31,2.52782
1176.4,1.86247
1176.47,1.40385
1176.55,1.08056
1176.61,0.860943
1176.68,0.700293
1176.74,0.599408
1176.8,0.531983
1176.86,0.490108
1176.93,0.47885
1177.02,0.504176
1177.11,0.569173
1177.21,0.697593
1177.33,0.888656
1177.5,1.24344
1177.89,2.17658
1178.06,2.47089
1178.22,2.57525
1178.24,2.57588
1178.41,2.47809
1178.64,2.14555
1178.94,1.62299
1179.11,1.4169
1179.27,1.30239
1179.47,1.25383
1179.49,1.25362
1179.75,1.30341
1180.21,1.52691
1180.71,1.87172
1181.07,2.23282
1181.36,2.64602
1181.66,3.27356
1182.72,6.0812
1183.01,7.18977
1183.22,8.39702
1183.45,10.3318
1183.74,13.4437
1184.46,23.1646
1184.69,25.1074
1184.88,25.7188
1185.11,24.9951
1185.33,22.829
1185.75,16.664
1186.08,11.6531
1186.33,8.6863
1186.53,6.81742
1186.73,5.40508
1186.91,4.49553
1187.1,3.81946
1187.23,3.53926
1187.37,3.44887
1187.5,3.58668
1187.64,4.00066
1187.75,4.57241
1187.89,5.6541
1188.07,7.3923
1188.4,11.0247
1188.58,12.3087
1188.7,12.5482
1188.85,12.104
1189.01,10.8511
1189.29,7.48038
1189.5,5.0162
1189.64,3.63307
1189.76,2.78854
1189.86,2.18414
1189.97,1.75121
1190.07,1.43191
1190.19,1.17056
1190.3,0.997173
1190.41,0.892773
1190.54,0.820663
1190.71,0.782517
1190.87,0.795975
1191.1,0.874435
1191.55,1.09191
1191.77,1.13169
1191.97,1.10848
1192.42,0.988067
1192.59,0.972713
1192.8,1.00555
1192.99,1.10368
1193.13,1.23315
1193.26,1.44775
1193.38,1.73765
1193.48,2.09118
1193.57,2.58719
1193.67,3.27262
1193.77,4.24363
1193.87,5.57562
1193.99,7.50022
1194.11,10.1593
1194.27,14.3563
1194.63,25.0974
1194.79,28.3769
1194.95,29.5852
1194.95,29.5853
1195.1,28.5663
1195.26,25.4433
1195.53,17.3833
1195.73,11.7295
1195.86,8.62378
1195.98,6.45789
1196.08,4.95629
1196.19,3.82858
1196.29,3.02823
1196.39,2.45689
1196.5,2.02116
1196.62,1.73287
1196.73,1.54327
1196.86,1.39856
1197.09,1.26835
1197.45,1.1866
1197.79,1.16882
1198.41,1.20652
1198.87,1.29625
1199.14,1.41207
1199.37,1.58709
1199.62,1.9111
1200.11,2.6731
1200.35,2.87674
1200.47,2.90055
1200.95,2.81352
1201.56,3.02264
1201.8,2.93039
1202.34,2.36467
1202.63,2.21417
1202.76,2.20233
1203.18,2.32502
1203.8,2.71064
1204.32,3.19091
1204.67,3.67471
1204.96,4.26653
1205.7,6.26359
1205.96,6.58888
1206.0,6.59964
1206.26,6.4264
1207.08,4.87154
1207.38,4.53179
1207.8,4.36574
1207.84,4.36509
1208.29,4.47311
1210.55,5.75152
1211.77,6.12253
1211.82,6.12383
1212.72,5.90083
1214.15,5.13692
1214.85,4.75991
1214.99,4.74377
1215.35,4.88262
1215.86,5.19423
1216.14,5.02684
1216.84,3.83459
1217.03,3.63687
1217.13,3.60625
1217.3,3.69675
1217.46,4.01245
1217.6,4.53923
1217.73,5.35617
1217.9,6.74746
1218.35,11.561
1218.51,12.7535
1218.64,13.0562
1218.81,12.545
1218.97,11.2625
1219.39,6.39741
1219.53,5.13309
1219.66,4.20144
1219.8,3.60078
1219.89,3.35481
1220.03,3.19043
1220.09,3.16877
1220.53,3.31732
1220.75,3.2092
1220.97,2.88829
1221.41,2.01434
1221.6,1.73388
1221.81,1.52348
1221.97,1.42413
1222.35,1.29675
1223.1,1.17665
1223.71,1.12462
1223.95,1.14647
1224.15,1.22337
1224.31,1.36131
1224.44,1.56507
1224.6,1.909
1224.75,2.38735
1225.2,4.16295
1225.38,4.63184
1225.5,4.72821
1225.65,4.57842
1225.82,4.12348
1226.26,2.29768
1226.42,1.80392
1226.54,1.49566
1226.68,1.25659
1226.84,1.09206
1226.96,1.01933
1227.19,0.952519
1227.34,0.94226
1227.62,0.970329
1227.83,1.05259
1227.98,1.16858
1228.12,1.36118
1228.27,1.65763
1228.41,2.07762
1228.6,2.78866
1228.97,4.39239
1229.15,4.90059
1229.29,5.02269
1229.44,4.86299
1229.64,4.31039
1230.03,2.78088
1230.2,2.28545
1230.34,1.98925
1230.45,1.83318
1230.6,1.71178
1230.79,1.6625
1231.05,1.71527
1231.34,1.89897
1231.63,2.22041
1232.04,2.89452
1232.46,3.5813
1232.79,3.90238
1233.29,4.31324
1233.79,5.01755
1234.58,6.36224
1235.34,7.26131
1236.33,7.97097
1236.73,8.04239
1237.22,7.84411
1237.54,7.36684
1237.97,6.26702
1238.73,3.89925
1239.08,3.0205
1239.41,2.41239
1239.77,1.94001
1240.1,1.64173
1240.37,1.49215
1240.56,1.45457
1240.75,1.48555
1240.94,1.58769
1241.44,1.98269
1241.65,2.04314
1241.89,1.96335
1242.46,1.48062
1242.62,1.40261
1242.75,1.38054
1242.99,1.42735
1243.43,1.69323
1244.04,2.07464
1244.26,2.35688
1244.45,2.76039
1244.66,3.42048
1245.19,5.38502
1245.42,5.96419
1245.71,6.26406
1245.79,6.27665
1246.75,5.93689
1247.7,5.83252
1248.35,5.32453
1250.0,3.50377
1250.88,2.74829
1251.52,2.35697
1251.89,2.23773
1252.07,2.26534
1252.25,2.41609
1252.4,2.66751
1252.57,3.15215
1252.75,3.9227
1253.14,5.91131
1253.33,6.52351
1253.45,6.6539
1253.62,6.42104
1253.84,5.59454
1254.11,4.48938
1254.22,4.19085
1254.32,4.1076
1254.44,4.23615
1254.57,4.688
1254.75,5.71235
1255.07,7.91658
1255.25,8.6229
1255.33,8.72455
1255.49,8.44177
1255.67,7.43739
1256.11,3.85902
1256.25,2.9433
1256.37,2.34986
1256.48,1.90702
1256.6,1.59564
1256.73,1.37178
1256.84,1.26586
1256.98,1.21123
1257.13,1.24605
1257.26,1.3635
1257.37,1.55651
1257.49,1.85307
1257.62,2.33411
1257.77,3.06679
1257.97,4.37001
1258.26,6.27552
1258.43,7.05386
1258.58,7.29953
1258.74,7.04113
1258.9,6.30118
1259.27,4.05891
1259.39,3.542
1259.48,3.2759
1259.6,3.15635
1259.7,3.25409
1259.83,3.61932
1259.99,4.39519
1260.35,6.56615
1260.54,7.2029
1260.64,7.29546
1260.81,7.02582
1261.0,6.22157
1261.39,4.01791
1261.58,3.23448
1261.74,2.80867
1261.9,2.56199
1262.06,2.46778
1262.28,2.53803
1262.5,2.78463
1262.88,3.47624
1263.17,4.00013
1263.42,4.18529
1263.44,4.18692
1263.72,4.01409
1264.12,3.55921
1264.3,3.48592
1264.48,3.55575
1264.69,3.82664
1265.0,4.52256
1265.34,5.67519
1265.65,7.18307
1265.93,9.04263
1266.17,11.2537
1266.43,14.5011
1266.88,20.6649
1267.11,22.5672
1267.23,22.8149
1267.43,22.0632
1267.71,19.2957
1268.12,14.4973
1268.42,11.9439
1268.82,9.64515
1269.17,8.27247
1269.58,7.52162
1269.94,6.83801
1270.27,5.66947
1270.64,4.20856
1270.84,3.61997
1271.03,3.25455
1271.22,3.0772
1271.34,3.05201
1271.61,3.1903
1272.06,3.53529
1272.13,3.54799
1272.37,3.43363
1272.9,2.74901
1273.05,2.67302
1273.21,2.75211
1273.35,2.98954
1273.52,3.4972
1273.97,5.39737
1274.17,5.92605
1274.27,5.99671
1274.43,5.8062
1274.62,5.17744
1275.07,3.06734
1275.25,2.44411
1275.39,2.10275
1275.51,1.91921
1275.68,1.7863
1275.74,1.7763
1275.87,1.8141
1276.02,1.95805
1276.17,2.22066
1276.31,2.61239
1276.53,3.42394
1276.88,4.86152
1277.07,5.3444
1277.18,5.42737
1277.36,5.20992
1277.55,4.62044
1277.98,2.743
1278.14,2.1957
1278.3,1.82977
1278.44,1.6008
1278.63,1.43405
1278.88,1.35113
1279.12,1.33587
1279.75,1.39069
1280.54,1.55738
1280.89,1.69717
1281.19,1.89761
1281.38,2.12852
1281.57,2.4868
1281.7,2.90562
1281.84,3.51136
1281.97,4.35771
1282.12,5.57618
1282.31,7.59563
1282.67,11.9312
1282.85,13.2977
1282.98,13.5987
1283.14,13.0965
1283.3,11.6759
1283.57,8.10425
1283.77,5.43944
1283.89,4.14892
1283.99,3.28955
1284.09,2.69619
1284.17,2.35941
1284.27,2.11836
1284.37,2.0275
1284.48,2.08305
1284.64,2.33486
1284.97,2.98713
1285.17,3.19508
1285.24,3.20931
1285.46,3.10114
1285.82,2.74586
1285.97,2.68916
1286.12,2.75266
1286.28,2.96662
1286.42,3.30897
1286.6,3.99514
1286.79,5.03475
1287.0,6.64472
1287.47,10.6899
1287.68,11.8553
1287.82,12.1528
1288.01,11.7468
1288.22,10.3553
1288.75,5.09782
1288.91,3.91777
1289.02,3.2214
1289.14,2.73828
1289.22,2.52781
1289.33,2.42251
1289.35,2.42219
1289.43,2.48803
1289.55,2.75051
1289.68,3.24997
1290.13,5.49399
1290.3,5.99235
1290.4,6.06828
1290.55,5.89244
1290.76,5.1467
1291.13,3.38617
1291.3,2.75553
1291.46,2.39808
1291.63,2.15017
1292.6,1.35755
1292.79,1.27396
1292.88,1.26332
1293.05,1.30147
1293.21,1.41529
1293.36,1.62401
1293.51,1.9295
1293.65,2.34129
1293.82,3.00168
1294.32,5.45943
1294.51,6.05535
1294.64,6.18092
1294.81,5.96984
1295.02,5.24788
1295.4,3.66168
1295.59,3.11067
1295.74,2.85262
1295.96,2.72132
1296.0,2.71937
1296.25,2.81468
1296.99,3.46432
1297.75,4.30619
1298.17,5.02669
1298.43,5.7375
1298.63,6.62337
1298.8,7.71804
1298.97,9.28173
1299.14,11.443
1299.33,14.7368
1299.79,23.6249
1299.96,25.6078
1300.09,26.1136
1300.26,25.0887
1300.41,22.6691
1300.71,15.7729
1300.94,10.7549
1301.08,8.20159
1301.21,6.5013
1301.32,5.442
1301.41,4.82052
1301.55,4.33487
1301.68,4.19544
1301.84,4.37964
1302.06,5.03249
1302.42,6.21711
1302.64,6.5152
1302.66,6.51686
1302.91,6.24447
1303.35,5.31845
1303.56,5.188
