92-U-238(n,total fission) ENDF/B-VII.1
1368.37,9.99514E-8
1387.5,7.77963E-8
1392.55,7.18349E-8
1393.12,6.72441E-8
1393.85,5.63877E-8
1394.06,5.54652E-8
1394.38,5.75416E-8
1395.04,6.65601E-8
1395.66,6.95411E-8
1395.94,6.96837E-8
1404.25,6.30245E-8
1405.08,5.91494E-8
1405.7,5.62276E-8
1405.72,5.62248E-8
1406.89,6.0678E-8
1407.21,6.09182E-8
1419.37,5.2568E-8
1420.21,5.16616E-8
1420.99,5.18823E-8
1427.29,4.79579E-8
1428.34,4.57494E-8
1429.57,4.71056E-8
1443.44,4.01897E-8
1444.46,3.8953E-8
1445.62,3.95031E-8
1472.46,2.95963E-8
1473.21,2.80558E-8
1473.96,2.52073E-8
1474.11,2.5079E-8
1474.55,2.60653E-8
1475.08,2.79087E-8
1475.81,2.86408E-8
1504.73,2.14086E-8
1521.28,1.78782E-8
1521.91,1.68101E-8
1522.72,1.37838E-8
1522.97,1.34689E-8
1523.31,1.40445E-8
1523.99,1.64337E-8
1524.48,1.72174E-8
1524.8,1.73537E-8
1559.0,1.24867E-8
1565.93,1.15572E-8
1566.44,1.15626E-8
1596.08,8.52063E-9
1596.82,8.07522E-9
1597.28,7.2603E-9
1597.87,5.90427E-9
1598.15,5.65147E-9
1598.17,5.65099E-9
1598.4,5.81545E-9
1598.81,6.6382E-9
1599.25,7.56569E-9
1599.78,8.08061E-9
1600.6,8.20341E-9
1621.42,6.65657E-9
1622.24,6.23738E-9
1622.9,5.82346E-9
1622.98,5.81737E-9
1623.53,6.05746E-9
1624.12,6.38372E-9
1624.76,6.46178E-9
1637.18,5.64389E-9
1638.4,5.26549E-9
1639.81,5.53242E-9
1660.99,4.39541E-9
1661.56,4.19131E-9
1662.49,3.45624E-9
1662.72,3.40219E-9
1663.04,3.51074E-9
1663.71,4.01886E-9
1664.26,4.2226E-9
1664.71,4.25295E-9
1687.54,3.31494E-9
1688.38,3.0848E-9
1689.02,2.89296E-9
1689.08,2.89059E-9
1689.63,3.00462E-9
1690.26,3.17645E-9
1690.92,3.211E-9
1708.65,2.61312E-9
1710.07,2.33733E-9
1710.1,2.3369E-9
1711.48,2.52935E-9
1711.76,2.53508E-9
1722.13,2.23332E-9
1723.2,2.16303E-9
1724.4,2.18879E-9
1752.35,1.55861E-9
1754.56,1.5006E-9
1755.35,1.39676E-9
1756.01,1.28279E-9
1756.17,1.27625E-9
1756.66,1.32561E-9
1757.48,1.43481E-9
1757.95,1.44641E-9
1780.3,1.06046E-9
1780.97,1.02187E-9
1781.48,9.4799E-10
1781.96,8.2122E-10
1782.58,6.3062E-10
1782.86,5.8302E-10
1783.0,5.7599E-10
1783.27,5.9724E-10
1783.56,6.6223E-10
1784.25,8.6594E-10
1784.68,9.4072E-10
1785.29,9.7913E-10
1785.91,9.8545E-10
1807.67,7.2981E-10
1808.89,7.0223E-10
1809.93,7.0882E-10
1830.87,5.2078E-10
1845.79,4.088E-10
1846.72,4.0157E-10
1847.19,4.0197E-10
1868.27,2.941E-10
1883.66,2.3702E-10
1898.36,1.9892E-10
1901.77,1.9062E-10
1903.15,1.7877E-10
1904.74,1.8657E-10
1916.28,1.7004E-10
1917.47,1.6167E-10
1919.25,1.6941E-10
1932.62,1.645E-10
1949.01,1.7099E-10
1953.11,1.7408E-10
1953.64,1.7399E-10
1965.23,1.8705E-10
1966.81,1.8385E-10
1967.43,1.7619E-10
1967.95,1.5958E-10
1968.51,1.2685E-10
1968.91,1.0461E-10
1969.14,9.7852E-11
1969.24,9.7104E-11
1969.47,1.0078E-10
1969.73,1.1296E-10
1970.54,1.6717E-10
1971.06,1.8709E-10
1971.6,1.9604E-10
1972.8,2.0172E-10
1973.57,1.9723E-10
1974.1,1.8154E-10
1974.82,1.4321E-10
1975.13,1.3391E-10
1975.22,1.334E-10
1975.48,1.3739E-10
1975.85,1.5425E-10
1976.37,1.8167E-10
1976.85,1.9715E-10
1977.67,2.0729E-10
1988.17,2.358E-10
2012.86,3.0681E-10
2021.85,3.3548E-10
2022.67,3.2644E-10
2023.8,2.763E-10
2023.97,2.7435E-10
2024.4,2.8595E-10
2025.26,3.3316E-10
2025.96,3.4872E-10
2029.26,3.6249E-10
2030.73,3.4762E-10
2032.49,3.7496E-10
2072.55,5.498E-10
2087.34,6.2052E-10
2088.77,6.0683E-10
2090.98,6.408E-10
2094.79,6.5983E-10
2096.5,6.4349E-10
2098.73,6.8103E-10
2143.99,9.311E-10
2145.0,9.029E-10
2145.79,8.6997E-10
2146.6,9.0812E-10
2147.42,9.4934E-10
2150.42,9.6883E-10
2151.52,9.437E-10
2152.07,8.7652E-10
2152.82,7.5285E-10
2153.05,7.4135E-10
2153.43,7.7123E-10
2154.4,9.4012E-10
2155.06,9.8785E-10
2165.97,1.06873E-9
2183.4,1.16802E-9
2184.9,1.13838E-9
2185.43,1.0726E-9
2185.98,9.2704E-10
2186.49,7.6681E-10
2186.8,7.1436E-10
2186.9,7.1082E-10
2187.16,7.363E-10
2187.54,8.3981E-10
2188.09,1.02075E-9
2188.65,1.1359E-9
2189.53,1.19461E-9
2198.62,1.27545E-9
2199.72,1.27867E-9
2200.71,1.22968E-9
2201.6,1.15196E-9
2201.64,1.15174E-9
2202.31,1.20223E-9
2203.23,1.28858E-9
2215.4,1.38584E-9
2257.72,1.66879E-9
2258.93,1.62308E-9
2259.98,1.51704E-9
2260.0,1.51699E-9
2260.71,1.58492E-9
2261.68,1.68627E-9
2263.19,1.70576E-9
2265.23,1.67893E-9
2265.93,1.57597E-9
2266.69,1.40437E-9
2266.89,1.39238E-9
2267.31,1.44119E-9
2268.19,1.65748E-9
2268.9,1.73111E-9
2279.89,1.82158E-9
2280.75,1.78569E-9
2281.6,1.61964E-9
2282.16,1.5248E-9
2282.24,1.52315E-9
2282.72,1.58229E-9
2283.63,1.78533E-9
2284.48,1.84722E-9
2314.36,2.06895E-9
2316.16,2.03247E-9
2319.3,2.10596E-9
2350.99,2.33075E-9
2352.31,2.26707E-9
2353.07,2.21412E-9
2354.5,2.31609E-9
2355.46,2.21767E-9
2356.06,2.16094E-9
2356.91,2.26357E-9
2357.65,2.35773E-9
2390.34,2.61793E-9
2392.3,2.53351E-9
2394.62,2.65121E-9
2424.5,2.86562E-9
2425.68,2.8225E-9
2426.65,2.58384E-9
2427.25,2.47593E-9
2427.78,2.56358E-9
2428.72,2.83131E-9
2430.37,2.9129E-9
2443.9,3.0087E-9
2445.45,2.94734E-9
2446.22,2.71268E-9
2446.9,2.47805E-9
2447.07,2.46508E-9
2447.55,2.56304E-9
2448.35,2.8861E-9
2449.04,3.01689E-9
2453.99,3.08711E-9
2456.07,3.02224E-9
2459.24,3.12749E-9
2486.89,3.32782E-9
2488.17,3.26959E-9
2489.5,3.01514E-9
2489.52,3.01504E-9
2490.25,3.13872E-9
2491.24,3.33385E-9
2519.51,3.56963E-9
2521.68,3.48554E-9
2524.45,3.60833E-9
2542.67,3.71912E-9
2545.89,3.63948E-9
2546.68,3.44996E-9
2547.25,3.08516E-9
2548.08,2.29179E-9
2548.4,2.12413E-9
2548.51,2.11022E-9
2548.77,2.17515E-9
2549.13,2.45405E-9
2549.8,3.14231E-9
2550.18,3.42798E-9
2550.91,3.6871E-9
2552.25,3.78965E-9
2556.89,3.84309E-9
2558.01,3.79328E-9
2558.78,3.54353E-9
2559.68,3.04205E-9
2559.94,2.99654E-9
2560.38,3.1146E-9
2561.28,3.63208E-9
2561.92,3.81247E-9
2564.45,3.89943E-9
2577.05,3.98657E-9
2579.39,3.90677E-9
2580.1,3.65482E-9
2581.1,2.87331E-9
2581.47,2.73211E-9
2581.51,2.73094E-9
2581.82,2.81181E-9
2582.31,3.19033E-9
2582.86,3.63617E-9
2583.5,3.91565E-9
2584.49,4.02331E-9
2592.68,4.104E-9
2595.41,4.0219E-9
2596.15,3.80652E-9
2596.66,3.44204E-9
2597.58,2.42727E-9
2597.88,2.24969E-9
2598.01,2.22988E-9
2598.29,2.31006E-9
2598.63,2.59702E-9
2599.34,3.3885E-9
2599.96,3.81288E-9
2600.88,4.03682E-9
2605.61,4.1865E-9
2617.81,4.29484E-9
2619.53,4.19457E-9
2620.43,4.08267E-9
2622.51,4.31833E-9
2669.09,4.66727E-9
2670.8,4.56556E-9
2671.45,4.27565E-9
2672.29,3.7082E-9
2672.59,3.64194E-9
2673.04,3.78383E-9
2673.95,4.40395E-9
2674.6,4.62216E-9
2677.45,4.72694E-9
2694.59,4.85829E-9
2696.89,4.6766E-9
2699.4,4.89295E-9
2714.74,5.00327E-9
2716.16,4.88764E-9
2717.56,4.3005E-9
2717.69,4.29152E-9
2718.23,4.43794E-9
2719.25,4.90838E-9
2720.98,5.04407E-9
2748.75,5.25292E-9
2750.29,5.13037E-9
2751.2,5.00212E-9
2753.44,5.28156E-9
2760.69,5.34035E-9
2762.98,5.22494E-9
2766.47,5.38357E-9
2785.58,5.52073E-9
2787.86,5.40323E-9
2790.46,5.55677E-9
2804.5,5.65856E-9
2806.83,5.5857E-9
2812.91,5.72042E-9
2827.24,5.82215E-9
2829.74,5.67435E-9
2832.31,5.85893E-9
2862.35,6.06186E-9
2864.08,5.93699E-9
2864.97,5.4584E-9
2865.65,5.06586E-9
2865.82,5.04558E-9
2866.36,5.24457E-9
2867.33,5.89156E-9
2868.21,6.08832E-9
2877.43,6.17004E-9
2880.69,6.04195E-9
2881.48,5.68007E-9
2881.96,5.16255E-9
2882.74,4.04154E-9
2883.11,3.76106E-9
2883.22,3.74335E-9
2883.5,3.85311E-9
2883.92,4.33926E-9
2884.7,5.43051E-9
2885.42,5.94499E-9
2886.71,6.1666E-9
2895.42,6.30523E-9
2897.75,6.14307E-9
2900.92,6.34733E-9
2931.64,6.56961E-9
2933.49,6.36314E-9
2934.1,6.2889E-9
2936.4,6.59786E-9
2954.92,6.73762E-9
2957.44,6.54779E-9
2960.32,6.77658E-9
2966.29,6.8171E-9
2967.99,6.79107E-9
3001.02,7.06208E-9
3002.61,6.89554E-9
3004.0,6.284E-9
3004.08,6.28063E-9
3004.77,6.51534E-9
3005.71,6.96697E-9
3008.0,7.11458E-9
3025.85,7.24051E-9
3027.54,7.09026E-9
3029.01,6.39566E-9
3029.1,6.39114E-9
3029.83,6.66134E-9
3030.83,7.15757E-9
3034.24,7.30216E-9
3042.17,7.35996E-9
3044.19,7.33662E-9
3057.59,7.4674E-9
3060.04,7.2035E-9
3062.78,7.50582E-9
3080.07,7.62592E-9
3081.46,7.61031E-9
3106.99,7.81256E-9
3108.92,7.6491E-9
3109.87,6.99475E-9
3110.59,6.51729E-9
3110.72,6.50391E-9
3111.26,6.73826E-9
3112.26,7.55269E-9
3113.16,7.81492E-9
3145.97,8.09655E-9
3147.98,7.93611E-9
3149.47,7.26407E-9
3149.53,7.26238E-9
3150.28,7.53564E-9
3151.31,8.0283E-9
3157.54,8.18307E-9
3176.16,8.31048E-9
3177.82,8.17378E-9
3179.36,7.6026E-9
3180.46,8.01893E-9
3181.37,8.30032E-9
3186.0,8.38306E-9
3187.56,8.30548E-9
3189.41,7.56011E-9
3190.27,7.89358E-9
3191.48,8.36693E-9
3202.97,8.50498E-9
3204.9,8.3241E-9
3206.31,7.78439E-9
3207.4,8.19496E-9
3208.3,8.48445E-9
3224.13,8.65698E-9
3226.86,8.39351E-9
3229.4,8.69234E-9
3246.89,8.81635E-9
3249.36,8.53773E-9
3252.21,8.85865E-9
3275.49,9.01239E-9
3277.72,8.91611E-9
3278.63,8.42582E-9
3279.72,7.27899E-9
3280.02,7.17958E-9
3280.55,7.47199E-9
3281.66,8.66553E-9
3282.56,9.00264E-9
3308.78,9.25766E-9
3310.95,9.07688E-9
3312.58,8.07504E-9
3312.68,8.06769E-9
3313.36,8.38152E-9
3314.59,9.17391E-9
3318.18,9.33227E-9
3319.08,9.33248E-9
3320.63,9.09098E-9
3322.07,8.24263E-9
3322.16,8.23695E-9
3322.92,8.58328E-9
3323.98,9.22014E-9
3327.42,9.40009E-9
3330.63,9.42269E-9
3332.47,9.28652E-9
3334.14,8.52322E-9
3334.16,8.5231E-9
3335.01,8.86669E-9
3336.21,9.38989E-9
3353.05,9.58065E-9
3354.42,9.47075E-9
3356.25,8.58291E-9
3356.27,8.58267E-9
3357.11,8.95254E-9
3358.28,9.53274E-9
3387.13,9.83366E-9
3390.23,9.55712E-9
3393.07,9.87693E-9
3405.24,9.94878E-9
3407.31,9.74167E-9
3408.26,8.96856E-9
3409.04,8.2754E-9
3409.22,8.24334E-9
3409.8,8.56058E-9
3410.83,9.61297E-9
3411.72,9.94762E-9
3413.09,1.00016E-8
3413.62,9.99992E-9
3431.25,1.01375E-8
3434.4,1.00025E-8
3435.32,9.46226E-9
3436.57,7.64662E-9
3436.95,7.44867E-9
3437.35,7.68145E-9
3438.49,9.41297E-9
3439.25,9.99409E-9
3441.3,1.02152E-8
3451.82,1.02937E-8
3455.92,1.00739E-8
3456.79,9.49114E-9
3457.34,8.59888E-9
3458.26,6.60181E-9
3458.64,6.20019E-9
3458.73,6.18336E-9
3459.05,6.37008E-9
3459.52,7.20242E-9
3460.39,9.0466E-9
3460.89,9.67636E-9
3461.97,1.0165E-8
3471.26,1.04422E-8
3482.92,1.0539E-8
3484.76,1.03454E-8
3486.28,9.67114E-9
3488.34,1.04964E-8
3493.95,1.06175E-8
3496.36,1.05102E-8
3516.27,1.07905E-8
3520.61,1.08188E-8
3522.21,1.0803E-8
3557.41,1.10821E-8
3559.62,1.10018E-8
3560.48,1.0621E-8
3561.85,9.22341E-9
3562.08,9.16379E-9
3562.72,9.56612E-9
3563.87,1.08062E-8
3564.95,1.11223E-8
3569.15,1.11801E-8
3572.0,1.10413E-8
3572.92,1.0434E-8
3574.27,8.29737E-9
3574.58,8.14749E-9
3575.0,8.41286E-9
3576.24,1.04104E-8
3577.05,1.10027E-8
3580.52,1.12522E-8
3592.04,1.13624E-8
3594.23,1.11545E-8
3595.45,1.08119E-8
3598.11,1.13968E-8
3620.55,1.15745E-8
3623.43,1.12561E-8
3623.77,1.12322E-8
3626.28,1.15691E-8
3628.0,1.12719E-8
3628.75,1.0502E-8
3629.93,8.22056E-9
3630.35,7.91562E-9
3630.72,8.15572E-9
3631.45,9.54219E-9
3631.97,1.0524E-8
3632.79,1.13097E-8
3635.07,1.16345E-8
3660.42,1.18864E-8
3662.1,1.18619E-8
3688.52,1.20946E-8
3691.31,1.19074E-8
3692.18,1.1218E-8
3693.43,9.2136E-9
3693.75,9.05384E-9
3694.24,9.40222E-9
3695.52,1.14578E-8
3696.4,1.1996E-8
3710.55,1.2287E-8
3713.7,1.23101E-8
3715.64,1.21054E-8
3717.22,1.13898E-8
3719.5,1.23023E-8
3730.7,1.24404E-8
3732.53,1.23083E-8
3733.58,1.15482E-8
3734.56,1.05766E-8
3734.75,1.05389E-8
3735.42,1.09657E-8
3736.25,1.1903E-8
3737.14,1.23728E-8
3746.09,1.25646E-8
3746.83,1.25637E-8
3762.42,1.26953E-8
3764.1,1.24481E-8
3765.65,1.16909E-8
3768.03,1.27017E-8
3776.93,1.28062E-8
3779.78,1.26646E-8
3780.75,1.2017E-8
3781.67,1.0342E-8
3782.24,9.3728E-9
3782.54,9.21551E-9
3782.99,9.55187E-9
3784.32,1.19723E-8
3785.18,1.26239E-8
3790.74,1.29157E-8
3829.74,1.32552E-8
3832.51,1.30772E-8
3839.55,1.33387E-8
3851.72,1.3415E-8
3855.59,1.31969E-8
3856.45,1.25827E-8
3857.18,1.12522E-8
3857.94,9.47496E-9
3858.38,8.99099E-9
3858.45,8.9839E-9
3858.86,9.3191E-9
3860.22,1.22989E-8
3860.89,1.30372E-8
3862.83,1.34581E-8
3870.12,1.35906E-8
3871.7,1.34179E-8
3872.81,1.24895E-8
3873.7,1.1786E-8
3873.77,1.17816E-8
3874.47,1.22074E-8
3875.4,1.31541E-8
3876.5,1.35679E-8
3898.48,1.38278E-8
3900.48,1.36535E-8
3901.37,1.29346E-8
3902.52,1.12844E-8
3902.84,1.11523E-8
3903.44,1.16136E-8
3904.5,1.31588E-8
3905.63,1.37775E-8
3912.39,1.3951E-8
3914.08,1.36395E-8
3915.62,1.27146E-8
3915.63,1.27144E-8
3916.69,1.32912E-8
3917.66,1.38366E-8
3936.91,1.41678E-8
3938.46,1.40463E-8
3939.7,1.31299E-8
3940.63,1.24272E-8
3940.67,1.24253E-8
3941.48,1.29408E-8
3942.61,1.39392E-8
3945.37,1.42318E-8
3952.02,1.43014E-8
3953.79,1.40547E-8
3955.53,1.28502E-8
3955.57,1.28485E-8
3956.62,1.35013E-8
3957.66,1.41703E-8
3976.93,1.4523E-8
4014.11,1.48584E-8
4015.85,1.48405E-8
4039.19,1.5083E-8
4041.17,1.46774E-8
4042.36,1.41712E-8
4044.54,1.50585E-8
4062.47,1.53042E-8
4065.19,1.49017E-8
4067.88,1.53509E-8
4087.53,1.55428E-8
4089.33,1.52901E-8
4091.11,1.41284E-8
4091.12,1.41283E-8
4092.13,1.47261E-8
4093.22,1.54342E-8
4123.19,1.58894E-8
4125.53,1.54879E-8
4126.34,1.53061E-8
4129.49,1.59475E-8
4131.41,1.5967E-8
4133.64,1.59042E-8
4165.77,1.63032E-8
4167.47,1.61507E-8
4168.73,1.50956E-8
4169.68,1.428E-8
4169.73,1.4277E-8
4170.44,1.47332E-8
4171.33,1.57691E-8
4172.4,1.62889E-8
4176.79,1.64165E-8
4179.79,1.59486E-8
4183.48,1.64869E-8
4208.72,1.6744E-8
4210.76,1.63142E-8
4211.82,1.59496E-8
4214.63,1.67908E-8
4223.61,1.69035E-8
4226.64,1.67577E-8
4256.62,1.72445E-8
4258.45,1.72003E-8
4296.36,1.76725E-8
4298.76,1.73499E-8
4300.58,1.57426E-8
4300.65,1.57377E-8
4301.62,1.64768E-8
4302.96,1.75935E-8
4305.02,1.7763E-8
4306.5,1.74311E-8
4308.15,1.63652E-8
4310.27,1.76636E-8
4322.94,1.79736E-8
4324.83,1.76012E-8
4326.35,1.67191E-8
4328.43,1.78746E-8
4332.26,1.80801E-8
4335.33,1.78688E-8
4346.34,1.82454E-8
4367.64,1.84824E-8
4369.66,1.80409E-8
4371.14,1.7118E-8
4373.44,1.84244E-8
4373.71,1.84583E-8
4376.1,1.78309E-8
4378.89,1.85992E-8
4394.38,1.87996E-8
4396.78,1.86695E-8
4433.12,1.92682E-8
4435.25,1.88238E-8
4436.78,1.78042E-8
4439.29,1.92662E-8
4500.75,2.01196E-8
4503.55,1.99561E-8
4506.5,2.01611E-8
4510.22,1.97538E-8
4511.04,1.87992E-8
4511.9,1.64478E-8
4512.57,1.43204E-8
4513.06,1.3621E-8
4513.11,1.36154E-8
4513.54,1.4092E-8
4514.38,1.66865E-8
4514.99,1.84418E-8
4515.93,1.97678E-8
4518.55,2.02848E-8
4528.25,2.04818E-8
4529.6,2.04655E-8
4541.22,2.06724E-8
4543.05,2.03452E-8
4544.88,1.89836E-8
4547.49,2.06678E-8
4565.89,2.10127E-8
4568.26,2.04015E-8
4569.07,2.01576E-8
4572.26,2.10956E-8
4592.04,2.13902E-8
4595.08,2.0848E-8
4595.61,2.07616E-8
4598.55,2.14712E-8
4616.39,2.17429E-8
4619.47,2.13364E-8
4624.66,2.18702E-8
4630.6,2.19533E-8
4633.72,2.14095E-8
4637.72,2.20655E-8
4660.31,2.23982E-8
4662.1,2.21444E-8
4664.24,2.01886E-8
4664.25,2.01885E-8
4665.3,2.10941E-8
4666.81,2.23732E-8
4693.06,2.29257E-8
4696.21,2.23199E-8
4696.67,2.22486E-8
4699.81,2.30268E-8
4702.13,2.30551E-8
4704.8,2.26258E-8
4705.9,2.08581E-8
4706.83,1.8856E-8
4707.18,1.86289E-8
4707.78,1.9266E-8
4709.04,2.20503E-8
4710.34,2.30453E-8
4725.85,2.34656E-8
4729.05,2.28238E-8
4732.17,2.35655E-8
4764.01,2.41147E-8
4766.9,2.3429E-8
4769.96,2.42236E-8
4782.86,2.44648E-8
4786.21,2.40653E-8
4792.17,2.46361E-8
4797.49,2.4707E-8
4798.85,2.44798E-8
4800.25,2.2838E-8
4801.22,2.18542E-8
4802.03,2.26027E-8
4803.15,2.42223E-8
4805.07,2.48473E-8
4810.65,2.49697E-8
4812.93,2.4883E-8
4837.49,2.54887E-8
4840.45,2.5111E-8
4847.37,2.569E-8
4856.73,2.58333E-8
4858.56,2.53683E-8
4859.79,2.32602E-8
4860.72,2.17197E-8
4860.85,2.16874E-8
4861.61,2.26089E-8
4862.75,2.49915E-8
4863.91,2.58672E-8
4896.51,2.66842E-8
4898.53,2.61459E-8
4900.24,2.46329E-8
4902.85,2.67246E-8
4905.53,2.68875E-8
4907.6,2.63951E-8
4909.47,2.44006E-8
4909.49,2.44001E-8
4910.57,2.5432E-8
4912.09,2.68785E-8
4918.29,2.71681E-8
4920.2,2.68508E-8
4921.51,2.50294E-8
4922.5,2.38194E-8
4922.52,2.38187E-8
4923.33,2.46459E-8
4924.83,2.68981E-8
4928.23,2.73838E-8
4952.94,2.79584E-8
4954.75,2.76229E-8
4956.92,2.51177E-8
4956.94,2.51169E-8
4957.9,2.60736E-8
4959.23,2.77655E-8
4971.13,2.8407E-8
4972.04,2.84129E-8
4974.0,2.77075E-8
4975.25,2.69357E-8
4978.18,2.85297E-8
5004.44,2.92419E-8
5006.94,2.86671E-8
5008.16,2.80727E-8
5011.51,2.94169E-8
5033.25,2.99769E-8
5035.22,2.95389E-8
5036.26,2.78267E-8
5037.37,2.54371E-8
5037.62,2.53166E-8
5038.38,2.62994E-8
5039.67,2.90674E-8
5040.44,2.94847E-8
5041.4,2.93978E-8
5044.51,3.02827E-8
5072.85,3.11385E-8
5075.91,3.05088E-8
5080.5,3.13794E-8
5085.94,3.15377E-8
5088.46,3.07358E-8
5089.41,3.03087E-8
5092.72,3.17379E-8
5115.56,3.24729E-8
5117.88,3.17724E-8
5119.73,2.90636E-8
5119.79,2.90564E-8
5120.81,3.02997E-8
5122.23,3.23431E-8
5136.76,3.3166E-8
5138.2,3.3113E-8
5162.81,3.41282E-8
5165.54,3.3688E-8
5171.99,3.44932E-8
5175.8,3.46357E-8
5178.54,3.45509E-8
5194.25,3.5354E-8
5196.73,3.51399E-8
5213.05,3.61383E-8
5215.31,3.59899E-8
5218.95,3.63921E-8
5222.0,3.54365E-8
5225.88,3.67203E-8
5241.14,3.74005E-8
5244.22,3.63264E-8
5247.69,3.77276E-8
5257.11,3.81612E-8
5258.98,3.74955E-8
5261.0,3.4004E-8
5261.06,3.39958E-8
5261.99,3.52874E-8
5263.23,3.77693E-8
5266.42,3.86569E-8
5277.32,3.92209E-8
5279.96,3.87612E-8
5288.42,3.98559E-8
5308.09,4.0992E-8
5311.46,4.01321E-8
5316.0,4.14885E-8
5343.45,4.32718E-8
5345.64,4.21216E-8
5346.68,4.13792E-8
5349.66,4.36961E-8
5351.49,4.38568E-8
5353.41,4.27868E-8
5355.0,4.06333E-8
5357.76,4.41674E-8
5364.28,4.4853E-8
5367.3,4.41879E-8
5371.42,4.54385E-8
5418.28,4.97526E-8
5420.51,4.84067E-8
5421.57,4.74586E-8
5424.61,5.04125E-8
5428.59,5.09072E-8
5431.63,4.96922E-8
5434.92,5.1655E-8
5480.64,5.79209E-8
5482.18,5.73636E-8
5483.05,5.52727E-8
5484.64,4.77779E-8
5484.95,4.73751E-8
5485.67,4.93591E-8
5487.08,5.6744E-8
5487.71,5.78346E-8
5488.71,5.61148E-8
5490.02,5.25065E-8
5490.1,5.24884E-8
5491.09,5.47968E-8
5492.46,5.91882E-8
5496.97,6.11359E-8
5502.92,6.22896E-8
5505.36,6.14111E-8
5510.85,6.41139E-8
5528.34,6.83577E-8
5530.62,6.58664E-8
5531.24,6.53271E-8
5534.42,7.0133E-8
5550.96,7.54534E-8
5552.56,7.31609E-8
5554.0,6.94058E-8
5555.19,7.26859E-8
5556.88,7.7564E-8
5577.27,8.74392E-8
5580.13,8.42975E-8
5583.26,9.09637E-8
5604.66,1.07672E-7
5621.99,1.28617E-7
5635.52,1.52211E-7
5636.82,1.4775E-7
5638.5,1.24893E-7
5638.85,1.2334E-7
5639.45,1.28093E-7
5641.15,1.61344E-7
5642.18,1.70883E-7
5648.33,1.91728E-7
5649.37,1.87491E-7
5650.26,1.7202E-7
5651.17,1.52778E-7
5651.57,1.49905E-7
5652.06,1.54632E-7
5652.84,1.76054E-7
5653.83,2.04929E-7
5654.88,2.21464E-7
5662.63,2.82689E-7
5667.83,3.42713E-7
5673.03,4.25284E-7
5674.65,4.46911E-7
5676.63,5.33218E-7
5679.62,6.70714E-7
5684.05,9.39717E-7
5684.86,1.04947E-6
5686.22,1.33485E-6
5687.7,1.72064E-6
5688.76,2.09966E-6
5689.74,2.60143E-6
5690.56,3.19329E-6
5691.28,3.94096E-6
5691.87,4.81964E-6
5692.33,5.8075E-6
5692.63,6.745E-6
5692.89,7.93843E-6
5693.08,9.283E-6
5693.26,1.11148E-5
5693.42,1.34417E-5
5693.55,1.62495E-5
5693.69,2.01444E-5
5693.82,2.55601E-5
5693.93,3.16469E-5
5694.04,3.9595E-5
5694.16,4.98184E-5
5694.27,6.30144E-5
5694.39,8.18554E-5
5694.51,1.06376E-4
5694.64,1.41237E-4
5694.76,1.83754E-4
5694.89,2.39366E-4
5695.04,3.20615E-4
5695.19,4.24259E-4
5695.36,5.79577E-4
5695.55,7.99715E-4
5695.76,0.00109911
5696.02,0.00157333
5696.38,0.00238179
5696.98,0.00376884
5697.31,0.00431861
5697.63,0.00453791
5697.66,0.00454035
5697.97,0.00437595
5698.33,0.00382335
5698.89,0.00251705
5699.3,0.00160521
5699.55,0.00114262
5699.75,8.34257E-4
5699.94,6.14067E-4
5700.1,4.56926E-4
5700.25,3.46151E-4
5700.39,2.58845E-4
5700.53,1.97284E-4
5700.65,1.52703E-4
5700.77,1.17544E-4
5700.89,9.01321E-5
5701.01,6.89871E-5
5701.13,5.28399E-5
5701.26,4.02889E-5
5701.38,3.09563E-5
5701.51,2.4064E-5
5701.63,1.90003E-5
5701.76,1.52888E-5
5701.88,1.25672E-5
5702.01,1.04928E-5
5702.17,8.67805E-6
5702.36,7.23629E-6
5702.6,6.02938E-6
5702.85,5.17956E-6
5703.23,4.294E-6
5703.71,3.53542E-6
5704.27,2.90329E-6
5704.99,2.3419E-6
5705.68,1.95883E-6
5706.5,1.63103E-6
5707.44,1.368E-6
5708.37,1.18244E-6
5709.66,1.01064E-6
5711.22,8.87756E-7
5712.79,8.24429E-7
5714.35,8.05824E-7
5716.25,8.32604E-7
5718.28,9.22039E-7
5720.0,1.05821E-6
5721.66,1.26568E-6
5723.09,1.53981E-6
5724.14,1.82877E-6
5725.19,2.23701E-6
5726.07,2.7158E-6
5726.84,3.30882E-6
5727.54,4.07275E-6
5728.1,4.92925E-6
5728.53,5.8607E-6
5728.9,6.99893E-6
5729.16,8.22798E-6
5729.4,9.8938E-6
5729.57,1.17604E-5
5729.73,1.41629E-5
5729.87,1.72161E-5
5730.01,2.14887E-5
5730.12,2.64122E-5
5730.25,3.33564E-5
5730.37,4.26907E-5
5730.5,5.5162E-5
5730.62,7.16976E-5
5730.75,9.34205E-5
5730.87,1.21672E-4
5731.0,1.58266E-4
5731.14,2.11298E-4
5731.28,2.79747E-4
5731.42,3.66652E-4
5731.58,4.99675E-4
5731.76,6.77879E-4
5731.95,9.23049E-4
5732.19,0.00130855
5732.47,0.00186341
5733.28,0.0036977
5733.63,0.00424435
5733.95,0.00444497
5733.97,0.00444592
5734.28,0.00429055
5734.62,0.00378698
5735.14,0.00262869
5735.56,0.00167325
5735.83,0.00117929
5736.04,8.52567E-4
5736.23,6.21415E-4
5736.41,4.54899E-4
5736.57,3.36725E-4
5736.71,2.55616E-4
5736.85,1.92058E-4
