92-U-238(n,&gamma;) ENDF/B-VII.1
9307.0,1.48393
9307.42,1.31904
9308.34,0.853051
9308.69,0.723083
9308.93,0.664854
9309.23,0.631358
9309.29,0.629844
9309.66,0.65489
9310.04,0.728455
9311.33,1.09943
9311.93,1.19325
9312.14,1.20064
9312.65,1.1524
9313.14,1.01692
9313.8,0.746557
9314.5,0.441778
9314.87,0.308346
9315.16,0.220113
9315.4,0.163442
9315.64,0.118443
9315.86,0.0870251
9316.06,0.0641624
9316.24,0.0478347
9316.41,0.0362213
9316.58,0.0272479
9316.73,0.0209609
9316.89,0.0161129
9317.04,0.0124178
9317.2,0.00963331
9317.34,0.00773778
9317.49,0.00615776
9317.64,0.00500156
9317.81,0.00409896
9317.98,0.00345794
9318.19,0.00294727
9318.43,0.00258323
9318.64,0.00239511
9319.05,0.00220789
9319.46,0.0021604
9319.87,0.0022267
9320.21,0.00240984
9320.48,0.00272315
9320.71,0.00314793
9320.9,0.00371008
9321.1,0.00452174
9321.29,0.00567183
9321.48,0.0072708
9321.68,0.00945151
9321.87,0.0123679
9322.07,0.0161908
9322.26,0.021101
9322.48,0.0282739
9322.73,0.0386209
9323.01,0.0532389
9323.34,0.0752702
9323.75,0.108285
9324.49,0.17984
9325.23,0.262695
9325.67,0.327399
9326.0,0.394716
9326.36,0.493856
9326.71,0.624524
9327.2,0.863015
9328.13,1.36653
9328.54,1.51343
9328.92,1.56206
9329.34,1.50171
9329.76,1.33341
9330.4,0.948675
9331.0,0.583971
9331.33,0.413039
9331.6,0.300795
9331.85,0.21993
9332.07,0.162334
9332.26,0.121896
9332.45,0.0912663
9332.64,0.0675059
9332.81,0.0510011
9332.98,0.0382796
9333.13,0.0295574
9333.28,0.0228021
9333.43,0.017627
9333.57,0.0138496
9333.72,0.0108983
9333.87,0.00870588
9334.02,0.00710088
9334.19,0.00581532
9334.36,0.00497453
9334.49,0.00457314
9334.66,0.0042893
9334.74,0.00424388
9334.91,0.00433609
9335.08,0.00467842
9335.25,0.00529951
9335.42,0.00625074
9335.59,0.00760548
9335.76,0.0094575
9335.95,0.0122774
9336.14,0.0160561
9336.34,0.0211841
9336.56,0.0285305
9336.78,0.0379563
9337.02,0.0515817
9337.3,0.0707699
9337.68,0.102421
9338.75,0.207935
9339.21,0.238171
9339.61,0.247335
9339.98,0.239806
9340.46,0.210847
9341.32,0.141577
9341.64,0.123212
9341.9,0.115082
9342.04,0.113498
9342.32,0.116794
9342.6,0.128771
9342.88,0.148975
9343.27,0.188712
9344.06,0.293204
9344.67,0.368804
9345.13,0.405001
9345.47,0.413377
9345.93,0.396699
9346.38,0.350656
9347.06,0.247196
9347.67,0.153566
9348.01,0.109127
9348.3,0.0790509
9348.56,0.0575335
9348.79,0.042533
9348.99,0.0322411
9349.19,0.0242298
9349.37,0.0185512
9349.56,0.0142048
9349.73,0.0111465
9349.9,0.00885594
9350.06,0.00733221
9350.25,0.00595268
9350.44,0.00501321
9350.63,0.00439207
9350.82,0.00399694
9351.13,0.00367189
9351.52,0.00357014
9351.9,0.00364009
9352.52,0.00394917
9352.98,0.00436256
9353.36,0.00494432
9353.67,0.005706
9353.94,0.00673619
9354.17,0.00802537
9354.39,0.00977023
9354.61,0.0120759
9354.82,0.0151556
9355.07,0.0198521
9355.32,0.0260567
9355.59,0.0351211
9355.9,0.0479989
9356.3,0.069006
9357.46,0.14108
9358.66,0.199719
9358.98,0.225744
9359.22,0.25764
9359.47,0.304919
9359.71,0.37253
9359.97,0.472408
9360.25,0.611464
9360.58,0.828874
9361.01,1.19135
9361.91,2.02468
9362.41,2.35123
9362.87,2.47338
9362.94,2.47577
9363.47,2.37275
9364.96,1.66955
9366.29,1.14965
9367.62,0.498162
9368.01,0.34347
9368.31,0.24427
9368.57,0.177888
9368.8,0.131906
9369.01,0.0994251
9369.21,0.0741987
9369.4,0.0569044
9369.58,0.0435884
9369.76,0.033501
9369.93,0.0263104
9370.1,0.021187
9370.29,0.0167944
9370.48,0.0136812
9370.67,0.0114956
9370.89,0.00979306
9371.16,0.00844758
9371.49,0.00751146
9371.82,0.00697551
9372.48,0.00644156
9373.49,0.00619538
9374.49,0.00638211
9375.21,0.00686683
9375.63,0.00746681
9375.99,0.0083511
9376.28,0.00951298
9376.56,0.0113392
9376.81,0.0137603
9377.02,0.0166995
9377.24,0.0207001
9377.45,0.0260568
9377.67,0.0331004
9377.88,0.0421873
9378.12,0.0551051
9378.36,0.0718363
9378.64,0.0965374
9378.97,0.132472
9379.33,0.183437
9379.68,0.246584
9380.03,0.326853
9380.38,0.432827
9380.73,0.570173
9381.09,0.755465
9381.49,1.02647
9381.99,1.46055
9382.88,2.29373
9383.34,2.58627
9383.71,2.66763
9384.12,2.57279
9384.52,2.3087
9385.12,1.71539
9385.79,1.01748
9386.14,0.711404
9386.44,0.50808
9386.68,0.378225
9386.9,0.282416
9387.1,0.215218
9387.3,0.16253
9387.5,0.121979
9387.68,0.0935431
9387.86,0.0718295
9388.02,0.0567484
9388.19,0.0451767
9388.38,0.0353586
9388.55,0.0285516
9388.75,0.0229715
9388.97,0.0186122
9389.19,0.0155806
9389.45,0.0130844
9389.76,0.0111416
9390.16,0.00950226
9390.69,0.00808053
9391.35,0.00690225
9392.23,0.00586235
9393.28,0.00506571
9394.34,0.00456656
9395.39,0.00426334
9396.8,0.00407946
9397.51,0.00406671
9399.25,0.00426168
9400.3,0.0045984
9400.99,0.0050782
9401.34,0.00556235
9401.6,0.00618208
9401.82,0.00700163
9402.04,0.00827226
9402.24,0.0100107
9402.41,0.0122522
9402.59,0.015418
9402.74,0.0192143
9402.89,0.0242739
9403.04,0.030959
9403.19,0.0393082
9403.34,0.0506669
9403.5,0.0652754
9403.68,0.0873979
9403.86,0.116228
9404.04,0.153202
9404.24,0.207369
9404.45,0.276411
9404.68,0.374421
9404.95,0.519281
9405.26,0.724312
9405.68,1.07071
9406.6,1.88356
9407.06,2.16253
9407.47,2.24936
9407.88,2.16173
9408.31,1.90588
9409.02,1.28835
9409.54,0.835384
9409.87,0.594046
9410.14,0.440907
9410.37,0.341735
9410.57,0.274291
9410.75,0.231143
9410.93,0.203266
9411.11,0.190375
9411.17,0.189375
9411.35,0.196281
9411.53,0.21825
9411.71,0.255754
9411.92,0.320049
9412.13,0.40758
9412.37,0.537332
9412.67,0.744689
9413.05,1.07003
9414.28,2.32198
9414.83,2.71681
9415.4,2.90609
9415.71,2.92785
9416.82,2.79
9418.03,2.43498
9418.63,2.27033
9418.83,2.25354
9419.21,2.30759
9419.64,2.53031
9420.21,3.0654
9421.07,3.96727
9421.51,4.20606
9421.67,4.22815
9422.12,4.08832
9422.62,3.61654
9423.31,2.6118
9424.0,1.59163
9424.38,1.12409
9424.68,0.823797
9424.96,0.605342
9425.22,0.445428
9425.44,0.341334
9425.66,0.259835
9425.88,0.197183
9426.09,0.14981
9426.28,0.118355
9426.47,0.0942598
9426.67,0.0754789
9426.9,0.059388
9427.13,0.0478763
9427.35,0.0396023
9427.6,0.0332237
9427.89,0.0278275
9428.23,0.0234821
9428.62,0.0200337
9429.18,0.0166815
9429.83,0.0140156
9430.48,0.0122635
9431.0,0.0115415
9431.18,0.0114811
9431.54,0.0117613
9431.9,0.0127532
9432.26,0.0146999
9432.62,0.0178275
9432.98,0.0222564
9433.47,0.0302599
9434.38,0.0463547
9434.84,0.0516579
9435.18,0.0528687
9435.61,0.0508852
9436.09,0.0447043
9437.15,0.0255097
9437.5,0.0207039
9437.79,0.0180309
9438.04,0.0171726
9438.06,0.0171698
9438.19,0.017418
9438.38,0.018865
9438.53,0.020989
9438.71,0.0248893
9438.88,0.0307178
9439.05,0.0389999
9439.22,0.0503875
9439.4,0.065669
9439.57,0.0857718
9439.74,0.111754
9439.94,0.150153
9440.14,0.199625
9440.34,0.264966
9440.58,0.362219
9440.85,0.501128
9441.16,0.695561
9441.58,1.02905
9442.56,1.89096
9443.04,2.18731
9443.44,2.28587
9443.47,2.28701
9443.9,2.20082
9444.35,1.93836
9445.06,1.31584
9445.63,0.824864
9445.98,0.573619
9446.26,0.415506
9446.51,0.300728
9446.75,0.219347
9446.95,0.162482
9447.14,0.123059
9447.32,0.0924189
9447.49,0.0715942
9447.65,0.0553566
9447.81,0.0428548
9447.98,0.0329246
9448.14,0.0259045
9448.3,0.0206844
9448.46,0.0168439
9448.65,0.0137547
9448.85,0.0114225
9449.01,0.0101454
9449.25,0.00888814
9449.49,0.00814068
9449.82,0.00759598
9450.46,0.0072064
9450.78,0.0071669
9451.72,0.00737581
9452.19,0.00776557
9452.5,0.0082802
9452.82,0.00919266
9453.05,0.0103138
9453.29,0.0120182
9453.53,0.0145727
9453.72,0.0176045
9453.92,0.0217294
9454.11,0.0272554
9454.33,0.0353745
9454.55,0.0461369
9454.78,0.0615399
9455.02,0.0814371
9455.29,0.111107
9455.58,0.14999
9455.94,0.210228
9457.16,0.450513
9457.61,0.510252
9458.03,0.529638
9458.44,0.510201
9458.89,0.450951
9459.7,0.290585
9460.19,0.19875
9460.53,0.147722
9460.78,0.118435
9461.04,0.0973572
9461.21,0.0879514
9461.38,0.0823025
9461.55,0.0804688
9461.72,0.0825543
9461.93,0.0909297
9462.14,0.10616
9462.36,0.12887
9462.57,0.159801
9462.8,0.203223
9463.07,0.268377
9463.37,0.363449
9463.72,0.497931
9464.13,0.697579
9464.67,1.02273
9465.46,1.58909
9466.63,2.48104
9467.25,2.79347
9467.77,2.87515
9468.61,2.74035
9469.47,2.57551
9470.89,2.49507
9471.57,2.27432
9472.45,1.77417
9473.48,1.16524
9474.21,0.816874
9474.84,0.570821
9475.37,0.40264
9475.81,0.287819
9476.17,0.214608
9476.51,0.159723
9476.81,0.121181
9477.07,0.0962542
9477.33,0.0768754
9477.58,0.0620867
9477.84,0.0509753
9478.15,0.041445
9478.43,0.0351886
9478.75,0.0301381
9479.15,0.0258529
9479.72,0.0219687
9480.52,0.0184345
9481.44,0.0158776
9482.06,0.0151357
9482.46,0.0156968
9482.69,0.016762
9482.92,0.0187271
9483.15,0.0220289
9483.35,0.0264822
9483.54,0.0329392
9483.72,0.0405544
9483.92,0.0525396
9484.12,0.0686894
9484.32,0.0908292
9484.53,0.120006
9484.77,0.16304
9485.01,0.21771
9485.31,0.303615
9485.67,0.431938
9486.27,0.690488
9487.08,1.04303
9487.76,1.26039
9489.01,1.50374
9489.78,1.59256
9489.85,1.59399
9490.4,1.53968
9490.89,1.37645
9491.44,1.08809
9492.27,0.597507
9492.64,0.4182
9492.93,0.300862
9493.19,0.216951
9493.42,0.158551
9493.61,0.121191
9493.81,0.0911892
9494.0,0.0679592
9494.18,0.051598
9494.35,0.039081
9494.51,0.0303957
9494.67,0.0237586
9494.83,0.0187435
9494.99,0.0149934
9495.15,0.0122143
9495.31,0.0101713
9495.51,0.00843243
9495.72,0.00715831
9495.92,0.00631618
9496.21,0.00561002
9496.62,0.00502843
9497.18,0.00463186
9498.3,0.00424827
9499.07,0.00415905
9499.56,0.00425078
9499.84,0.00443686
9500.09,0.00476824
9500.3,0.00527521
9500.52,0.00610644
9500.71,0.00723488
9500.9,0.00890705
9501.06,0.0109373
9501.22,0.0137035
9501.39,0.0174225
9501.55,0.0223569
9501.71,0.0288141
9501.88,0.0371502
9502.07,0.0497795
9502.26,0.0661874
9502.45,0.0870865
9502.66,0.117353
9502.91,0.1606
9503.18,0.221023
9503.49,0.307152
9504.0,0.476791
9504.73,0.723857
9505.17,0.827137
9505.6,0.868575
9505.65,0.869005
9506.09,0.837775
9507.04,0.672453
9507.44,0.639635
9507.5,0.639097
9507.84,0.662265
9508.15,0.720652
9508.66,0.87348
9509.32,1.08563
9509.78,1.16248
9509.91,1.16658
9510.31,1.12641
9510.76,0.995073
9511.42,0.698906
9511.99,0.44356
9512.33,0.314127
9512.61,0.2273
9512.87,0.16487
9513.07,0.12557
9513.28,0.0948077
9513.46,0.074124
9513.64,0.0585715
9513.8,0.0486177
9513.97,0.0415637
9514.14,0.0378417
9514.27,0.0371237
9514.41,0.038344
9514.55,0.0416997
9514.72,0.0490112
9514.9,0.0600221
9515.07,0.0750785
9515.28,0.0990597
9515.49,0.130182
9515.74,0.176357
9516.02,0.242799
9516.37,0.345558
9517.48,0.729764
9517.94,0.839622
9518.35,0.875038
9518.35,0.875039
9518.74,0.845304
9519.17,0.746475
9519.86,0.513538
9520.39,0.329884
9520.74,0.232486
9521.02,0.169229
9521.24,0.13054
9521.43,0.103927
9521.63,0.0827743
9521.84,0.0678501
9522.0,0.0599847
9522.16,0.0554251
9522.32,0.0539167
9522.48,0.055242
9522.64,0.0592188
9522.84,0.0676859
9523.08,0.0826187
9523.36,0.105989
9523.76,0.148428
9524.68,0.257801
9525.14,0.298768
9525.63,0.319657
9525.9,0.321932
9526.38,0.319892
9526.74,0.327059
9527.06,0.354007
9527.32,0.398259
9527.59,0.473945
9527.87,0.586153
9528.17,0.758002
9528.55,1.03649
9529.13,1.57708
9529.84,2.24831
9530.37,2.60052
9530.86,2.74087
9531.01,2.74696
9531.5,2.6613
9532.23,2.32154
9533.21,1.66193
9534.29,0.874689
9534.72,0.607265
9535.06,0.436115
9535.33,0.323395
9535.57,0.243663
9535.81,0.18024
9536.01,0.137432
9536.22,0.10271
9536.43,0.077339
9536.6,0.0602716
9536.78,0.0471106
9536.96,0.0371052
9537.14,0.0296067
9537.31,0.0240728
9537.52,0.0195969
9537.72,0.0166218
9537.9,0.0149206
9538.11,0.0139783
9538.24,0.0138319
9538.44,0.0143415
9538.64,0.0158269
9538.85,0.0185058
9539.01,0.0218874
9539.18,0.0265832
9539.35,0.0329051
9539.52,0.0412178
9539.69,0.0519318
9539.89,0.0685858
9540.1,0.0913961
9540.33,0.123194
9540.58,0.168296
9540.89,0.236882
9541.25,0.335926
9542.34,0.683903
9542.8,0.781613
9543.19,0.810299
9543.6,0.778865
9544.04,0.683198
9544.77,0.44835
9545.26,0.294668
9545.61,0.206473
9545.87,0.152353
9546.1,0.113652
9546.33,0.0831309
9546.53,0.0623531
9546.73,0.0462949
9546.9,0.0356805
9547.08,0.0274651
9547.24,0.0214144
9547.41,0.0167333
9547.57,0.0135604
9547.74,0.0109395
9547.91,0.00905268
9548.08,0.00771988
9548.28,0.00665625
9548.5,0.0059646
9548.73,0.00562315
9548.95,0.0055431
9549.18,0.00569263
9549.46,0.00623923
9549.68,0.00706632
9549.88,0.00820491
9550.08,0.00989737
9550.25,0.0119575
9550.41,0.0147757
9550.58,0.0185896
9550.75,0.0236951
9550.92,0.0304559
9551.09,0.0393086
9551.26,0.0507708
9551.42,0.0654428
9551.62,0.0875391
9551.82,0.116173
9552.01,0.15106
9552.2,0.197103
9552.44,0.264916
9552.7,0.363977
9552.97,0.490095
9553.28,0.676167
9553.66,0.95116
9554.26,1.48607
9555.05,2.20948
9555.49,2.49567
9555.93,2.60906
9555.96,2.60956
9556.4,2.51278
9556.86,2.23053
9557.84,1.41566
9558.18,1.21328
9558.45,1.1136
9558.76,1.07635
9558.98,1.09561
9559.27,1.17294
9560.33,1.61339
9560.79,1.68963
9560.8,1.68977
9561.2,1.63399
9561.58,1.48286
9562.15,1.1269
9562.85,0.657186
9563.19,0.47064
9563.49,0.334897
9563.74,0.24521
9563.96,0.181214
9564.17,0.136367
9564.35,0.105354
9564.53,0.0815276
9564.71,0.0638633
9564.87,0.0527621
9565.03,0.0452179
9565.17,0.0413093
9565.33,0.039527
9565.35,0.0395094
9565.49,0.0406372
9565.64,0.0443509
9565.78,0.0506533
9565.96,0.0619895
9566.14,0.0779353
9566.32,0.0991385
9566.52,0.131503
9566.73,0.173239
9566.96,0.233831
9567.23,0.319829
9567.54,0.446332
9568.01,0.677249
9568.76,1.07037
9569.2,1.2397
9569.61,1.31323
9569.7,1.31559
9570.1,1.26732
9570.52,1.12288
9571.22,0.771492
9571.74,0.505424
9572.06,0.37661
9572.33,0.288112
9572.57,0.231215
9572.77,0.199231
9572.93,0.183923
9573.09,0.177908
9573.26,0.181401
9573.42,0.194704
9573.6,0.223298
9573.8,0.267915
9574.02,0.339031
9574.27,0.446103
9574.56,0.60826
9574.91,0.858415
9575.55,1.41316
9576.11,1.87704
9576.56,2.13763
9576.96,2.21611
9577.36,2.13784
9577.81,1.87741
9578.52,1.27262
9579.06,0.821434
9579.41,0.578385
9579.68,0.424531
9579.93,0.313141
9580.16,0.236088
9580.34,0.18708
9580.53,0.149092
9580.71,0.120752
9580.89,0.100773
9581.08,0.0880178
9581.23,0.0823589
9581.37,0.0802875
9581.59,0.0831662
9581.81,0.0924121
9582.07,0.110255
9582.4,0.142737
9582.87,0.202741
9584.64,0.465232
9585.09,0.559774
9585.44,0.668647
9585.83,0.83808
9586.27,1.09802
9587.21,1.72963
9587.67,1.94046
9588.03,1.99478
9588.45,1.9158
9588.85,1.7124
9589.52,1.21002
9590.1,0.765688
9590.43,0.554602
9590.71,0.414432
9590.96,0.317895
9591.17,0.259591
9591.34,0.224341
9591.5,0.204765
9591.69,0.196217
9591.82,0.199858
9591.98,0.21556
9592.13,0.244551
9592.32,0.296894
9592.5,0.371613
9592.69,0.471679
9592.9,0.621188
9593.12,0.822332
9593.39,1.1321
9593.7,1.59151
9594.09,2.31009
9595.15,4.56329
9595.62,5.25662
9596.04,5.48892
9596.06,5.48912
9596.47,5.28314
9596.92,4.6417
9597.68,3.05089
9598.2,1.98453
9598.55,1.39709
9598.83,1.01893
9599.07,0.754643
9599.29,0.562656
9599.48,0.43022
9599.69,0.321433
9599.86,0.248537
9600.03,0.191254
9600.21,0.146814
9600.37,0.113743
9600.55,0.0876736
9600.72,0.0680929
9600.89,0.0535041
9601.07,0.0427002
9601.24,0.0347278
9601.42,0.0285979
9601.61,0.0241292
9601.81,0.0204504
9602.07,0.0172775
9602.39,0.0147505
9602.8,0.0125693
9603.33,0.0107622
9603.98,0.00928183
9604.79,0.00802095
9605.84,0.00695291
9607.06,0.00621256
9608.51,0.00577589
9609.48,0.00569753
9610.76,0.00585017
9611.72,0.00622378
9612.36,0.00676387
9612.76,0.00745496
9613.08,0.00849339
9613.32,0.00982242
9613.52,0.0115328
9613.72,0.0140787
9613.9,0.0174013
9614.06,0.0214902
9614.22,0.0270039
9614.38,0.0343713
9614.54,0.0441155
9614.7,0.0569878
9614.86,0.0737676
9615.04,0.0983451
9615.23,0.130321
9615.43,0.176393
9615.63,0.23569
9615.85,0.318735
9616.09,0.429143
9616.38,0.60152
9616.74,0.864971
9617.33,1.3948
9617.99,1.98334
9618.43,2.23985
9618.83,2.31721
9619.25,2.22283
9619.65,1.97992
9620.33,1.3804
9620.91,0.862102
9621.26,0.606489
9621.53,0.446059
9621.79,0.32472
9622.02,0.241805
9622.21,0.186012
9622.4,0.142369
9622.59,0.110794
9622.77,0.0867183
9622.95,0.0687556
9623.13,0.0556857
9623.33,0.0456448
9623.53,0.0392067
9623.78,0.0349962
9624.02,0.0336098
9624.26,0.0343872
9624.5,0.0370397
9624.74,0.0416141
9625.02,0.0496076
9625.25,0.059483
9625.48,0.0732761
9625.72,0.092393
9625.95,0.118658
9626.17,0.152051
9626.4,0.199018
9626.63,0.260783
9626.89,0.350423
9627.16,0.472353
9627.47,0.650516
9627.85,0.926176
9628.46,1.47013
9629.14,2.08056
9629.6,2.36605
9630.05,2.48348
9630.13,2.48562
9630.66,2.37649
9631.55,1.98595
9631.93,1.89514
9632.09,1.88573
9632.49,1.94523
9633.22,2.25925
9633.84,2.49877
9634.09,2.5244
9634.53,2.43385
9634.94,2.19096
9635.56,1.63779
9636.25,0.979847
9636.63,0.67811
9636.93,0.490359
9637.18,0.362701
9637.41,0.273082
9637.63,0.203231
9637.83,0.155952
9638.02,0.12056
9638.21,0.0933845
9638.41,0.0728104
9638.6,0.0574267
9638.77,0.047142
9638.98,0.0376818
9639.18,0.0312518
9639.41,0.0261987
9639.63,0.0226894
9639.93,0.0195569
9640.31,0.0171047
9640.76,0.0152898
9641.52,0.0135489
9642.34,0.0126143
9643.16,0.0124118
9643.93,0.0129636
9644.45,0.0139657
9644.84,0.0153622
9645.16,0.0173269
9645.43,0.0199128
9645.68,0.0236809
9645.88,0.0280965
9646.09,0.0343107
9646.29,0.043019
9646.47,0.0533888
9646.64,0.0671109
9646.82,0.0850891
9647.01,0.110917
9647.21,0.14525
9647.41,0.189571
9647.63,0.254874
9647.88,0.347864
9648.15,0.477975
9648.46,0.670225
9648.87,0.977922
9649.9,1.87498
9650.35,2.14971
9650.78,2.25395
9650.82,2.25456
9651.24,2.17181
9651.74,1.89367
9652.67,1.21472
9653.02,1.02497
9653.33,0.912815
9653.68,0.85546
9653.81,0.850119
9654.26,0.88287
9655.42,1.06391
9655.9,1.08897
9656.44,1.0634
9657.15,0.955566
9657.87,0.771087
9659.18,0.356123
9659.57,0.253966
9659.84,0.197288
9660.08,0.159873
9660.29,0.135272
9660.49,0.121227
9660.68,0.115277
9660.73,0.115083
9660.87,0.117672
9661.07,0.128622
9661.26,0.148297
9661.48,0.181201
9661.72,0.231362
9662.01,0.310132
9662.37,0.434149
9663.44,0.859664
9663.88,0.978337
9664.3,1.02086
9664.31,1.02088
9664.71,0.985415
9665.15,0.878651
9666.06,0.579114
9666.36,0.505553
9666.6,0.466601
9666.84,0.447264
9666.96,0.444934
9667.29,0.461037
9667.73,0.521118
9668.46,0.640416
9668.92,0.673854
9668.97,0.674132
9669.38,0.649785
9669.8,0.578909
9670.42,0.42219
9671.04,0.257047
9671.38,0.183712
9671.67,0.131024
9671.93,0.0947618
9672.15,0.0704532
9672.36,0.0530219
9672.56,0.0395646
9672.75,0.0302161
9672.93,0.0231175
9673.12,0.0178304
9673.29,0.0140982
9673.47,0.0113912
9673.65,0.00946927
9673.83,0.00813892
9674.01,0.00724924
9674.19,0.00668586
9674.42,0.00630233
9674.6,0.00622205
9674.9,0.00640927
9675.14,0.00685539
9675.37,0.00764983
9675.61,0.00896737
9675.82,0.0107825
9676.0,0.0130713
9676.17,0.0163243
9676.32,0.0200344
9676.47,0.0249409
9676.62,0.031381
9676.78,0.0407255
9676.95,0.0537443
9677.12,0.0706477
9677.29,0.092605
9677.48,0.124307
9677.66,0.165355
9677.87,0.22348
9678.09,0.305171
9678.32,0.410309
9678.58,0.561746
9678.89,0.789228
9679.3,1.15586
9680.58,2.48817
9681.16,2.92686
9681.73,3.13284
9682.04,3.15742
9682.74,3.01828
9683.52,2.60825
9684.83,1.70512
9685.47,1.36446
9686.43,0.996926
9688.02,0.406162
9688.44,0.276957
9688.75,0.197808
9689.01,0.14605
9689.25,0.1083
9689.46,0.0812489
9689.68,0.0602189
9689.87,0.0456518
9690.06,0.0344173
9690.25,0.0264522
9690.43,0.0204678
9690.61,0.0160388
9690.79,0.0128072
9690.98,0.01048
9691.19,0.0086307
9691.4,0.00739298
9691.6,0.00657288
9691.92,0.00583784
9692.23,0.00544968
9692.86,0.00516367
9693.07,0.0051525
9693.52,0.00526614
9693.89,0.00557672
9694.14,0.00598497
9694.38,0.0066688
9694.63,0.00778934
9694.84,0.00931539
9695.03,0.0112053
9695.21,0.013827
9695.4,0.0174123
9695.58,0.0222424
9695.77,0.028648
9695.95,0.0370077
9696.14,0.0477374
9696.35,0.0638424
9696.57,0.0844834
9696.81,0.114472
9697.09,0.157322
9697.4,0.218003
9697.75,0.30192
9698.24,0.442663
9698.94,0.685879
9699.68,0.991165
9700.53,1.43037
9701.29,1.82358
9701.82,1.97364
9701.99,1.98571
9702.42,1.91885
9702.85,1.72208
9703.46,1.2937
9704.15,0.774402
9704.51,0.547868
9704.79,0.409873
9705.04,0.313834
9705.25,0.250929
9705.46,0.204538
9705.67,0.172937
9705.89,0.154266
9706.1,0.1467
9706.17,0.146354
9706.38,0.151072
9706.62,0.165323
9706.91,0.194023
9707.23,0.239434
9707.6,0.309986
9707.99,0.407596
9708.39,0.540897
9708.85,0.740503
9709.98,1.31607
9710.47,1.4824
9710.82,1.51998
9711.25,1.45982
9711.72,1.27311
9712.54,0.793315
9713.03,0.519128
9713.36,0.366387
9713.64,0.265869
9713.87,0.201825
9714.09,0.153893
9714.29,0.121883
9714.47,0.101375
9714.65,0.0875837
9714.83,0.0798411
9715.0,0.0775718
9715.2,0.0809673
9715.43,0.0914805
9715.65,0.108473
9715.93,0.137893
9716.32,0.191717
9717.31,0.351562
9717.77,0.403643
9718.2,0.421534
9718.21,0.421548
9718.62,0.40626
9719.14,0.351106
9719.93,0.242013
9720.2,0.214377
9720.47,0.197842
9720.63,0.194569
9720.87,0.200567
9721.07,0.216489
9721.27,0.24303
9721.54,0.295472
9721.86,0.383218
9722.22,0.512654
9722.87,0.799106
9724.47,1.52591
9726.02,2.24246
9726.6,2.37676
9726.66,2.37876
9727.16,2.2936
9727.62,2.05464
9728.26,1.54963
9729.0,0.922608
9729.4,0.650637
9729.71,0.480141
9729.97,0.361568
9730.24,0.270011
9730.48,0.207272
9730.71,0.159185
9730.96,0.122004
9731.18,0.0968154
9731.4,0.0779437
9731.66,0.0619083
9731.92,0.0505287
9732.21,0.0416233
9732.52,0.0349888
9732.83,0.030332
9733.24,0.0260318
9733.76,0.022499
9734.29,0.0202042
9734.89,0.0189694
9735.02,0.0189306
9735.35,0.0193958
9735.69,0.0210724
9735.93,0.0235388
9736.15,0.0271485
9736.37,0.0325872
9736.6,0.0405122
9736.79,0.0504387
9737.0,0.0637275
9737.22,0.0833802
9737.44,0.109276
9737.68,0.146326
9737.95,0.198544
9738.24,0.270535
9738.59,0.38222
9739.03,0.55199
9739.7,0.869347
9740.79,1.47811
9742.09,2.23278
9742.63,2.41279
9742.87,2.43238
9743.36,2.33448
9743.85,2.05649
9745.05,1.08771
9745.43,0.842047
9745.78,0.667252
9746.14,0.534087
9746.51,0.439958
9747.02,0.352223
9748.34,0.176993
9748.85,0.118433
9749.2,0.0851973
9749.51,0.061985
9749.78,0.0460176
9750.02,0.0351665
9750.26,0.0268402
9750.49,0.0206187
9750.7,0.0166411
9750.94,0.0132367
9751.17,0.0108412
9751.45,0.0089838
9751.72,0.00773904
9752.1,0.00670834
9752.54,0.00598873
9753.14,0.00541841
9754.33,0.0047466
9755.83,0.00429431
9756.89,0.00417686
9757.89,0.00429278
9758.28,0.00450356
9758.55,0.00478492
9758.81,0.00528395
9759.01,0.00589771
9759.21,0.00683544
9759.41,0.00825625
9759.57,0.00996883
9759.73,0.0123454
9759.9,0.0156097
9760.06,0.0200427
9760.23,0.0259921
9760.39,0.033877
9760.56,0.044193
9760.74,0.0590338
9760.92,0.078363
9761.12,0.10567
9761.32,0.1407
9761.55,0.192978
9761.79,0.263749
9762.07,0.362546
9762.4,0.512021
9762.93,0.799764
9763.68,1.22347
9764.18,1.42679
9764.7,1.52645
9765.02,1.53929
9765.56,1.53271
9766.13,1.58228
9766.6,1.70982
9767.59,2.07085
9767.96,2.11493
9768.4,2.03686
9768.85,1.80705
9769.49,1.31187
9770.12,0.804834
9770.45,0.57711
9770.73,0.426192
9770.98,0.323214
9771.19,0.256422
9771.36,0.215495
9771.54,0.187578
9771.7,0.173447
9771.85,0.169748
9772.01,0.176658
9772.17,0.194559
9772.35,0.230124
9772.54,0.282674
9772.75,0.365401
9772.96,0.474482
9773.2,0.639549
9773.47,0.866605
9773.83,1.24278
9774.52,2.11872
9775.06,2.76946
9775.51,3.12511
9775.88,3.22736
9776.3,3.10426
9776.72,2.76559
9777.43,1.90468
9777.99,1.22829
9778.35,0.874201
9778.66,0.633923
9778.92,0.473314
9779.17,0.352068
9779.39,0.271285
9779.62,0.207742
9779.83,0.160814
9780.05,0.123418
9780.28,0.0951697
9780.48,0.0759244
9780.69,0.061568
9780.89,0.0512468
9781.06,0.0455085
9781.22,0.0418128
9781.41,0.0399618
9781.45,0.0399102
9781.6,0.0407766
9781.76,0.0434013
9781.95,0.0492848
