E(MeV)  pendfb7/Pu239:102
2.15777964e-07  710.626622
2.17147896e-07  726.227986
2.18525549e-07  742.429629
2.19914879e-07  759.306395
2.21312062e-07  776.84128
2.22717129e-07  795.062867
2.24130114e-07  814.000698
2.25555078e-07  833.741875
2.26988094e-07  854.265659
2.28429197e-07  875.604196
2.29878421e-07  897.790155
2.31339931e-07  920.923003
2.328097e-07  944.97508
2.34287764e-07  969.979718
2.35774157e-07  995.969733
2.3727315e-07  1023.05489
2.38780614e-07  1051.19442
2.40296586e-07  1080.41726
2.41821101e-07  1110.74961
2.43358539e-07  1142.30478
2.44904665e-07  1175.01763
2.46459517e-07  1208.90113
2.48023132e-07  1243.96143
2.49600001e-07  1280.30043
2.51185781e-07  1317.80924
2.52780511e-07  1356.46418
2.54384228e-07  1396.22782
2.56001539e-07  1437.16381
2.5762799e-07  1479.09032
2.59811903e-07  1536.39797
2.62014328e-07  1595.07497
2.67600036e-07  1745.09089
2.69868482e-07  1805.08563
2.71584238e-07  1849.49438
2.73309691e-07  1892.95373
2.74463224e-07  1921.16581
2.75626537e-07  1948.80718
2.76789849e-07  1975.52351
2.77963023e-07  2001.41436
2.79136197e-07  2026.13239
2.80319316e-07  2049.75423
2.81502434e-07  2071.94767
2.82695582e-07  2092.76629
2.83590443e-07  2107.28207
2.84490362e-07  2120.87897
2.85392809e-07  2133.46138
2.86295255e-07  2144.94713
2.87205353e-07  2155.37916
2.88115449e-07  2164.61757
2.89028118e-07  2172.64885
2.89945929e-07  2179.44866
2.9086374e-07  2184.94067
2.91786739e-07  2189.1213
2.92712332e-07  2191.94256
2.94147312e-07  2193.56948
2.95140501e-07  2192.72575
2.961081e-07  2190.35079
2.96906176e-07  2187.24111
2.97849004e-07  2182.23461
2.98791832e-07  2175.79761
2.99739989e-07  2167.90057
3.00690811e-07  2158.57203
3.01641631e-07  2147.8617
3.02600512e-07  2135.69597
3.03559393e-07  2122.19957
3.04520984e-07  2107.37306
3.05487993e-07  2091.20723
3.06455003e-07  2073.83501
3.07427477e-07  2055.20492
3.08402684e-07  2035.415
3.09377891e-07  2014.57922
3.10361365e-07  1992.57386
3.11344838e-07  1969.63977
3.12661694e-07  1937.5986
3.13984108e-07  1904.04277
3.15312127e-07  1869.12625
3.16645751e-07  1833.00698
3.17985028e-07  1795.84259
3.20002422e-07  1738.54315
3.22715083e-07  1659.8565
3.28905143e-07  1479.06359
3.30991817e-07  1419.25374
3.32394726e-07  1379.66858
3.33797634e-07  1340.68347
3.35212436e-07  1302.04734
3.36627237e-07  1264.1552
3.38054032e-07  1226.74774
3.39480826e-07  1190.19282
3.40919716e-07  1154.22629
3.41998883e-07  1127.85978
3.43084149e-07  1101.87988
3.44172464e-07  1076.37274
3.45260779e-07  1051.41638
3.4635832e-07  1026.80864
3.47455861e-07  1002.76405
3.48556503e-07  979.216
3.49663348e-07  956.102746
