E(MeV)  pendfb7/Pu239:2
2.5625589e-05  8.34610098
2.56955472e-05  8.11715795
2.57522286e-05  7.8946016
2.580891e-05  7.62658479
2.58502722e-05  7.39280577
2.58952088e-05  7.09067664
2.592789e-05  6.83189123
2.59585286e-05  6.5555444
2.6025423e-05  5.88869814
2.60427849e-05  5.74713288
2.60558063e-05  5.67482441
2.60688277e-05  5.64898081
2.60764874e-05  5.66341681
2.60841471e-05  5.70555612
2.60918068e-05  5.7805795
2.60994664e-05  5.89403006
2.6107126e-05  6.05171252
2.61147857e-05  6.25955346
2.61198921e-05  6.4288828
2.61249986e-05  6.62480386
2.6130105e-05  6.84890945
2.61352115e-05  7.10269337
2.61403179e-05  7.38748041
2.61454243e-05  7.70442384
2.61505307e-05  8.05444987
2.61566585e-05  8.51907986
2.61627862e-05  9.0328793
2.61689139e-05  9.59575931
2.61750416e-05  10.2068665
2.61834673e-05  11.1226881
2.61918929e-05  12.1194204
2.62026164e-05  13.4887377
2.62128293e-05  14.8737683
2.6241221e-05  18.8675568
2.62559276e-05  20.8223001
2.6268183e-05  22.2834737
2.62779873e-05  23.3010344
2.62865662e-05  24.0605331
