94-Pu-240(n,total fission) ENDF/B-VII.1
845.327,0.270868
845.46,0.31228
845.584,0.328199
845.6,0.328398
845.723,0.315665
845.846,0.280524
846.049,0.195169
846.221,0.122457
846.321,0.0877443
846.406,0.0641269
846.479,0.0479672
846.55,0.0357836
846.614,0.0272432
846.678,0.0207334
846.736,0.0163011
846.794,0.0129551
846.853,0.0104205
846.915,0.00850755
846.976,0.00715095
847.038,0.00619768
847.12,0.0053565
847.202,0.00483169
847.325,0.0043757
847.49,0.00405902
847.816,0.00375263
848.468,0.00347024
849.412,0.00330481
850.031,0.00327523
851.111,0.00337923
851.758,0.00361098
852.269,0.00399823
852.652,0.00455149
852.912,0.00521835
853.089,0.00599342
853.221,0.00697816
853.31,0.00802096
853.398,0.0096118
853.475,0.0117227
853.535,0.0140555
853.597,0.0173075
853.658,0.0217387
853.72,0.0277201
853.781,0.035695
853.842,0.0461718
853.909,0.0609369
853.975,0.0799856
854.048,0.106989
854.127,0.143337
854.225,0.200222
854.355,0.293213
854.633,0.510186
854.767,0.582655
854.895,0.60899
854.9,0.609032
855.026,0.585428
855.151,0.52028
855.356,0.364302
855.528,0.231238
855.636,0.162977
855.727,0.117311
855.801,0.0881133
855.875,0.0652908
855.937,0.0502557
856.003,0.0380041
856.059,0.0301751
856.114,0.0241004
856.169,0.0194374
856.224,0.0158893
856.287,0.0129022
856.356,0.0105571
856.424,0.00890493
856.51,0.00749229
856.613,0.00639253
856.751,0.0054805
856.932,0.00474358
857.178,0.00412155
857.472,0.00364043
857.894,0.00320233
858.434,0.00285872
859.298,0.00254033
860.655,0.00227305
862.915,0.00204714
865.749,0.00190546
868.11,0.00186619
869.713,0.00189861
871.315,0.00202372
872.305,0.00221759
872.965,0.00245962
873.46,0.00276757
873.872,0.0031913
874.159,0.00365618
874.415,0.00430359
874.594,0.00504694
874.722,0.0059312
874.816,0.00697929
874.887,0.00817882
874.958,0.00994352
875.022,0.0122607
875.078,0.0151578
875.135,0.0191463
875.192,0.0246045
875.247,0.0317935
875.297,0.0402571
875.352,0.0523259
875.407,0.0679514
875.466,0.0899459
875.526,0.118117
875.595,0.160172
875.666,0.214738
875.752,0.297285
875.853,0.419424
876.003,0.642372
876.234,0.998024
876.373,1.14426
876.5,1.19166
876.627,1.14394
876.764,1.00051
877.131,0.44224
877.239,0.308036
877.318,0.228413
877.389,0.171151
877.458,0.127523
877.517,0.0974185
877.577,0.0737811
877.636,0.0555647
877.693,0.0423402
877.75,0.0323405
877.807,0.0248785
877.864,0.0193735
877.921,0.015349
877.977,0.0124251
878.037,0.0102176
878.102,0.00853121
878.166,0.00734865
878.259,0.00621772
878.369,0.0053652
878.517,0.0046589
878.727,0.00403486
879.045,0.00345838
879.318,0.00314349
879.864,0.00277063
880.41,0.00258269
881.138,0.00247849
881.502,0.00246765
882.741,0.00258431
883.568,0.00278283
884.6,0.00320413
885.399,0.00372649
886.109,0.00442757
886.701,0.00528752
887.198,0.0063204
887.625,0.00756455
888.027,0.0092227
888.359,0.0111432
888.674,0.0137162
888.951,0.016924
889.188,0.020841
889.393,0.0257137
889.558,0.0314322
889.693,0.0382198
889.787,0.0450659
889.882,0.0547625
889.965,0.0669248
890.036,0.0814625
890.107,0.101451
890.176,0.12812
890.245,0.164456
890.314,0.213566
890.375,0.270159
890.443,0.352244
890.511,0.458027
890.581,0.594855
890.665,0.805397
890.756,1.09034
890.869,1.52769
891.216,3.11959
891.361,3.59115
891.491,3.75306
891.5,3.7537
891.626,3.61787
891.765,3.19296
892.002,2.11482
892.166,1.38298
892.271,1.00166
892.359,0.740874
892.435,0.562579
892.51,0.422282
892.582,0.320682
892.653,0.243218
892.716,0.190842
892.783,0.148675
892.852,0.116522
892.921,0.0929581
892.99,0.0757027
893.069,0.061482
893.162,0.0498489
893.268,0.0407626
893.387,0.0338607
893.529,0.0281071
893.706,0.0230802
893.919,0.0188407
894.184,0.0151607
894.46,0.0124494
894.768,0.0102775
895.155,0.00834669
895.542,0.0069797
896.015,0.00578948
896.489,0.00494249
897.089,0.00418738
897.752,0.00362691
898.32,0.00330563
899.078,0.00305421
899.835,0.00299423
900.48,0.00313326
900.911,0.00338704
901.233,0.00372314
901.556,0.00427875
901.772,0.00487698
901.945,0.00562614
902.075,0.006529
902.162,0.00745484
902.248,0.00884631
902.315,0.0104247
902.382,0.0126789
902.442,0.0155387
902.501,0.0195007
902.561,0.024964
902.615,0.0314877
902.668,0.0400309
902.725,0.0518936
902.783,0.0678312
902.841,0.0883941
902.908,0.118723
902.974,0.157636
903.048,0.211811
903.128,0.285836
903.224,0.396628
903.364,0.593033
903.612,0.969401
903.746,1.11767
903.874,1.18211
903.9,1.18403
904.02,1.14337
904.145,1.02355
904.34,0.742571
904.531,0.455406
904.639,0.321295
904.726,0.234672
904.806,0.17121
904.879,0.125861
904.942,0.0953558
905.002,0.0727684
905.062,0.055311
905.122,0.0420397
905.172,0.03356
905.222,0.0269597
905.278,0.0213691
905.339,0.0168817
905.399,0.0136566
905.46,0.0113449
905.536,0.00934732
905.612,0.00800972
905.688,0.0070935
905.801,0.00620004
905.938,0.00552661
906.157,0.00490985
906.377,0.00460081
906.596,0.00451053
906.788,0.00461007
906.98,0.00493692
907.124,0.0054407
907.244,0.00618362
907.34,0.00715528
907.419,0.00836113
907.501,0.010215
907.57,0.0124236
907.638,0.0154629
907.707,0.0195992
907.776,0.025148
907.846,0.0326736
907.923,0.0435528
908.0,0.0576732
908.09,0.0788849
908.191,0.108907
908.334,0.161458
908.615,0.275695
908.763,0.317763
908.896,0.331615
908.9,0.331627
909.026,0.319729
909.163,0.283078
909.383,0.195778
909.554,0.127705
909.658,0.0931739
909.749,0.0687678
909.834,0.0506169
909.911,0.0379746
909.98,0.0292824
910.045,0.0228899
910.105,0.01833
910.165,0.014804
910.237,0.011647
910.309,0.0093779
910.381,0.00775458
910.448,0.00666242
910.537,0.00563494
910.649,0.00479233
910.782,0.00415226
910.961,0.00362307
911.218,0.00317132
911.465,0.00291715
911.835,0.00273026
912.082,0.00270227
912.435,0.00278694
912.789,0.00304984
913.066,0.00345146
913.275,0.00396894
913.401,0.00445878
913.526,0.0052241
913.61,0.00601278
913.694,0.00718521
913.769,0.00875742
913.832,0.0106268
913.894,0.013218
913.957,0.0167973
914.02,0.0217036
914.083,0.0283566
914.146,0.0372564
914.204,0.0480953
914.271,0.0641447
914.338,0.0848519
914.413,0.114637
914.489,0.152109
914.585,0.211826
914.71,0.308402
915.019,0.577669
915.16,0.664276
915.292,0.69581
915.3,0.695928
915.426,0.670385
915.551,0.599544
915.752,0.430385
915.942,0.265552
916.049,0.189305
916.137,0.138522
916.219,0.101153
916.288,0.076318
916.354,0.0574474
916.421,0.0429344
916.48,0.0331972
916.536,0.025941
916.589,0.0207363
916.641,0.0167
916.704,0.0130639
916.767,0.0104258
916.829,0.00851755
916.89,0.00717393
916.974,0.00587687
917.057,0.00500231
917.174,0.00419502
917.308,0.00359773
917.484,0.00307536
917.702,0.00263484
917.974,0.00225512
918.354,0.00190041
918.789,0.00163572
919.333,0.00141959
919.986,0.00125193
920.952,0.00109973
922.402,9.68012E-4
923.852,8.9329E-4
926.721,8.21604E-4
928.873,8.06842E-4
931.308,8.27429E-4
932.926,8.70804E-4
934.541,9.54996E-4
935.714,0.00106088
936.81,0.00122163
937.723,0.00143804
938.444,0.0017032
939.05,0.00203939
939.569,0.00246901
940.001,0.0029951
940.347,0.00359708
940.655,0.00435064
940.924,0.005281
941.155,0.00640605
941.366,0.00788699
941.51,0.00932162
941.655,0.0113743
941.775,0.0139177
941.871,0.0168858
941.955,0.0205621
942.039,0.0257476
942.117,0.0325368
942.187,0.0407596
942.257,0.0517144
942.327,0.0662437
942.402,0.0867763
942.474,0.112175
942.556,0.149889
942.644,0.200972
942.75,0.280042
942.885,0.404604
943.193,0.728952
943.331,0.838224
943.466,0.888487
943.5,0.890725
943.623,0.862351
943.762,0.77013
943.983,0.54537
944.175,0.3461
944.29,0.247785
944.381,0.185642
944.461,0.141148
944.538,0.10765
944.615,0.0816867
944.692,0.062005
944.759,0.0489555
944.827,0.0389944
944.904,0.0305359
944.981,0.0244087
945.062,0.0197295
945.146,0.0162858
945.23,0.0137903
945.351,0.0112823
945.49,0.00930925
945.658,0.00767387
945.86,0.00630891
946.105,0.00515074
946.394,0.0042015
946.73,0.00343252
947.134,0.00279862
947.605,0.00229708
948.153,0.00190473
948.729,0.00162499
949.422,0.00139789
950.277,0.00121639
951.318,0.00108682
952.567,0.00101909
952.983,0.0010155
954.005,0.00105655
954.772,0.00116107
955.283,0.00130042
955.666,0.00147654
955.985,0.00171121
956.228,0.00199032
956.407,0.00230615
956.541,0.00266578
956.653,0.00311862
956.742,0.00365523
956.829,0.00441131
956.905,0.00538298
956.969,0.00650244
957.033,0.00800688
957.097,0.0100193
957.167,0.012999
957.231,0.0165967
957.298,0.0215116
957.365,0.0278364
957.442,0.03711
957.519,0.0488813
957.608,0.0660749
957.721,0.093203
957.889,0.142369
958.104,0.206998
958.252,0.238979
958.388,0.250636
958.4,0.250715
958.528,0.24188
958.658,0.216695
958.87,0.15506
959.069,0.0958654
959.18,0.0688059
959.269,0.0510863
959.346,0.0388845
959.419,0.0295798
959.486,0.0228866
959.553,0.0176611
959.62,0.0136533
959.685,0.0107208
959.75,0.00851098
959.822,0.00670635
959.893,0.00541087
959.965,0.00448206
960.052,0.00370258
960.138,0.00316675
960.25,0.00269659
960.406,0.00227698
960.585,0.00197058
960.853,0.00167562
961.109,0.00149111
961.492,0.00131045
961.875,0.00119716
962.517,0.00109058
963.159,0.00104428
963.587,0.00103554
964.661,0.00107429
965.467,0.00116185
966.326,0.00133324
966.918,0.00152726
967.391,0.00175735
967.878,0.00211105
968.253,0.00252104
968.566,0.00301843
968.838,0.00364226
969.046,0.00432796
969.213,0.00510014
969.352,0.00601402
969.464,0.00705928
969.561,0.00836663
969.645,0.00995776
969.728,0.012222
969.805,0.0151767
969.878,0.0191267
969.94,0.0237151
970.003,0.0297672
970.065,0.0376875
970.137,0.0495825
970.206,0.0648487
970.276,0.0844994
970.354,0.112772
970.437,0.15074
970.532,0.205062
970.652,0.290544
971.0,0.581578
971.153,0.67346
971.287,0.705319
971.3,0.705581
971.423,0.683143
971.551,0.616645
971.743,0.46457
971.958,0.283447
972.076,0.200672
972.177,0.144173
972.26,0.107362
972.337,0.08088
972.41,0.0612533
972.479,0.0468852
972.549,0.0359676
972.618,0.0277985
972.685,0.0220201
972.758,0.0173351
972.831,0.0139689
972.904,0.0115468
972.989,0.00954709
973.083,0.00802582
973.198,0.0067661
973.331,0.00577971
973.523,0.00485198
973.707,0.00424943
973.985,0.00364209
974.333,0.00318723
974.75,0.00291431
975.084,0.00284725
975.502,0.0029253
975.919,0.00319875
976.232,0.00357393
976.545,0.00416965
976.792,0.00488723
976.98,0.00569351
977.131,0.00664174
977.245,0.00770134
977.339,0.00901827
977.423,0.0107835
977.489,0.0127744
977.554,0.0155945
977.613,0.0191553
977.672,0.0240797
977.731,0.0308768
977.786,0.0394898
977.841,0.0509814
977.896,0.0661735
977.951,0.0860446
978.006,0.111729
978.061,0.144499
978.125,0.193544
978.187,0.254982
978.258,0.342589
978.331,0.456808
978.415,0.61895
978.525,0.883232
978.698,1.39198
978.915,2.04801
979.058,2.34971
979.192,2.45936
979.2,2.45973
979.33,2.36731
979.479,2.06334
979.861,0.921155
979.967,0.658561
980.057,0.477265
980.136,0.351634
980.208,0.260689
980.27,0.198082
980.333,0.148907
980.396,0.111007
980.451,0.0854647
980.51,0.0644789
980.563,0.0501194
980.616,0.0391498
980.669,0.0308392
980.722,0.0245853
980.781,0.0194589
980.839,0.015748
980.9,0.0129803
980.96,0.0110156
981.045,0.00906263
981.13,0.00774703
981.249,0.00651306
981.385,0.00556764
981.597,0.00457285
981.864,0.00373275
982.176,0.00306448
982.495,0.00258952
982.86,0.00220465
983.316,0.0018695
983.948,0.00156131
984.664,0.00134115
985.38,0.0012015
986.455,0.00107657
987.924,0.00100494
988.414,9.99535E-4
989.833,0.00102559
991.252,0.00111298
992.539,0.00126051
993.731,0.00148838
994.583,0.00173611
995.45,0.00210789
996.188,0.00257921
996.829,0.00318077
997.34,0.00386801
997.778,0.00469154
998.175,0.00573383
998.516,0.00697572
998.848,0.00867992
999.132,0.0107519
999.367,0.0131723
999.562,0.0159728
999.724,0.019248
999.854,0.0229427
999.975,0.0279351
1000.07,0.0337323
1000.16,0.0409199
1000.24,0.0511145
1000.31,0.0629387
1000.38,0.0789776
1000.46,0.100692
1000.53,0.12988
1000.6,0.169956
1000.67,0.22287
1000.75,0.29146
1000.83,0.389493
1000.91,0.520691
1001.01,0.707325
1001.12,0.982021
1001.5,2.05586
1001.66,2.36618
1001.8,2.46703
1001.8,2.46703
1001.93,2.38687
1002.06,2.14066
1002.27,1.5806
1002.48,0.960244
1002.61,0.67269
1002.7,0.493109
1002.79,0.367805
1002.87,0.274705
1002.94,0.209893
1003.02,0.160093
1003.08,0.125233
1003.15,0.0972296
1003.23,0.0764159
1003.3,0.0610461
1003.37,0.0494366
1003.45,0.039731
1003.54,0.0328699
1003.62,0.0279073
1003.75,0.0229064
1003.88,0.0192065
1004.04,0.0159284
1004.23,0.0131267
1004.47,0.0107061
1004.75,0.00863378
1005.06,0.00703437
1005.4,0.00576219
1005.82,0.0046419
1006.28,0.00379022
1006.83,0.00306198
1007.41,0.00251931
1008.09,0.00207249
1008.94,0.00169136
1009.84,0.0014109
1010.99,0.00117374
1012.03,0.00102873
1013.27,9.11089E-4
1015.02,8.17657E-4
1016.34,7.92906E-4
1017.73,8.17153E-4
1018.66,8.7703E-4
1019.35,9.61157E-4
1019.93,0.00107806
1020.5,0.00126295
1020.95,0.00149981
1021.3,0.00177828
1021.6,0.00214914
1021.81,0.00254576
1021.98,0.00299297
1022.1,0.00347911
1022.2,0.00411254
1022.28,0.00491566
1022.36,0.00599683
1022.42,0.00740196
1022.48,0.00913407
1022.54,0.011301
1022.59,0.0142073
1022.65,0.0180878
1022.7,0.0232312
1022.75,0.0299919
1022.81,0.0387866
1022.86,0.0503886
1022.92,0.0663083
1022.98,0.0866671
1023.05,0.11643
1023.12,0.158881
1023.2,0.210841
1023.28,0.28631
1023.39,0.407451
1023.53,0.60202
1023.81,1.00773
1023.95,1.16113
1024.09,1.21596
1024.1,1.21624
1024.24,1.1677
1024.37,1.03382
1024.6,0.714003
1024.77,0.457941
1024.88,0.326119
1024.98,0.232692
1025.06,0.168349
1025.13,0.125088
1025.2,0.094435
1025.26,0.0704954
1025.33,0.0530491
1025.39,0.0400545
1025.44,0.0309739
1025.49,0.0239816
1025.55,0.0186536
1025.6,0.0149813
1025.66,0.0116383
1025.71,0.00935685
1025.77,0.00746182
1025.83,0.0062587
1025.89,0.00525353
1025.97,0.00437711
1026.06,0.00367776
1026.18,0.00310381
1026.34,0.00260154
1026.55,0.00218942
1026.79,0.00184893
1027.09,0.00156037
1027.45,0.00132163
1027.87,0.00113062
1028.36,9.81478E-4
1028.96,8.58267E-4
1029.69,7.63057E-4
1030.52,6.96426E-4
1031.77,6.45533E-4
1033.02,6.32237E-4
1034.4,6.53399E-4
1035.78,7.22024E-4
1036.71,8.10819E-4
1037.5,9.4153E-4
1038.07,0.00109269
1038.53,0.00127808
1038.89,0.00149916
1039.19,0.00177576
1039.41,0.00206834
1039.56,0.00240215
1039.66,0.00272094
1039.76,0.00319948
1039.84,0.00380703
1039.91,0.0045109
1039.97,0.00550267
1040.03,0.00680287
1040.1,0.00859904
1040.16,0.0110671
1040.21,0.0140456
1040.27,0.0179446
1040.33,0.0236414
1040.39,0.0311316
1040.46,0.0415665
1040.52,0.0550519
1040.6,0.0745541
1040.68,0.102443
1040.76,0.137601
1040.86,0.188181
1040.99,0.276665
1041.28,0.485875
1041.43,0.565911
1041.57,0.599153
1041.6,0.600266
1041.74,0.577163
1041.87,0.513166
1042.09,0.358906
1042.28,0.225576
1042.4,0.158806
1042.49,0.114283
1042.58,0.0841783
1042.65,0.0625821
1042.72,0.0473114
1042.79,0.0355662
1042.85,0.0275001
1042.91,0.0213658
1042.97,0.0170444
1043.03,0.0138011
1043.09,0.0110727
1043.15,0.00942372
1043.21,0.00825281
1043.29,0.00720689
1043.36,0.00670209
1043.47,0.00636943
1043.49,0.00636123
1043.62,0.00664773
1043.73,0.00735747
1043.82,0.00837065
1043.9,0.00977251
1043.97,0.0115609
1044.03,0.0139391
1044.1,0.0173976
1044.15,0.02173
1044.21,0.0276234
1044.27,0.0355834
1044.33,0.0462268
1044.38,0.0603044
1044.44,0.0796321
1044.51,0.106043
1044.57,0.140275
1044.63,0.18387
1044.7,0.245861
1044.78,0.331497
1044.87,0.457647
1044.97,0.642566
1045.12,0.964083
1045.39,1.58803
1045.54,1.85742
1045.68,1.95382
1045.7,1.95516
1045.83,1.88911
1045.95,1.70463
1046.14,1.30842
1046.37,0.759273
1046.48,0.535587
1046.58,0.381522
1046.67,0.278731
1046.74,0.207623
1046.81,0.154739
1046.87,0.117909
1046.93,0.0891383
1046.99,0.0670273
1047.05,0.0511945
1047.11,0.0391501
1047.16,0.0300866
1047.22,0.0233308
1047.28,0.0183321
1047.34,0.014654
1047.4,0.0116991
1047.47,0.00959735
1047.54,0.00784175
1047.63,0.00647425
1047.72,0.00555229
1047.85,0.00466704
1047.99,0.0039955
1048.2,0.00332735
1048.46,0.00274175
1048.77,0.00223944
1049.15,0.0018366
1049.52,0.00154992
1049.98,0.00130519
1050.52,0.00110018
1051.13,9.40166E-4
1052.0,7.89263E-4
1053.01,6.77018E-4
1053.94,6.10381E-4
1055.33,5.47716E-4
1057.34,5.00358E-4
1059.19,4.86458E-4
1060.99,4.95642E-4
1062.78,5.30492E-4
1064.15,5.85167E-4
1065.29,6.62494E-4
1066.2,7.60434E-4
1067.06,9.04739E-4
1067.69,0.00106575
1068.25,0.00127577
1068.74,0.00154616
1069.16,0.00188554
1069.5,0.0022701
1069.81,0.00278971
1070.08,0.0034133
1070.29,0.00412373
1070.46,0.00496691
1070.6,0.00593484
1070.72,0.00705818
1070.82,0.00854615
1070.91,0.0104154
1070.99,0.0126547
1071.07,0.0156412
1071.14,0.0197347
1071.22,0.0253301
1071.3,0.0329157
1071.38,0.0430738
1071.45,0.0555951
1071.53,0.073211
1071.61,0.0956632
1071.7,0.131267
1071.82,0.183956
1071.95,0.261683
1072.3,0.482624
1072.45,0.550541
1072.6,0.573747
1072.6,0.573747
1072.73,0.554548
1072.88,0.493734
1073.11,0.348244
1073.31,0.222602
1073.44,0.156796
1073.54,0.114223
1073.63,0.0857839
1073.71,0.063646
1073.79,0.0483832
1073.87,0.0366472
1073.94,0.0287445
1074.01,0.0225689
1074.09,0.0177123
1074.17,0.014164
1074.24,0.0115729
1074.33,0.00944122
1074.43,0.00775984
1074.54,0.00648362
1074.66,0.00545951
1074.81,0.00456134
1075.02,0.00372765
1075.24,0.00310503
1075.5,0.00256925
1075.81,0.00212393
1076.18,0.0017475
1076.62,0.00143185
1077.1,0.00120077
1077.65,0.00101284
1078.39,8.42332E-4
1079.29,7.10688E-4
1080.25,6.19536E-4
1081.35,5.52608E-4
1082.66,5.02667E-4
1084.29,4.68752E-4
1086.54,4.53184E-4
1088.27,4.61883E-4
1090.0,4.92378E-4
1091.39,5.40415E-4
1092.54,6.09018E-4
1093.47,6.96514E-4
1094.24,8.07983E-4
1094.89,9.47927E-4
1095.43,0.00111843
1095.94,0.00135927
1096.33,0.00162221
1096.66,0.00193742
1096.97,0.00234284
1097.22,0.00281907
1097.45,0.00343967
1097.63,0.00414277
1097.77,0.00496211
1097.89,0.0059886
1097.99,0.00722947
1098.08,0.00879087
1098.16,0.0106617
1098.23,0.0132384
1098.3,0.0163119
1098.36,0.0202624
1098.43,0.0254364
1098.49,0.0321565
1098.57,0.0424515
1098.64,0.0552861
1098.72,0.073542
1098.81,0.099278
1098.89,0.132489
1099.01,0.18485
1099.15,0.269698
1099.5,0.504895
1099.65,0.574453
1099.8,0.598425
1099.94,0.575219
1100.09,0.509544
1100.35,0.340378
1100.53,0.221792
1100.65,0.156582
1100.75,0.114648
1100.84,0.0855887
1100.92,0.0634188
1100.99,0.0487965
1101.06,0.0374482
1101.14,0.0287865
1101.2,0.0226949
1101.27,0.0181676
1101.34,0.0142315
1101.42,0.0113799
1101.49,0.00931236
1101.58,0.00756404
1101.69,0.00621634
1101.79,0.00527699
1101.93,0.00435353
1102.1,0.00363317
1102.31,0.00298508
1102.56,0.00245952
1102.87,0.00201861
1103.22,0.00166123
1103.61,0.00138655
1104.08,0.00115375
1104.64,9.68394E-4
1105.35,8.09021E-4
1106.22,6.87032E-4
1107.16,6.02433E-4
1108.26,5.39636E-4
1109.58,4.94431E-4
1111.15,4.65004E-4
1113.24,4.52344E-4
1115.87,4.69463E-4
1117.99,5.14953E-4
1119.7,5.8707E-4
1120.98,6.79215E-4
1122.05,8.02541E-4
1122.82,9.34572E-4
1123.43,0.00108594
1124.08,0.00131932
1124.57,0.00157381
1125.04,0.00192381
1125.4,0.00231473
1125.75,0.0028378
1126.03,0.00345035
1126.28,0.00419187
1126.48,0.00507291
1126.63,0.00602013
1126.76,0.00710563
1126.85,0.00825152
1126.94,0.00981239
1127.02,0.0120654
1127.1,0.014837
1127.16,0.0180034
1127.23,0.0222387
1127.29,0.0281574
1127.36,0.0354166
1127.42,0.0448875
1127.48,0.0571368
1127.55,0.0758038
1127.62,0.0992792
1127.69,0.133013
1127.77,0.17624
1127.86,0.242472
1127.96,0.336131
1128.09,0.479528
1128.31,0.793004
1128.52,1.06841
1128.67,1.20729
1128.8,1.24688
1128.93,1.20455
1129.07,1.08642
1129.27,0.816243
1129.5,0.492198
1129.63,0.346522
1129.73,0.250809
1129.82,0.184477
1129.9,0.13564
1129.98,0.101338
1130.05,0.0774333
1130.11,0.0608022
1130.18,0.046351
1130.24,0.0355117
1130.31,0.027473
1130.38,0.0215648
1130.45,0.0171086
1130.53,0.0136981
1130.61,0.0112788
1130.69,0.00930113
1130.78,0.00791899
1130.91,0.00661375
1131.05,0.00558645
1131.23,0.00470526
1131.46,0.00391239
1131.69,0.00338921
1131.92,0.00306836
1132.04,0.00300815
1132.15,0.00306257
1132.26,0.00331094
1132.35,0.00373005
1132.44,0.00437489
1132.5,0.00514283
1132.58,0.00636418
1132.64,0.00788657
1132.71,0.0100259
1132.78,0.0128347
1132.87,0.017119
1132.95,0.0226556
1133.05,0.0309049
1133.16,0.04346
1133.32,0.0644411
1133.58,0.101054
1133.73,0.116184
1133.87,0.122913
1133.9,0.123067
1134.03,0.119159
1134.16,0.107453
1134.36,0.08073
1134.59,0.0486171
1134.71,0.0343099
1134.81,0.0252784
1134.89,0.0188409
1134.97,0.0143559
1135.04,0.0108231
1135.11,0.00822044
1135.18,0.00623602
1135.24,0.00491451
1135.31,0.00390442
1135.37,0.00314218
1135.44,0.00250529
1135.5,0.00210296
1135.57,0.00177266
1135.66,0.00149586
1135.76,0.00129074
1135.91,0.00113605
1136.12,0.00101623
1136.4,9.29221E-4
1136.88,8.42093E-4
1137.48,7.8309E-4
1138.28,7.57222E-4
1138.87,7.74716E-4
1139.46,8.36869E-4
1139.85,9.21064E-4
1140.2,0.00105045
1140.43,0.00119402
1140.6,0.0013687
1140.72,0.0015519
1140.82,0.00180442
1140.92,0.00214914
1140.99,0.00257281
1141.07,0.00318284
1141.14,0.00395897
1141.21,0.00503225
1141.27,0.00631717
1141.34,0.00814214
1141.41,0.0105529
1141.47,0.0136923
1141.54,0.0177161
1141.62,0.0237442
1141.7,0.0318097
1141.79,0.0436289
1141.9,0.0608667
1142.05,0.0896049
1142.39,0.16557
1142.54,0.189968
1142.68,0.199348
1142.7,0.199443
1142.83,0.192769
1142.97,0.174132
1143.18,0.128741
1143.41,0.0782536
1143.52,0.0561855
1143.63,0.0400642
1143.72,0.0299546
1143.8,0.0223785
1143.87,0.01709
1143.94,0.0129657
1144.01,0.00980957
1144.08,0.00756538
1144.14,0.00587191
1144.21,0.00460888
1144.28,0.00367574
1144.34,0.00299066
1144.42,0.00242661
1144.49,0.0020606
1144.57,0.0017621
1144.67,0.00150712
1144.81,0.00127918
1144.97,0.00111481
1145.23,9.47868E-4
1145.59,8.05955E-4
1146.03,6.96632E-4
1146.48,6.26786E-4
1147.1,5.64331E-4
1148.14,5.06731E-4
1149.39,4.74074E-4
1151.1,4.62133E-4
1152.9,4.80513E-4
1154.25,5.26926E-4
1155.18,5.93413E-4
1155.78,6.69431E-4
1156.27,7.66943E-4
1156.68,8.99346E-4
1157.0,0.00105718
1157.21,0.00121411
1157.4,0.00142171
1157.51,0.00161278
1157.63,0.00191084
1157.71,0.00223282
1157.79,0.00270444
1157.87,0.00332413
1157.93,0.00410155
1158.0,0.00517756
1158.06,0.00636598
1158.11,0.00801287
1158.18,0.0104129
1158.24,0.0135969
1158.31,0.0177676
1158.37,0.0237122
1158.45,0.0317389
1158.52,0.0424377
1158.6,0.0576479
1158.7,0.0797791
1158.8,0.11107
1158.95,0.16308
1159.28,0.298838
1159.44,0.347876
1159.59,0.36433
1159.6,0.364384
1159.73,0.35214
1159.88,0.315334
1160.09,0.230979
1160.32,0.138752
1160.44,0.0984866
1160.53,0.0730025
1160.62,0.0536473
1160.7,0.0393298
1160.77,0.0293265
1160.84,0.0223922
1160.91,0.0168838
1160.97,0.012922
1161.03,0.0099041
1161.09,0.00781461
1161.15,0.0062164
1161.21,0.00500311
1161.27,0.00403104
1161.33,0.00329816
1161.41,0.0026984
1161.48,0.00227635
1161.57,0.00191417
1161.68,0.00162921
1161.83,0.00138814
1162.0,0.00120781
1162.22,0.00104599
1162.5,9.08001E-4
1162.89,7.82015E-4
1163.37,6.81457E-4
1164.01,5.99522E-4
1164.97,5.31672E-4
1166.33,4.85119E-4
1168.41,4.61192E-4
1169.45,4.59358E-4
1172.18,4.75604E-4
1174.97,5.26317E-4
1176.85,5.93758E-4
1177.98,6.59496E-4
1179.1,7.60512E-4
1180.07,8.98241E-4
1180.81,0.00106477
1181.34,0.00124162
1181.81,0.00146831
1182.2,0.00173692
1182.52,0.00205381
1182.82,0.00247356
1183.05,0.00294609
1183.27,0.00356393
1183.43,0.0042454
1183.54,0.004963
1183.66,0.00598231
1183.76,0.0072647
1183.86,0.00892168
1183.94,0.0110614
1184.02,0.013663
1184.1,0.0170757
1184.18,0.0214183
1184.26,0.0279039
1184.35,0.0366757
1184.45,0.0491439
1184.55,0.0657968
1184.66,0.0891493
1184.82,0.130163
1185.16,0.227575
1185.32,0.261084
1185.48,0.275139
1185.5,0.275373
1185.64,0.266363
1185.81,0.23458
1186.09,0.155423
1186.28,0.102877
1186.41,0.0733314
1186.53,0.0533955
1186.62,0.0403155
1186.71,0.0308146
1186.8,0.023585
1186.89,0.0182039
1186.96,0.014809
1187.05,0.011851
1187.14,0.00972186
1187.23,0.00819509
1187.33,0.0069181
1187.44,0.00605058
1187.6,0.00522647
1187.8,0.00464963
1188.05,0.00437353
1188.13,0.00435529
1188.37,0.00449328
1188.53,0.00476741
1188.68,0.00525548
1188.83,0.0060628
1188.94,0.00699785
1189.03,0.00814195
1189.12,0.00978501
1189.22,0.0121541
1189.3,0.0151629
1189.38,0.0191711
1189.46,0.0245811
1189.54,0.0317794
1189.62,0.0411897
1189.71,0.0552157
1189.8,0.0743225
1189.91,0.102268
1190.04,0.143556
1190.24,0.223294
1190.47,0.314336
1190.64,0.361547
1190.79,0.377742
1190.8,0.377804
1190.94,0.364845
1191.1,0.325243
1191.34,0.228646
1191.56,0.143844
1191.69,0.100858
1191.8,0.0733195
1191.89,0.0548041
1191.98,0.0407459
1192.07,0.0310673
1192.15,0.0237119
1192.23,0.0182188
1192.31,0.0142689
1192.39,0.0113617
