Batch-based tally statistics for PINSPEC
Tally name: fuel
Tally type: Flux
Tally Domain: Material
Logarithmically spaced bins with width = 0.001800
# batches: 50	, # bins: 5000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0377486072, 0.0044888526, 0.0000000022, 0.0000465073, 0.0103606227
0.0379053868, 0.0050107346, 0.0000000027, 0.0000517230, 0.0103224336
0.0380628175, 0.0048534768, 0.0000000029, 0.0000535926, 0.0110421085
0.0382209020, 0.0045522969, 0.0000000025, 0.0000496666, 0.0109102392
0.0383796432, 0.0046280970, 0.0000000017, 0.0000416506, 0.0089995173
0.0385390436, 0.0049624795, 0.0000000032, 0.0000565799, 0.0114015286
0.0386991060, 0.0049620996, 0.0000000029, 0.0000536491, 0.0108117690
0.0388598332, 0.0047293157, 0.0000000016, 0.0000396712, 0.0083883520
0.0390212280, 0.0048858402, 0.0000000017, 0.0000414661, 0.0084869889
0.0391832931, 0.0050556939, 0.0000000022, 0.0000469532, 0.0092871955
0.0393460312, 0.0048579976, 0.0000000013, 0.0000359586, 0.0074019453
0.0395094453, 0.0049708896, 0.0000000030, 0.0000546773, 0.0109995033
0.0396735381, 0.0049297958, 0.0000000019, 0.0000434783, 0.0088195006
0.0398383124, 0.0049500838, 0.0000000017, 0.0000411302, 0.0083089983
0.0400037710, 0.0051929387, 0.0000000027, 0.0000521483, 0.0100421475
0.0401699168, 0.0050377427, 0.0000000024, 0.0000485608, 0.0096394019
0.0403367527, 0.0048919324, 0.0000000023, 0.0000478948, 0.0097905781
0.0405042815, 0.0050113016, 0.0000000024, 0.0000485158, 0.0096812777
0.0406725061, 0.0052298890, 0.0000000028, 0.0000531515, 0.0101630253
0.0408414293, 0.0052108916, 0.0000000025, 0.0000495164, 0.0095024842
0.0410110541, 0.0048397589, 0.0000000019, 0.0000434008, 0.0089675536
0.0411813835, 0.0051787493, 0.0000000040, 0.0000632886, 0.0122208245
0.0413524202, 0.0052957786, 0.0000000031, 0.0000555547, 0.0104903729
0.0415241673, 0.0051345575, 0.0000000020, 0.0000449198, 0.0087485282
0.0416966278, 0.0051107349, 0.0000000022, 0.0000468041, 0.0091579903
0.0418698044, 0.0052106667, 0.0000000025, 0.0000498580, 0.0095684497
0.0420437004, 0.0054329429, 0.0000000023, 0.0000476169, 0.0087644705
