Batch-based tally statistics for PINSPEC
Tally name: total
Tally type: Flux
Tally Domain: Geometry
Logarithmically spaced bins with width = 0.001800
# batches: 10	, # bins: 5000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0221157123, 0.0028049532, 0.0000000068, 0.0000823719, 0.0293666008
0.0222075645, 0.0028022874, 0.0000000108, 0.0001037683, 0.0370298642
0.0222997982, 0.0028124502, 0.0000000170, 0.0001305112, 0.0464048024
0.0223924149, 0.0031680537, 0.0000000197, 0.0001403468, 0.0443006256
0.0224854163, 0.0031302113, 0.0000000162, 0.0001274456, 0.0407146913
0.0225788039, 0.0029752232, 0.0000000156, 0.0001249828, 0.0420078601
0.0226725795, 0.0030132472, 0.0000000135, 0.0001160115, 0.0385005051
0.0227667444, 0.0031109386, 0.0000000207, 0.0001439466, 0.0462711023
0.0228613005, 0.0028587351, 0.0000000112, 0.0001056197, 0.0369463144
0.0229562493, 0.0031047935, 0.0000000090, 0.0000946444, 0.0304833035
0.0230515924, 0.0035996232, 0.0000000141, 0.0001188663, 0.0330218832
0.0231473316, 0.0031296632, 0.0000000077, 0.0000879895, 0.0281147000
0.0232434683, 0.0029756316, 0.0000000053, 0.0000727807, 0.0244589007
0.0233400043, 0.0031031516, 0.0000000046, 0.0000681413, 0.0219587401
0.0234369413, 0.0034813635, 0.0000000260, 0.0001610976, 0.0462742910
0.0235342809, 0.0031187162, 0.0000000158, 0.0001255986, 0.0402725183
0.0236320247, 0.0032224453, 0.0000000173, 0.0001316005, 0.0408387108
0.0237301745, 0.0035765345, 0.0000000207, 0.0001439080, 0.0402367260
0.0238287320, 0.0031418779, 0.0000000147, 0.0001211873, 0.0385716084
0.0239276988, 0.0031610624, 0.0000000051, 0.0000714024, 0.0225881137
0.0240270766, 0.0033397700, 0.0000000152, 0.0001232026, 0.0368895363
0.0241268671, 0.0034178925, 0.0000000113, 0.0001062273, 0.0310797769
0.0242270721, 0.0031165398, 0.0000000135, 0.0001159762, 0.0372131448
0.0243276933, 0.0031595654, 0.0000000172, 0.0001310370, 0.0414731183
0.0244287324, 0.0039334692, 0.0000000134, 0.0001156424, 0.0293995913
0.0245301912, 0.0033528694, 0.0000000069, 0.0000832526, 0.0248302504
0.0246320713, 0.0030370375, 0.0000000190, 0.0001379206, 0.0454128602
0.0247343745, 0.0034082742, 0.0000000175, 0.0001323345, 0.0388274083
0.0248371027, 0.0033483107, 0.0000000052, 0.0000722974, 0.0215922125
0.0249402575, 0.0033607145, 0.0000000144, 0.0001201399, 0.0357483148
0.0250438407, 0.0033409354, 0.0000000177, 0.0001331823, 0.0398637719
0.0251478541, 0.0040173438, 0.0000000149, 0.0001219353, 0.0303522314
0.0252522996, 0.0033291082, 0.0000000140, 0.0001183114, 0.0355384799
0.0253571788, 0.0032381745, 0.0000000057, 0.0000753567, 0.0232713525
0.0254624936, 0.0035896865, 0.0000000211, 0.0001453475, 0.0404903032
0.0255682458, 0.0037623455, 0.0000000299, 0.0001728680, 0.0459468744
0.0256744372, 0.0032713068, 0.0000000194, 0.0001391584, 0.0425390874
0.0257810697, 0.0033489258, 0.0000000054, 0.0000732577, 0.0218749914
0.0258881450, 0.0038572761, 0.0000000281, 0.0001677655, 0.0434932673
0.0259956651, 0.0033760433, 0.0000000151, 0.0001228001, 0.0363739708
0.0261036317, 0.0034179275, 0.0000000287, 0.0001692958, 0.0495317182
0.0262120467, 0.0037472038, 0.0000000115, 0.0001074051, 0.0286627454
0.0263209120, 0.0040588219, 0.0000000253, 0.0001589375, 0.0391585228
0.0264302294, 0.0033744620, 0.0000000245, 0.0001564330, 0.0463579187
0.0265400009, 0.0034188402, 0.0000000117, 0.0001081633, 0.0316374321
0.0266502282, 0.0041195087, 0.0000000339, 0.0001840561, 0.0446791392
0.0267609134, 0.0037790667, 0.0000000190, 0.0001380161, 0.0365212100
0.0268720583, 0.0035529438, 0.0000000127, 0.0001126483, 0.0317056247
0.0269836648, 0.0038671742, 0.0000000137, 0.0001170551, 0.0302688891
0.0270957348, 0.0040964067, 0.0000000121, 0.0001097795, 0.0267989703
