Batch-based tally statistics for PINSPEC
Tally type: Flux
Tally Domain: Region
Logarithmically spaced bins
# batches: 20	, # bins: 2000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0972200474, 0.0033866151, 0.0000013556, 0.0011643056, 0.3437962515
0.0982326428, 0.0031866098, 0.0000009918, 0.0009958816, 0.3125207304
0.0992557850, 0.0033974292, 0.0000009977, 0.0009988277, 0.2939951544
0.1002895837, 0.0040262699, 0.0000012279, 0.0011081167, 0.2752216626
0.1013341499, 0.0034703919, 0.0000012731, 0.0011282983, 0.3251212914
0.1023895958, 0.0034790562, 0.0000006671, 0.0008167370, 0.2347582163
0.1034560347, 0.0039922123, 0.0000010216, 0.0010107539, 0.2531813947
0.1045335810, 0.0038931730, 0.0000010083, 0.0010041314, 0.2579210751
0.1056223506, 0.0037007252, 0.0000013805, 0.0011749653, 0.3174959707
0.1067224603, 0.0039582800, 0.0000014234, 0.0011930796, 0.3014136329
0.1078340281, 0.0034400975, 0.0000013224, 0.0011499768, 0.3342861107
0.1089571735, 0.0036355538, 0.0000008533, 0.0009237292, 0.2540821169
0.1100920170, 0.0038542618, 0.0000016700, 0.0012922871, 0.3352878357
0.1112386804, 0.0040506563, 0.0000014857, 0.0012189069, 0.3009158938
0.1123972870, 0.0039433822, 0.0000011524, 0.0010735156, 0.2722321995
0.1135679610, 0.0042325124, 0.0000012940, 0.0011375420, 0.2687628289
0.1147508281, 0.0038455881, 0.0000007783, 0.0008822011, 0.2294060367
0.1159460154, 0.0039013749, 0.0000012455, 0.0011160348, 0.2860619292
0.1171536512, 0.0039028688, 0.0000008048, 0.0008971246, 0.2298628686
0.1183738651, 0.0040057901, 0.0000008384, 0.0009156656, 0.2285855248
0.1196067882, 0.0041317914, 0.0000016981, 0.0013031093, 0.3153860276
0.1208525528, 0.0039151562, 0.0000009703, 0.0009850242, 0.2515925765
0.1221112926, 0.0038386121, 0.0000011633, 0.0010785814, 0.2809821306
0.1233831428, 0.0045185798, 0.0000024371, 0.0015611216, 0.3454894403
0.1246682400, 0.0043254530, 0.0000014487, 0.0012036296, 0.2782667239
0.1259667221, 0.0042256336, 0.0000019751, 0.0014053766, 0.3325836401
0.1272787286, 0.0046102907, 0.0000011906, 0.0010911450, 0.2366759714
0.1286044002, 0.0044862555, 0.0000014228, 0.0011928007, 0.2658789000
0.1299438794, 0.0043634884, 0.0000017852, 0.0013361020, 0.3062004137
0.1312973100, 0.0045367264, 0.0000014327, 0.0011969556, 0.2638368492
0.1326648372, 0.0046871151, 0.0000010490, 0.0010242050, 0.2185150136
0.1340466079, 0.0044460036, 0.0000025923, 0.0016100487, 0.3621339159
0.1354427704, 0.0045888150, 0.0000016706, 0.0012925103, 0.2816653669
0.1368534746, 0.0041044509, 0.0000009781, 0.0009889811, 0.2409533339
0.1382788721, 0.0042309551, 0.0000007588, 0.0008711124, 0.2058902390
0.1397191157, 0.0051579575, 0.0000017350, 0.0013172099, 0.2553743239
0.1411743603, 0.0046731728, 0.0000017916, 0.0013385132, 0.2864249378
0.1426447619, 0.0044550934, 0.0000019032, 0.0013795728, 0.3096619304
0.1441304785, 0.0046529266, 0.0000012150, 0.0011022500, 0.2368939180
0.1456316696, 0.0046858986, 0.0000010657, 0.0010323280, 0.2203052356
0.1471484963, 0.0050406427, 0.0000016850, 0.0012980630, 0.2575193345
0.1486811215, 0.0047441172, 0.0000012526, 0.0011191801, 0.2359090314
0.1502297098, 0.0041952890, 0.0000006225, 0.0007889621, 0.1880590520
0.1517944274, 0.0046521566, 0.0000013089, 0.0011440681, 0.2459220961
0.1533754424, 0.0044337935, 0.0000017464, 0.0013215132, 0.2980547494
