Batch-based tally statistics for PINSPEC
Tally type: Flux
Logarithmically spaced bins
# batches: 20	, # bins: 2000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0394689732, 0.0062636612, 0.0000023855, 0.0015445106, 0.2465827244
0.0398800623, 0.0066693841, 0.0000049662, 0.0022284959, 0.3341381864
0.0402954331, 0.0058672550, 0.0000014796, 0.0012163814, 0.2073169450
0.0407151302, 0.0067183164, 0.0000032586, 0.0018051613, 0.2686925185
0.0411391987, 0.0072276468, 0.0000022009, 0.0014835449, 0.2052597356
0.0415676840, 0.0073827270, 0.0000034701, 0.0018628076, 0.2523197220
0.0420006323, 0.0075696740, 0.0000026090, 0.0016152547, 0.2133849752
0.0424380899, 0.0074813688, 0.0000041160, 0.0020287883, 0.2711787634
0.0428801038, 0.0076566155, 0.0000053575, 0.0023146259, 0.3023040593
0.0433267216, 0.0074768906, 0.0000029143, 0.0017071205, 0.2283195793
0.0437779911, 0.0077387390, 0.0000028194, 0.0016791181, 0.2169756741
0.0442339608, 0.0077552548, 0.0000036884, 0.0019205305, 0.2476424687
0.0446946796, 0.0083230547, 0.0000043817, 0.0020932611, 0.2515015431
0.0451601971, 0.0085465994, 0.0000031556, 0.0017764056, 0.2078494010
0.0456305631, 0.0077374136, 0.0000014351, 0.0011979612, 0.1548270816
0.0461058283, 0.0083113141, 0.0000031790, 0.0017829615, 0.2145222089
0.0465860436, 0.0084276436, 0.0000028105, 0.0016764689, 0.1989249895
0.0470712605, 0.0086380480, 0.0000045042, 0.0021223159, 0.2456939245
0.0475615313, 0.0087651162, 0.0000057613, 0.0024002765, 0.2738442327
0.0480569084, 0.0083652847, 0.0000035366, 0.0018805724, 0.2248067448
0.0485574452, 0.0084089477, 0.0000039570, 0.0019892277, 0.2365608403
0.0490631953, 0.0078394493, 0.0000021869, 0.0014788179, 0.1886379857
0.0495742130, 0.0095870747, 0.0000036120, 0.0019005334, 0.1982391323
0.0500905532, 0.0088361731, 0.0000048002, 0.0021909383, 0.2479510418
0.0506122714, 0.0089599728, 0.0000031294, 0.0017690106, 0.1974348168
0.0511394236, 0.0098523603, 0.0000028568, 0.0016902113, 0.1715539506
0.0516720663, 0.0089554775, 0.0000022523, 0.0015007649, 0.1675806661
0.0522102567, 0.0097779218, 0.0000036073, 0.0018992800, 0.1942416842
0.0527540526, 0.0091481391, 0.0000038244, 0.0019556069, 0.2137710107
0.0533035125, 0.0099510665, 0.0000028218, 0.0016798098, 0.1688070154
0.0538586953, 0.0097459043, 0.0000067198, 0.0025922488, 0.2659834045
0.0544196605, 0.0086143504, 0.0000055768, 0.0023615149, 0.2741373119
0.0549864685, 0.0101308284, 0.0000057483, 0.0023975513, 0.2366589532
0.0555591801, 0.0103536428, 0.0000022081, 0.0014859570, 0.1435202144
0.0561378568, 0.0103797945, 0.0000036356, 0.0019067157, 0.1836949347
0.0567225607, 0.0108895339, 0.0000051832, 0.0022766660, 0.2090691916
0.0573133545, 0.0101922604, 0.0000019015, 0.0013789555, 0.1352943761
0.0579103018, 0.0114715830, 0.0000045371, 0.0021300373, 0.1856794542
0.0585134666, 0.0101449958, 0.0000069515, 0.0026365744, 0.2598891539
0.0591229136, 0.0114733420, 0.0000066320, 0.0025752622, 0.2244561533
0.0597387084, 0.0095503085, 0.0000074736, 0.0027337813, 0.2862505697
0.0603609169, 0.0112592967, 0.0000050847, 0.0022549243, 0.2002722120
0.0609896061, 0.0100946852, 0.0000057095, 0.0023894455, 0.2367033251
0.0616248434, 0.0104474120, 0.0000055859, 0.0023634458, 0.2262230871
0.0622666969, 0.0120414286, 0.0000068942, 0.0026256896, 0.2180546563
0.0629152358, 0.0109336388, 0.0000055307, 0.0023517456, 0.2150926702
0.0635705294, 0.0116222736, 0.0000060471, 0.0024590832, 0.2115836583
0.0642326483, 0.0114602187, 0.0000067552, 0.0025990688, 0.2267905100
0.0649016635, 0.0113148556, 0.0000033865, 0.0018402334, 0.1626387002
0.0655776468, 0.0109276956, 0.0000069370, 0.0026338274, 0.2410231338
0.0662606708, 0.0116357396, 0.0000070574, 0.0026565769, 0.2283118202
0.0669508089, 0.0123309283, 0.0000051660, 0.0022728865, 0.1843240375
0.0676481351, 0.0123740771, 0.0000075435, 0.0027465383, 0.2219590446
0.0683527243, 0.0114896710, 0.0000020546, 0.0014333784, 0.1247536460
0.0690646521, 0.0116769587, 0.0000043818, 0.0020932756, 0.1792654766
0.0697839950, 0.0112958842, 0.0000067664, 0.0026012356, 0.2302817169
0.0705108302, 0.0123647218, 0.0000053868, 0.0023209405, 0.1877066469
0.0712452358, 0.0128811005, 0.0000032250, 0.0017958357, 0.1394163221
0.0719872906, 0.0122321305, 0.0000039942, 0.0019985612, 0.1633861892
0.0727370743, 0.0124795275, 0.0000031712, 0.0017808002, 0.1426977285
0.0734946673, 0.0128687108, 0.0000059707, 0.0024434963, 0.1898788700
0.0742601511, 0.0121406689, 0.0000026557, 0.0016296285, 0.1342288863
0.0750336077, 0.0126711082, 0.0000077947, 0.0027918928, 0.2203353277
0.0758151203, 0.0131631512, 0.0000064160, 0.0025329817, 0.1924297368
0.0766047727, 0.0136944524, 0.0000070064, 0.0026469549, 0.1932866556
0.0774026498, 0.0137399778, 0.0000058705, 0.0024229057, 0.1763398563
0.0782088371, 0.0121991123, 0.0000041227, 0.0020304553, 0.1664428748
0.0790234213, 0.0132683181, 0.0000054205, 0.0023282003, 0.1754706458
0.0798464898, 0.0152171942, 0.0000053623, 0.0023156631, 0.1521741203
0.0806781309, 0.0139485399, 0.0000019339, 0.0013906418, 0.0996980185
0.0815184341, 0.0123873622, 0.0000036356, 0.0019067203, 0.1539246429
0.0823674893, 0.0134814888, 0.0000059522, 0.0024397153, 0.1809677945
0.0832253880, 0.0134664920, 0.0000091905, 0.0030315806, 0.2251202918
0.0840922220, 0.0139869038, 0.0000059443, 0.0024381034, 0.1743133059
0.0849680846, 0.0147972798, 0.0000082470, 0.0028717673, 0.1940739989
0.0858530698, 0.0141150212, 0.0000082795, 0.0028774036, 0.2038540067
0.0867472725, 0.0148677559, 0.0000092627, 0.0030434635, 0.2047022807
0.0876507887, 0.0143829272, 0.0000078644, 0.0028043481, 0.1949775622
0.0885637156, 0.0146642389, 0.0000046484, 0.0021560163, 0.1470254465
0.0894861510, 0.0154770668, 0.0000066586, 0.0025804230, 0.1667255859
0.0904181940, 0.0159573774, 0.0000060293, 0.0024554586, 0.1538760770
0.0913599448, 0.0153495319, 0.0000084203, 0.0029017747, 0.1890464606
0.0923115043, 0.0140254467, 0.0000025877, 0.0016086405, 0.1146944247
0.0932729749, 0.0152295841, 0.0000081911, 0.0028620068, 0.1879241612
0.0942444596, 0.0152536803, 0.0000032034, 0.0017897999, 0.1173356122
0.0952260628, 0.0152614649, 0.0000112634, 0.0033561050, 0.2199071316
0.0962178899, 0.0163523981, 0.0000101735, 0.0031895970, 0.1950537778
0.0972200474, 0.0152794097, 0.0000025257, 0.0015892590, 0.1040131130
0.0982326428, 0.0158114768, 0.0000082409, 0.0028707035, 0.1815582119
0.0992557850, 0.0153604469, 0.0000090727, 0.0030120910, 0.1960939657
0.1002895837, 0.0167454716, 0.0000059031, 0.0024296323, 0.1450919009
0.1013341499, 0.0160964691, 0.0000069272, 0.0026319569, 0.1635114452
0.1023895958, 0.0169761441, 0.0000053779, 0.0023190269, 0.1366050451
0.1034560347, 0.0158280795, 0.0000139807, 0.0037390756, 0.2362305283
0.1045335810, 0.0168738382, 0.0000107383, 0.0032769325, 0.1942019634
0.1056223506, 0.0170878944, 0.0000106044, 0.0032564341, 0.1905696510
0.1067224603, 0.0173319052, 0.0000069717, 0.0026403968, 0.1523431351
0.1078340281, 0.0165728048, 0.0000096246, 0.0031023507, 0.1871952716
0.1089571735, 0.0177081118, 0.0000073904, 0.0027185361, 0.1535192521
0.1100920170, 0.0172295758, 0.0000083848, 0.0028956597, 0.1680633184
0.1112386804, 0.0171558030, 0.0000164150, 0.0040515471, 0.2361619055
0.1123972870, 0.0167363578, 0.0000072518, 0.0026929249, 0.1609026836
0.1135679610, 0.0177707077, 0.0000086680, 0.0029441492, 0.1656742810
0.1147508281, 0.0164841656, 0.0000069918, 0.0026441987, 0.1604084024
0.1159460154, 0.0172150173, 0.0000149963, 0.0038725102, 0.2249495373
0.1171536512, 0.0171672402, 0.0000100742, 0.0031739906, 0.1848864775
0.1183738651, 0.0176495220, 0.0000057080, 0.0023891359, 0.1353654743
0.1196067882, 0.0171413273, 0.0000082123, 0.0028657079, 0.1671812150
0.1208525528, 0.0175835089, 0.0000060647, 0.0024626664, 0.1400554603
0.1221112926, 0.0181497070, 0.0000060256, 0.0024547018, 0.1352474598
0.1233831428, 0.0197720408, 0.0000194458, 0.0044097339, 0.2230287694
0.1246682400, 0.0189462184, 0.0000118375, 0.0034405599, 0.1815961294
0.1259667221, 0.0183611837, 0.0000076105, 0.0027587088, 0.1502467857
0.1272787286, 0.0181206660, 0.0000107670, 0.0032813159, 0.1810814199
0.1286044002, 0.0186027710, 0.0000046489, 0.0021561320, 0.1159038081
0.1299438794, 0.0197646041, 0.0000217419, 0.0046628201, 0.2359177071
0.1312973100, 0.0201410502, 0.0000100099, 0.0031638358, 0.1570839532
0.1326648372, 0.0198363251, 0.0000120454, 0.0034706477, 0.1749642503
0.1340466079, 0.0191424395, 0.0000114542, 0.0033844020, 0.1768009760
0.1354427704, 0.0207218294, 0.0000067563, 0.0025992836, 0.1254369749
0.1368534746, 0.0178665314, 0.0000075148, 0.0027413157, 0.1534330118
0.1382788721, 0.0201058228, 0.0000151699, 0.0038948516, 0.1937175941
0.1397191157, 0.0211959733, 0.0000073102, 0.0027037312, 0.1275587187
0.1411743603, 0.0200396983, 0.0000128636, 0.0035865890, 0.1789742022
0.1426447619, 0.0192160615, 0.0000120053, 0.0034648643, 0.1803108439
0.1441304785, 0.0196074304, 0.0000078723, 0.0028057651, 0.1430970337
0.1456316696, 0.0207850123, 0.0000100844, 0.0031755947, 0.1527829098
0.1471484963, 0.0193162478, 0.0000079189, 0.0028140617, 0.1456836613
0.1486811215, 0.0203685159, 0.0000054188, 0.0023278267, 0.1142855308
0.1502297098, 0.0188685131, 0.0000087276, 0.0029542461, 0.1565701564
0.1517944274, 0.0185294547, 0.0000109596, 0.0033105352, 0.1786633913
0.1533754424, 0.0187667560, 0.0000079007, 0.0028108266, 0.1497769034
0.1549729244, 0.0199200321, 0.0000106424, 0.0032622753, 0.1637685764
0.1565870450, 0.0188615605, 0.0000132989, 0.0036467702, 0.1933440370
0.1582179774, 0.0189657147, 0.0000101217, 0.0031814574, 0.1677478245
0.1598658968, 0.0211137238, 0.0000123892, 0.0035198300, 0.1667081565
0.1615309802, 0.0186799285, 0.0000079638, 0.0028220225, 0.1510724463
0.1632134062, 0.0189641682, 0.0000074180, 0.0027236017, 0.1436183054
0.1649133555, 0.0188666120, 0.0000114313, 0.0033810266, 0.1792068773
0.1666310106, 0.0205732212, 0.0000040536, 0.0020133494, 0.0978626212
0.1683665560, 0.0204269120, 0.0000104106, 0.0032265390, 0.1579553012
0.1701201780, 0.0195198489, 0.0000110951, 0.0033309274, 0.1706430923
0.1718920648, 0.0193940541, 0.0000091515, 0.0030251486, 0.1559833038
0.1736824067, 0.0189867781, 0.0000065808, 0.0025653096, 0.1351103157
0.1754913959, 0.0213634964, 0.0000120989, 0.0034783501, 0.1628174545
0.1773192266, 0.0214138243, 0.0000142788, 0.0037787249, 0.1764619376
0.1791660951, 0.0216520689, 0.0000150740, 0.0038825267, 0.1793143511
0.1810321997, 0.0196910583, 0.0000083354, 0.0028871069, 0.1466201985
0.1829177406, 0.0214908953, 0.0000073251, 0.0027064889, 0.1259365335
0.1848229204, 0.0209152487, 0.0000127886, 0.0035761122, 0.1709811005
0.1867479437, 0.0207656351, 0.0000150431, 0.0038785428, 0.1867769873
0.1886930170, 0.0198666922, 0.0000112017, 0.0033468899, 0.1684673958
0.1906583492, 0.0210694186, 0.0000081378, 0.0028526829, 0.1353944789
0.1926441513, 0.0210527396, 0.0000090771, 0.0030128288, 0.1431086322
0.1946506366, 0.0208830847, 0.0000116454, 0.0034125323, 0.1634113145
0.1966780204, 0.0220507722, 0.0000175083, 0.0041842936, 0.1897572384
0.1987265204, 0.0219153749, 0.0000143652, 0.0037901512, 0.1729448477
0.2007963566, 0.0216439103, 0.0000064839, 0.0025463566, 0.1176477170
0.2028877512, 0.0216224369, 0.0000173153, 0.0041611696, 0.1924468384
0.2050009286, 0.0211929175, 0.0000073957, 0.0027195127, 0.1283217693
0.2071361159, 0.0208145856, 0.0000090839, 0.0030139546, 0.1448001233
0.2092935422, 0.0222662288, 0.0000107075, 0.0032722321, 0.1469594216
0.2114734392, 0.0219667218, 0.0000067990, 0.0026074879, 0.1187017311
0.2136760410, 0.0207952564, 0.0000088454, 0.0029741143, 0.1430188806
0.2159015839, 0.0218462799, 0.0000112616, 0.0033558371, 0.1536113736
0.2181503069, 0.0213441266, 0.0000091542, 0.0030255979, 0.1417531839
0.2204224516, 0.0213877094, 0.0000119587, 0.0034581308, 0.1616877601
0.2227182617, 0.0220142416, 0.0000093832, 0.0030631976, 0.1391461782
0.2250379839, 0.0209922656, 0.0000081484, 0.0028545435, 0.1359807239
0.2273818672, 0.0214182064, 0.0000103917, 0.0032236210, 0.1505084500
0.2297501631, 0.0209154965, 0.0000145949, 0.0038203233, 0.1826551548
0.2321431261, 0.0219023797, 0.0000150911, 0.0038847298, 0.1773656502
0.2345610129, 0.0205192397, 0.0000160597, 0.0040074615, 0.1953026314
0.2370040833, 0.0209685162, 0.0000149181, 0.0038623893, 0.1841994597
0.2394725994, 0.0215892317, 0.0000110918, 0.0033304393, 0.1542639098
0.2419668264, 0.0205869607, 0.0000121588, 0.0034869525, 0.1693767505
0.2444870320, 0.0225316871, 0.0000067720, 0.0026023019, 0.1154952068
0.2470334868, 0.0206679566, 0.0000085294, 0.0029205133, 0.1413063410
