94-Pu-240(n,&gamma;) ENDF/B-VII.1
1958.36,0.986354
1958.49,0.797598
1958.63,0.654599
1958.81,0.530969
1959.01,0.436411
1959.26,0.354759
1959.55,0.287156
1959.9,0.232263
1960.3,0.188276
1960.71,0.155365
1961.19,0.128272
1961.74,0.105722
1962.36,0.0880322
1963.05,0.0739976
1963.88,0.0625962
1964.71,0.0552293
1965.54,0.0508581
1966.51,0.0490672
1967.36,0.0507004
1968.07,0.0551275
1968.6,0.0612087
1969.13,0.0712107
1969.54,0.0835267
1969.88,0.0990399
1970.11,0.114231
1970.3,0.133574
1970.46,0.156988
1970.6,0.185677
1970.71,0.221547
1970.8,0.263675
1970.9,0.32203
1970.99,0.403239
1971.07,0.494747
1971.15,0.614787
1971.23,0.771376
1971.3,0.973972
1971.38,1.23365
1971.48,1.63811
1971.57,2.1563
1971.67,2.86784
1971.78,3.88307
1971.89,5.20539
1972.03,7.2832
1972.2,10.2501
1972.7,20.9488
1972.91,23.9356
1973.1,24.8567
1973.28,23.9793
1973.46,21.5367
1973.75,15.7474
1974.04,9.51029
1974.2,6.82503
1974.32,5.00042
1974.44,3.71948
1974.54,2.78991
1974.64,2.06634
1974.73,1.5903
1974.82,1.2197
1974.91,0.935541
1975.0,0.720578
1975.09,0.554946
1975.17,0.448128
1975.26,0.353063
1975.35,0.284723
1975.45,0.23547
1975.55,0.195675
1975.69,0.161978
1975.82,0.138924
1975.99,0.117765
1976.21,0.0997538
1976.49,0.0840739
1976.84,0.0704002
1977.25,0.0590192
1977.75,0.049701
1978.39,0.0417844
1979.03,0.0366615
1979.71,0.0331199
1980.74,0.030234
1981.76,0.0294177
1982.6,0.0300598
1983.64,0.0326371
1984.48,0.0365412
1985.3,0.042823
1986.0,0.0511054
1986.6,0.0617453
1987.07,0.0735927
1987.5,0.0893977
1987.87,0.108074
1988.18,0.131136
1988.46,0.159449
1988.67,0.190824
1988.85,0.230851
1988.99,0.278176
1989.12,0.33847
1989.24,0.419474
1989.33,0.510967
1989.43,0.635347
1989.52,0.804449
1989.62,1.03322
1989.72,1.34857
1989.81,1.73586
1989.91,2.307
1990.01,3.05317
1990.12,4.05474
1990.23,5.34601
1990.36,7.3781
1990.53,10.4346
1990.8,16.538
1991.09,23.2403
1991.29,26.6165
1991.49,27.8463
1991.5,27.8492
1991.7,26.7354
1991.89,23.6659
1992.24,15.7395
1992.49,10.0958
1992.65,7.16588
1992.77,5.34508
1992.88,4.05474
1992.99,3.05372
1993.09,2.30801
1993.19,1.73697
1993.28,1.34978
1993.37,1.06003
1993.47,0.824602
1993.56,0.650498
1993.66,0.522386
1993.75,0.428182
1993.86,0.354385
1993.98,0.291472
1994.12,0.241065
1994.28,0.201832
1994.46,0.172206
1994.68,0.146263
1994.95,0.123343
1995.28,0.104473
1995.57,0.0938825
1995.79,0.0909338
1995.93,0.0933187
1996.04,0.0990945
1996.15,0.110241
1996.24,0.125508
1996.33,0.148393
1996.42,0.181564
1996.51,0.224574
1996.6,0.289233
1996.69,0.376819
1996.79,0.492693
1996.88,0.642417
1996.99,0.861883
1997.11,1.17829
1997.24,1.62215
1997.42,2.36816
1997.89,4.63144
1998.1,5.35817
1998.29,5.60509
1998.3,5.60558
1998.48,5.40391
1998.66,4.84504
1998.94,3.52464
1999.23,2.14054
1999.39,1.50237
1999.52,1.07058
1999.63,0.796797
1999.73,0.605628
1999.81,0.46411
1999.9,0.353865
1999.99,0.268335
2000.07,0.203149
2000.15,0.160422
2000.22,0.127436
2000.3,0.102252
2000.38,0.080529
2000.47,0.0650206
2000.56,0.0534971
2000.65,0.045686
2000.77,0.0388177
2000.89,0.0345011
2001.07,0.0306394
2001.37,0.0272265
2001.85,0.0242213
2002.66,0.0212393
2003.69,0.019122
2004.93,0.0179597
2005.76,0.0177324
2006.93,0.0180869
2008.09,0.0193011
2009.26,0.0216996
2010.28,0.0252776
2011.1,0.0298364
2011.76,0.0355456
2012.35,0.0430225
2012.83,0.0522413
2013.17,0.0616838
2013.5,0.0745827
2013.74,0.0883991
2013.93,0.104955
2014.07,0.123587
2014.2,0.148797
2014.31,0.180777
2014.41,0.218659
2014.5,0.271367
2014.59,0.344858
2014.68,0.440241
2014.76,0.556134
2014.84,0.707745
2014.92,0.904291
2015.0,1.15627
2015.09,1.53608
2015.19,2.04354
2015.29,2.77326
2015.4,3.70541
2015.52,5.12252
2015.67,7.12355
2015.87,10.5964
2016.29,18.6276
2016.49,21.1987
2016.68,22.2663
2016.7,22.2746
2016.89,21.4142
2017.09,18.8987
2017.42,12.7418
2017.66,8.24092
2017.83,5.75227
2017.95,4.21072
2018.06,3.15871
2018.17,2.34826
2018.26,1.79291
2018.35,1.35984
2018.44,1.04919
2018.52,0.817058
2018.61,0.63974
2018.69,0.505949
2018.77,0.415748
2018.86,0.33218
2018.95,0.272898
2019.04,0.233752
2019.16,0.196225
2019.28,0.172782
2019.38,0.160634
2019.57,0.147272
2019.77,0.143188
2019.96,0.146179
2020.16,0.157509
2020.31,0.174615
2020.43,0.198339
2020.55,0.236006
2020.65,0.279986
2020.74,0.342734
2020.84,0.431713
2020.92,0.542283
2021.01,0.69104
2021.09,0.888911
2021.18,1.16766
2021.27,1.50941
2021.37,2.01543
2021.47,2.66828
2021.58,3.64681
2021.7,5.00359
2021.84,6.83075
2022.02,9.9057
2022.48,18.8148
2022.7,21.7
2022.89,22.6953
2022.9,22.6983
2023.08,21.8928
2023.27,19.6513
2023.56,14.1863
2023.85,8.631
2024.01,6.18273
2024.14,4.48014
2024.25,3.31962
2024.36,2.47015
2024.46,1.87272
2024.55,1.40837
2024.63,1.09911
2024.71,0.857394
2024.8,0.660019
2024.89,0.508119
2024.97,0.405267
2025.05,0.32808
2025.14,0.270403
2025.23,0.220152
2025.34,0.182191
2025.46,0.153028
2025.61,0.129158
2025.79,0.110948
2026.03,0.095677
2026.3,0.0844294
2026.59,0.0766263
2026.98,0.0701416
2027.55,0.0660319
2027.75,0.0658394
2028.21,0.0675408
2028.78,0.0742712
2029.24,0.0844197
2029.65,0.0986705
2030.02,0.118629
2030.26,0.138106
2030.51,0.166571
2030.69,0.197957
2030.85,0.239227
2030.97,0.284426
2031.09,0.349098
2031.19,0.425006
2031.29,0.526811
2031.38,0.658761
2031.47,0.83602
2031.56,1.07237
2031.66,1.38423
2031.76,1.83483
2031.86,2.41108
2031.97,3.24077
2032.07,4.25497
2032.2,5.73913
2032.35,8.07165
2032.55,11.7739
2032.97,20.3216
2033.18,23.4766
2033.38,24.6238
2033.4,24.6351
2033.58,23.8464
2033.75,21.6368
2034.04,16.2151
2034.36,9.67307
2034.53,6.73476
2034.67,4.84584
2034.8,3.55013
2034.9,2.68173
2035.0,2.04437
2035.1,1.55164
2035.19,1.19935
2035.29,0.930708
2035.38,0.728275
2035.47,0.577015
2035.56,0.464613
2035.67,0.371186
2035.77,0.308
2035.89,0.253653
2036.03,0.209756
2036.19,0.175373
2036.4,0.143813
2036.67,0.117839
2037.0,0.0958438
2037.37,0.0784095
2037.8,0.0640911
2038.28,0.0529368
2038.81,0.0440972
2039.46,0.0364189
2040.2,0.0304059
2041.07,0.0256455
2042.07,0.022036
2043.32,0.0193203
2044.32,0.0181707
2045.32,0.0177597
2046.45,0.0181356
2047.57,0.019585
2048.41,0.0216593
2049.25,0.0250293
2049.99,0.0297114
2050.62,0.0358179
2051.17,0.0436481
2051.61,0.0529064
2051.96,0.0633032
2052.28,0.0769216
2052.55,0.0936369
2052.73,0.109822
2052.89,0.130195
2053.03,0.156485
2053.14,0.188584
2053.24,0.226216
2053.34,0.278333
2053.44,0.350963
2053.52,0.440509
2053.61,0.560834
2053.7,0.728252
2053.79,0.951707
2053.88,1.24628
2053.97,1.6445
2054.07,2.17773
2054.18,2.93393
2054.29,3.92826
2054.42,5.40933
2054.57,7.54502
2054.77,11.0486
2055.19,19.1222
2055.38,21.7524
2055.58,22.8439
2055.6,22.8561
2055.79,22.0362
2055.97,19.7561
2056.27,14.3702
2056.56,8.82812
2056.73,6.14232
2056.86,4.47747
2056.98,3.31457
2057.08,2.47484
2057.18,1.89419
2057.27,1.45303
2057.36,1.11035
2057.45,0.848163
2057.54,0.650327
2057.63,0.502788
2057.71,0.403873
2057.79,0.328738
2057.89,0.262158
2057.98,0.214312
2058.1,0.173934
2058.22,0.145915
2058.35,0.123078
2058.51,0.104851
2058.7,0.0888247
2058.96,0.0738335
2059.27,0.0611303
2059.61,0.0511895
2060.07,0.0414179
2060.61,0.0335977
2061.18,0.0279125
2061.91,0.0229244
2062.63,0.0195108
2063.44,0.0168302
2064.46,0.014584
2065.68,0.0128772
2066.9,0.0119047
2068.13,0.0114862
2068.94,0.0114617
2070.75,0.0121266
2072.25,0.0135839
2073.45,0.0155863
2074.44,0.0181467
2075.4,0.0218714
2076.16,0.0261714
2076.89,0.0321819
2077.52,0.0396707
2078.08,0.0492357
2078.53,0.0602895
2078.95,0.0745325
2079.29,0.0911179
2079.57,0.110544
2079.81,0.13439
2080.01,0.163839
2080.17,0.199229
2080.31,0.244016
2080.42,0.297409
2080.52,0.361008
2080.62,0.44802
2080.72,0.567341
2080.8,0.714869
2080.9,0.930864
2081.0,1.22124
2081.1,1.60646
2081.19,2.09766
2081.29,2.77
2081.4,3.7201
2081.52,5.04427
2081.65,6.81738
2081.82,9.7538
2082.1,15.5043
2082.37,21.127
2082.59,24.2825
2082.78,25.4298
2082.8,25.437
2082.99,24.5059
2083.18,21.9212
2083.49,15.6377
2083.77,9.85534
2083.93,7.06263
2084.06,5.2434
2084.18,3.85768
2084.29,2.87786
2084.4,2.18199
2084.49,1.68172
2084.59,1.27852
2084.68,0.973793
2084.78,0.746624
2084.88,0.579114
2084.97,0.463095
2085.06,0.376758
2085.17,0.301688
2085.28,0.248499
2085.41,0.204303
2085.55,0.17087
2085.71,0.14416
2085.91,0.120697
2086.18,0.0990275
2086.52,0.0798276
2086.88,0.0652873
2087.32,0.052833
2087.83,0.0425726
2088.37,0.0347108
2089.02,0.0281349
2089.78,0.0227174
2090.56,0.018797
2091.51,0.0153721
2092.59,0.0126913
2093.84,0.0105463
2095.19,0.00893304
2096.84,0.0076193
2098.82,0.0066804
2100.48,0.00629989
2101.47,0.00625988
2102.66,0.00644734
2103.85,0.00697497
2104.74,0.00776317
2105.49,0.00886734
2106.08,0.0102713
2106.55,0.0119424
2106.96,0.0140246
2107.28,0.0164277
2107.52,0.0190219
2107.71,0.0220717
2107.86,0.0255003
2107.98,0.0297417
2108.08,0.034643
2108.17,0.041637
2108.26,0.0502902
2108.34,0.0621017
2108.42,0.0773411
2108.5,0.0980173
2108.57,0.125923
2108.65,0.163325
2108.73,0.212999
2108.81,0.275623
2108.88,0.358015
2108.96,0.463412
2109.05,0.621794
2109.14,0.826206
2109.23,1.09892
2109.34,1.50516
2109.46,2.07067
2109.59,2.84751
2109.75,3.9877
2110.07,6.81463
2110.31,8.89358
2110.51,10.0212
2110.7,10.4148
2110.88,10.0555
2111.06,9.05241
2111.35,6.62978
2111.65,4.00823
2111.82,2.77204
2111.95,1.99557
2112.07,1.44624
2112.17,1.08949
2112.26,0.829796
2112.35,0.624663
2112.44,0.465607
2112.52,0.351162
2112.6,0.268947
2112.68,0.205778
2112.76,0.157786
2112.83,0.124547
2112.9,0.0990743
2112.97,0.0796698
2113.05,0.0634396
2113.13,0.0515622
2113.22,0.0418248
2113.31,0.0349583
2113.43,0.0290512
2113.56,0.0243929
2113.73,0.0206339
2113.94,0.017644
2114.25,0.0146569
2114.6,0.0123769
2115.01,0.0104278
2115.54,0.00871799
2116.17,0.00731388
2116.9,0.00620598
2117.75,0.00535666
2119.01,0.00453099
2120.55,0.00391296
2122.65,0.00343228
2125.45,0.00307093
2128.81,0.00288532
2132.18,0.00282232
2136.45,0.00291928
2139.29,0.00313381
2141.43,0.00338618
2143.57,0.00382346
2145.06,0.00433041
2146.31,0.0049976
2147.3,0.00580485
2148.12,0.00681005
2148.83,0.00812323
2149.4,0.00967033
2149.9,0.01164
2150.32,0.0140918
2150.6,0.0164268
2150.85,0.0193512
2151.05,0.0229428
2151.18,0.0268086
2151.3,0.0315936
2151.39,0.0370818
2151.48,0.0448142
2151.58,0.0558324
2151.66,0.0693076
2151.74,0.0869811
2151.81,0.108783
2151.88,0.137385
2151.96,0.178948
2152.04,0.234032
2152.12,0.306274
2152.2,0.40376
2152.28,0.527096
2152.37,0.708756
2152.47,0.942391
2152.56,1.25759
2152.67,1.71008
2152.8,2.3318
2152.95,3.3046
2153.15,4.88026
2153.56,8.50262
2153.78,9.86486
2153.97,10.3734
2154.0,10.3802
2154.18,10.018
2154.37,9.00775
2154.66,6.57338
2154.97,3.95134
2155.12,2.81357
2155.26,2.04059
2155.38,1.4794
2155.48,1.10042
2155.57,0.837426
2155.66,0.629808
2155.76,0.468972
2155.83,0.36201
2155.91,0.277754
2155.99,0.21548
2156.06,0.167437
2156.14,0.130718
2156.21,0.10288
2156.29,0.0819184
2156.37,0.064552
2156.46,0.0516811
2156.54,0.0426336
2156.64,0.0353384
2156.76,0.0292185
2156.89,0.0251581
2157.03,0.0218547
2157.23,0.0188908
2157.5,0.0161185
2157.87,0.013615
2158.32,0.0115053
2158.89,0.00977021
2159.5,0.00854868
2160.32,0.00753036
2161.13,0.00693333
2161.95,0.00658899
2163.32,0.00635901
2165.37,0.00656118
2167.43,0.00729517
2169.32,0.00852523
2170.86,0.0100929
2172.14,0.0119903
2173.33,0.014571
2174.3,0.0176357
2175.13,0.0213724
2175.88,0.026229
2176.55,0.0323239
2177.08,0.0392271
2177.59,0.0485721
2177.98,0.0586915
2178.33,0.0711149
2178.62,0.0854681
2178.87,0.102599
2179.09,0.124741
2179.24,0.147551
2179.37,0.175529
2179.49,0.212215
2179.6,0.259645
2179.69,0.314047
2179.78,0.387252
2179.87,0.485775
2179.97,0.617883
2180.06,0.797852
2180.15,1.02583
2180.24,1.32142
2180.34,1.76144
2180.44,2.32216
2180.55,3.1065
2180.67,4.20891
2180.81,5.82194
2180.97,8.15907
2181.21,12.4732
2181.57,19.1906
2181.78,21.923
2181.98,23.0222
2182.0,23.0343
2182.19,22.2575
2182.36,20.2567
2182.62,15.8435
2182.98,9.12175
2183.15,6.40928
2183.29,4.63741
2183.42,3.3824
2183.53,2.51459
2183.64,1.86504
2183.74,1.41571
2183.84,1.07185
2183.92,0.851015
2184.0,0.678429
2184.08,0.544682
2184.18,0.424203
2184.28,0.3367
2184.38,0.270284
2184.49,0.220682
2184.62,0.180548
2184.77,0.149558
2184.91,0.128207
2185.12,0.107553
2185.37,0.0899913
2185.68,0.0753736
2186.02,0.0638042
2186.46,0.0534947
2186.89,0.0463594
2187.39,0.0407036
2188.06,0.0359439
2188.9,0.0329576
2189.57,0.0323056
2190.28,0.0330776
2191.17,0.0362796
2191.88,0.0410955
2192.51,0.0476646
2193.05,0.0560121
2193.59,0.0681931
2194.04,0.0830073
2194.41,0.0997713
2194.71,0.119076
2194.98,0.143272
2195.18,0.168282
2195.38,0.204105
2195.53,0.243351
2195.67,0.29401
2195.79,0.359782
2195.89,0.438518
2196.0,0.546739
2196.1,0.695756
2196.2,0.888866
2196.31,1.14783
2196.41,1.49128
2196.51,1.94049
2196.61,2.56779
2196.72,3.39434
2196.83,4.43614
2196.98,6.10676
2197.14,8.58699
2197.39,13.109
2197.77,20.4886
2197.98,23.4282
2198.18,24.4946
2198.2,24.5004
2198.4,23.5741
2198.6,21.0098
2198.94,14.5333
2199.21,9.3489
2199.39,6.51383
2199.53,4.8708
2199.66,3.56566
2199.78,2.63385
2199.88,2.00442
2199.98,1.54043
2200.08,1.18492
2200.18,0.916346
2200.28,0.71575
2200.39,0.560812
2200.49,0.4482
2200.6,0.366282
2200.71,0.302636
2200.85,0.248624
2201.01,0.2053
2201.19,0.171269
2201.41,0.141821
2201.66,0.118629
2202.01,0.095614
2202.43,0.0768541
2202.85,0.06319
2203.34,0.051688
2203.94,0.041703
2204.64,0.0335779
2205.37,0.0276769
2206.21,0.022772
2207.19,0.0187448
2208.28,0.0156298
2209.36,0.0133996
2210.72,0.0114171
2212.3,0.00982895
2214.51,0.0084259
2216.8,0.00753709
2218.46,0.00715742
2221.77,0.00686075
2224.26,0.00701106
2226.74,0.00750518
2229.07,0.00839761
2230.74,0.00945978
2232.08,0.0107975
2233.25,0.0125842
2234.26,0.0149361
2235.03,0.017592
2235.67,0.0208434
2236.22,0.02498
2236.65,0.0295695
2236.99,0.0347221
2237.27,0.0405624
2237.48,0.0469041
2237.66,0.0550889
2237.79,0.0637576
2237.92,0.0766104
2238.04,0.0935507
2238.13,0.112714
2238.22,0.139308
2238.31,0.176291
2238.4,0.221676
2238.48,0.28227
2238.56,0.362609
2238.64,0.47112
2238.73,0.61503
2238.82,0.801467
2238.9,1.03983
2239.0,1.3969
2239.1,1.87565
2239.21,2.53435
2239.34,3.4417
2239.48,4.78574
2239.68,7.04269
2240.16,13.4651
2240.39,15.5971
2240.59,16.3169
2240.6,16.3195
2240.8,15.6779
2241.0,13.9047
2241.33,9.64901
2241.61,6.04543
2241.77,4.27909
2241.91,3.08632
2242.03,2.25392
2242.14,1.65708
2242.24,1.25771
2242.34,0.933758
2242.42,0.718997
2242.51,0.55198
2242.59,0.423793
2242.68,0.326631
2242.76,0.25675
2242.84,0.204063
2242.93,0.160413
2243.02,0.129029
2243.12,0.104416
2243.22,0.0872926
2243.33,0.0752356
2243.46,0.0640559
2243.64,0.0550607
2243.88,0.0471941
2244.22,0.0402867
2244.57,0.035768
2245.0,0.03213
2245.58,0.0292674
2246.44,0.0274944
2246.73,0.0273736
2247.54,0.0280516
2248.56,0.0308697
2249.38,0.0349286
2250.2,0.0412561
2250.92,0.0497183
2251.54,0.0604602
2252.08,0.0740779
2252.51,0.089871
2252.9,0.11027
2253.21,0.133254
2253.47,0.1606
2253.66,0.18944
2253.84,0.228893
2253.99,0.27507
2254.11,0.332846
2254.24,0.411616
2254.34,0.510257
2254.45,0.646549
2254.54,0.803791
2254.64,1.00975
2254.74,1.3029
2254.84,1.6986
2254.95,2.21307
2255.06,2.96335
2255.19,3.99923
2255.32,5.43161
2255.47,7.47897
2255.67,10.8229
2256.15,19.6979
2256.38,22.612
2256.58,23.6723
2256.6,23.6781
2256.81,22.7575
2257.01,20.2147
2257.36,13.8379
2257.64,8.79596
2257.81,6.31659
2257.94,4.72937
2258.07,3.5376
2258.18,2.67618
2258.29,2.02082
2258.39,1.55088
2258.5,1.19146
2258.6,0.920601
2258.7,0.723244
2258.81,0.566828
2258.92,0.453603
2259.03,0.371586
2259.15,0.303456
2259.3,0.250569
2259.45,0.210791
2259.66,0.174794
2259.92,0.144763
2260.21,0.120956
2260.58,0.100954
2261.01,0.0843743
2261.48,0.0719818
2262.12,0.0609067
2262.75,0.0538439
2263.26,0.0500737
2264.17,0.04613
2265.09,0.0448186
2266.12,0.0457691
2267.41,0.0502758
2268.44,0.0569241
2269.46,0.0672586
2270.37,0.0807418
2271.14,0.0974026
2271.87,0.120001
2272.47,0.146522
2273.0,0.179266
2273.5,0.223111
2273.93,0.277843
2274.28,0.340053
2274.58,0.41466
2274.83,0.500962
2275.04,0.600635
2275.25,0.741648
2275.43,0.921527
2275.58,1.12686
2275.73,1.40999
2275.86,1.74187
2275.98,2.18101
2276.12,2.7719
2276.25,3.57884
2276.39,4.61868
2276.56,6.23067
2276.76,8.72329
2277.03,12.9672
2277.43,19.4247
2277.68,22.1896
2277.9,23.0401
2278.13,22.115
2278.36,19.5781
2279.0,9.28878
2279.21,6.61654
2279.37,4.97351
2279.53,3.72928
2279.67,2.86662
2279.8,2.26687
2279.94,1.77421
2280.08,1.40459
2280.22,1.13465
2280.39,0.906853
2280.58,0.732414
2280.76,0.609583
2280.99,0.503574
2281.27,0.410382
2281.62,0.333759
2282.0,0.274461
2282.43,0.228866
2282.93,0.192627
2283.46,0.167284
2283.99,0.151198
2284.52,0.142229
2285.05,0.139487
2285.56,0.142892
2286.08,0.153469
2286.59,0.174125
2286.98,0.199912
2287.29,0.230884
2287.59,0.27623
2287.8,0.324015
2287.98,0.383858
2288.14,0.464673
2288.27,0.557265
2288.4,0.687949
2288.52,0.843237
2288.63,1.05365
2288.74,1.34176
2288.86,1.73105
2288.97,2.24683
2289.09,2.97356
2289.22,3.9412
2289.34,5.16787
2289.5,7.09604
2289.71,10.2533
2290.25,19.9332
2290.46,22.7101
2290.67,23.8599
2290.7,23.8768
2290.9,23.0228
2291.13,20.2943
2291.51,13.4599
2291.79,8.72947
2291.96,6.24114
2292.11,4.55306
2292.24,3.43832
2292.37,2.57331
2292.48,1.977
2292.6,1.51237
2292.7,1.19913
2292.81,0.960781
2292.93,0.758761
2293.05,0.612365
2293.18,0.497442
2293.33,0.405415
2293.5,0.334076
2293.71,0.273768
2293.93,0.22926
2294.25,0.186121
2294.59,0.153352
2295.01,0.125268
2295.52,0.101605
2296.06,0.0841639
2296.68,0.0699617
2297.34,0.0596828
2298.0,0.0526652
2298.66,0.0482253
2299.38,0.0462953
2299.8,0.0470743
2300.16,0.0500136
2300.4,0.0550083
2300.55,0.0611499
2300.67,0.0693111
2300.77,0.0803396
2300.88,0.0969239
2300.97,0.117556
2301.06,0.146494
2301.15,0.186685
2301.22,0.231449
2301.3,0.289245
2301.39,0.380135
2301.48,0.500356
2301.57,0.656734
2301.66,0.856907
2301.76,1.15637
2301.87,1.53834
2301.99,2.09698
2302.12,2.88571
2302.29,4.08838
2302.6,6.72343
2302.87,9.07028
2303.07,10.3423
2303.28,10.8588
2303.3,10.8635
2303.49,10.481
2303.68,9.41556
2303.99,6.85384
2304.3,4.17672
2304.48,2.87921
2304.62,2.052
2304.74,1.50721
2304.85,1.12042
2304.95,0.834441
2305.05,0.619777
2305.14,0.469512
2305.23,0.354226
2305.31,0.274751
2305.39,0.213711
2305.47,0.167321
2305.55,0.132391
2305.64,0.103849
2305.73,0.083349
2305.82,0.0686819
2305.93,0.0567431
2306.05,0.0476493
2306.2,0.0404412
2306.35,0.0358544
2306.57,0.0314013
2306.9,0.0274003
2307.43,0.023147
2307.97,0.0203162
2308.83,0.0172916
2309.91,0.0148812
2311.2,0.0129635
2313.18,0.0110962
2315.5,0.00981993
2317.82,0.0090553
2320.25,0.00878065
2323.07,0.00914111
2324.84,0.00995477
2326.3,0.0112319
2327.31,0.0127384
2328.12,0.0145811
2328.93,0.0173623
2329.59,0.0209057
2330.06,0.0245523
2330.52,0.0298634
2330.85,0.0353547
2331.15,0.0426346
2331.35,0.0504802
2331.5,0.0589054
2331.64,0.0703708
2331.75,0.0846888
2331.85,0.101638
2331.94,0.125252
2332.04,0.15828
2332.12,0.19908
2332.2,0.247798
2332.29,0.322133
2332.38,0.42166
2332.47,0.553428
2332.55,0.725682
2332.64,0.94773
2332.74,1.25254
2332.84,1.68788
2332.96,2.30446
2333.08,3.13186
2333.22,4.27271
2333.4,6.1755
2333.94,12.9892
2334.17,15.0908
2334.37,15.8546
2334.4,15.8643
2334.6,15.2761
2334.79,13.712
2335.1,10.019
2335.41,6.07591
2335.58,4.29124
2335.71,3.16354
2335.84,2.33009
2335.95,1.70834
2336.06,1.26878
2336.15,0.972865
2336.24,0.74559
2336.33,0.569051
2336.41,0.433779
2336.5,0.331495
2336.58,0.261349
2336.67,0.205423
2336.75,0.163672
2336.85,0.12937
2336.94,0.104853
2337.05,0.0856511
2337.15,0.0722338
2337.27,0.0620324
2337.42,0.052959
2337.59,0.045652
2337.83,0.0390916
2338.18,0.0325669
2338.65,0.0270088
2339.21,0.0227415
2339.85,0.0196478
2340.4,0.0179638
2341.12,0.0165477
2342.21,0.0156378
2342.58,0.0155939
2343.51,0.0160294
2344.44,0.0173157
2345.37,0.0197763
2346.06,0.022875
2346.62,0.0267488
2347.11,0.0319829
2347.44,0.0372304
2347.7,0.0435974
2347.91,0.0512386
2348.06,0.060223
2348.18,0.0716183
2348.28,0.0848925
2348.39,0.103773
2348.48,0.128981
2348.57,0.161017
2348.66,0.204622
2348.74,0.263598
2348.83,0.342694
2348.92,0.447657
2349.0,0.571534
2349.09,0.763374
2349.19,1.01348
2349.28,1.33385
2349.39,1.80143
2349.51,2.46474
2349.64,3.34242
2349.8,4.6895
2350.01,7.01779
2350.43,11.9612
2350.66,13.9332
2350.87,14.6747
2350.9,14.6874
2351.1,14.1467
2351.31,12.4945
2351.65,8.68956
2351.93,5.4682
2352.1,3.81462
2352.24,2.78189
2352.36,2.02151
2352.47,1.49939
2352.57,1.14562
2352.67,0.867185
2352.76,0.65205
2352.85,0.497364
2352.94,0.38403
2353.02,0.297764
2353.11,0.2328
2353.19,0.184334
2353.28,0.148444
2353.36,0.122009
2353.47,0.0985915
2353.58,0.0822917
2353.71,0.0692229
2353.87,0.0596595
2354.05,0.0528537
2354.32,0.0466814
2354.58,0.0428443
2354.94,0.0395878
2355.48,0.0369946
2356.03,0.0362235
2356.77,0.0372533
2357.71,0.0414464
2358.45,0.047324
2359.22,0.0564213
2359.93,0.0690778
2360.54,0.0849544
2361.05,0.103833
2361.52,0.128913
2361.93,0.159751
2362.29,0.198622
2362.54,0.237888
2362.75,0.283079
2362.97,0.34768
2363.14,0.423046
2363.29,0.52051
2363.42,0.643479
2363.54,0.79192
2363.66,0.993407
2363.78,1.25508
2363.89,1.60323
2364.01,2.06121
2364.13,2.73009
2364.26,3.56943
2364.39,4.75082
2364.55,6.55745
2364.75,9.33038
2365.31,18.6793
2365.54,21.5571
2365.75,22.7482
2365.8,22.7884
2366.0,22.0094
2366.25,19.2732
2366.88,8.8372
2367.06,6.38863
2367.21,4.71746
2367.35,3.49247
2367.48,2.6755
2367.59,2.0741
2367.71,1.58709
2367.84,1.22375
2367.96,0.95604
2368.07,0.769568
2368.19,0.627482
2368.33,0.509677
2368.48,0.416145
2368.64,0.346691
2368.85,0.283411
2369.11,0.231925
2369.37,0.194709
2369.73,0.159427
2370.08,0.135294
2370.4,0.121337
2370.65,0.116581
2370.82,0.119484
2370.95,0.127443
2371.08,0.143433
2371.18,0.165915
2371.29,0.200289
2371.39,0.245001
2371.48,0.306822
2371.57,0.387487
2371.67,0.50299
2371.77,0.654411
2371.89,0.879963
2372.0,1.17037
2372.13,1.58356
2372.29,2.21878
2372.49,3.23305
2372.97,5.86804
2373.17,6.6646
2373.38,7.00004
2373.4,7.00349
2373.59,6.76683
2373.79,6.04559
2374.11,4.36921
2374.41,2.68627
2374.57,1.93814
2374.71,1.41318
2374.84,1.03942
2374.95,0.766231
2375.06,0.569957
2375.15,0.430406
2375.25,0.323099
2375.34,0.251336
2375.43,0.19234
2375.52,0.148286
2375.61,0.115822
2375.7,0.0921648
2375.79,0.0750859
2375.9,0.0611604
2375.99,0.0528666
2376.11,0.0453177
2376.26,0.0392799
2376.44,0.0352259
2376.72,0.0314021
2377.21,0.0274955
2377.9,0.0240297
2378.46,0.0221822
2379.46,0.0201975
2380.46,0.0196293
2381.14,0.0201629
2381.82,0.0218004
2382.32,0.0242941
2382.66,0.027134
2382.91,0.0306317
2383.08,0.0344016
2383.22,0.0391529
2383.35,0.0462702
2383.46,0.0549144
2383.55,0.0657737
2383.64,0.0810624
2383.73,0.102564
2383.81,0.127701
2383.89,0.161009
2383.97,0.204815
2384.06,0.26768
2384.14,0.349717
2384.23,0.456254
2384.32,0.606843
2384.42,0.800894
2384.52,1.07893
2384.63,1.45025
2384.75,1.96709
2384.89,2.7278
2385.06,3.88767
2385.33,6.09551
2385.65,8.84009
2385.87,10.1302
2386.07,10.6535
2386.1,10.6609
2386.3,10.2721
2386.5,9.19119
2386.81,6.61158
2387.11,4.12062
2387.28,2.9181
2387.43,2.07234
2387.55,1.53387
2387.66,1.14481
2387.75,0.875304
2387.85,0.664944
2387.94,0.500698
2388.03,0.3746
2388.12,0.286271
